[[0, -0.119718, -0.349367, 2.58018, 1.0], [1, -0.120216, -0.0293774, 2.52874, 1.0], [2, -0.119973, 0.282629, 2.46331, 1.0], [3, -0.115596, 0.432533, 2.42813, 1.0], [4, -0.307133, 0.182657, 2.46306, 1.0], [5, -0.385805, -0.0719823, 2.47986, 1.0], [6, -0.399978, -0.292642, 2.45319, 1.0], [7, -0.401387, -0.332014, 2.43944, 1.0], [8, 0.0550666, 0.176313, 2.46738, 1.0], [9, 0.130467, -0.0654193, 2.49783, 1.0], [10, 0.172634, -0.282843, 2.47724, 1.0], [11, 0.182002, -0.33425, 2.4656, 1.0], [12, -0.200595, -0.342833, 2.5386, 1.0], [13, -0.235545, -0.672702, 2.65302, 1.0], [14, -0.222285, -1.00189, 2.74555, 1.0], [15, -0.225342, -1.06152, 2.70117, 1.0], [16, -0.0353569, -0.345734, 2.54667, 1.0], [17, -0.0178061, -0.675204, 2.65905, 1.0], [18, -0.0252037, -0.997393, 2.76718, 1.0], [19, 0.0051918, -1.06055, 2.68945, 1.0], [20, -0.120162, 0.205775, 2.48214, 1.0], [21, -0.398915, -0.376452, 2.43912, 1.0], [22, -0.342954, -0.352938, 2.41277, 1.0], [23, 0.197025, -0.388311, 2.4548, 1.0], [24, 0.12879, -0.3572, 2.43242, 1.0]]
[[0, -0.119784, -0.34947, 2.58023, 1.0], [1, -0.120226, -0.0294599, 2.52872, 1.0], [2, -0.119927, 0.282515, 2.46319, 1.0], [3, -0.115617, 0.432474, 2.42804, 1.0], [4, -0.307146, 0.182624, 2.46306, 1.0], [5, -0.385784, -0.0720202, 2.47977, 1.0], [6, -0.400263, -0.292713, 2.45367, 1.0], [7, -0.401945, -0.33229, 2.4375, 1.0], [8, 0.0550784, 0.176402, 2.46738, 1.0], [9, 0.130554, -0.0654244, 2.49783, 1.0], [10, 0.172953, -0.282806, 2.4768, 1.0], [11, 0.182303, -0.334426, 2.46265, 1.0], [12, -0.200674, -0.343, 2.5386, 1.0], [13, -0.235517, -0.672657, 2.65293, 1.0], [14, -0.222855, -1.00265, 2.74582, 1.0], [15, -0.226033, -1.06242, 2.70087, 1.0], [16, -0.0354246, -0.345799, 2.54677, 1.0], [17, -0.0177166, -0.675179, 2.65895, 1.0], [18, -0.025252, -0.997866, 2.76638, 1.0], [19, 0.00504626, -1.06078, 2.68669, 1.0], [20, -0.120134, 0.205672, 2.48206, 1.0], [21, -0.402321, -0.38096, 2.44162, 1.0], [22, -0.342593, -0.352562, 2.41022, 1.0], [23, 0.198178, -0.388317, 2.46176, 1.0], [24, 0.129123, -0.359245, 2.43468, 1.0]]
[[0, -0.120177, -0.350163, 2.58031, 1.0], [1, -0.12046, -0.029705, 2.52859, 1.0], [2, -0.120173, 0.282514, 2.46278, 1.0], [3, -0.115645, 0.432416, 2.42798, 1.0], [4, -0.307168, 0.182513, 2.46318, 1.0], [5, -0.38582, -0.0707131, 2.47957, 1.0], [6, -0.400934, -0.291214, 2.45461, 1.0], [7, -0.402326, -0.331607, 2.43187, 1.0], [8, 0.0551462, 0.176487, 2.46731, 1.0], [9, 0.130571, -0.0654736, 2.49764, 1.0], [10, 0.173441, -0.282517, 2.47603, 1.0], [11, 0.182521, -0.333709, 2.46022, 1.0], [12, -0.20111, -0.343857, 2.53861, 1.0], [13, -0.235919, -0.674068, 2.65281, 1.0], [14, -0.223924, -1.00415, 2.74567, 1.0], [15, -0.228044, -1.06815, 2.68693, 1.0], [16, -0.0357649, -0.346326, 2.54688, 1.0], [17, -0.0176004, -0.674962, 2.65839, 1.0], [18, -0.0250085, -0.998025, 2.76608, 1.0], [19, 0.00389672, -1.06176, 2.68805, 1.0], [20, -0.120365, 0.205606, 2.48174, 1.0], [21, -0.40226, -0.379857, 2.43339, 1.0], [22, -0.342032, -0.351987, 2.40847, 1.0], [23, 0.192672, -0.384554, 2.44884, 1.0], [24, 0.128983, -0.357406, 2.43327, 1.0]]
[[0, -0.120333, -0.350378, 2.58048, 1.0], [1, -0.120492, -0.0297537, 2.52862, 1.0], [2, -0.120165, 0.282519, 2.46276, 1.0], [3, -0.115669, 0.432403, 2.42801, 1.0], [4, -0.307168, 0.182427, 2.46328, 1.0], [5, -0.385887, -0.0706842, 2.47959, 1.0], [6, -0.401069, -0.291133, 2.45436, 1.0], [7, -0.402668, -0.330997, 2.43407, 1.0], [8, 0.0551168, 0.176639, 2.46721, 1.0], [9, 0.130674, -0.0657639, 2.49751, 1.0], [10, 0.173519, -0.282782, 2.476, 1.0], [11, 0.182193, -0.335028, 2.46424, 1.0], [12, -0.201271, -0.344146, 2.53871, 1.0], [13, -0.235931, -0.67416, 2.65283, 1.0], [14, -0.224536, -1.00633, 2.74698, 1.0], [15, -0.228596, -1.0687, 2.69004, 1.0], [16, -0.0359212, -0.346476, 2.54712, 1.0], [17, -0.0176672, -0.674793, 2.65832, 1.0], [18, -0.0247536, -0.997762, 2.76602, 1.0], [19, 0.00458076, -1.06134, 2.68772, 1.0], [20, -0.120366, 0.205601, 2.48174, 1.0], [21, -0.40036, -0.379583, 2.4369, 1.0], [22, -0.342764, -0.352326, 2.41061, 1.0], [23, 0.197852, -0.390488, 2.45957, 1.0], [24, 0.129483, -0.358058, 2.43245, 1.0]]
[[0, -0.120492, -0.350441, 2.58049, 1.0], [1, -0.120538, -0.0297814, 2.52857, 1.0], [2, -0.120105, 0.282529, 2.46254, 1.0], [3, -0.115836, 0.432391, 2.42784, 1.0], [4, -0.307145, 0.182399, 2.4632, 1.0], [5, -0.385621, -0.0699941, 2.47877, 1.0], [6, -0.401406, -0.290371, 2.45451, 1.0], [7, -0.402686, -0.330793, 2.43265, 1.0], [8, 0.05514, 0.176656, 2.46715, 1.0], [9, 0.130664, -0.0657568, 2.49746, 1.0], [10, 0.173496, -0.282697, 2.476, 1.0], [11, 0.182222, -0.335067, 2.4636, 1.0], [12, -0.201423, -0.344209, 2.53872, 1.0], [13, -0.235978, -0.674057, 2.65275, 1.0], [14, -0.224624, -1.00639, 2.74714, 1.0], [15, -0.227325, -1.06716, 2.69117, 1.0], [16, -0.0360785, -0.346531, 2.54711, 1.0], [17, -0.0178078, -0.674268, 2.65766, 1.0], [18, -0.0243649, -0.997981, 2.76575, 1.0], [19, 0.00342146, -1.06213, 2.69065, 1.0], [20, -0.120343, 0.205599, 2.48157, 1.0], [21, -0.406412, -0.380623, 2.43839, 1.0], [22, -0.342419, -0.352763, 2.41108, 1.0], [23, 0.195467, -0.391316, 2.46181, 1.0], [24, 0.138791, -0.337839, 2.46882, 1.0]]
[[0, -0.120923, -0.350713, 2.58069, 1.0], [1, -0.120682, -0.029804, 2.5286, 1.0], [2, -0.120153, 0.282637, 2.46249, 1.0], [3, -0.115872, 0.432415, 2.42784, 1.0], [4, -0.307537, 0.182134, 2.46363, 1.0], [5, -0.385629, -0.0700498, 2.47882, 1.0], [6, -0.401599, -0.290337, 2.45426, 1.0], [7, -0.402964, -0.331538, 2.43444, 1.0], [8, 0.0551567, 0.176655, 2.46717, 1.0], [9, 0.130701, -0.0660777, 2.49767, 1.0], [10, 0.173554, -0.282944, 2.47602, 1.0], [11, 0.180871, -0.336664, 2.46529, 1.0], [12, -0.201861, -0.344523, 2.53894, 1.0], [13, -0.236008, -0.674063, 2.65277, 1.0], [14, -0.224778, -1.00678, 2.74762, 1.0], [15, -0.225737, -1.06608, 2.69303, 1.0], [16, -0.0364854, -0.346747, 2.54728, 1.0], [17, -0.0178439, -0.67414, 2.65751, 1.0], [18, -0.0242298, -0.998307, 2.76571, 1.0], [19, 0.00299962, -1.06327, 2.69397, 1.0], [20, -0.120403, 0.205664, 2.48155, 1.0], [21, -0.404413, -0.380549, 2.44306, 1.0], [22, -0.34276, -0.352734, 2.41187, 1.0], [23, 0.195624, -0.392115, 2.46474, 1.0], [24, 0.127265, -0.357228, 2.43947, 1.0]]
[[0, -0.121082, -0.350971, 2.58093, 1.0], [1, -0.120709, -0.0298597, 2.52862, 1.0], [2, -0.120104, 0.282655, 2.46232, 1.0], [3, -0.115896, 0.432414, 2.42788, 1.0], [4, -0.307512, 0.181912, 2.46361, 1.0], [5, -0.385741, -0.0700881, 2.47864, 1.0], [6, -0.401707, -0.290343, 2.45441, 1.0], [7, -0.403392, -0.332242, 2.43901, 1.0], [8, 0.0551796, 0.176653, 2.46712, 1.0], [9, 0.130791, -0.0661108, 2.49759, 1.0], [10, 0.173507, -0.28296, 2.4761, 1.0], [11, 0.179853, -0.335388, 2.46561, 1.0], [12, -0.202031, -0.344859, 2.5392, 1.0], [13, -0.236111, -0.674737, 2.65333, 1.0], [14, -0.224931, -1.00804, 2.74761, 1.0], [15, -0.225237, -1.06651, 2.69359, 1.0], [16, -0.0366258, -0.346926, 2.54748, 1.0], [17, -0.0178697, -0.674119, 2.65751, 1.0], [18, -0.0242278, -0.998319, 2.76571, 1.0], [19, 0.00268359, -1.06338, 2.69428, 1.0], [20, -0.120384, 0.205656, 2.48145, 1.0], [21, -0.400152, -0.376165, 2.43963, 1.0], [22, -0.34291, -0.352676, 2.41213, 1.0], [23, 0.194115, -0.390232, 2.46008, 1.0], [24, 0.128592, -0.359868, 2.43915, 1.0]]
[[0, -0.121092, -0.351038, 2.58107, 1.0], [1, -0.12072, -0.0299052, 2.52866, 1.0], [2, -0.120104, 0.28263, 2.4623, 1.0], [3, -0.115943, 0.43236, 2.42791, 1.0], [4, -0.307509, 0.181905, 2.46367, 1.0], [5, -0.385761, -0.070143, 2.4785, 1.0], [6, -0.401743, -0.290372, 2.45442, 1.0], [7, -0.403694, -0.33193, 2.44006, 1.0], [8, 0.0552605, 0.176538, 2.46685, 1.0], [9, 0.130767, -0.0663581, 2.49747, 1.0], [10, 0.173442, -0.283189, 2.47616, 1.0], [11, 0.180325, -0.336098, 2.46389, 1.0], [12, -0.202036, -0.344885, 2.53927, 1.0], [13, -0.236273, -0.674426, 2.65314, 1.0], [14, -0.224845, -1.00806, 2.74751, 1.0], [15, -0.225276, -1.06738, 2.69329, 1.0], [16, -0.03664, -0.347044, 2.54773, 1.0], [17, -0.0179904, -0.674417, 2.65765, 1.0], [18, -0.0236196, -0.9997, 2.76564, 1.0], [19, -1.97851e-05, -1.06465, 2.69832, 1.0], [20, -0.120386, 0.20563, 2.48145, 1.0], [21, -0.403391, -0.376103, 2.43887, 1.0], [22, -0.342347, -0.352856, 2.41214, 1.0], [23, 0.193233, -0.391895, 2.46195, 1.0], [24, 0.129382, -0.353315, 2.44525, 1.0]]
[[0, -0.121351, -0.351097, 2.58134, 1.0], [1, -0.120785, -0.0299282, 2.52868, 1.0], [2, -0.120105, 0.282632, 2.46216, 1.0], [3, -0.115961, 0.432346, 2.42794, 1.0], [4, -0.307485, 0.181822, 2.46365, 1.0], [5, -0.385829, -0.0701357, 2.47848, 1.0], [6, -0.401757, -0.290335, 2.45425, 1.0], [7, -0.403655, -0.331772, 2.44089, 1.0], [8, 0.0552741, 0.176569, 2.46681, 1.0], [9, 0.130705, -0.0663938, 2.49741, 1.0], [10, 0.173451, -0.283188, 2.4762, 1.0], [11, 0.17979, -0.335913, 2.46388, 1.0], [12, -0.202568, -0.34597, 2.54008, 1.0], [13, -0.236378, -0.675215, 2.65367, 1.0], [14, -0.223913, -1.00999, 2.74882, 1.0], [15, -0.225742, -1.07101, 2.69085, 1.0], [16, -0.0369753, -0.346441, 2.54788, 1.0], [17, -0.0179601, -0.674278, 2.6575, 1.0], [18, -0.0235811, -0.999645, 2.76571, 1.0], [19, -0.000230602, -1.06426, 2.69822, 1.0], [20, -0.120406, 0.205626, 2.48137, 1.0], [21, -0.403984, -0.376666, 2.44254, 1.0], [22, -0.34263, -0.352507, 2.41268, 1.0], [23, 0.191696, -0.390074, 2.45928, 1.0], [24, 0.127906, -0.359391, 2.43592, 1.0]]
[[0, -0.121674, -0.351391, 2.58159, 1.0], [1, -0.12101, -0.0300431, 2.52884, 1.0], [2, -0.120205, 0.282658, 2.46223, 1.0], [3, -0.115984, 0.432303, 2.42795, 1.0], [4, -0.307476, 0.181831, 2.46366, 1.0], [5, -0.385844, -0.070128, 2.47853, 1.0], [6, -0.401997, -0.2903, 2.45459, 1.0], [7, -0.403845, -0.332121, 2.44016, 1.0], [8, 0.0553689, 0.176474, 2.46675, 1.0], [9, 0.130745, -0.0663927, 2.49743, 1.0], [10, 0.172773, -0.283309, 2.47634, 1.0], [11, 0.179012, -0.336238, 2.46378, 1.0], [12, -0.202925, -0.346564, 2.54022, 1.0], [13, -0.236371, -0.674762, 2.65343, 1.0], [14, -0.223715, -1.00874, 2.74792, 1.0], [15, -0.226398, -1.0698, 2.69306, 1.0], [16, -0.0372468, -0.346476, 2.54817, 1.0], [17, -0.0179078, -0.67435, 2.65759, 1.0], [18, -0.0235027, -0.999529, 2.7657, 1.0], [19, 0.00239974, -1.06325, 2.69584, 1.0], [20, -0.120525, 0.205628, 2.48145, 1.0], [21, -0.403958, -0.376632, 2.44232, 1.0], [22, -0.34242, -0.352904, 2.41597, 1.0], [23, 0.191571, -0.391531, 2.46047, 1.0], [24, 0.127992, -0.358431, 2.44061, 1.0]]
[[0, -0.122041, -0.351602, 2.5818, 1.0], [1, -0.121184, -0.0301947, 2.52877, 1.0], [2, -0.120258, 0.282512, 2.46178, 1.0], [3, -0.116062, 0.432246, 2.42795, 1.0], [4, -0.307466, 0.181782, 2.46365, 1.0], [5, -0.385893, -0.0703253, 2.47863, 1.0], [6, -0.402116, -0.290486, 2.45463, 1.0], [7, -0.403255, -0.331815, 2.44006, 1.0], [8, 0.0553797, 0.176452, 2.46673, 1.0], [9, 0.130907, -0.0667941, 2.4973, 1.0], [10, 0.172703, -0.283756, 2.47627, 1.0], [11, 0.179179, -0.335706, 2.46148, 1.0], [12, -0.203415, -0.347241, 2.54062, 1.0], [13, -0.236385, -0.674827, 2.65351, 1.0], [14, -0.223797, -1.00858, 2.74776, 1.0], [15, -0.226168, -1.06919, 2.69315, 1.0], [16, -0.0375245, -0.346391, 2.54822, 1.0], [17, -0.0179198, -0.674163, 2.65758, 1.0], [18, -0.0234833, -0.999439, 2.76557, 1.0], [19, 0.006002, -1.06334, 2.68853, 1.0], [20, -0.120616, 0.205484, 2.48112, 1.0], [21, -0.4044, -0.377643, 2.4468, 1.0], [22, -0.343194, -0.352735, 2.41386, 1.0], [23, 0.193132, -0.390477, 2.45459, 1.0], [24, 0.127291, -0.357622, 2.4376, 1.0]]
