[[0, 0, 0, 0, 1.0], [1, 439.627, 272.19, 0.648043, 1.0], [2, 419.031, 275.11, 0.46269, 1.0], [3, 394.059, 294.216, 0.0753317, 1.0], [4, 348.563, 288.346, 0.2747, 1.0], [5, 463.048, 269.252, 0.696037, 1.0], [6, 407.283, 288.368, 0.866571, 1.0], [7, 348.59, 288.395, 0.815083, 1.0], [8, 439.674, 380.874, 0.716073, 1.0], [9, 417.634, 380.886, 0.682326, 1.0], [10, 416.133, 477.832, 0.76088, 1.0], [11, 414.644, 536.591, 0.103209, 1.0], [12, 463.051, 380.841, 0.684576, 1.0], [13, 471.94, 476.383, 0.714633, 1.0], [14, 485.122, 536.591, 0.138351, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 486.644, 536.598, 0.0557801, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 408.76, 239.841, 0.118499, 1.0], [1, 439.623, 269.279, 0.651169, 1.0], [2, 419.073, 273.648, 0.488067, 1.0], [3, 389.677, 291.266, 0.139916, 1.0], [4, 345.585, 288.334, 0.414425, 1.0], [5, 460.187, 267.767, 0.678379, 1.0], [6, 405.896, 286.931, 0.842165, 1.0], [7, 345.571, 288.298, 0.808927, 1.0], [8, 439.655, 380.881, 0.70892, 1.0], [9, 417.583, 380.899, 0.69104, 1.0], [10, 416.148, 479.25, 0.76404, 1.0], [11, 416.065, 536.591, 0.100818, 1.0], [12, 463.059, 380.844, 0.680469, 1.0], [13, 471.904, 476.303, 0.724344, 1.0], [14, 485.153, 536.591, 0.143408, 1.0], [15, 0, 0, 0, 1.0], [16, 417.576, 231.109, 0.120188, 1.0], [17, 0, 0, 0, 1.0], [18, 438.16, 234.017, 0.12114, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.092, 536.598, 0.0613222, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 441.129, 272.164, 0.657898, 1.0], [2, 426.397, 273.653, 0.508972, 1.0], [3, 391.127, 291.275, 0.267144, 1.0], [4, 342.692, 288.296, 0.538245, 1.0], [5, 461.594, 267.802, 0.676129, 1.0], [6, 405.854, 286.937, 0.825394, 1.0], [7, 339.761, 286.918, 0.725448, 1.0], [8, 439.662, 382.33, 0.700707, 1.0], [9, 417.612, 382.336, 0.682653, 1.0], [10, 416.116, 477.831, 0.751856, 1.0], [11, 414.637, 536.589, 0.143672, 1.0], [12, 463.042, 382.308, 0.679226, 1.0], [13, 473.345, 476.383, 0.728274, 1.0], [14, 485.132, 536.59, 0.153429, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 449.898, 234.011, 0.0686645, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 486.657, 536.598, 0.0686689, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 438.107, 264.909, 0.677305, 1.0], [2, 416.145, 266.361, 0.552747, 1.0], [3, 388.194, 289.859, 0.149815, 1.0], [4, 336.823, 286.853, 0.392015, 1.0], [5, 455.798, 264.859, 0.69925, 1.0], [6, 404.327, 286.929, 0.819025, 1.0], [7, 336.789, 286.838, 0.785121, 1.0], [8, 439.595, 380.849, 0.709695, 1.0], [9, 417.541, 380.867, 0.69085, 1.0], [10, 416.133, 479.252, 0.743878, 1.0], [11, 414.656, 536.59, 0.107104, 1.0], [12, 461.641, 380.817, 0.66769, 1.0], [13, 470.478, 477.79, 0.680034, 1.0], [14, 485.135, 536.591, 0.112934, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 408.772, 241.341, 0.0729628, 1.0], [1, 439.585, 269.266, 0.623479, 1.0], [2, 419.086, 272.161, 0.460459, 1.0], [3, 385.262, 288.372, 0.281103, 1.0], [4, 335.292, 285.434, 0.47283, 1.0], [5, 457.228, 267.802, 0.651941, 1.0], [6, 399.957, 286.854, 0.732231, 1.0], [7, 333.913, 285.386, 0.703334, 1.0], [8, 439.593, 382.301, 0.702059, 1.0], [9, 417.522, 382.308, 0.688863, 1.0], [10, 416.105, 483.683, 0.757655, 1.0], [11, 416.111, 536.589, 0.0756436, 1.0], [12, 461.655, 380.893, 0.66641, 1.0], [13, 471.919, 479.278, 0.670526, 1.0], [14, 486.583, 536.595, 0.0811596, 1.0], [15, 0, 0, 0, 1.0], [16, 417.577, 235.494, 0.0781554, 1.0], [17, 0, 0, 0, 1.0], [18, 436.676, 238.379, 0.10294, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 422, 236.95, 0.0563585, 1.0], [1, 439.574, 267.797, 0.609978, 1.0], [2, 419.079, 272.184, 0.454889, 1.0], [3, 386.734, 288.288, 0.377405, 1.0], [4, 333.807, 283.908, 0.391488, 1.0], [5, 455.773, 264.923, 0.675388, 1.0], [6, 394.082, 285.424, 0.692112, 1.0], [7, 332.413, 282.446, 0.679924, 1.0], [8, 439.578, 380.873, 0.689528, 1.0], [9, 417.531, 380.895, 0.683919, 1.0], [10, 416.109, 480.743, 0.738979, 1.0], [11, 414.612, 536.59, 0.124573, 1.0], [12, 461.61, 380.84, 0.647822, 1.0], [13, 471.94, 477.836, 0.677137, 1.0], [14, 485.133, 536.59, 0.131057, 1.0], [15, 0, 0, 0, 1.0], [16, 429.333, 229.664, 0.065051, 1.0], [17, 0, 0, 0, 1.0], [18, 444.004, 231.113, 0.0855817, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 486.641, 536.597, 0.0576689, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 413.163, 245.761, 0.0677458, 1.0], [1, 438.128, 273.664, 0.601039, 1.0], [2, 417.592, 275.162, 0.490416, 1.0], [3, 379.385, 286.9, 0.44397, 1.0], [4, 328.007, 278.122, 0.5436, 1.0], [5, 454.276, 267.792, 0.613422, 1.0], [6, 392.649, 285.368, 0.589924, 1.0], [7, 329.445, 279.564, 0.543848, 1.0], [8, 439.553, 382.356, 0.67938, 1.0], [9, 416.171, 382.382, 0.663917, 1.0], [10, 416.107, 479.279, 0.759907, 1.0], [11, 414.642, 536.591, 0.0997477, 1.0], [12, 461.604, 382.315, 0.642721, 1.0], [13, 471.919, 477.825, 0.707775, 1.0], [14, 486.54, 536.592, 0.128106, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 435.212, 239.881, 0.0766058, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.086, 536.598, 0.0533359, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 408.768, 247.224, 0.107037, 1.0], [1, 439.547, 275.072, 0.658848, 1.0], [2, 419.048, 276.564, 0.494587, 1.0], [3, 385.263, 286.861, 0.367529, 1.0], [4, 329.443, 278.064, 0.457855, 1.0], [5, 454.329, 269.261, 0.653993, 1.0], [6, 392.616, 283.962, 0.697571, 1.0], [7, 325.072, 276.686, 0.77336, 1.0], [8, 439.568, 382.306, 0.703018, 1.0], [9, 416.178, 382.326, 0.695755, 1.0], [10, 416.141, 479.277, 0.751788, 1.0], [11, 416.092, 536.589, 0.0932554, 1.0], [12, 461.614, 380.896, 0.663862, 1.0], [13, 471.906, 477.773, 0.738959, 1.0], [14, 486.557, 536.592, 0.126334, 1.0], [15, 0, 0, 0, 1.0], [16, 416.143, 239.915, 0.106071, 1.0], [17, 0, 0, 0, 1.0], [18, 435.205, 241.327, 0.10584, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.126, 536.597, 0.0520274, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 0, 0, 0, 1.0], [1, 439.58, 273.679, 0.664232, 1.0], [2, 419.073, 275.138, 0.5244, 1.0], [3, 386.736, 286.91, 0.446927, 1.0], [4, 326.537, 278.056, 0.522936, 1.0], [5, 455.779, 270.723, 0.629409, 1.0], [6, 394.064, 285.414, 0.585755, 1.0], [7, 323.661, 276.676, 0.639516, 1.0], [8, 439.568, 380.877, 0.68798, 1.0], [9, 417.548, 382.302, 0.681387, 1.0], [10, 416.11, 477.815, 0.759304, 1.0], [11, 414.606, 536.59, 0.135467, 1.0], [12, 460.192, 380.836, 0.642822, 1.0], [13, 471.912, 476.344, 0.734955, 1.0], [14, 485.162, 536.59, 0.168384, 1.0], [15, 0, 0, 0, 1.0], [16, 0, 0, 0, 1.0], [17, 0, 0, 0, 1.0], [18, 0, 0, 0, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.05, 536.597, 0.0807377, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
[[0, 407.29, 247.226, 0.183507, 1.0], [1, 438.156, 272.192, 0.637106, 1.0], [2, 417.651, 275.109, 0.515294, 1.0], [3, 382.362, 286.919, 0.375629, 1.0], [4, 329.457, 278.05, 0.512525, 1.0], [5, 452.879, 266.315, 0.673337, 1.0], [6, 395.532, 285.386, 0.640239, 1.0], [7, 326.567, 276.679, 0.624834, 1.0], [8, 439.558, 382.322, 0.697401, 1.0], [9, 417.534, 382.351, 0.690643, 1.0], [10, 416.174, 477.787, 0.79622, 1.0], [11, 414.638, 536.59, 0.148411, 1.0], [12, 460.182, 380.891, 0.653694, 1.0], [13, 470.47, 476.298, 0.734903, 1.0], [14, 485.154, 536.59, 0.164777, 1.0], [15, 0, 0, 0, 1.0], [16, 414.654, 239.891, 0.175106, 1.0], [17, 0, 0, 0, 1.0], [18, 435.199, 238.401, 0.183218, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 488.05, 536.598, 0.0730621, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 416.077, 536.59, 0.0513688, 1.0]]
[[0, 410.261, 242.861, 0.143251, 1.0], [1, 439.541, 275.07, 0.68925, 1.0], [2, 417.6, 275.166, 0.567008, 1.0], [3, 382.354, 285.384, 0.453624, 1.0], [4, 323.642, 276.598, 0.664543, 1.0], [5, 457.216, 272.169, 0.652828, 1.0], [6, 392.579, 283.944, 0.606209, 1.0], [7, 323.596, 276.595, 0.598517, 1.0], [8, 439.556, 382.321, 0.708394, 1.0], [9, 416.176, 382.348, 0.700912, 1.0], [10, 416.137, 479.256, 0.769527, 1.0], [11, 416.054, 536.591, 0.0890363, 1.0], [12, 461.597, 380.893, 0.668762, 1.0], [13, 471.885, 476.381, 0.717753, 1.0], [14, 486.566, 536.592, 0.11645, 1.0], [15, 0, 0, 0, 1.0], [16, 419.072, 238.423, 0.139086, 1.0], [17, 0, 0, 0, 1.0], [18, 439.623, 238.409, 0.163528, 1.0], [19, 0, 0, 0, 1.0], [20, 0, 0, 0, 1.0], [21, 0, 0, 0, 1.0], [22, 0, 0, 0, 1.0], [23, 0, 0, 0, 1.0], [24, 0, 0, 0, 1.0]]
