[[0, -34.61232, 87.0821, -253.94139, 1], [1, -35.17557906171444, 117.23992891107719, -251.81310978146834, 1], [2, -35.45830029006222, 139.97407800829382, -249.4646715373867, 1], [3, -35.48029364755702, 146.4199725146249, -248.54953109440717, 1], [4, -16.47542188084357, 137.39565513674333, -253.52345740970836, 1], [5, 3.032645651874663, 130.88081504660678, -261.3672260287431, 1], [6, 18.848873734182234, 147.35294916242427, -258.59786182830885, 1], [7, 0, 0, 0, 1], [8, -50.087254512971604, 135.22836899390913, -248.36334988668122, 1], [9, -76.36307702712432, 142.58798931045044, -247.39394071161743, 1], [10, -80.00172786154589, 165.43365231790858, -241.51067615396565, 1], [11, 0, 0, 0, 1], [12, -28.182299630060534, 86.69717268350195, -253.28390067949573, 1], [13, -12.952936597351737, 50.38222666410587, -247.51713571732566, 1], [14, -0.07604228168304239, 15.001935727642724, -245.1760259643831, 1], [15, 6.675319722805576, 11.664107953434524, -236.0882514548196, 1], [16, -40.09016523964386, 87.20060166881781, -247.2736056273168, 1], [17, -53.575541461701484, 51.18066089950299, -252.02090295207068, 1], [18, -72.37627256685687, 14.962840101265165, -268.6444406082549, 1], [19, -65.77396887759674, 11.508561083789198, -259.01699472838067, 1], [20, -35.45830029006222, 139.97407800829382, -249.4646715373867, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -34.62736, 87.08173333333333, -253.90664, 1], [1, -35.19172425979973, 117.2408962309178, -251.78748758313023, 1], [2, -35.4733527986198, 139.97688410014504, -249.447132726697, 1], [3, -35.49523358359404, 146.4230914915944, -248.53419613384253, 1], [4, -16.495665441014832, 137.39379131840155, -253.50976859134389, 1], [5, 3.007169402193636, 130.90488093248374, -261.3892528914591, 1], [6, 18.845645215947336, 147.3591371983057, -258.6408377496913, 1], [7, 0, 0, 0, 1], [8, -50.14248167654859, 135.24662754755147, -248.31441117200137, 1], [9, -76.35937228373824, 142.56975133100468, -247.3495287373229, 1], [10, -79.99545865343397, 165.42873214327636, -241.48079749239372, 1], [11, 0, 0, 0, 1], [12, -28.20541394411405, 86.69613242522428, -253.2437638998956, 1], [13, -12.95063000887387, 50.41137244741122, -247.52226224468498, 1], [14, -0.03995470724487937, 15.037277023550857, -245.19428034734565, 1], [15, 6.724689799787419, 11.700468221166837, -236.11601397031032, 1], [16, -40.09788838657776, 87.19790230558847, -247.248226866374, 1], [17, -53.601144250541886, 51.18161869749273, -251.9997670086342, 1], [18, -72.42112957826873, 14.984590978240242, -268.6467899924597, 1], [19, -65.80954381722366, 11.530084893121456, -259.02579767680305, 1], [20, -35.4733527986198, 139.97688410014504, -249.447132726697, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -34.63579, 87.07492400000001, -253.89338600000002, 1], [1, -35.19873045535933, 117.23731625189366, -251.7711863014727, 1], [2, -35.480275768355156, 139.97583683865906, -249.42747409445465, 1], [3, -35.50223965210289, 146.42160719254824, -248.51340837452517, 1], [4, -16.492232698157245, 137.36400023872335, -253.455400845944, 1], [5, 3.0028607784314687, 130.941276516913, -261.3955726268356, 1], [6, 18.876574616258324, 147.35702785209386, -258.62033061000307, 1], [7, 0, 0, 0, 1], [8, -50.114324829059534, 135.23403350780893, -248.25269220167007, 1], [9, -76.39546729726719, 142.58806161161058, -247.29950610574144, 1], [10, -79.98271486719369, 165.43117400928566, -241.40417750385197, 1], [11, 0, 0, 0, 1], [12, -28.224066338693092, 86.68514320337079, -253.2330131723396, 1], [13, -12.96679574598068, 50.43323989554695, -247.51441859689294, 1], [14, -0.03594365419347234, 15.057447243723054, -245.2052127197168, 1], [15, 6.740731868162985, 11.719223616639969, -236.13644430372563, 1], [16, -40.09923624638131, 87.1930101959089, -247.23696247080824, 1], [17, -53.62367687795539, 51.17292289973585, -251.98919752167902, 1], [18, -72.47504432440908, 14.997602472400082, -268.64789420078836, 1], [19, -65.8544124465885, 11.541652895094135, -259.0336434362615, 1], [20, -35.480275768355156, 139.97583683865906, -249.42747409445465, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -34.63725, 87.05882399999999, -253.868542, 1], [1, -35.190092364286194, 117.21565669628265, -251.70912151809478, 1], [2, -35.457432048325096, 139.94564216771155, -249.32473435344224, 1], [3, -35.474162204574526, 146.3875549089518, -248.39668717268134, 1], [4, -16.434644757543634, 137.28634116598658, -253.33873688426306, 1], [5, 3.028375774673183, 130.89802484076307, -261.3685410663179, 1], [6, 18.947405457431067, 147.2709803428102, -258.6000625594194, 1], [7, 0, 0, 0, 1], [8, -50.04069310225211, 135.1799530165385, -248.1088911188968, 1], [9, -76.34371494570959, 142.58957758497777, -247.1327789806138, 1], [10, -79.89368297825038, 165.28966615134524, -241.13336739651527, 1], [11, 0, 0, 0, 1], [12, -28.22970465510251, 86.6619585190942, -253.19639730772911, 1], [13, -12.896466000579547, 50.42861962290389, -247.46774900832503, 1], [14, 0.009321349354189934, 15.087382623020183, -245.2419634247519, 1], [15, 6.796556901249727, 11.744991750708882, -236.1826320188271, 1], [16, -40.09632980096913, 87.17684285094639, -247.222710565788, 1], [17, -53.604882316991926, 51.15716160073668, -251.95707538262755, 1], [18, -72.52813434997648, 15.028075858457044, -268.63448093796524, 1], [19, -65.90426430016107, 11.56531534219204, -259.02491243173904, 1], [20, -35.457432048325096, 139.94564216771155, -249.32473435344224, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -34.6298, 87.032958, -253.85818600000002, 1], [1, -35.15187063655024, 117.18513428888724, -251.63797410481664, 1], [2, -35.38570962049136, 139.90360521309591, -249.19654894306234, 1], [3, -35.391753247378624, 146.34109176834238, -248.2503171103728, 1], [4, -16.326706516189823, 137.22185099952324, -253.19269174126273, 1], [5, 3.1241409901455057, 130.87510395832513, -261.27395799730675, 1], [6, 19.10440194346153, 147.19013385106118, -258.5161271916277, 1], [7, 0, 0, 0, 1], [8, -49.893424507893485, 135.1270603950782, -247.95892638072073, 1], [9, -76.27756727997271, 142.61909501618106, -246.9945653617886, 1], [10, -79.79639827197182, 165.19865647853223, -240.93017398310133, 1], [11, 0, 0, 0, 1], [12, -28.228331965819482, 86.62511714361405, -253.18211452783797, 1], [13, -12.76317490254589, 50.39708180757371, -247.36834114045791, 1], [14, 0.07913189560275136, 15.12599225494666, -245.3023741562659, 1], [15, 6.8812127248280355, 11.773981141647738, -236.2577433406048, 1], [16, -40.07746986553707, 87.15097440926814, -247.21594874486686, 1], [17, -53.453322485498276, 51.08106693328545, -251.85192423057904, 1], [18, -72.52621369157973, 15.0773984065641, -268.62789536597955, 1], [19, -65.90332582141261, 11.604706419086169, -259.02123422253334, 1], [20, -35.38570962049136, 139.90360521309591, -249.19654894306234, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -34.59673600000001, 86.983128, -253.85811599999997, 1], [1, -35.07932916392869, 117.11952723047862, -251.5393196325886, 1], [2, -35.272162657634176, 139.81566784731845, -249.01568427884595, 1], [3, -35.265574119566296, 146.24538016916173, -248.04439897246127, 1], [4, -16.17811720334768, 137.1827443648512, -253.05765971049615, 1], [5, 3.276999863038597, 130.8294762654817, -261.1068525803707, 1], [6, 19.35868203570184, 147.0315698292289, -258.2804412318776, 1], [7, 0, 0, 0, 1], [8, -49.71209912533705, 135.08530923530205, -247.8325802354751, 1], [9, -76.18179164637468, 142.67124175146077, -246.86954309765235, 1], [10, -79.67541692547658, 165.12481327041854, -240.72738420383757, 1], [11, 0, 0, 0, 1], [12, -28.199314513812002, 86.56419245640193, -253.17908001473685, 1], [13, -12.48260771148678, 50.38624587164321, -247.14860607984642, 1], [14, 0.2574172854976631, 15.203534265868214, -245.40315580398612, 1], [15, 7.083231403500572, 11.836849729129925, -236.38180134133168, 1], [16, -40.03379488647498, 87.09753246707386, -247.21623841932288, 1], [17, -53.14283684716082, 50.91438919365032, -251.6091236742867, 1], [18, -72.48482810113268, 15.164138887254843, -268.61063172623204, 1], [19, -65.8682256579767, 11.677410874074234, -259.0046880801987, 1], [20, -35.272162657634176, 139.81566784731845, -249.01568427884595, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -34.539632000000005, 86.90025, -253.848112, 1], [1, -34.97588888655205, 117.00581747379317, -251.3932849199558, 1], [2, -35.126460535809215, 139.6688880097083, -248.76049417358686, 1], [3, -35.10723172332878, 146.08806116089542, -247.75678696575537, 1], [4, -16.01727457287073, 137.1390642563724, -252.8892925414654, 1], [5, 3.4470262292607394, 130.7731080347159, -260.88300586955773, 1], [6, 19.64104131894723, 146.84488480440064, -257.96436289083766, 1], [7, 0, 0, 0, 1], [8, -49.52177684720125, 135.0672526794377, -247.69072226600608, 1], [9, -76.04240669196929, 142.70998049163862, -246.65499267598102, 1], [10, -79.482859498734, 165.06238482840428, -240.46308199792946, 1], [11, 0, 0, 0, 1], [12, -28.13939066988963, 86.47164280227153, -253.16024567647025, 1], [13, -12.037988180474102, 50.476082252503296, -246.81899153843287, 1], [14, 0.5726479645273628, 15.34431276922566, -245.5409218381708, 1], [15, 7.422281343657391, 11.960890235469584, -236.54357491539653, 1], [16, -39.975085814551115, 87.00682143766858, -247.21188512653288, 1], [17, -52.70597162258962, 50.72918260537152, -251.2297818459886, 1], [18, -72.41539310317025, 15.322784476166888, -268.515738516662, 1], [19, -65.81703584848337, 11.81873946000833, -258.9033961724038, 1], [20, -35.126460535809215, 139.6688880097083, -248.76049417358686, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -34.422399999999996, 86.773146, -253.85893000000002, 1], [1, -34.848624021557335, 116.83841834472473, -251.25027122849664, 1], [2, -34.98659402339133, 139.45974728778705, -248.5016720045071, 1], [3, -34.96324350740955, 145.86567951566005, -247.4645145550494, 1], [4, -15.859702186465636, 137.03943979050456, -252.69961367432157, 1], [5, 3.597425662614402, 130.7610998699139, -260.77732207497877, 1], [6, 19.92724123025539, 146.67957814880694, -257.7537546056134, 1], [7, 0, 0, 0, 1], [8, -49.32147873198132, 135.0122888019819, -247.51045341529908, 1], [9, -75.91664267150281, 142.75921362104106, -246.32603789248415, 1], [10, -79.2257848638615, 165.0719462268015, -240.0677494300329, 1], [11, 0, 0, 0, 1], [12, -28.024823483395135, 86.3435044980619, -253.13934281048202, 1], [13, -11.296749523484959, 50.69551745079315, -246.43735387242953, 1], [14, 1.1880868625683956, 15.612406772079872, -245.87635883962338, 1], [15, 8.071374208114317, 12.220134131031042, -236.90746412398627, 1], [16, -39.8899661526286, 86.86606040314601, -247.24854174289666, 1], [17, -52.152573727951705, 50.4869569259203, -250.7589234897495, 1], [18, -72.31924557685846, 15.479524549913101, -268.30965690595633, 1], [19, -65.74911273618719, 11.960949842012035, -258.68303872420904, 1], [20, -34.98659402339133, 139.45974728778705, -248.5016720045071, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -34.17925, 86.562228, -253.874798, 1], [1, -34.58954142717074, 116.55614030447532, -251.1203335414239, 1], [2, -34.71544159171684, 139.11417953156823, -248.26131825421956, 1], [3, -34.68886789048754, 145.5005297283095, -247.19204976923282, 1], [4, -15.578331005890014, 136.78457949699532, -252.49387965032517, 1], [5, 3.906702299516656, 130.69269893757973, -260.6447875157725, 1], [6, 20.32622760260943, 146.49691803966155, -257.4772342236, 1], [7, 0, 0, 0, 1], [8, -49.01152632900512, 134.8478124386925, -247.39947981441787, 1], [9, -75.65538365480681, 142.66266628312388, -246.04391166895408, 1], [10, -78.95209063829356, 164.95931339295134, -239.64602122526966, 1], [11, 0, 0, 0, 1], [12, -27.78536853585871, 86.14129902993577, -253.13914617095648, 1], [13, -10.515092038580608, 50.92914590843875, -245.96218306875963, 1], [14, 1.7261604643973882, 15.857555347077763, -246.12697108260318, 1], [15, 8.61950319087398, 12.45366270960048, -237.16939279602792, 1], [16, -39.666049443873455, 86.64789809162218, -247.27932972374822, 1], [17, -51.23376494472609, 50.078022075387004, -250.1025910775381, 1], [18, -71.97013036962275, 15.549235079167374, -267.9029627393762, 1], [19, -65.43267360029846, 12.013195930550333, -258.26029879574077, 1], [20, -34.71544159171684, 139.11417953156823, -248.26131825421956, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -33.861005999999996, 86.281682, -253.87486400000003, 1], [1, -34.26707143679354, 116.1661626965178, -250.98281893787853, 1], [2, -34.390448242842254, 138.63910801086465, -248.01961791034532, 1], [3, -34.36352497393244, 145.00001749816764, -246.92005911558542, 1], [4, -15.220441774711148, 136.34003953792052, -252.22460650029151, 1], [5, 4.270212380215291, 130.55230519554755, -260.5768602652372, 1], [6, 20.773081588816964, 146.2637437826203, -257.33156362383386, 1], [7, 0, 0, 0, 1], [8, -48.64511701348364, 134.52520263314247, -247.26167559492202, 1], [9, -75.24599995679274, 142.4044577115167, -245.69388492068757, 1], [10, -78.52699910480608, 164.70299656540413, -239.24139487902085, 1], [11, 0, 0, 0, 1], [12, -27.46890821618132, 85.88003652801349, -253.1097080621383, 1], [13, -9.66803032652841, 51.239344269884604, -245.43550234299215, 1], [14, 2.3480416363096346, 16.13512133754307, -246.35773721070237, 1], [15, 9.232191248521204, 12.720753482802722, -237.39455239544952, 1], [16, -39.37432444500591, 86.36383833717629, -247.3055484386966, 1], [17, -50.20345930717431, 49.728806501486204, -249.44292893774178, 1], [18, -71.63687990749787, 15.776269370327732, -267.4880334887448, 1], [19, -65.14687491271407, 12.223799988768443, -257.8182460914457, 1], [20, -34.390448242842254, 138.63910801086465, -248.01961791034532, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
[[0, -33.429658, 85.905286, -253.90483200000003, 1], [1, -33.8527524025437, 115.68890470584928, -250.87242397790854, 1], [2, -33.988957954170566, 138.08713169632162, -247.80179647203875, 1], [3, -33.96594350064856, 144.42603124416613, -246.67084157511945, 1], [4, -14.80939790378746, 135.89069107550984, -252.01373630766238, 1], [5, 4.6993901347763725, 130.36106269396663, -260.5285233918587, 1], [6, 21.346415983582926, 145.89033000319208, -257.0572383356635, 1], [7, 0, 0, 0, 1], [8, -48.258306708005534, 134.13705447315226, -247.14879372472996, 1], [9, -74.81402987224797, 142.07669551465204, -245.37777053634804, 1], [10, -78.04514772321903, 164.37448364502367, -238.85384848804532, 1], [11, 0, 0, 0, 1], [12, -27.05039282736012, 85.53166386338373, -253.0981085088247, 1], [13, -8.716414862945104, 51.51422785168698, -244.9110906922958, 1], [14, 3.098482261798676, 16.373697933447325, -246.65953851045344, 1], [15, 9.989398433504824, 12.95279274058084, -237.69793837408616, 1], [16, -38.9677416199287, 85.98005447177009, -247.3745197821897, 1], [17, -49.16047080925675, 49.434268147002754, -248.85377590339147, 1], [18, -71.33702076499505, 16.103433121229997, -267.1182595550462, 1], [19, -64.89199567314134, 12.53523607789338, -257.4201450906941, 1], [20, -33.988957954170566, 138.08713169632162, -247.80179647203875, 1], [21, 0, 0, 0, 1], [22, 0, 0, 0, 1], [23, 0, 0, 0, 1], [24, 0, 0, 0, 1]]
