[[0, -0.317888, -0.703654, 2.8579, 1.0], [1, -0.366606, -0.417615, 2.88715, 1.0], [2, -0.412731, -0.135918, 2.90356, 1.0], [3, -0.413817, 0.011871, 2.9275, 1.0], [4, -0.539296, -0.23647, 2.83118, 1.0], [5, -0.618378, -0.393963, 2.69101, 1.0], [6, -0.640297, -0.422596, 2.49223, 1.0], [7, -0.630311, -0.458511, 2.35788, 1.0], [8, -0.23732, -0.232225, 2.8866, 1.0], [9, -0.115647, -0.375111, 2.8032, 1.0], [10, -0.0110807, -0.435103, 2.60816, 1.0], [11, 0.0277838, -0.482807, 2.49591, 1.0], [12, -0.382847, -0.696301, 2.82011, 1.0], [13, -0.604539, -0.304056, 2.70802, 1.0], [14, -0.402156, -0.604099, 2.67148, 1.0], [15, -0.349837, -0.618065, 2.53479, 1.0], [16, -0.245434, -0.694429, 2.82836, 1.0], [17, -0.148112, -0.273449, 2.82628, 1.0], [18, -0.226924, -0.681884, 2.78683, 1.0], [19, -0.279137, -0.749265, 2.72158, 1.0], [20, -0.401626, -0.205825, 2.90177, 1.0], [21, -0.624685, -0.464416, 2.32909, 1.0], [22, -0.565808, -0.464497, 2.34288, 1.0], [23, 0.056264, -0.494755, 2.46624, 1.0], [24, 0.0801717, -0.476739, 2.47914, 1.0]]
[[0, -0.387037, -0.624047, 2.88023, 1.0], [1, -0.400487, -0.377024, 2.89552, 1.0], [2, -0.41212, -0.135607, 2.89926, 1.0], [3, -0.412403, 0.011516, 2.91915, 1.0], [4, -0.538112, -0.235242, 2.82675, 1.0], [5, -0.59884, -0.372985, 2.71078, 1.0], [6, -0.630551, -0.365483, 2.4848, 1.0], [7, -0.6241, -0.394432, 2.3358, 1.0], [8, -0.237453, -0.232226, 2.88188, 1.0], [9, -0.111967, -0.352363, 2.79109, 1.0], [10, -0.0131945, -0.397984, 2.5837, 1.0], [11, 0.0325814, -0.428912, 2.4694, 1.0], [12, -0.451441, -0.616377, 2.83806, 1.0], [13, -0.57999, -0.254601, 2.71455, 1.0], [14, -0.511322, -0.651386, 2.67218, 1.0], [15, -0.480156, -0.678348, 2.54474, 1.0], [16, -0.314252, -0.6182, 2.86003, 1.0], [17, -0.270807, -0.304687, 2.74386, 1.0], [18, -0.216628, -0.614775, 2.76408, 1.0], [19, -0.244019, -0.702147, 2.74316, 1.0], [20, -0.403437, -0.202066, 2.89772, 1.0], [21, -0.62457, -0.400115, 2.30929, 1.0], [22, -0.554132, -0.402525, 2.32938, 1.0], [23, 0.0613725, -0.434649, 2.44938, 1.0], [24, 0.0927021, -0.427211, 2.463, 1.0]]
[[0, -0.373796, -0.60823, 2.88122, 1.0], [1, -0.396545, -0.372211, 2.89371, 1.0], [2, -0.411782, -0.135073, 2.89737, 1.0], [3, -0.411728, 0.0117559, 2.91566, 1.0], [4, -0.535908, -0.231435, 2.82217, 1.0], [5, -0.597582, -0.309404, 2.66268, 1.0], [6, -0.606317, -0.325876, 2.43543, 1.0], [7, -0.614258, -0.328807, 2.31633, 1.0], [8, -0.237374, -0.231063, 2.87834, 1.0], [9, -0.109256, -0.336479, 2.78652, 1.0], [10, -0.0207411, -0.357608, 2.57775, 1.0], [11, 0.0397482, -0.372576, 2.44638, 1.0], [12, -0.437793, -0.600431, 2.84287, 1.0], [13, -0.489273, -0.344321, 2.65607, 1.0], [14, -0.289054, -0.524973, 2.58144, 1.0], [15, -0.247936, -0.526771, 2.46626, 1.0], [16, -0.301795, -0.603106, 2.85958, 1.0], [17, -0.36988, -0.36777, 2.64908, 1.0], [18, -0.248763, -0.605047, 2.71138, 1.0], [19, -0.200575, -0.641072, 2.61157, 1.0], [20, -0.403933, -0.198222, 2.89647, 1.0], [21, -0.614721, -0.334172, 2.29385, 1.0], [22, -0.567023, -0.339406, 2.31944, 1.0], [23, 0.0676089, -0.381673, 2.43044, 1.0], [24, 0.0830395, -0.359307, 2.4352, 1.0]]
[[0, -0.373559, -0.608867, 2.87867, 1.0], [1, -0.396009, -0.371859, 2.8918, 1.0], [2, -0.411549, -0.134173, 2.89554, 1.0], [3, -0.41132, 0.0116585, 2.91431, 1.0], [4, -0.529642, -0.224112, 2.81951, 1.0], [5, -0.589009, -0.268084, 2.66332, 1.0], [6, -0.59401, -0.268056, 2.4366, 1.0], [7, -0.603492, -0.267116, 2.31416, 1.0], [8, -0.241119, -0.227293, 2.87712, 1.0], [9, -0.0830211, -0.293064, 2.72601, 1.0], [10, 0.00212117, -0.312017, 2.51704, 1.0], [11, 0.043034, -0.315108, 2.43749, 1.0], [12, -0.437574, -0.60122, 2.84091, 1.0], [13, -0.612143, -0.359002, 2.77955, 1.0], [14, -0.579746, -0.733575, 2.75663, 1.0], [15, -0.468226, -0.758519, 2.73157, 1.0], [16, -0.301712, -0.603873, 2.85749, 1.0], [17, -0.374064, -0.353286, 2.67443, 1.0], [18, -0.252647, -0.596352, 2.72454, 1.0], [19, -0.204984, -0.629981, 2.62072, 1.0], [20, -0.404376, -0.196477, 2.89474, 1.0], [21, -0.615173, -0.266679, 2.28748, 1.0], [22, -0.555548, -0.27692, 2.32245, 1.0], [23, 0.0709752, -0.319092, 2.41876, 1.0], [24, 0.0883622, -0.302582, 2.4335, 1.0]]
[[0, -0.372437, -0.590016, 2.8689, 1.0], [1, -0.394691, -0.362053, 2.88768, 1.0], [2, -0.411723, -0.132037, 2.89451, 1.0], [3, -0.411329, 0.012315, 2.91356, 1.0], [4, -0.526936, -0.210406, 2.81854, 1.0], [5, -0.578755, -0.280934, 2.67876, 1.0], [6, -0.586533, -0.239328, 2.46556, 1.0], [7, -0.602681, -0.210267, 2.31177, 1.0], [8, -0.251761, -0.216374, 2.87806, 1.0], [9, -0.115779, -0.244714, 2.79332, 1.0], [10, -0.0194848, -0.251713, 2.59904, 1.0], [11, 0.0453883, -0.259767, 2.43367, 1.0], [12, -0.435885, -0.582081, 2.8336, 1.0], [13, -0.478899, -0.294562, 2.72092, 1.0], [14, -0.569109, -0.67218, 2.81497, 1.0], [15, -0.481568, -0.733385, 2.75161, 1.0], [16, -0.301378, -0.585758, 2.84596, 1.0], [17, -0.285565, -0.292905, 2.73873, 1.0], [18, -0.23016, -0.680991, 2.77825, 1.0], [19, -0.268175, -0.744416, 2.73293, 1.0], [20, -0.40557, -0.191012, 2.8936, 1.0], [21, -0.59506, -0.20503, 2.28589, 1.0], [22, -0.537765, -0.218123, 2.32383, 1.0], [23, 0.0714041, -0.263324, 2.41357, 1.0], [24, 0.0976342, -0.260453, 2.42629, 1.0]]
[[0, -0.371203, -0.582384, 2.86543, 1.0], [1, -0.39325, -0.358044, 2.88487, 1.0], [2, -0.41132, -0.131718, 2.89326, 1.0], [3, -0.410716, 0.0109588, 2.91355, 1.0], [4, -0.515175, -0.252257, 2.77272, 1.0], [5, -0.632537, -0.276211, 2.66783, 1.0], [6, -0.624063, -0.217214, 2.46218, 1.0], [7, -0.618055, -0.156856, 2.31634, 1.0], [8, -0.250939, -0.21589, 2.87708, 1.0], [9, -0.0805274, -0.27384, 2.76078, 1.0], [10, -0.00531435, -0.234697, 2.56436, 1.0], [11, 0.0498591, -0.203425, 2.43239, 1.0], [12, -0.433326, -0.579294, 2.82824, 1.0], [13, -0.473775, -0.289252, 2.72134, 1.0], [14, -0.576512, -0.661723, 2.81655, 1.0], [15, -0.485461, -0.715613, 2.74432, 1.0], [16, -0.302365, -0.568311, 2.84638, 1.0], [17, -0.314323, -0.285561, 2.70832, 1.0], [18, -0.229501, -0.681016, 2.77919, 1.0], [19, -0.268476, -0.745258, 2.73353, 1.0], [20, -0.405323, -0.189873, 2.89217, 1.0], [21, -0.625441, -0.123804, 2.28339, 1.0], [22, -0.555252, -0.159669, 2.30437, 1.0], [23, 0.075391, -0.199549, 2.41531, 1.0], [24, 0.10444, -0.206617, 2.42886, 1.0]]
[[0, -0.369664, -0.577068, 2.86529, 1.0], [1, -0.391905, -0.351155, 2.88422, 1.0], [2, -0.411195, -0.126471, 2.89238, 1.0], [3, -0.410099, 0.01093, 2.91278, 1.0], [4, -0.515385, -0.251212, 2.772, 1.0], [5, -0.610117, -0.217918, 2.64792, 1.0], [6, -0.613508, -0.155663, 2.44588, 1.0], [7, -0.618537, -0.109623, 2.3302, 1.0], [8, -0.237836, -0.231336, 2.86949, 1.0], [9, -0.076652, -0.238393, 2.75382, 1.0], [10, -0.0019272, -0.190108, 2.56212, 1.0], [11, 0.0460819, -0.149019, 2.43547, 1.0], [12, -0.430827, -0.572701, 2.82541, 1.0], [13, -0.466404, -0.280769, 2.71798, 1.0], [14, -0.574142, -0.666933, 2.81347, 1.0], [15, -0.482357, -0.724682, 2.74448, 1.0], [16, -0.301489, -0.565838, 2.84829, 1.0], [17, -0.251812, -0.270603, 2.75882, 1.0], [18, -0.226457, -0.674199, 2.78147, 1.0], [19, -0.264491, -0.740091, 2.73441, 1.0], [20, -0.405542, -0.182935, 2.89162, 1.0], [21, -0.609697, -0.0779794, 2.29865, 1.0], [22, -0.550043, -0.10661, 2.31267, 1.0], [23, 0.0761139, -0.147248, 2.41228, 1.0], [24, 0.108282, -0.149087, 2.429, 1.0]]
[[0, -0.370307, -0.573857, 2.86342, 1.0], [1, -0.389424, -0.351396, 2.87967, 1.0], [2, -0.39983, -0.136419, 2.87831, 1.0], [3, -0.409781, 0.0148147, 2.91129, 1.0], [4, -0.516513, -0.247508, 2.77186, 1.0], [5, -0.61737, -0.172921, 2.58841, 1.0], [6, -0.620955, -0.106451, 2.40813, 1.0], [7, -0.623766, -0.0636122, 2.34576, 1.0], [8, -0.228, -0.217999, 2.86962, 1.0], [9, -0.0778384, -0.179682, 2.70998, 1.0], [10, 0.0191463, -0.126925, 2.52026, 1.0], [11, 0.0448318, -0.0977989, 2.44594, 1.0], [12, -0.431099, -0.571141, 2.82312, 1.0], [13, -0.454774, -0.28061, 2.70482, 1.0], [14, -0.500853, -0.549153, 2.71425, 1.0], [15, -0.477948, -0.594635, 2.59959, 1.0], [16, -0.302467, -0.562312, 2.84788, 1.0], [17, -0.252619, -0.279386, 2.7151, 1.0], [18, -0.224629, -0.667918, 2.78187, 1.0], [19, -0.261729, -0.737189, 2.73587, 1.0], [20, -0.398097, -0.188833, 2.88143, 1.0], [21, -0.616254, -0.0301403, 2.31249, 1.0], [22, -0.56304, -0.0607586, 2.323, 1.0], [23, 0.0691209, -0.0932267, 2.42754, 1.0], [24, 0.101286, -0.0953995, 2.447, 1.0]]
[[0, -0.372643, -0.571374, 2.86156, 1.0], [1, -0.389778, -0.350864, 2.87794, 1.0], [2, -0.40009, -0.136237, 2.87769, 1.0], [3, -0.40881, 0.0203267, 2.91007, 1.0], [4, -0.524825, -0.232442, 2.7737, 1.0], [5, -0.618837, -0.161878, 2.58466, 1.0], [6, -0.626251, -0.0672484, 2.41839, 1.0], [7, -0.628011, -0.020414, 2.35984, 1.0], [8, -0.227706, -0.212655, 2.87, 1.0], [9, -0.0748016, -0.17086, 2.70362, 1.0], [10, 0.0218859, -0.0887428, 2.52412, 1.0], [11, 0.0409878, -0.0517358, 2.45935, 1.0], [12, -0.433569, -0.568931, 2.82015, 1.0], [13, -0.457646, -0.280507, 2.69496, 1.0], [14, -0.547745, -0.675931, 2.76486, 1.0], [15, -0.455828, -0.746978, 2.7277, 1.0], [16, -0.304549, -0.560549, 2.84738, 1.0], [17, -0.238978, -0.277459, 2.723, 1.0], [18, -0.226842, -0.671564, 2.77726, 1.0], [19, -0.263439, -0.740585, 2.73494, 1.0], [20, -0.39831, -0.188693, 2.88049, 1.0], [21, -0.606944, 0.0176563, 2.31844, 1.0], [22, -0.577637, -0.0221471, 2.331, 1.0], [23, 0.0706019, -0.0443331, 2.43857, 1.0], [24, 0.0927984, -0.0500783, 2.4414, 1.0]]
[[0, -0.364135, -0.580449, 2.85269, 1.0], [1, -0.38587, -0.354017, 2.87327, 1.0], [2, -0.40002, -0.136093, 2.87736, 1.0], [3, -0.407268, 0.0185326, 2.90717, 1.0], [4, -0.524722, -0.232511, 2.77358, 1.0], [5, -0.621041, -0.148664, 2.5917, 1.0], [6, -0.62493, -0.0344054, 2.43396, 1.0], [7, -0.62544, 0.0177336, 2.37768, 1.0], [8, -0.227633, -0.213292, 2.8704, 1.0], [9, -0.0729107, -0.130089, 2.71602, 1.0], [10, 0.0174083, -0.0411075, 2.53877, 1.0], [11, 0.0369064, -0.00794091, 2.47499, 1.0], [12, -0.42758, -0.578578, 2.80264, 1.0], [13, -0.448067, -0.281284, 2.70529, 1.0], [14, -0.476717, -0.547095, 2.68403, 1.0], [15, -0.449996, -0.581866, 2.56405, 1.0], [16, -0.291759, -0.57251, 2.84464, 1.0], [17, -0.248226, -0.277744, 2.74463, 1.0], [18, -0.229596, -0.673153, 2.77135, 1.0], [19, -0.26385, -0.746787, 2.73819, 1.0], [20, -0.397796, -0.188855, 2.87955, 1.0], [21, -0.607814, 0.0501101, 2.34814, 1.0], [22, -0.551995, 0.0265496, 2.35633, 1.0], [23, 0.0667602, 0.00465173, 2.45386, 1.0], [24, 0.0754745, -0.0155637, 2.4709, 1.0]]
[[0, -0.380654, -0.5138, 2.86411, 1.0], [1, -0.393805, -0.318808, 2.88456, 1.0], [2, -0.403915, -0.126595, 2.88907, 1.0], [3, -0.407645, 0.000792643, 2.91716, 1.0], [4, -0.530364, -0.207622, 2.78769, 1.0], [5, -0.624231, -0.113682, 2.60896, 1.0], [6, -0.634489, -0.0132489, 2.45365, 1.0], [7, -0.629701, 0.0550526, 2.3971, 1.0], [8, -0.227891, -0.200833, 2.88288, 1.0], [9, -0.0921163, -0.139503, 2.78363, 1.0], [10, -0.00229454, -0.0391825, 2.60137, 1.0], [11, 0.0352735, 0.0323619, 2.50219, 1.0], [12, -0.441493, -0.509736, 2.81351, 1.0], [13, -0.422939, -0.204625, 2.68555, 1.0], [14, -0.550865, -0.667955, 2.75284, 1.0], [15, -0.46788, -0.734742, 2.72412, 1.0], [16, -0.310862, -0.505764, 2.84725, 1.0], [17, -0.149988, -0.228535, 2.81031, 1.0], [18, -0.22928, -0.674977, 2.77651, 1.0], [19, -0.211264, -0.703026, 2.65951, 1.0], [20, -0.401914, -0.176303, 2.89153, 1.0], [21, -0.620987, 0.0886014, 2.37258, 1.0], [22, -0.554946, 0.0664196, 2.3725, 1.0], [23, 0.065928, 0.0505142, 2.47889, 1.0], [24, -0.0227795, 0.0430393, 2.46, 1.0]]
