[[0, -0.07533722, 0.02998781, 2.468971, 1], [1, -0.09018717, 0.321861, 2.436996, 1], [2, -0.10428, 0.6044373, 2.394479, 1], [3, -0.09381299, 0.7309016, 2.363, 1], [4, -0.2592647, 0.4870124, 2.35651, 1], [5, -0.279648, 0.2491863, 2.373919, 1], [6, -0.251258, 0.01353314, 2.344465, 1], [7, -0.2422216, -0.035044, 2.350744, 1], [8, 0.0569686, 0.484874, 2.400557, 1], [9, 0.09522286, 0.248022, 2.407175, 1], [10, 0.1126931, 0.01577849, 2.34843, 1], [11, 0.1185357, -0.06082518, 2.316345, 1], [12, -0.141967, 0.02684419, 2.42399, 1], [13, -0.1537198, -0.2963597, 2.48919, 1], [14, -0.1538166, -0.6287897, 2.539982, 1], [15, -0.1360596, -0.7029524, 2.472486, 1], [16, -0.006894448, 0.03212493, 2.448464, 1], [17, -0.03318761, -0.2927814, 2.511027, 1], [18, -0.03805798, -0.5838144, 2.544713, 1], [19, -0.02392278, -0.6317557, 2.422757, 1], [20, -0.1006996, 0.535056, 2.40705, 1], [21, -0.2362966, -0.1085645, 2.36499, 1], [22, -0.2026732, -0.01908965, 2.340377, 1], [23, 0.1276525, -0.1264893, 2.297255, 1], [24, 0.07924201, -0.06232378, 2.315, 1]]
[[0, -0.0754991, 0.02982377, 2.469058, 1], [1, -0.09032273, 0.3216904, 2.437255, 1], [2, -0.1043734, 0.6043246, 2.394945, 1], [3, -0.09468607, 0.7307019, 2.363934, 1], [4, -0.2592669, 0.4867069, 2.357019, 1], [5, -0.2796535, 0.2488632, 2.374278, 1], [6, -0.2513429, 0.01322943, 2.3445, 1], [7, -0.241715, -0.03654595, 2.352322, 1], [8, 0.05642919, 0.4840305, 2.399088, 1], [9, 0.09859261, 0.2468376, 2.383533, 1], [10, 0.1306496, 0.02541887, 2.292872, 1], [11, 0.1353359, -0.05245394, 2.262178, 1], [12, -0.1422512, 0.02665666, 2.424365, 1], [13, -0.1537276, -0.2962545, 2.489323, 1], [14, -0.152743, -0.6309489, 2.539722, 1], [15, -0.1354575, -0.7050254, 2.471901, 1], [16, -0.00700098, 0.03195327, 2.448375, 1], [17, -0.03239506, -0.2927769, 2.511705, 1], [18, -0.03880064, -0.5970781, 2.548751, 1], [19, -0.0421143, -0.6933039, 2.480862, 1], [20, -0.1008235, 0.5349228, 2.407465, 1], [21, -0.2267198, -0.109018, 2.360099, 1], [22, -0.2033686, -0.03418743, 2.345923, 1], [23, 0.1458265, -0.115982, 2.235458, 1], [24, 0.09459948, -0.05003036, 2.26125, 1]]
[[0, -0.07585651, 0.0297983, 2.469246, 1], [1, -0.0911872, 0.3213915, 2.437448, 1], [2, -0.1059772, 0.6036799, 2.39501, 1], [3, -0.09574509, 0.7305232, 2.363797, 1], [4, -0.259356, 0.4866173, 2.357386, 1], [5, -0.2797091, 0.2487637, 2.374586, 1], [6, -0.2514674, 0.01314122, 2.344589, 1], [7, -0.2426967, -0.037772, 2.35306, 1], [8, 0.055494, 0.4841652, 2.396816, 1], [9, 0.1016841, 0.2481416, 2.371509, 1], [10, 0.1423695, 0.03577833, 2.264646, 1], [11, 0.1473294, -0.03918491, 2.228275, 1], [12, -0.1428293, 0.0266311, 2.424911, 1], [13, -0.1537461, -0.2961349, 2.489333, 1], [14, -0.1528501, -0.63072, 2.539798, 1], [15, -0.1352683, -0.7049237, 2.47238, 1], [16, -0.007190089, 0.03194604, 2.448354, 1], [17, -0.03413761, -0.2929438, 2.510789, 1], [18, -0.03804149, -0.5981995, 2.549421, 1], [19, -0.04207473, -0.6935803, 2.481187, 1], [20, -0.1022739, 0.5343637, 2.407579, 1], [21, -0.2351351, -0.1097447, 2.364467, 1], [22, -0.2061143, -0.03807037, 2.337467, 1], [23, 0.1542629, -0.1019456, 2.200749, 1], [24, 0.0967414, -0.05541053, 2.2242, 1]]
[[0, -0.07664118, 0.02987159, 2.469314, 1], [1, -0.09242982, 0.3214336, 2.438013, 1], [2, -0.1077527, 0.6038042, 2.396285, 1], [3, -0.09674586, 0.7307295, 2.364098, 1], [4, -0.2595983, 0.4864169, 2.357541, 1], [5, -0.2797215, 0.2485253, 2.374609, 1], [6, -0.2526611, 0.01276908, 2.34463, 1], [7, -0.2423816, -0.0365824, 2.352435, 1], [8, 0.05455007, 0.4844916, 2.395298, 1], [9, 0.1032287, 0.25865, 2.357815, 1], [10, 0.1507288, 0.05627681, 2.232733, 1], [11, 0.1604929, -0.01599302, 2.185896, 1], [12, -0.1439136, 0.02663621, 2.42527, 1], [13, -0.1530239, -0.2973903, 2.489031, 1], [14, -0.1528516, -0.6303378, 2.540084, 1], [15, -0.1367504, -0.7039749, 2.470821, 1], [16, -0.007721937, 0.03209135, 2.448174, 1], [17, -0.03232882, -0.2926517, 2.511658, 1], [18, -0.03825645, -0.5992412, 2.549908, 1], [19, -0.04141661, -0.6936114, 2.481331, 1], [20, -0.1039515, 0.5344617, 2.408667, 1], [21, -0.2387056, -0.1079787, 2.3642, 1], [22, -0.2083252, -0.04591849, 2.335913, 1], [23, 0.1721634, -0.07663558, 2.149788, 1], [24, 0.1127053, -0.03889461, 2.1814, 1]]
[[0, -0.07705986, 0.0300702, 2.469145, 1], [1, -0.09256024, 0.3214307, 2.438198, 1], [2, -0.1076518, 0.6035901, 2.397242, 1], [3, -0.09845144, 0.73034, 2.364626, 1], [4, -0.2597329, 0.4863984, 2.357834, 1], [5, -0.279627, 0.2484244, 2.374454, 1], [6, -0.2526962, 0.01268228, 2.344146, 1], [7, -0.2395177, -0.03716528, 2.348013, 1], [8, 0.05340566, 0.4850622, 2.392039, 1], [9, 0.114243, 0.2992845, 2.303179, 1], [10, 0.176928, 0.1271752, 2.142349, 1], [11, 0.1933674, 0.06017707, 2.085154, 1], [12, -0.1446077, 0.02682016, 2.425112, 1], [13, -0.1535601, -0.2966877, 2.489097, 1], [14, -0.1505482, -0.6324378, 2.539266, 1], [15, -0.1365817, -0.7063966, 2.470025, 1], [16, -0.007920104, 0.03232454, 2.44795, 1], [17, -0.03240032, -0.2925039, 2.511212, 1], [18, -0.03855925, -0.6017603, 2.550074, 1], [19, -0.04143725, -0.6934578, 2.481282, 1], [20, -0.1039564, 0.534322, 2.40936, 1], [21, -0.2344229, -0.1096488, 2.362345, 1], [22, -0.2099235, -0.04389026, 2.32712, 1], [23, 0.2061679, 0.005679074, 2.03051, 1], [24, 0.1522603, 0.04475441, 2.081857, 1]]
[[0, -0.07738896, 0.03022186, 2.469216, 1], [1, -0.09322498, 0.3215586, 2.438845, 1], [2, -0.1086809, 0.6037168, 2.398724, 1], [3, -0.09979231, 0.7304447, 2.366023, 1], [4, -0.2606276, 0.4857024, 2.359198, 1], [5, -0.279652, 0.2474745, 2.37445, 1], [6, -0.252442, 0.01238798, 2.343901, 1], [7, -0.2388809, -0.03647175, 2.348679, 1], [8, 0.05294567, 0.4863045, 2.389338, 1], [9, 0.1223232, 0.3105771, 2.284582, 1], [10, 0.1891446, 0.1796503, 2.106977, 1], [11, 0.2108521, 0.1093526, 2.029461, 1], [12, -0.1451083, 0.02695894, 2.425465, 1], [13, -0.1536967, -0.2961497, 2.488693, 1], [14, -0.1498027, -0.6312518, 2.539195, 1], [15, -0.1367664, -0.7057647, 2.470838, 1], [16, -0.008145282, 0.0325283, 2.447797, 1], [17, -0.0314799, -0.2923075, 2.511311, 1], [18, -0.03833811, -0.6004478, 2.550175, 1], [19, -0.04140623, -0.6939527, 2.480287, 1], [20, -0.1049081, 0.534446, 2.410631, 1], [21, -0.2376846, -0.1044442, 2.362866, 1], [22, -0.2020122, -0.0257326, 2.335885, 1], [23, 0.2199586, 0.06152359, 1.943918, 1], [24, 0.185642, 0.1013902, 1.99887, 1]]
[[0, -0.07784563, 0.0313426, 2.468855, 1], [1, -0.09378988, 0.3222299, 2.439507, 1], [2, -0.1096499, 0.6042874, 2.401047, 1], [3, -0.1009336, 0.7306704, 2.367512, 1], [4, -0.2608293, 0.4856067, 2.359926, 1], [5, -0.2793738, 0.2472373, 2.37439, 1], [6, -0.2519461, 0.01208459, 2.343841, 1], [7, -0.2369584, -0.03749868, 2.349747, 1], [8, 0.05504359, 0.4933892, 2.391786, 1], [9, 0.1317655, 0.3453023, 2.271796, 1], [10, 0.1943256, 0.2631286, 2.095165, 1], [11, 0.2276974, 0.1773963, 1.98125, 1], [12, -0.1455081, 0.02784519, 2.425388, 1], [13, -0.153849, -0.2960289, 2.488903, 1], [14, -0.1500667, -0.6309263, 2.539343, 1], [15, -0.1367773, -0.7054125, 2.470993, 1], [16, -0.00857958, 0.03398407, 2.446962, 1], [17, -0.03133009, -0.2888449, 2.510334, 1], [18, -0.03791131, -0.5983364, 2.550284, 1], [19, -0.04373489, -0.6912013, 2.482631, 1], [20, -0.1057712, 0.5350586, 2.412455, 1], [21, -0.2277267, -0.1092168, 2.365568, 1], [22, -0.1990419, -0.01416796, 2.340174, 1], [23, 0.2318316, 0.140956, 1.911452, 1], [24, 0.187864, 0.1617697, 1.975375, 1]]
[[0, -0.07847289, 0.0317714, 2.468761, 1], [1, -0.09459929, 0.3227291, 2.440368, 1], [2, -0.11059, 0.6049379, 2.403236, 1], [3, -0.1016149, 0.7308419, 2.368256, 1], [4, -0.2612537, 0.4859714, 2.361056, 1], [5, -0.2793752, 0.2474276, 2.374411, 1], [6, -0.2514105, 0.01187939, 2.343259, 1], [7, -0.2363685, -0.03840549, 2.347403, 1], [8, 0.05161355, 0.4939171, 2.386603, 1], [9, 0.1476173, 0.3909581, 2.180408, 1], [10, 0.2230205, 0.2643751, 1.985047, 1], [11, 0.2305427, 0.2615969, 1.951494, 1], [12, -0.1463061, 0.0282669, 2.425658, 1], [13, -0.1541041, -0.2951382, 2.488084, 1], [14, -0.1508735, -0.6311035, 2.539805, 1], [15, -0.1361704, -0.7053267, 2.471337, 1], [16, -0.009087709, 0.03449485, 2.446464, 1], [17, -0.03081826, -0.2881571, 2.509904, 1], [18, -0.03878285, -0.5997549, 2.550714, 1], [19, -0.04365836, -0.6910946, 2.482499, 1], [20, -0.1067049, 0.5356669, 2.414309, 1], [21, -0.2272392, -0.1080454, 2.359548, 1], [22, -0.1992473, -0.03735555, 2.3405, 1], [23, 0.2586478, 0.2324692, 1.87618, 1], [24, 0.2077879, 0.2298811, 1.9356, 1]]
[[0, -0.07875846, 0.03206189, 2.468316, 1], [1, -0.09542733, 0.3231969, 2.440929, 1], [2, -0.1126106, 0.6059074, 2.405713, 1], [3, -0.1028052, 0.7312667, 2.371065, 1], [4, -0.2620875, 0.4851735, 2.362113, 1], [5, -0.2790127, 0.2463955, 2.374265, 1], [6, -0.2496313, 0.01107471, 2.342485, 1], [7, -0.2352523, -0.03948409, 2.345961, 1], [8, 0.05009894, 0.4954975, 2.384805, 1], [9, 0.1458291, 0.4253443, 2.202296, 1], [10, 0.2143603, 0.3668005, 2.042468, 1], [11, 0.2222382, 0.3486643, 1.958161, 1], [12, -0.1466138, 0.02835807, 2.425396, 1], [13, -0.1541044, -0.295819, 2.488024, 1], [14, -0.1509451, -0.6310814, 2.539619, 1], [15, -0.136854, -0.7059931, 2.472481, 1], [16, -0.009260783, 0.03507824, 2.445698, 1], [17, -0.03089077, -0.287857, 2.509845, 1], [18, -0.03863826, -0.5997462, 2.550592, 1], [19, -0.04248227, -0.6934391, 2.480467, 1], [20, -0.1083989, 0.5364931, 2.416239, 1], [21, -0.2307785, -0.1086903, 2.360064, 1], [22, -0.2011009, -0.01157609, 2.339423, 1], [23, 0.2289509, 0.3278843, 1.891312, 1], [24, 0.2325006, 0.312466, 1.9114, 1]]
[[0, -0.07910579, 0.03469437, 2.467149, 1], [1, -0.09632476, 0.3244763, 2.441577, 1], [2, -0.1142359, 0.6065589, 2.407841, 1], [3, -0.1045384, 0.7317765, 2.373703, 1], [4, -0.2632018, 0.48436, 2.364032, 1], [5, -0.2789574, 0.2452734, 2.374164, 1], [6, -0.2493008, 0.01217867, 2.341554, 1], [7, -0.2346857, -0.03991804, 2.345881, 1], [8, 0.04498863, 0.5121754, 2.383638, 1], [9, 0.1335452, 0.5180268, 2.218262, 1], [10, 0.2045204, 0.5006515, 2.030562, 1], [11, 0.235344, 0.4965177, 1.941596, 1], [12, -0.1469775, 0.03031728, 2.424661, 1], [13, -0.1542636, -0.2953924, 2.487734, 1], [14, -0.1509787, -0.6310861, 2.539596, 1], [15, -0.1369563, -0.7067177, 2.474127, 1], [16, -0.009439782, 0.03834212, 2.443998, 1], [17, -0.03209322, -0.2856055, 2.507652, 1], [18, -0.0387617, -0.6014767, 2.550238, 1], [19, -0.04386031, -0.6931769, 2.480799, 1], [20, -0.1098148, 0.5373217, 2.417971, 1], [21, -0.2258278, -0.1098564, 2.357466, 1], [22, -0.1978338, -0.02264249, 2.335512, 1], [23, 0.2569797, 0.4925765, 1.8645, 1], [24, 0.2727139, 0.4900872, 1.878909, 1]]
[[0, -0.07992152, 0.03702038, 2.464878, 1], [1, -0.09693089, 0.326027, 2.441818, 1], [2, -0.1146845, 0.6081947, 2.40989, 1], [3, -0.1053655, 0.7324541, 2.375198, 1], [4, -0.2634204, 0.4843663, 2.365016, 1], [5, -0.2790295, 0.2451643, 2.374142, 1], [6, -0.248817, 0.01269957, 2.340639, 1], [7, -0.2344516, -0.0394455, 2.343276, 1], [8, 0.04236051, 0.5198775, 2.383296, 1], [9, 0.1620368, 0.5456125, 2.173534, 1], [10, 0.2436098, 0.5687155, 1.943967, 1], [11, 0.2685965, 0.5786644, 1.864735, 1], [12, -0.1475943, 0.03185741, 2.423485, 1], [13, -0.1541823, -0.2936972, 2.487194, 1], [14, -0.1506582, -0.6314014, 2.539034, 1], [15, -0.1369764, -0.7070351, 2.473467, 1], [16, -0.01034131, 0.04146672, 2.44031, 1], [17, -0.03216518, -0.2828056, 2.506383, 1], [18, -0.03850945, -0.6001411, 2.549646, 1], [19, -0.04383278, -0.6942222, 2.479728, 1], [20, -0.1103197, 0.5388944, 2.419513, 1], [21, -0.2201742, -0.1135929, 2.355045, 1], [22, -0.2060285, -0.02124686, 2.31512, 1], [23, 0.288077, 0.587219, 1.799723, 1], [24, 0.3038221, 0.5910457, 1.829267, 1]]
