[['2, k, 0', [-0.0715372, -0.416077, 1.0]], ['2, k, 1', [-0.0658169, -0.0840131, 1.0]], ['2, k, 2', [-0.0599169, 0.241039, 1.0]], ['2, k, 3', [-0.0499039, 0.4039, 1.0]], ['2, k, 4', [-0.230135, 0.128253, 1.0]], ['2, k, 5', [-0.285786, -0.147466, 1.0]], ['2, k, 6', [-0.332822, -0.38821, 1.0]], ['2, k, 7', [-0.339515, -0.450415, 1.0]], ['2, k, 8', [0.118158, 0.137809, 1.0]], ['2, k, 9', [0.180596, -0.140546, 1.0]], ['2, k, 10', [0.19756, -0.399305, 1.0]], ['2, k, 11', [0.213171, -0.460523, 1.0]], ['2, k, 12', [-0.149965, -0.413104, 1.0]], ['2, k, 13', [-0.213982, -0.903038, 1.0]], ['2, k, 14', [-0.212203, -1.24532, 1.0]], ['2, k, 15', [-0.252686, -1.29883, 1.0]], ['2, k, 16', [0.00866253, -0.408711, 1.0]], ['2, k, 17', [0.0695622, -0.881369, 1.0]], ['2, k, 18', [0.0336424, -1.21483, 1.0]], ['2, k, 19', [0.0301208, -1.2959, 1.0]], ['2, k, 20', [-0.0614293, 0.160737, 1.0]], ['2, k, 21', [-0.357556, -0.490722, 1.0]], ['2, k, 22', [-0.41225, -0.460912, 1.0]], ['2, k, 23', [0.238907, -0.515221, 1.0]], ['2, k, 24', [0.282349, -0.480175, 1.0]]]
[['2, k, 0', [-0.0710895, -0.416431, 1.0]], ['2, k, 1', [-0.0654567, -0.0841251, 1.0]], ['2, k, 2', [-0.0595738, 0.241105, 1.0]], ['2, k, 3', [-0.0499202, 0.40389, 1.0]], ['2, k, 4', [-0.230113, 0.128091, 1.0]], ['2, k, 5', [-0.286766, -0.151917, 1.0]], ['2, k, 6', [-0.332438, -0.388499, 1.0]], ['2, k, 7', [-0.339895, -0.449421, 1.0]], ['2, k, 8', [0.118158, 0.137853, 1.0]], ['2, k, 9', [0.180238, -0.14025, 1.0]], ['2, k, 10', [0.198741, -0.398301, 1.0]], ['2, k, 11', [0.212237, -0.460894, 1.0]], ['2, k, 12', [-0.149476, -0.413581, 1.0]], ['2, k, 13', [-0.213719, -0.905841, 1.0]], ['2, k, 14', [-0.211278, -1.25447, 1.0]], ['2, k, 15', [-0.308594, -1.31055, 1.0]], ['2, k, 16', [0.00912635, -0.408987, 1.0]], ['2, k, 17', [0.0678601, -0.89079, 1.0]], ['2, k, 18', [0.0378862, -1.23411, 1.0]], ['2, k, 19', [0.0304066, -1.29703, 1.0]], ['2, k, 20', [-0.0610887, 0.16076, 1.0]], ['2, k, 21', [-0.359878, -0.490698, 1.0]], ['2, k, 22', [-0.41802, -0.467514, 1.0]], ['2, k, 23', [0.227111, -0.520323, 1.0]], ['2, k, 24', [0.281652, -0.479421, 1.0]]]
[['2, k, 0', [-0.0708671, -0.414485, 1.0]], ['2, k, 1', [-0.0649774, -0.0834178, 1.0]], ['2, k, 2', [-0.0588194, 0.241219, 1.0]], ['2, k, 3', [-0.0499056, 0.403883, 1.0]], ['2, k, 4', [-0.229709, 0.127843, 1.0]], ['2, k, 5', [-0.286765, -0.153053, 1.0]], ['2, k, 6', [-0.331897, -0.388483, 1.0]], ['2, k, 7', [-0.338085, -0.449826, 1.0]], ['2, k, 8', [0.118111, 0.137895, 1.0]], ['2, k, 9', [0.180185, -0.140143, 1.0]], ['2, k, 10', [0.199698, -0.397569, 1.0]], ['2, k, 11', [0.212037, -0.461963, 1.0]], ['2, k, 12', [-0.149259, -0.411871, 1.0]], ['2, k, 13', [-0.213675, -0.905638, 1.0]], ['2, k, 14', [-0.221523, -1.24933, 1.0]], ['2, k, 15', [-0.226318, -1.30664, 1.0]], ['2, k, 16', [0.00933489, -0.406807, 1.0]], ['2, k, 17', [0.0680647, -0.890293, 1.0]], ['2, k, 18', [0.0393528, -1.23424, 1.0]], ['2, k, 19', [0.0372354, -1.29407, 1.0]], ['2, k, 20', [-0.0604364, 0.161001, 1.0]], ['2, k, 21', [-0.354129, -0.493736, 1.0]], ['2, k, 22', [-0.413232, -0.466655, 1.0]], ['2, k, 23', [0.229084, -0.524731, 1.0]], ['2, k, 24', [0.281548, -0.478816, 1.0]]]
[['2, k, 0', [-0.0704764, -0.414198, 1.0]], ['2, k, 1', [-0.0647374, -0.0831443, 1.0]], ['2, k, 2', [-0.0587044, 0.241426, 1.0]], ['2, k, 3', [-0.0499797, 0.404035, 1.0]], ['2, k, 4', [-0.229597, 0.127753, 1.0]], ['2, k, 5', [-0.286537, -0.152222, 1.0]], ['2, k, 6', [-0.33103, -0.38791, 1.0]], ['2, k, 7', [-0.337008, -0.449893, 1.0]], ['2, k, 8', [0.118329, 0.138222, 1.0]], ['2, k, 9', [0.179991, -0.140029, 1.0]], ['2, k, 10', [0.200616, -0.396042, 1.0]], ['2, k, 11', [0.214914, -0.463289, 1.0]], ['2, k, 12', [-0.148905, -0.411706, 1.0]], ['2, k, 13', [-0.213702, -0.9057, 1.0]], ['2, k, 14', [-0.219107, -1.2601, 1.0]], ['2, k, 15', [-0.211079, -1.31333, 1.0]], ['2, k, 16', [0.00975114, -0.406381, 1.0]], ['2, k, 17', [0.0682597, -0.890389, 1.0]], ['2, k, 18', [0.0366904, -1.22699, 1.0]], ['2, k, 19', [0.0471285, -1.29179, 1.0]], ['2, k, 20', [-0.0602908, 0.161225, 1.0]], ['2, k, 21', [-0.360288, -0.490571, 1.0]], ['2, k, 22', [-0.417093, -0.466847, 1.0]], ['2, k, 23', [0.231055, -0.523311, 1.0]], ['2, k, 24', [0.283542, -0.480833, 1.0]]]
[['2, k, 0', [-0.0703124, -0.413973, 1.0]], ['2, k, 1', [-0.0644072, -0.0829497, 1.0]], ['2, k, 2', [-0.0581418, 0.241542, 1.0]], ['2, k, 3', [-0.0498987, 0.404584, 1.0]], ['2, k, 4', [-0.22933, 0.127495, 1.0]], ['2, k, 5', [-0.286996, -0.153348, 1.0]], ['2, k, 6', [-0.331326, -0.38916, 1.0]], ['2, k, 7', [-0.338873, -0.448832, 1.0]], ['2, k, 8', [0.118338, 0.138083, 1.0]], ['2, k, 9', [0.179894, -0.13967, 1.0]], ['2, k, 10', [0.201222, -0.395086, 1.0]], ['2, k, 11', [0.213021, -0.460461, 1.0]], ['2, k, 12', [-0.148683, -0.411398, 1.0]], ['2, k, 13', [-0.21387, -0.914656, 1.0]], ['2, k, 14', [-0.241638, -1.30487, 1.0]], ['2, k, 15', [-0.171797, -1.34957, 1.0]], ['2, k, 16', [0.00986832, -0.406219, 1.0]], ['2, k, 17', [0.0679991, -0.887701, 1.0]], ['2, k, 18', [0.0404065, -1.22898, 1.0]], ['2, k, 19', [0.0369299, -1.29284, 1.0]], ['2, k, 20', [-0.0597889, 0.161365, 1.0]], ['2, k, 21', [-0.355542, -0.49015, 1.0]], ['2, k, 22', [-0.414117, -0.464997, 1.0]], ['2, k, 23', [0.233559, -0.515959, 1.0]], ['2, k, 24', [0.281798, -0.4792, 1.0]]]
[['2, k, 0', [-0.0699412, -0.414577, 1.0]], ['2, k, 1', [-0.0639934, -0.0832066, 1.0]], ['2, k, 2', [-0.0576258, 0.241477, 1.0]], ['2, k, 3', [-0.0494674, 0.405302, 1.0]], ['2, k, 4', [-0.229379, 0.127112, 1.0]], ['2, k, 5', [-0.286793, -0.153748, 1.0]], ['2, k, 6', [-0.33059, -0.38975, 1.0]], ['2, k, 7', [-0.339955, -0.448765, 1.0]], ['2, k, 8', [0.118341, 0.138075, 1.0]], ['2, k, 9', [0.179906, -0.139679, 1.0]], ['2, k, 10', [0.201959, -0.394393, 1.0]], ['2, k, 11', [0.214776, -0.461243, 1.0]], ['2, k, 12', [-0.148273, -0.412159, 1.0]], ['2, k, 13', [-0.215378, -0.910241, 1.0]], ['2, k, 14', [-0.239921, -1.29964, 1.0]], ['2, k, 15', [-0.344703, -1.31625, 1.0]], ['2, k, 16', [0.0101891, -0.406685, 1.0]], ['2, k, 17', [0.0683754, -0.88711, 1.0]], ['2, k, 18', [0.0459992, -1.22977, 1.0]], ['2, k, 19', [0.0486147, -1.29099, 1.0]], ['2, k, 20', [-0.0592988, 0.161254, 1.0]], ['2, k, 21', [-0.357973, -0.491293, 1.0]], ['2, k, 22', [-0.417527, -0.465758, 1.0]], ['2, k, 23', [0.238638, -0.514595, 1.0]], ['2, k, 24', [0.290959, -0.485333, 1.0]]]
[['2, k, 0', [-0.0698492, -0.414219, 1.0]], ['2, k, 1', [-0.0637289, -0.0829974, 1.0]], ['2, k, 2', [-0.0571109, 0.241558, 1.0]], ['2, k, 3', [-0.0494851, 0.404842, 1.0]], ['2, k, 4', [-0.229179, 0.126303, 1.0]], ['2, k, 5', [-0.286807, -0.153542, 1.0]], ['2, k, 6', [-0.331598, -0.389293, 1.0]], ['2, k, 7', [-0.338462, -0.447368, 1.0]], ['2, k, 8', [0.118454, 0.138459, 1.0]], ['2, k, 9', [0.179703, -0.138956, 1.0]], ['2, k, 10', [0.202101, -0.394091, 1.0]], ['2, k, 11', [0.216016, -0.460387, 1.0]], ['2, k, 12', [-0.148212, -0.412062, 1.0]], ['2, k, 13', [-0.21641, -0.906807, 1.0]], ['2, k, 14', [-0.239949, -1.29968, 1.0]], ['2, k, 15', [-0.39081, -1.3041, 1.0]], ['2, k, 16', [0.0102821, -0.405894, 1.0]], ['2, k, 17', [0.0733312, -0.850362, 1.0]], ['2, k, 18', [0.0500096, -1.23176, 1.0]], ['2, k, 19', [0.0496159, -1.29118, 1.0]], ['2, k, 20', [-0.0588552, 0.161372, 1.0]], ['2, k, 21', [-0.356585, -0.490223, 1.0]], ['2, k, 22', [-0.415472, -0.464714, 1.0]], ['2, k, 23', [0.240213, -0.514717, 1.0]], ['2, k, 24', [0.285731, -0.480959, 1.0]]]
[['2, k, 0', [-0.0696945, -0.407593, 1.0]], ['2, k, 1', [-0.0630081, -0.0805063, 1.0]], ['2, k, 2', [-0.0563923, 0.241997, 1.0]], ['2, k, 3', [-0.0495071, 0.404815, 1.0]], ['2, k, 4', [-0.229105, 0.126835, 1.0]], ['2, k, 5', [-0.287131, -0.153478, 1.0]], ['2, k, 6', [-0.33115, -0.38922, 1.0]], ['2, k, 7', [-0.340031, -0.446548, 1.0]], ['2, k, 8', [0.118478, 0.138394, 1.0]], ['2, k, 9', [0.179753, -0.137077, 1.0]], ['2, k, 10', [0.202306, -0.393628, 1.0]], ['2, k, 11', [0.216088, -0.460421, 1.0]], ['2, k, 12', [-0.148059, -0.404274, 1.0]], ['2, k, 13', [-0.216045, -0.90632, 1.0]], ['2, k, 14', [-0.240042, -1.30004, 1.0]], ['2, k, 15', [-0.390706, -1.30506, 1.0]], ['2, k, 16', [0.0104154, -0.400602, 1.0]], ['2, k, 17', [0.0700923, -0.874351, 1.0]], ['2, k, 18', [0.0510984, -1.24041, 1.0]], ['2, k, 19', [0.0502838, -1.29418, 1.0]], ['2, k, 20', [-0.058127, 0.162139, 1.0]], ['2, k, 21', [-0.361882, -0.489853, 1.0]], ['2, k, 22', [-0.41962, -0.465303, 1.0]], ['2, k, 23', [0.242697, -0.513753, 1.0]], ['2, k, 24', [0.288058, -0.482579, 1.0]]]
[['2, k, 0', [-0.0695783, -0.410306, 1.0]], ['2, k, 1', [-0.0629442, -0.0807508, 1.0]], ['2, k, 2', [-0.0562916, 0.242155, 1.0]], ['2, k, 3', [-0.0495055, 0.404978, 1.0]], ['2, k, 4', [-0.229121, 0.126866, 1.0]], ['2, k, 5', [-0.287154, -0.153552, 1.0]], ['2, k, 6', [-0.330971, -0.389273, 1.0]], ['2, k, 7', [-0.337239, -0.44765, 1.0]], ['2, k, 8', [0.118379, 0.137381, 1.0]], ['2, k, 9', [0.179672, -0.138919, 1.0]], ['2, k, 10', [0.202537, -0.393771, 1.0]], ['2, k, 11', [0.21502, -0.458963, 1.0]], ['2, k, 12', [-0.147968, -0.406599, 1.0]], ['2, k, 13', [-0.215367, -0.907743, 1.0]], ['2, k, 14', [-0.239938, -1.30002, 1.0]], ['2, k, 15', [-0.390129, -1.30207, 1.0]], ['2, k, 16', [0.0105516, -0.403772, 1.0]], ['2, k, 17', [0.0708496, -0.881278, 1.0]], ['2, k, 18', [0.0133317, -1.23507, 1.0]], ['2, k, 19', [0.0487373, -1.29308, 1.0]], ['2, k, 20', [-0.0580614, 0.162189, 1.0]], ['2, k, 21', [-0.358103, -0.489965, 1.0]], ['2, k, 22', [-0.417724, -0.46569, 1.0]], ['2, k, 23', [0.242571, -0.513487, 1.0]], ['2, k, 24', [0.293125, -0.488381, 1.0]]]
[['2, k, 0', [-0.0691872, -0.410533, 1.0]], ['2, k, 1', [-0.0628489, -0.080702, 1.0]], ['2, k, 2', [-0.0562818, 0.242484, 1.0]], ['2, k, 3', [-0.0495806, 0.405135, 1.0]], ['2, k, 4', [-0.229065, 0.126755, 1.0]], ['2, k, 5', [-0.287099, -0.153638, 1.0]], ['2, k, 6', [-0.331953, -0.389142, 1.0]], ['2, k, 7', [-0.338063, -0.447529, 1.0]], ['2, k, 8', [0.118149, 0.137601, 1.0]], ['2, k, 9', [0.179765, -0.138518, 1.0]], ['2, k, 10', [0.202684, -0.39304, 1.0]], ['2, k, 11', [0.213598, -0.458441, 1.0]], ['2, k, 12', [-0.147617, -0.406542, 1.0]], ['2, k, 13', [-0.21524, -0.907268, 1.0]], ['2, k, 14', [-0.243135, -1.30104, 1.0]], ['2, k, 15', [-0.393411, -1.30619, 1.0]], ['2, k, 16', [0.0110833, -0.404532, 1.0]], ['2, k, 17', [0.0708279, -0.88168, 1.0]], ['2, k, 18', [0.035773, -1.26721, 1.0]], ['2, k, 19', [0.0578999, -1.31965, 1.0]], ['2, k, 20', [-0.0580143, 0.162437, 1.0]], ['2, k, 21', [-0.358462, -0.488784, 1.0]], ['2, k, 22', [-0.416434, -0.464679, 1.0]], ['2, k, 23', [0.230442, -0.51656, 1.0]], ['2, k, 24', [0.282238, -0.478444, 1.0]]]
[['2, k, 0', [-0.0666265, -0.417423, 1.0]], ['2, k, 1', [-0.0621435, -0.0830962, 1.0]], ['2, k, 2', [-0.0563304, 0.242073, 1.0]], ['2, k, 3', [-0.0492663, 0.405483, 1.0]], ['2, k, 4', [-0.229131, 0.125073, 1.0]], ['2, k, 5', [-0.290829, -0.170046, 1.0]], ['2, k, 6', [-0.335762, -0.412067, 1.0]], ['2, k, 7', [-0.33828, -0.446562, 1.0]], ['2, k, 8', [0.118349, 0.13706, 1.0]], ['2, k, 9', [0.180085, -0.13978, 1.0]], ['2, k, 10', [0.204285, -0.393036, 1.0]], ['2, k, 11', [0.216003, -0.459576, 1.0]], ['2, k, 12', [-0.144727, -0.415056, 1.0]], ['2, k, 13', [-0.215717, -0.904769, 1.0]], ['2, k, 14', [-0.248211, -1.2999, 1.0]], ['2, k, 15', [-0.391446, -1.29956, 1.0]], ['2, k, 16', [0.0132103, -0.409645, 1.0]], ['2, k, 17', [0.0714857, -0.879401, 1.0]], ['2, k, 18', [0.0460497, -1.18717, 1.0]], ['2, k, 19', [0.0474512, -1.27803, 1.0]], ['2, k, 20', [-0.057949, 0.161781, 1.0]], ['2, k, 21', [-0.35959, -0.48777, 1.0]], ['2, k, 22', [-0.41783, -0.465284, 1.0]], ['2, k, 23', [0.229765, -0.516287, 1.0]], ['2, k, 24', [0.288152, -0.482481, 1.0]]]
