[[0, 0.3718053, -0.2029299, 3.056441, 1], [1, 0.3656814, 0.08097658, 3.063598, 1], [2, 0.3644752, 0.3581642, 3.052679, 1], [3, 0.376887, 0.4997883, 3.05045, 1], [4, 0.1884411, 0.2569955, 3.087224, 1], [5, 0.1175988, 0.0562102, 3.078029, 1], [6, 0.1484733, -0.09403816, 2.836511, 1], [7, 0.1582012, -0.133092, 2.785119, 1], [8, 0.5250768, 0.2409328, 3.002514, 1], [9, 0.5785065, 0.03654871, 2.946883, 1], [10, 0.4581257, -0.09517831, 2.824767, 1], [11, 0.4301419, -0.1030152, 2.796599, 1], [12, 0.2820517, -0.204326, 3.039925, 1], [13, 0.112942, -0.2566325, 2.689025, 1], [14, 0.1178943, -0.6320459, 2.643335, 1], [15, 0.0394038, -0.6889974, 2.583663, 1], [16, 0.452222, -0.1982045, 2.99935, 1], [17, 0.345988, -0.263053, 2.649003, 1], [18, 0.2752434, -0.6321602, 2.603886, 1], [19, 0.2529847, -0.6909837, 2.518989, 1], [20, 0.364809, 0.2897266, 3.057934, 1], [21, 0.1589265, -0.1882806, 2.705783, 1], [22, 0.105799, -0.1266779, 2.775214, 1], [23, 0.4144033, -0.1279653, 2.741645, 1], [24, 0.3963324, -0.08591834, 2.789571, 1]]
[[0, 0.3711464, -0.2029589, 3.056465, 1], [1, 0.3671476, 0.08103104, 3.061925, 1], [2, 0.3689655, 0.3584676, 3.048996, 1], [3, 0.3814363, 0.4975367, 3.047475, 1], [4, 0.1924859, 0.2585034, 3.082312, 1], [5, 0.1187845, 0.0570433, 3.079431, 1], [6, 0.1446079, -0.08839119, 2.847354, 1], [7, 0.1513183, -0.1273419, 2.793505, 1], [8, 0.5279537, 0.2393574, 3.000355, 1], [9, 0.5799226, 0.03881971, 2.947023, 1], [10, 0.4597581, -0.08766662, 2.818813, 1], [11, 0.4207316, -0.1127368, 2.778965, 1], [12, 0.2811881, -0.2033962, 3.039582, 1], [13, 0.09427961, -0.2410125, 2.695678, 1], [14, 0.09652413, -0.6161299, 2.645698, 1], [15, 0.03607184, -0.6820986, 2.568181, 1], [16, 0.4513328, -0.1989353, 2.999736, 1], [17, 0.3517107, -0.2561195, 2.647436, 1], [18, 0.2785083, -0.6249832, 2.604476, 1], [19, 0.2544705, -0.6923005, 2.517337, 1], [20, 0.3685388, 0.2899726, 3.054715, 1], [21, 0.1447295, -0.1815927, 2.71579, 1], [22, 0.1034715, -0.116407, 2.779839, 1], [23, 0.3639004, -0.1479207, 2.712074, 1], [24, 0.3907093, -0.0924568, 2.78059, 1]]
[[0, 0.3699128, -0.2032528, 3.057161, 1], [1, 0.3681375, 0.08065177, 3.060837, 1], [2, 0.3725362, 0.3576325, 3.045478, 1], [3, 0.3866188, 0.4965435, 3.043211, 1], [4, 0.1970142, 0.2619513, 3.079182, 1], [5, 0.1179269, 0.05868302, 3.078597, 1], [6, 0.1249604, -0.06481823, 2.885941, 1], [7, 0.1499777, -0.1163307, 2.818949, 1], [8, 0.5299432, 0.2384768, 2.99911, 1], [9, 0.5838288, 0.03596928, 2.94535, 1], [10, 0.45954, -0.08800144, 2.818681, 1], [11, 0.4182248, -0.1158075, 2.776802, 1], [12, 0.2800974, -0.2026037, 3.040368, 1], [13, 0.07797836, -0.2258361, 2.708857, 1], [14, 0.08335969, -0.600451, 2.653896, 1], [15, 0.02308835, -0.670873, 2.584815, 1], [16, 0.4497701, -0.2003383, 3.000519, 1], [17, 0.3623156, -0.2474884, 2.647332, 1], [18, 0.2835886, -0.6152573, 2.603935, 1], [19, 0.26118, -0.652, 2.49281, 1], [20, 0.3714473, 0.2892628, 3.051846, 1], [21, 0.1234284, -0.1642748, 2.735134, 1], [22, 0.09737726, -0.1110678, 2.782091, 1], [23, 0.3590875, -0.1553108, 2.71205, 1], [24, 0.4024899, -0.08936156, 2.781462, 1]]
[[0, 0.3684379, -0.2039173, 3.058417, 1], [1, 0.3686182, 0.08005661, 3.060477, 1], [2, 0.373976, 0.3564848, 3.044314, 1], [3, 0.3909417, 0.4946153, 3.040461, 1], [4, 0.1982197, 0.2622888, 3.077698, 1], [5, 0.1185513, 0.05885285, 3.079188, 1], [6, 0.1318048, -0.09483697, 2.831944, 1], [7, 0.1382723, -0.1449725, 2.799642, 1], [8, 0.5316009, 0.2378967, 2.998254, 1], [9, 0.5834637, 0.03338358, 2.945431, 1], [10, 0.4655164, -0.09613435, 2.818316, 1], [11, 0.4318502, -0.1077218, 2.78504, 1], [12, 0.2790997, -0.2023873, 3.04086, 1], [13, 0.06141992, -0.2234272, 2.719489, 1], [14, 0.05144472, -0.5981344, 2.666128, 1], [15, -0.004871521, -0.6699332, 2.594211, 1], [16, 0.4480048, -0.2020752, 3.002858, 1], [17, 0.3666313, -0.2447025, 2.647299, 1], [18, 0.2861406, -0.6120648, 2.60329, 1], [19, 0.2638802, -0.6488705, 2.492125, 1], [20, 0.3726864, 0.2882475, 3.050868, 1], [21, 0.09417734, -0.1893998, 2.703659, 1], [22, 0.08240062, -0.1088405, 2.783572, 1], [23, 0.3740728, -0.1445909, 2.718944, 1], [24, 0.3845868, -0.1057386, 2.7675, 1]]
[[0, 0.3668981, -0.2043735, 3.059062, 1], [1, 0.3694462, 0.07959622, 3.059669, 1], [2, 0.377477, 0.3557862, 3.041866, 1], [3, 0.3948343, 0.4942154, 3.035778, 1], [4, 0.19926, 0.2638493, 3.075867, 1], [5, 0.1183557, 0.05928155, 3.079383, 1], [6, 0.1289105, -0.06600931, 2.882376, 1], [7, 0.1395268, -0.1216642, 2.833805, 1], [8, 0.5342637, 0.23596, 2.997344, 1], [9, 0.5827748, 0.03022224, 2.945501, 1], [10, 0.4652536, -0.09950528, 2.81821, 1], [11, 0.4302391, -0.1079896, 2.781843, 1], [12, 0.2774438, -0.2018034, 3.041427, 1], [13, 0.03878132, -0.2141196, 2.736353, 1], [14, 0.01823259, -0.5874347, 2.674756, 1], [15, -0.03385424, -0.6609694, 2.600761, 1], [16, 0.4466174, -0.2033596, 3.003551, 1], [17, 0.3691301, -0.2439084, 2.647281, 1], [18, 0.2867604, -0.610672, 2.601024, 1], [19, 0.2648602, -0.6475176, 2.489786, 1], [20, 0.375469, 0.2875924, 3.048835, 1], [21, 0.09764977, -0.1640086, 2.753193, 1], [22, 0.07208136, -0.09856459, 2.802934, 1], [23, 0.3810093, -0.1518106, 2.715937, 1], [24, 0.3899214, -0.1076498, 2.752167, 1]]
[[0, 0.3648516, -0.2054933, 3.060928, 1], [1, 0.3697268, 0.07907217, 3.059333, 1], [2, 0.3787146, 0.3551303, 3.040242, 1], [3, 0.3992085, 0.4930507, 3.03328, 1], [4, 0.2009525, 0.2646776, 3.073335, 1], [5, 0.1175486, 0.06044118, 3.079678, 1], [6, 0.1282821, -0.06600995, 2.882868, 1], [7, 0.135455, -0.1216852, 2.843773, 1], [8, 0.5366219, 0.2343571, 2.996225, 1], [9, 0.583493, 0.02870527, 2.945898, 1], [10, 0.4661339, -0.09424178, 2.811394, 1], [11, 0.4184496, -0.1196516, 2.764966, 1], [12, 0.2753478, -0.2017201, 3.04338, 1], [13, 0.02267037, -0.2133758, 2.751368, 1], [14, -0.005208536, -0.5881715, 2.708529, 1], [15, -0.05805404, -0.6530703, 2.620955, 1], [16, 0.4448765, -0.2053982, 3.005217, 1], [17, 0.3708631, -0.2443327, 2.647268, 1], [18, 0.2872749, -0.6108254, 2.601, 1], [19, 0.2657652, -0.6477144, 2.489692, 1], [20, 0.3764769, 0.2869495, 3.047575, 1], [21, 0.09627412, -0.1652757, 2.769354, 1], [22, 0.07051422, -0.09432715, 2.813474, 1], [23, 0.3632538, -0.1661086, 2.707569, 1], [24, 0.3834621, -0.1107673, 2.768333, 1]]
[[0, 0.3623523, -0.2067867, 3.063207, 1], [1, 0.3699854, 0.07831609, 3.058912, 1], [2, 0.3806274, 0.353943, 3.037566, 1], [3, 0.4038927, 0.490927, 3.030473, 1], [4, 0.2021572, 0.2670984, 3.071387, 1], [5, 0.1163558, 0.06090716, 3.079598, 1], [6, 0.1275399, -0.06692471, 2.883795, 1], [7, 0.1360262, -0.1186746, 2.860879, 1], [8, 0.538192, 0.2330043, 2.995923, 1], [9, 0.5851648, 0.02815304, 2.94757, 1], [10, 0.4738475, -0.1027164, 2.815701, 1], [11, 0.4378421, -0.1082322, 2.777197, 1], [12, 0.2730195, -0.2018181, 3.044418, 1], [13, 0.001599903, -0.2115807, 2.770343, 1], [14, -0.01780504, -0.5870361, 2.729495, 1], [15, -0.08607286, -0.6454885, 2.652447, 1], [16, 0.4424812, -0.2080154, 3.009108, 1], [17, 0.3733084, -0.2440184, 2.646366, 1], [18, 0.288463, -0.6102817, 2.600623, 1], [19, 0.2673812, -0.6472444, 2.489254, 1], [20, 0.377922, 0.285857, 3.045585, 1], [21, 0.09269146, -0.1542915, 2.796961, 1], [22, 0.07736967, -0.08220932, 2.841684, 1], [23, 0.4234267, -0.1291301, 2.732331, 1], [24, 0.4126443, -0.09448447, 2.771857, 1]]
[[0, 0.3580018, -0.2071876, 3.066705, 1], [1, 0.3698902, 0.07800974, 3.059021, 1], [2, 0.3815034, 0.3534434, 3.037029, 1], [3, 0.4070715, 0.4902953, 3.028105, 1], [4, 0.2027294, 0.2684865, 3.070309, 1], [5, 0.1127857, 0.06504654, 3.078813, 1], [6, 0.1256902, -0.06510495, 2.889521, 1], [7, 0.130946, -0.1191812, 2.871886, 1], [8, 0.5389894, 0.2322441, 2.99544, 1], [9, 0.5864667, 0.02712733, 2.94993, 1], [10, 0.4751718, -0.1026566, 2.816892, 1], [11, 0.4374101, -0.109171, 2.780684, 1], [12, 0.2683667, -0.2005706, 3.048127, 1], [13, -0.01810683, -0.192888, 2.791741, 1], [14, -0.08777653, -0.5606351, 2.733316, 1], [15, -0.1036688, -0.5986034, 2.621537, 1], [16, 0.4386653, -0.2095338, 3.012156, 1], [17, 0.3758266, -0.2428987, 2.646106, 1], [18, 0.2940592, -0.6096614, 2.598307, 1], [19, 0.2730588, -0.6466791, 2.486942, 1], [20, 0.3784674, 0.2854473, 3.045258, 1], [21, 0.1090582, -0.1503482, 2.829998, 1], [22, 0.05726748, -0.1016791, 2.823706, 1], [23, 0.3906312, -0.150485, 2.71443, 1], [24, 0.3817522, -0.1162241, 2.7475, 1]]
[[0, 0.3562309, -0.2072259, 3.067986, 1], [1, 0.3699201, 0.07793262, 3.058969, 1], [2, 0.3832476, 0.3534252, 3.035549, 1], [3, 0.4096777, 0.490012, 3.026048, 1], [4, 0.2029994, 0.2694638, 3.069177, 1], [5, 0.1093262, 0.06827126, 3.079525, 1], [6, 0.1225891, -0.05995962, 2.897745, 1], [7, 0.1176143, -0.1174783, 2.878399, 1], [8, 0.5394635, 0.2316573, 2.995355, 1], [9, 0.5867453, 0.02618098, 2.952685, 1], [10, 0.4778675, -0.1053948, 2.81943, 1], [11, 0.4435231, -0.1062173, 2.782768, 1], [12, 0.2663143, -0.1998732, 3.049486, 1], [13, -0.02974037, -0.1892299, 2.806568, 1], [14, -0.1116958, -0.5557929, 2.760907, 1], [15, -0.1270306, -0.5939338, 2.649078, 1], [16, 0.4372413, -0.2100688, 3.013264, 1], [17, 0.3803098, -0.236626, 2.645778, 1], [18, 0.2977707, -0.603023, 2.595637, 1], [19, 0.2769755, -0.64016, 2.484226, 1], [20, 0.3796782, 0.2853648, 3.044209, 1], [21, 0.08007232, -0.1608229, 2.826895, 1], [22, 0.05148996, -0.08988798, 2.841522, 1], [23, 0.429489, -0.128948, 2.732333, 1], [24, 0.4252595, -0.08874626, 2.787917, 1]]
[[0, 0.3527952, -0.207564, 3.070743, 1], [1, 0.3697927, 0.07734956, 3.059202, 1], [2, 0.3848243, 0.3521883, 3.034828, 1], [3, 0.4117606, 0.4882104, 3.025333, 1], [4, 0.2035985, 0.2704861, 3.068948, 1], [5, 0.1061149, 0.07081097, 3.08331, 1], [6, 0.100144, -0.06648538, 2.914814, 1], [7, 0.09375401, -0.1042102, 2.883593, 1], [8, 0.5403869, 0.2308391, 2.995564, 1], [9, 0.5873687, 0.02413699, 2.955492, 1], [10, 0.4783957, -0.1047105, 2.819487, 1], [11, 0.4433421, -0.1083601, 2.783036, 1], [12, 0.2631125, -0.1991675, 3.052423, 1], [13, -0.037552, -0.1596282, 2.844429, 1], [14, -0.1433532, -0.5198105, 2.795658, 1], [15, -0.1581793, -0.5585291, 2.683747, 1], [16, 0.4337274, -0.2113178, 3.015721, 1], [17, 0.387998, -0.2386862, 2.650562, 1], [18, 0.3026709, -0.6043813, 2.599784, 1], [19, 0.2819371, -0.6415626, 2.488383, 1], [20, 0.3807242, 0.2843759, 3.043767, 1], [21, 0.0662111, -0.1743673, 2.83856, 1], [22, 0.03937113, -0.0923283, 2.853583, 1], [23, 0.4295302, -0.1304581, 2.73401, 1], [24, 0.4250504, -0.09325312, 2.772722, 1]]
[[0, 0.3506163, -0.2078572, 3.072897, 1], [1, 0.3693255, 0.07707667, 3.059663, 1], [2, 0.3848463, 0.3521924, 3.034807, 1], [3, 0.4132219, 0.4877492, 3.024737, 1], [4, 0.2005762, 0.2681921, 3.070698, 1], [5, 0.1048174, 0.07050559, 3.086211, 1], [6, 0.1011019, -0.06514581, 2.916249, 1], [7, 0.08958791, -0.1071773, 2.890637, 1], [8, 0.5407447, 0.2302077, 2.995466, 1], [9, 0.5873049, 0.02308658, 2.958397, 1], [10, 0.4781287, -0.1038442, 2.820644, 1], [11, 0.4421112, -0.1058875, 2.78235, 1], [12, 0.260837, -0.1991065, 3.055043, 1], [13, -0.04327693, -0.1594487, 2.852525, 1], [14, -0.1641641, -0.5156883, 2.813533, 1], [15, -0.1790524, -0.5545295, 2.701706, 1], [16, 0.4318202, -0.2118246, 3.017321, 1], [17, 0.3879684, -0.2380096, 2.64875, 1], [18, 0.3035998, -0.603864, 2.597365, 1], [19, 0.2825359, -0.6410742, 2.486054, 1], [20, 0.3807286, 0.2843705, 3.043765, 1], [21, 0.07136595, -0.1420497, 2.862306, 1], [22, 0.04375413, -0.09419127, 2.86015, 1], [23, 0.4281138, -0.129843, 2.736541, 1], [24, 0.4188081, -0.09504742, 2.770105, 1]]
