[[0, -0.192281, -0.48149, 3.09838, 1.0], [1, -0.168914, -0.160563, 3.07425, 1.0], [2, -0.145152, 0.153988, 3.03632, 1.0], [3, -0.106032, 0.294516, 2.99527, 1.0], [4, -0.322489, 0.0779137, 3.04647, 1.0], [5, -0.40009, -0.186691, 3.06235, 1.0], [6, -0.421679, -0.427584, 2.97844, 1.0], [7, -0.415366, -0.480232, 2.97326, 1.0], [8, 0.0376653, 0.0608768, 3.07101, 1.0], [9, 0.110084, -0.191423, 3.07285, 1.0], [10, 0.232426, -0.256223, 3.00017, 1.0], [11, 0.295489, -0.300422, 2.95608, 1.0], [12, -0.271924, -0.471775, 3.05486, 1.0], [13, -0.357321, -0.917706, 3.12256, 1.0], [14, -0.440418, -1.30818, 3.15856, 1.0], [15, -0.583398, -1.3354, 3.12161, 1.0], [16, -0.107937, -0.479505, 3.06662, 1.0], [17, -0.118499, -0.940004, 3.17305, 1.0], [18, -0.126542, -1.28118, 3.18684, 1.0], [19, -0.0549316, -1.37402, 3.14258, 1.0], [20, -0.151104, 0.0762189, 3.04832, 1.0], [21, -0.412571, -0.554464, 2.95887, 1.0], [22, -0.45282, -0.455629, 2.94965, 1.0], [23, 0.28902, -0.366835, 2.95228, 1.0], [24, 0.315739, -0.215562, 2.90289, 1.0]]
[[0, -0.191698, -0.48144, 3.09864, 1.0], [1, -0.168776, -0.160706, 3.0748, 1.0], [2, -0.145628, 0.153513, 3.03766, 1.0], [3, -0.106252, 0.294547, 2.99551, 1.0], [4, -0.322138, 0.0762673, 3.05011, 1.0], [5, -0.394401, -0.186345, 3.07125, 1.0], [6, -0.41651, -0.424389, 2.9914, 1.0], [7, -0.407932, -0.479363, 2.98487, 1.0], [8, 0.0383351, 0.06053, 3.06911, 1.0], [9, 0.109765, -0.192764, 3.07039, 1.0], [10, 0.228243, -0.256634, 2.99033, 1.0], [11, 0.291763, -0.289321, 2.93853, 1.0], [12, -0.271287, -0.471842, 3.05542, 1.0], [13, -0.357264, -0.918108, 3.12244, 1.0], [14, -0.435992, -1.31162, 3.16151, 1.0], [15, -0.458155, -1.36542, 3.0479, 1.0], [16, -0.107367, -0.479361, 3.06669, 1.0], [17, -0.117297, -0.940134, 3.17264, 1.0], [18, -0.127003, -1.28039, 3.18892, 1.0], [19, -0.134033, -1.3623, 3.04492, 1.0], [20, -0.151385, 0.0758452, 3.04941, 1.0], [21, -0.397256, -0.558391, 2.96722, 1.0], [22, -0.468495, -0.46146, 2.943, 1.0], [23, 0.288536, -0.33653, 2.93346, 1.0], [24, 0.306682, -0.216666, 2.88812, 1.0]]
[[0, -0.19086, -0.481243, 3.09941, 1.0], [1, -0.168483, -0.160831, 3.07537, 1.0], [2, -0.14567, 0.153189, 3.03812, 1.0], [3, -0.106263, 0.294833, 2.99573, 1.0], [4, -0.321008, 0.0761519, 3.05479, 1.0], [5, -0.390441, -0.187578, 3.0776, 1.0], [6, -0.415134, -0.423271, 2.99435, 1.0], [7, -0.408262, -0.476711, 2.9887, 1.0], [8, 0.0400869, 0.0600348, 3.06682, 1.0], [9, 0.110079, -0.195595, 3.06483, 1.0], [10, 0.224644, -0.254985, 2.97401, 1.0], [11, 0.288625, -0.273703, 2.9151, 1.0], [12, -0.270132, -0.471521, 3.05757, 1.0], [13, -0.357141, -0.91816, 3.12237, 1.0], [14, -0.438265, -1.31282, 3.15866, 1.0], [15, -0.470703, -1.35742, 3.01563, 1.0], [16, -0.106744, -0.47924, 3.06674, 1.0], [17, -0.111978, -0.927884, 3.16954, 1.0], [18, -0.127436, -1.28205, 3.18924, 1.0], [19, -0.154027, -1.36311, 3.07225, 1.0], [20, -0.151361, 0.0755686, 3.04989, 1.0], [21, -0.401356, -0.560822, 2.97506, 1.0], [22, -0.459261, -0.46086, 2.97009, 1.0], [23, 0.287836, -0.316614, 2.89879, 1.0], [24, 0.301299, -0.206203, 2.86755, 1.0]]
[[0, -0.189854, -0.481386, 3.10006, 1.0], [1, -0.166932, -0.161297, 3.076, 1.0], [2, -0.14349, 0.152369, 3.03854, 1.0], [3, -0.106376, 0.295251, 2.99692, 1.0], [4, -0.318093, 0.0759412, 3.05956, 1.0], [5, -0.384142, -0.191857, 3.08743, 1.0], [6, -0.411507, -0.420028, 3.00758, 1.0], [7, -0.403258, -0.47911, 2.99936, 1.0], [8, 0.0416048, 0.0612667, 3.0657, 1.0], [9, 0.111242, -0.195561, 3.05955, 1.0], [10, 0.190904, -0.457035, 2.98736, 1.0], [11, 0.202523, -0.514185, 2.96681, 1.0], [12, -0.26891, -0.472072, 3.05936, 1.0], [13, -0.357146, -0.918544, 3.12207, 1.0], [14, -0.437564, -1.31354, 3.15842, 1.0], [15, -0.443841, -1.36577, 3.04466, 1.0], [16, -0.105833, -0.479149, 3.06666, 1.0], [17, -0.0941404, -0.862695, 3.14735, 1.0], [18, -0.125654, -1.28706, 3.18776, 1.0], [19, -0.147483, -1.3605, 3.06919, 1.0], [20, -0.149381, 0.0748401, 3.05038, 1.0], [21, -0.396529, -0.56486, 2.97701, 1.0], [22, -0.455729, -0.472837, 2.9555, 1.0], [23, 0.215614, -0.610884, 3.00462, 1.0], [24, 0.240998, -0.505236, 2.93253, 1.0]]
[[0, -0.188095, -0.481517, 3.10118, 1.0], [1, -0.165328, -0.16181, 3.07714, 1.0], [2, -0.142117, 0.151571, 3.03959, 1.0], [3, -0.106349, 0.295306, 2.99796, 1.0], [4, -0.316195, 0.0741746, 3.0621, 1.0], [5, -0.380783, -0.190586, 3.09583, 1.0], [6, -0.40863, -0.421103, 3.01371, 1.0], [7, -0.397325, -0.483186, 3.00647, 1.0], [8, 0.0431311, 0.0619477, 3.06489, 1.0], [9, 0.114082, -0.205965, 3.0508, 1.0], [10, 0.187327, -0.461184, 2.98455, 1.0], [11, 0.198744, -0.516075, 2.96369, 1.0], [12, -0.266951, -0.472852, 3.06178, 1.0], [13, -0.357147, -0.918492, 3.12191, 1.0], [14, -0.427357, -1.28037, 3.15743, 1.0], [15, -0.445954, -1.35984, 3.04907, 1.0], [16, -0.104214, -0.478811, 3.06676, 1.0], [17, -0.107998, -0.938341, 3.1744, 1.0], [18, -0.124654, -1.28715, 3.20171, 1.0], [19, -0.146731, -1.36135, 3.0737, 1.0], [20, -0.147961, 0.0741005, 3.05145, 1.0], [21, -0.392593, -0.564257, 2.97446, 1.0], [22, -0.452876, -0.472964, 2.98411, 1.0], [23, 0.208928, -0.601985, 2.98042, 1.0], [24, 0.232828, -0.522466, 2.93483, 1.0]]
[[0, -0.185525, -0.480827, 3.10219, 1.0], [1, -0.164007, -0.161944, 3.0779, 1.0], [2, -0.141526, 0.150964, 3.04019, 1.0], [3, -0.106188, 0.295462, 2.99927, 1.0], [4, -0.315141, 0.0735386, 3.0666, 1.0], [5, -0.376252, -0.193345, 3.09993, 1.0], [6, -0.404227, -0.421808, 3.01854, 1.0], [7, -0.400022, -0.480071, 3.013, 1.0], [8, 0.0450121, 0.0616335, 3.06265, 1.0], [9, 0.114778, -0.207713, 3.04898, 1.0], [10, 0.18417, -0.466041, 2.98037, 1.0], [11, 0.194235, -0.518789, 2.96094, 1.0], [12, -0.264488, -0.472196, 3.06353, 1.0], [13, -0.356388, -0.917977, 3.12182, 1.0], [14, -0.455882, -1.3052, 3.12379, 1.0], [15, -0.436696, -1.37624, 3.03358, 1.0], [16, -0.101691, -0.478041, 3.06684, 1.0], [17, -0.107476, -0.931166, 3.17046, 1.0], [18, -0.122289, -1.28717, 3.20874, 1.0], [19, -0.0331489, -1.37182, 3.12902, 1.0], [20, -0.147234, 0.0736, 3.05208, 1.0], [21, -0.398985, -0.560794, 2.98307, 1.0], [22, -0.464104, -0.463958, 2.99957, 1.0], [23, 0.207643, -0.592778, 2.97505, 1.0], [24, 0.226998, -0.502538, 2.9326, 1.0]]
[[0, -0.183047, -0.481946, 3.10348, 1.0], [1, -0.161354, -0.162727, 3.07959, 1.0], [2, -0.138975, 0.150531, 3.04213, 1.0], [3, -0.106409, 0.29542, 3.00081, 1.0], [4, -0.313527, 0.0709184, 3.06887, 1.0], [5, -0.373125, -0.196184, 3.10362, 1.0], [6, -0.400674, -0.422459, 3.02597, 1.0], [7, -0.396729, -0.48029, 3.01901, 1.0], [8, 0.0466204, 0.0615862, 3.06166, 1.0], [9, 0.115488, -0.207424, 3.0475, 1.0], [10, 0.183301, -0.466598, 2.97912, 1.0], [11, 0.193589, -0.518537, 2.96112, 1.0], [12, -0.261885, -0.47409, 3.06585, 1.0], [13, -0.356118, -0.918024, 3.12177, 1.0], [14, -0.417075, -1.29417, 3.17865, 1.0], [15, -0.439905, -1.35733, 3.04705, 1.0], [16, -0.0994631, -0.4785, 3.06711, 1.0], [17, -0.107996, -0.941668, 3.17131, 1.0], [18, -0.12255, -1.28807, 3.20806, 1.0], [19, -0.129395, -1.35742, 3.07227, 1.0], [20, -0.144645, 0.0730707, 3.05397, 1.0], [21, -0.395326, -0.562313, 2.98698, 1.0], [22, -0.449483, -0.46639, 3.01208, 1.0], [23, 0.207682, -0.593702, 2.97962, 1.0], [24, 0.22759, -0.507549, 2.93124, 1.0]]
[[0, -0.18068, -0.482267, 3.10414, 1.0], [1, -0.159896, -0.163249, 3.08022, 1.0], [2, -0.138237, 0.149872, 3.04268, 1.0], [3, -0.105965, 0.295389, 3.00189, 1.0], [4, -0.312576, 0.0697772, 3.07054, 1.0], [5, -0.368326, -0.198975, 3.1078, 1.0], [6, -0.398445, -0.42172, 3.03081, 1.0], [7, -0.391297, -0.476843, 3.02363, 1.0], [8, 0.0485709, 0.0628904, 3.06074, 1.0], [9, 0.116855, -0.211471, 3.04478, 1.0], [10, 0.18275, -0.466644, 2.97833, 1.0], [11, 0.194484, -0.518061, 2.96361, 1.0], [12, -0.259572, -0.475012, 3.06726, 1.0], [13, -0.355397, -0.918201, 3.12078, 1.0], [14, -0.461295, -1.33279, 3.1217, 1.0], [15, -0.427174, -1.38858, 3.02128, 1.0], [16, -0.0969581, -0.478207, 3.06691, 1.0], [17, -0.106075, -0.941595, 3.17073, 1.0], [18, -0.122911, -1.29148, 3.20587, 1.0], [19, -0.138044, -1.35971, 3.07868, 1.0], [20, -0.143753, 0.0724384, 3.05454, 1.0], [21, -0.397184, -0.563695, 2.99086, 1.0], [22, -0.43913, -0.454308, 3.02261, 1.0], [23, 0.211268, -0.592298, 2.97261, 1.0], [24, 0.231591, -0.49744, 2.9319, 1.0]]
[[0, -0.178155, -0.481724, 3.10454, 1.0], [1, -0.157156, -0.163555, 3.08105, 1.0], [2, -0.135286, 0.148529, 3.04401, 1.0], [3, -0.105466, 0.294807, 3.00302, 1.0], [4, -0.311699, 0.0693624, 3.0721, 1.0], [5, -0.364647, -0.199848, 3.11054, 1.0], [6, -0.39601, -0.470119, 3.03379, 1.0], [7, -0.386461, -0.506915, 3.01579, 1.0], [8, 0.0497011, 0.0632497, 3.06021, 1.0], [9, 0.118308, -0.210655, 3.04476, 1.0], [10, 0.182941, -0.466836, 2.97807, 1.0], [11, 0.196455, -0.517565, 2.96677, 1.0], [12, -0.257072, -0.473997, 3.06805, 1.0], [13, -0.355899, -0.923523, 3.12156, 1.0], [14, -0.461464, -1.33031, 3.1208, 1.0], [15, -0.522782, -1.36946, 3.03502, 1.0], [16, -0.0945537, -0.47804, 3.06677, 1.0], [17, -0.105738, -0.939263, 3.17022, 1.0], [18, -0.124878, -1.29377, 3.20243, 1.0], [19, -0.140921, -1.36012, 3.08002, 1.0], [20, -0.140856, 0.0713705, 3.05574, 1.0], [21, -0.386586, -0.565015, 2.98984, 1.0], [22, -0.431867, -0.485922, 2.988, 1.0], [23, 0.211961, -0.594237, 2.98235, 1.0], [24, 0.233468, -0.500079, 2.94242, 1.0]]
[[0, -0.170156, -0.518993, 3.11405, 1.0], [1, -0.151578, -0.175287, 3.08913, 1.0], [2, -0.13173, 0.147862, 3.04936, 1.0], [3, -0.105312, 0.2952, 3.00939, 1.0], [4, -0.310174, 0.0675414, 3.0771, 1.0], [5, -0.362253, -0.221685, 3.11522, 1.0], [6, -0.395921, -0.470803, 3.03478, 1.0], [7, -0.372375, -0.518278, 3.01869, 1.0], [8, 0.0532874, 0.0568725, 3.06041, 1.0], [9, 0.119323, -0.210429, 3.0472, 1.0], [10, 0.183664, -0.463264, 2.98074, 1.0], [11, 0.19837, -0.502109, 2.9734, 1.0], [12, -0.250064, -0.50813, 3.07792, 1.0], [13, -0.350058, -0.91003, 3.11943, 1.0], [14, -0.433639, -1.27128, 3.15104, 1.0], [15, -0.452637, -1.34375, 3.05859, 1.0], [16, -0.085877, -0.51675, 3.07148, 1.0], [17, -0.103914, -0.930846, 3.17185, 1.0], [18, -0.124462, -1.29133, 3.20462, 1.0], [19, -0.136996, -1.35666, 3.07372, 1.0], [20, -0.13709, 0.0689861, 3.06177, 1.0], [21, -0.359991, -0.594827, 2.99822, 1.0], [22, -0.438151, -0.485357, 3.00325, 1.0], [23, 0.210594, -0.60113, 2.99624, 1.0], [24, 0.242401, -0.471656, 2.941, 1.0]]
[[0, -0.169748, -0.519908, 3.11415, 1.0], [1, -0.149101, -0.178731, 3.09001, 1.0], [2, -0.127998, 0.146912, 3.05093, 1.0], [3, -0.104766, 0.295266, 3.0112, 1.0], [4, -0.307731, 0.0638265, 3.07845, 1.0], [5, -0.361149, -0.224426, 3.11558, 1.0], [6, -0.394564, -0.472137, 3.03445, 1.0], [7, -0.376501, -0.515004, 3.01856, 1.0], [8, 0.0551981, 0.0543086, 3.0604, 1.0], [9, 0.119897, -0.210617, 3.04793, 1.0], [10, 0.187805, -0.46556, 2.98321, 1.0], [11, 0.210395, -0.510226, 2.97712, 1.0], [12, -0.24967, -0.509685, 3.07797, 1.0], [13, -0.348846, -0.908905, 3.11878, 1.0], [14, -0.436124, -1.2734, 3.15668, 1.0], [15, -0.452273, -1.34317, 3.05772, 1.0], [16, -0.0854975, -0.517205, 3.0716, 1.0], [17, -0.100443, -0.917866, 3.16936, 1.0], [18, -0.123727, -1.28998, 3.19639, 1.0], [19, -0.135814, -1.35709, 3.07095, 1.0], [20, -0.133543, 0.0671187, 3.06323, 1.0], [21, -0.366506, -0.577613, 2.99093, 1.0], [22, -0.436069, -0.481544, 2.99525, 1.0], [23, 0.216064, -0.624504, 3.01126, 1.0], [24, 0.249311, -0.500953, 2.9462, 1.0]]
