[[0, -0.1007502, 0.0303926, 2.752109, 1], [1, -0.09737479, 0.3130929, 2.727123, 1], [2, -0.09367657, 0.5868909, 2.690686, 1], [3, -0.102945, 0.7285631, 2.684734, 1], [4, -0.2623001, 0.4480231, 2.658937, 1], [5, -0.3074163, 0.2256233, 2.671884, 1], [6, -0.2942641, 0.02543383, 2.647139, 1], [7, -0.2843303, -0.01306128, 2.653761, 1], [8, 0.05550459, 0.4740931, 2.695491, 1], [9, 0.09166323, 0.2132471, 2.750143, 1], [10, 0.1161201, 0.01391382, 2.741539, 1], [11, 0.1122764, -0.04818666, 2.745221, 1], [12, -0.1619026, 0.02832492, 2.710219, 1], [13, -0.179548, -0.2694144, 2.79752, 1], [14, -0.2114766, -0.5775594, 2.871557, 1], [15, -0.2224834, -0.660799, 2.803797, 1], [16, -0.0370874, 0.03151316, 2.724812, 1], [17, -0.03126074, -0.2776352, 2.808724, 1], [18, -0.01425092, -0.5694754, 2.880707, 1], [19, -0.005677072, -0.649137, 2.815676, 1], [20, -0.09466588, 0.5195887, 2.70186, 1], [21, -0.2868967, -0.06119944, 2.652191, 1], [22, -0.2479077, -0.01145177, 2.632419, 1], [23, 0.1091855, -0.1072944, 2.727895, 1], [24, 0.1466673, -0.04200893, 2.692046, 1]]
[[0, -0.1007423, 0.03018363, 2.752344, 1], [1, -0.0974496, 0.3129773, 2.727244, 1], [2, -0.09381171, 0.58688, 2.69074, 1], [3, -0.1030648, 0.7286369, 2.684805, 1], [4, -0.2622578, 0.447684, 2.659754, 1], [5, -0.3073657, 0.2256112, 2.672242, 1], [6, -0.2942891, 0.02544467, 2.647112, 1], [7, -0.2842905, -0.01231211, 2.653899, 1], [8, 0.05555364, 0.4738848, 2.696011, 1], [9, 0.09165433, 0.2130644, 2.750167, 1], [10, 0.1194399, 0.01417109, 2.736559, 1], [11, 0.1165966, -0.04283064, 2.731188, 1], [12, -0.1619743, 0.0281412, 2.7104, 1], [13, -0.179441, -0.2693994, 2.797741, 1], [14, -0.2116131, -0.5776712, 2.871524, 1], [15, -0.2191843, -0.6608762, 2.802537, 1], [16, -0.03698464, 0.03129688, 2.725092, 1], [17, -0.03120878, -0.2775425, 2.80882, 1], [18, -0.01417068, -0.5694987, 2.880713, 1], [19, -0.006038675, -0.6491189, 2.815739, 1], [20, -0.09478125, 0.5195552, 2.701928, 1], [21, -0.2901442, -0.06226048, 2.653618, 1], [22, -0.2482979, -0.01049919, 2.634355, 1], [23, 0.1192637, -0.1056667, 2.697008, 1], [24, 0.1524733, -0.05056554, 2.686734, 1]]
[[0, -0.1008938, 0.02983553, 2.752606, 1], [1, -0.09750615, 0.3126949, 2.727617, 1], [2, -0.09377017, 0.5867594, 2.691226, 1], [3, -0.1031302, 0.7283874, 2.685212, 1], [4, -0.2622329, 0.4477752, 2.659822, 1], [5, -0.3074238, 0.2260163, 2.673005, 1], [6, -0.2943482, 0.0259003, 2.647169, 1], [7, -0.2846008, -0.01184393, 2.654022, 1], [8, 0.05548767, 0.4737432, 2.696423, 1], [9, 0.09166428, 0.2134586, 2.750022, 1], [10, 0.1278126, 0.01673625, 2.720944, 1], [11, 0.1284616, -0.03832733, 2.705784, 1], [12, -0.1621492, 0.02782714, 2.710715, 1], [13, -0.1798026, -0.2699061, 2.798089, 1], [14, -0.2110559, -0.5813802, 2.871372, 1], [15, -0.2171772, -0.6647687, 2.802581, 1], [16, -0.03710558, 0.0309522, 2.725278, 1], [17, -0.03107755, -0.2771845, 2.808798, 1], [18, -0.01487949, -0.5685967, 2.881039, 1], [19, -0.00616187, -0.6484725, 2.81559, 1], [20, -0.09476555, 0.5193923, 2.702389, 1], [21, -0.2926851, -0.06184653, 2.65795, 1], [22, -0.2483363, -0.009739449, 2.633892, 1], [23, 0.131401, -0.09492059, 2.67034, 1], [24, 0.1622765, -0.02551257, 2.664632, 1]]
[[0, -0.1009486, 0.02975297, 2.752712, 1], [1, -0.09758287, 0.312651, 2.727981, 1], [2, -0.0938673, 0.5869412, 2.692048, 1], [3, -0.103265, 0.7283325, 2.68568, 1], [4, -0.2621317, 0.4481603, 2.660157, 1], [5, -0.3073872, 0.225936, 2.673522, 1], [6, -0.2944361, 0.02583123, 2.64745, 1], [7, -0.2848168, -0.01238638, 2.654045, 1], [8, 0.05522653, 0.4740913, 2.697731, 1], [9, 0.09012596, 0.2221001, 2.748592, 1], [10, 0.1339292, 0.04261919, 2.659349, 1], [11, 0.1425956, 0.006979262, 2.63185, 1], [12, -0.1622118, 0.02771524, 2.710824, 1], [13, -0.1799479, -0.2699962, 2.798271, 1], [14, -0.2112542, -0.5809355, 2.871531, 1], [15, -0.2210486, -0.6621846, 2.79869, 1], [16, -0.03714875, 0.03090744, 2.725365, 1], [17, -0.03093026, -0.2765701, 2.808773, 1], [18, -0.01457895, -0.5682534, 2.881216, 1], [19, -0.005912289, -0.6481124, 2.815268, 1], [20, -0.09485966, 0.519501, 2.703087, 1], [21, -0.2885897, -0.06174331, 2.653494, 1], [22, -0.2489005, -0.007877631, 2.635566, 1], [23, 0.1555954, -0.04930349, 2.568838, 1], [24, 0.1765676, 0.0433539, 2.608286, 1]]
[[0, -0.101019, 0.02984685, 2.753161, 1], [1, -0.09790327, 0.3127995, 2.728605, 1], [2, -0.09454632, 0.5872694, 2.692863, 1], [3, -0.1032682, 0.7287572, 2.686785, 1], [4, -0.2623335, 0.4490099, 2.660897, 1], [5, -0.3074415, 0.2259726, 2.674364, 1], [6, -0.2942657, 0.02588891, 2.648164, 1], [7, -0.2841944, -0.01100218, 2.654757, 1], [8, 0.05476024, 0.4748111, 2.700067, 1], [9, 0.08671136, 0.2304673, 2.74775, 1], [10, 0.1401068, 0.0706527, 2.628314, 1], [11, 0.1422988, 0.05005215, 2.603949, 1], [12, -0.1623529, 0.02786331, 2.711355, 1], [13, -0.1799418, -0.2700131, 2.798651, 1], [14, -0.2113644, -0.5805089, 2.871667, 1], [15, -0.2218651, -0.6623119, 2.800294, 1], [16, -0.03715912, 0.03096418, 2.725719, 1], [17, -0.0308, -0.2760065, 2.808966, 1], [18, -0.01441885, -0.5679373, 2.881357, 1], [19, -0.006390392, -0.6470296, 2.815444, 1], [20, -0.0954425, 0.5197806, 2.703865, 1], [21, -0.2911117, -0.06008418, 2.660118, 1], [22, -0.248275, -0.01058285, 2.634117, 1], [23, 0.1487915, -0.001077264, 2.545563, 1], [24, 0.1761505, 0.08092, 2.583733, 1]]
[[0, -0.1010492, 0.02970356, 2.753318, 1], [1, -0.09785848, 0.3126911, 2.729257, 1], [2, -0.09431216, 0.5874212, 2.694362, 1], [3, -0.1034771, 0.7286543, 2.687808, 1], [4, -0.2622757, 0.4483753, 2.662049, 1], [5, -0.3072879, 0.225942, 2.674669, 1], [6, -0.2941411, 0.0258653, 2.648371, 1], [7, -0.2835466, -0.01236098, 2.655413, 1], [8, 0.05475938, 0.4746902, 2.700843, 1], [9, 0.08364039, 0.2369967, 2.745011, 1], [10, 0.1397114, 0.09291599, 2.60688, 1], [11, 0.1419259, 0.09767884, 2.578161, 1], [12, -0.1624457, 0.02759926, 2.711621, 1], [13, -0.1805125, -0.2690043, 2.798033, 1], [14, -0.2114952, -0.5802304, 2.871614, 1], [15, -0.2224951, -0.662662, 2.801901, 1], [16, -0.03715281, 0.0309149, 2.725786, 1], [17, -0.03072767, -0.2752256, 2.808664, 1], [18, -0.01484134, -0.567951, 2.881118, 1], [19, -0.02735887, -0.6495591, 2.819927, 1], [20, -0.09526746, 0.5198487, 2.705131, 1], [21, -0.2855337, -0.06799887, 2.664849, 1], [22, -0.2479672, -0.009753156, 2.63566, 1], [23, 0.1609347, 0.05776153, 2.506667, 1], [24, 0.1754688, 0.1233691, 2.5502, 1]]
[[0, -0.1012132, 0.02941994, 2.753749, 1], [1, -0.09782866, 0.3126104, 2.729974, 1], [2, -0.09400354, 0.5876803, 2.695434, 1], [3, -0.1033459, 0.7287464, 2.688807, 1], [4, -0.2624012, 0.4485003, 2.662573, 1], [5, -0.3071553, 0.2259587, 2.675252, 1], [6, -0.2940931, 0.02591443, 2.648527, 1], [7, -0.2839587, -0.01355082, 2.656995, 1], [8, 0.05447992, 0.4747119, 2.701962, 1], [9, 0.08140401, 0.2420976, 2.741323, 1], [10, 0.1436928, 0.143264, 2.568485, 1], [11, 0.1402251, 0.1435329, 2.550675, 1], [12, -0.162628, 0.02729645, 2.712001, 1], [13, -0.1794829, -0.2684261, 2.797841, 1], [14, -0.2115257, -0.5802758, 2.871665, 1], [15, -0.2223075, -0.6626344, 2.801698, 1], [16, -0.03728521, 0.0306816, 2.726236, 1], [17, -0.03090701, -0.2746982, 2.808655, 1], [18, -0.01501347, -0.5670229, 2.881087, 1], [19, -0.02304341, -0.6493724, 2.819464, 1], [20, -0.09503864, 0.520013, 2.706117, 1], [21, -0.2858967, -0.06919523, 2.66212, 1], [22, -0.2480733, -0.008921439, 2.634658, 1], [23, 0.152229, 0.1127184, 2.476409, 1], [24, 0.1700705, 0.1564558, 2.526539, 1]]
[[0, -0.101396, 0.02910923, 2.754093, 1], [1, -0.09800412, 0.31246, 2.730749, 1], [2, -0.0941664, 0.5878336, 2.696723, 1], [3, -0.1032458, 0.7290858, 2.689598, 1], [4, -0.2620758, 0.4489036, 2.663117, 1], [5, -0.3071492, 0.226084, 2.67544, 1], [6, -0.2939171, 0.02602672, 2.649006, 1], [7, -0.2841036, -0.01259031, 2.654275, 1], [8, 0.05440021, 0.4746013, 2.702755, 1], [9, 0.07915249, 0.2488696, 2.73618, 1], [10, 0.1336387, 0.1628241, 2.553705, 1], [11, 0.1450717, 0.1870281, 2.515152, 1], [12, -0.1628432, 0.0269727, 2.712435, 1], [13, -0.1805399, -0.2686486, 2.797969, 1], [14, -0.2111781, -0.5819905, 2.871163, 1], [15, -0.2228912, -0.6637334, 2.800125, 1], [16, -0.03742697, 0.03041287, 2.726479, 1], [17, -0.0305831, -0.273515, 2.808334, 1], [18, -0.01502376, -0.5671774, 2.881193, 1], [19, -0.01613359, -0.6490122, 2.816781, 1], [20, -0.09520569, 0.5200828, 2.707279, 1], [21, -0.2899934, -0.06695865, 2.659818, 1], [22, -0.2475993, -0.009215377, 2.63532, 1], [23, 0.171247, 0.1828315, 2.459965, 1], [24, 0.1656614, 0.204741, 2.495584, 1]]
[[0, -0.1014455, 0.02879526, 2.754241, 1], [1, -0.09812332, 0.3123589, 2.731212, 1], [2, -0.09442881, 0.5880854, 2.697658, 1], [3, -0.1027181, 0.7293773, 2.691688, 1], [4, -0.2622741, 0.4489502, 2.663816, 1], [5, -0.3069096, 0.2255268, 2.675731, 1], [6, -0.2938899, 0.02549492, 2.648862, 1], [7, -0.2832667, -0.01250497, 2.653409, 1], [8, 0.05439736, 0.4744988, 2.702816, 1], [9, 0.07456169, 0.2702638, 2.724256, 1], [10, 0.131872, 0.2785973, 2.523071, 1], [11, 0.1424578, 0.2867756, 2.478895, 1], [12, -0.1630337, 0.0266861, 2.712394, 1], [13, -0.1811003, -0.2682479, 2.798042, 1], [14, -0.2112649, -0.5821422, 2.871267, 1], [15, -0.2228774, -0.6639017, 2.80024, 1], [16, -0.03728858, 0.02997653, 2.726973, 1], [17, -0.03062636, -0.2732223, 2.808337, 1], [18, -0.01507976, -0.5677561, 2.881611, 1], [19, -0.007965686, -0.6506351, 2.813303, 1], [20, -0.09542532, 0.5202309, 2.708089, 1], [21, -0.2852244, -0.0617974, 2.655783, 1], [22, -0.2477386, -0.01003624, 2.634109, 1], [23, 0.1536537, 0.3128285, 2.430897, 1], [24, 0.1796148, 0.3124777, 2.4666, 1]]
[[0, -0.1013091, 0.02832413, 2.754736, 1], [1, -0.09783063, 0.3121831, 2.731875, 1], [2, -0.09395032, 0.5882221, 2.698417, 1], [3, -0.1023695, 0.7293884, 2.692977, 1], [4, -0.2620214, 0.4483282, 2.664725, 1], [5, -0.3067315, 0.225497, 2.67588, 1], [6, -0.2938874, 0.02546582, 2.648892, 1], [7, -0.2827916, -0.01239746, 2.654966, 1], [8, 0.05374358, 0.4752817, 2.703678, 1], [9, 0.07556508, 0.2712784, 2.717106, 1], [10, 0.1308683, 0.2890139, 2.516011, 1], [11, 0.1330067, 0.3290914, 2.481537, 1], [12, -0.163047, 0.02618551, 2.712702, 1], [13, -0.1812248, -0.2681922, 2.798063, 1], [14, -0.2112573, -0.582122, 2.871519, 1], [15, -0.222535, -0.6646829, 2.802291, 1], [16, -0.03697326, 0.02957481, 2.727696, 1], [17, -0.03060764, -0.2728392, 2.80877, 1], [18, -0.01491451, -0.5710241, 2.882411, 1], [19, -0.00828222, -0.6521903, 2.814279, 1], [20, -0.0949956, 0.5202922, 2.708831, 1], [21, -0.285195, -0.06179091, 2.655446, 1], [22, -0.2474145, -0.009020627, 2.63524, 1], [23, 0.1441962, 0.3654371, 2.435626, 1], [24, 0.1652621, 0.3368108, 2.4832, 1]]
[[0, -0.1012788, 0.02793379, 2.755096, 1], [1, -0.09766356, 0.3120154, 2.732555, 1], [2, -0.09360218, 0.5883492, 2.699415, 1], [3, -0.1021098, 0.72961, 2.693894, 1], [4, -0.2618502, 0.447968, 2.665179, 1], [5, -0.3066245, 0.2253352, 2.676248, 1], [6, -0.2937944, 0.02528285, 2.64954, 1], [7, -0.283778, -0.01238238, 2.656928, 1], [8, 0.05290281, 0.4764048, 2.70376, 1], [9, 0.08075395, 0.261134, 2.717565, 1], [10, 0.1209367, 0.3399037, 2.522184, 1], [11, 0.12574, 0.3704444, 2.488349, 1], [12, -0.163041, 0.0257262, 2.713046, 1], [13, -0.1814628, -0.2676938, 2.79791, 1], [14, -0.2114133, -0.5812145, 2.871702, 1], [15, -0.2231853, -0.6639177, 2.802998, 1], [16, -0.03692967, 0.02929164, 2.728043, 1], [17, -0.03067797, -0.2723795, 2.809165, 1], [18, -0.01521584, -0.5710222, 2.8826, 1], [19, -0.007190047, -0.6514164, 2.814308, 1], [20, -0.0946956, 0.5203433, 2.709754, 1], [21, -0.287018, -0.06259448, 2.659008, 1], [22, -0.248175, -0.008497515, 2.636175, 1], [23, 0.137289, 0.4128431, 2.440738, 1], [24, 0.1618742, 0.3754986, 2.487455, 1]]
