[[0, -0.2494133, -0.08086532, 2.159535, 1], [1, -0.2575871, 0.2197988, 2.109097, 1], [2, -0.2647743, 0.5103556, 2.046484, 1], [3, -0.2655441, 0.642864, 2.043981, 1], [4, -0.4024049, 0.3753562, 2.025411, 1], [5, -0.4206625, 0.1398886, 2.031134, 1], [6, -0.4398408, -0.06744429, 2.023336, 1], [7, -0.4557865, -0.1256422, 2.019403, 1], [8, -0.1052991, 0.4026248, 2.06659, 1], [9, -0.06399259, 0.1629652, 2.102155, 1], [10, -0.04004677, -0.03036549, 2.085473, 1], [11, -0.04598077, -0.09650101, 2.06888, 1], [12, -0.317467, -0.08086564, 2.114452, 1], [13, -0.3352918, -0.3906581, 2.161848, 1], [14, -0.3236562, -0.674971, 2.207977, 1], [15, -0.3300906, -0.7326216, 2.142255, 1], [16, -0.1736044, -0.07843342, 2.135034, 1], [17, -0.1541131, -0.4198682, 2.183126, 1], [18, -0.1464786, -0.6896306, 2.222644, 1], [19, -0.1185286, -0.7385342, 2.158248, 1], [20, -0.2632099, 0.4391667, 2.064246, 1], [21, -0.4722495, -0.1926102, 2.038476, 1], [22, -0.4752551, -0.1227868, 1.991733, 1], [23, -0.04923402, -0.1619804, 2.073012, 1], [24, -0.0708397, -0.09688094, 2.042464, 1]]
[[0, -0.2546508, -0.0823241, 2.158686, 1], [1, -0.2647945, 0.2190283, 2.108078, 1], [2, -0.2735713, 0.5104914, 2.045341, 1], [3, -0.2702174, 0.6439328, 2.044148, 1], [4, -0.4102311, 0.3736567, 2.020566, 1], [5, -0.428446, 0.1365607, 2.029591, 1], [6, -0.4450835, -0.06164179, 2.028708, 1], [7, -0.4659113, -0.1140417, 2.025761, 1], [8, -0.1101385, 0.4021293, 2.068174, 1], [9, -0.07139765, 0.161508, 2.101266, 1], [10, -0.04959887, -0.027859, 2.073221, 1], [11, -0.05709479, -0.09269148, 2.055076, 1], [12, -0.3224913, -0.08232747, 2.112777, 1], [13, -0.3375189, -0.392185, 2.162177, 1], [14, -0.3236626, -0.6750436, 2.20798, 1], [15, -0.3299417, -0.7323086, 2.142114, 1], [16, -0.1788433, -0.07979901, 2.13506, 1], [17, -0.1581258, -0.4231177, 2.179712, 1], [18, -0.1465049, -0.6896508, 2.222684, 1], [19, -0.1167871, -0.7389901, 2.159459, 1], [20, -0.2716659, 0.4390652, 2.063131, 1], [21, -0.4688723, -0.17847, 2.051665, 1], [22, -0.4920314, -0.1249542, 2.00325, 1], [23, -0.06151495, -0.161616, 2.055554, 1], [24, -0.08767636, -0.09193008, 2.056143, 1]]
[[0, -0.264206, -0.08275261, 2.15605, 1], [1, -0.274537, 0.2186952, 2.105736, 1], [2, -0.2829113, 0.5101462, 2.04337, 1], [3, -0.2785592, 0.6442993, 2.04409, 1], [4, -0.4208962, 0.3737843, 2.013356, 1], [5, -0.4684745, 0.1362915, 2.048669, 1], [6, -0.4720148, -0.06295404, 2.032359, 1], [7, -0.484489, -0.1234787, 2.031354, 1], [8, -0.1194449, 0.4008045, 2.069647, 1], [9, -0.09146316, 0.1574718, 2.096394, 1], [10, -0.07820038, -0.04127479, 2.044558, 1], [11, -0.08266702, -0.09131782, 2.029388, 1], [12, -0.3325536, -0.08300844, 2.108629, 1], [13, -0.3404727, -0.3900028, 2.159607, 1], [14, -0.3236589, -0.6750579, 2.208064, 1], [15, -0.3302203, -0.7317975, 2.141703, 1], [16, -0.1875684, -0.07993462, 2.133854, 1], [17, -0.1567232, -0.4195412, 2.174707, 1], [18, -0.1276722, -0.6949397, 2.244486, 1], [19, -0.1141888, -0.7384061, 2.157022, 1], [20, -0.2811528, 0.4387337, 2.061065, 1], [21, -0.4814834, -0.194095, 2.040815, 1], [22, -0.5066682, -0.1268136, 2.000364, 1], [23, -0.08175923, -0.1534364, 2.022734, 1], [24, -0.1092336, -0.09425202, 2.038615, 1]]
[[0, -0.2694922, -0.08350968, 2.154654, 1], [1, -0.2798907, 0.2181458, 2.104457, 1], [2, -0.2882435, 0.5097531, 2.042199, 1], [3, -0.2833236, 0.6439968, 2.044359, 1], [4, -0.4243603, 0.3736804, 2.01195, 1], [5, -0.4746019, 0.1368924, 2.047708, 1], [6, -0.4848153, -0.05818515, 2.030994, 1], [7, -0.4905633, -0.1261172, 2.031253, 1], [8, -0.123359, 0.3989035, 2.071428, 1], [9, -0.1005253, 0.1543532, 2.094074, 1], [10, -0.09041531, -0.06223986, 2.034299, 1], [11, -0.0971719, -0.09841871, 2.016798, 1], [12, -0.337826, -0.08371745, 2.106734, 1], [13, -0.3436136, -0.3857106, 2.1552, 1], [14, -0.3238018, -0.6748614, 2.207917, 1], [15, -0.3302366, -0.7318147, 2.141674, 1], [16, -0.1925939, -0.08067508, 2.133034, 1], [17, -0.1524108, -0.4137116, 2.16919, 1], [18, -0.1123198, -0.6950484, 2.243924, 1], [19, -0.09812545, -0.737444, 2.148281, 1], [20, -0.2865006, 0.4383068, 2.059867, 1], [21, -0.4730594, -0.1937483, 2.042308, 1], [22, -0.5037313, -0.1467846, 2.00316, 1], [23, -0.09591962, -0.1573649, 2.01984, 1], [24, -0.119423, -0.09108538, 1.992265, 1]]
[[0, -0.2710505, -0.08394733, 2.15359, 1], [1, -0.2826267, 0.2176764, 2.103517, 1], [2, -0.2925746, 0.5092202, 2.041487, 1], [3, -0.2870528, 0.6438824, 2.044127, 1], [4, -0.4276504, 0.3745384, 2.01067, 1], [5, -0.4872364, 0.1398743, 2.045414, 1], [6, -0.4937787, -0.05677145, 2.030451, 1], [7, -0.4985764, -0.1216073, 2.0271, 1], [8, -0.1266577, 0.3982376, 2.071471, 1], [9, -0.1070223, 0.1528966, 2.090771, 1], [10, -0.1007692, -0.06591568, 2.027902, 1], [11, -0.1117514, -0.09663634, 2.008005, 1], [12, -0.3395647, -0.08402485, 2.105471, 1], [13, -0.3478573, -0.3806451, 2.148605, 1], [14, -0.3238843, -0.6747037, 2.2078, 1], [15, -0.330226, -0.7317923, 2.141697, 1], [16, -0.1938991, -0.08119249, 2.132199, 1], [17, -0.1445741, -0.4145414, 2.166974, 1], [18, -0.08062705, -0.6850293, 2.237201, 1], [19, -0.04074097, -0.730957, 2.164063, 1], [20, -0.2903977, 0.4377922, 2.059085, 1], [21, -0.4823219, -0.1842768, 2.034389, 1], [22, -0.5238364, -0.1192603, 2.002218, 1], [23, -0.109863, -0.1463742, 1.995061, 1], [24, -0.0971591, -0.09700187, 1.967737, 1]]
[[0, -0.272252, -0.08408889, 2.152945, 1], [1, -0.2844796, 0.2175746, 2.102979, 1], [2, -0.2950385, 0.509158, 2.041108, 1], [3, -0.2898535, 0.6438038, 2.044317, 1], [4, -0.4321178, 0.3749389, 2.010197, 1], [5, -0.4968611, 0.1426112, 2.048546, 1], [6, -0.5034629, -0.05432895, 2.028354, 1], [7, -0.5102969, -0.1166889, 2.024996, 1], [8, -0.1293661, 0.3971176, 2.071503, 1], [9, -0.1152224, 0.1501574, 2.080942, 1], [10, -0.1285207, -0.08447646, 2.013372, 1], [11, -0.1254243, -0.09166985, 2.001649, 1], [12, -0.3407683, -0.08403502, 2.104747, 1], [13, -0.3510165, -0.3755782, 2.144576, 1], [14, -0.3240201, -0.6743014, 2.207641, 1], [15, -0.3297251, -0.7318872, 2.142714, 1], [16, -0.1950388, -0.08144966, 2.13166, 1], [17, -0.1334339, -0.4148784, 2.169106, 1], [18, -0.04232869, -0.6798771, 2.249899, 1], [19, -0.009920042, -0.7232731, 2.177004, 1], [20, -0.2927205, 0.4377205, 2.058662, 1], [21, -0.4936066, -0.1814643, 2.034041, 1], [22, -0.5354303, -0.1175286, 1.997322, 1], [23, -0.1231381, -0.1360088, 1.984616, 1], [24, -0.1153343, -0.09600184, 1.964947, 1]]
[[0, -0.2723074, -0.08408669, 2.152829, 1], [1, -0.2853402, 0.2175355, 2.102816, 1], [2, -0.2976082, 0.5089945, 2.041024, 1], [3, -0.2919613, 0.6440068, 2.044538, 1], [4, -0.4356752, 0.3765877, 2.009877, 1], [5, -0.5021853, 0.1447953, 2.047364, 1], [6, -0.511428, -0.04909968, 2.027228, 1], [7, -0.5198473, -0.1126696, 2.02411, 1], [8, -0.1327651, 0.3972974, 2.071016, 1], [9, -0.1182032, 0.1500683, 2.077612, 1], [10, -0.1329839, -0.08703672, 2.01222, 1], [11, -0.1375007, -0.081674, 2.001482, 1], [12, -0.3408412, -0.08393566, 2.104545, 1], [13, -0.3532977, -0.3715368, 2.141761, 1], [14, -0.3239984, -0.6737308, 2.20723, 1], [15, -0.3288609, -0.7318072, 2.144104, 1], [16, -0.1950848, -0.08150962, 2.131592, 1], [17, -0.1186076, -0.4136815, 2.174828, 1], [18, -0.03707875, -0.676909, 2.251106, 1], [19, 0.02324568, -0.7136881, 2.194869, 1], [20, -0.2947958, 0.4375965, 2.058546, 1], [21, -0.5111195, -0.1804398, 2.030349, 1], [22, -0.5459641, -0.1159355, 1.998217, 1], [23, -0.1323016, -0.1271076, 1.987727, 1], [24, -0.1247169, -0.1225793, 1.9872, 1]]
[[0, -0.2723013, -0.08406435, 2.152804, 1], [1, -0.2862372, 0.217655, 2.102751, 1], [2, -0.3004981, 0.5092164, 2.040951, 1], [3, -0.2937135, 0.6443934, 2.044881, 1], [4, -0.4386553, 0.3767211, 2.009438, 1], [5, -0.5053092, 0.1450647, 2.048147, 1], [6, -0.5182028, -0.04700647, 2.025168, 1], [7, -0.5293209, -0.1125855, 2.021405, 1], [8, -0.1354497, 0.3972986, 2.071144, 1], [9, -0.124184, 0.1507359, 2.070416, 1], [10, -0.1400317, -0.08197113, 2.01203, 1], [11, -0.1599187, -0.121121, 2.007357, 1], [12, -0.3408387, -0.08386341, 2.104491, 1], [13, -0.3544558, -0.3680086, 2.139496, 1], [14, -0.3241641, -0.6737434, 2.207431, 1], [15, -0.3290523, -0.7319517, 2.144927, 1], [16, -0.1950782, -0.08151008, 2.131585, 1], [17, -0.09286437, -0.4086444, 2.180977, 1], [18, 0.005022638, -0.6643216, 2.244094, 1], [19, 0.05852512, -0.7076425, 2.195244, 1], [20, -0.2971362, 0.437794, 2.058476, 1], [21, -0.523901, -0.18044, 2.031946, 1], [22, -0.5554627, -0.1126486, 1.997125, 1], [23, -0.1751516, -0.1609611, 2.007693, 1], [24, -0.14134, -0.1285748, 2.013467, 1]]
[[0, -0.2720948, -0.08373144, 2.15294, 1], [1, -0.2869835, 0.2180406, 2.102978, 1], [2, -0.3029426, 0.5097046, 2.041329, 1], [3, -0.2950339, 0.6446278, 2.045461, 1], [4, -0.4412441, 0.3780794, 2.009101, 1], [5, -0.5054969, 0.1456201, 2.04753, 1], [6, -0.5253478, -0.04494399, 2.020981, 1], [7, -0.5368645, -0.1130365, 2.018536, 1], [8, -0.1357755, 0.3970735, 2.071008, 1], [9, -0.1289814, 0.1487451, 2.066474, 1], [10, -0.1471837, -0.07659474, 2.012326, 1], [11, -0.1705044, -0.1189271, 2.008036, 1], [12, -0.3405994, -0.08340611, 2.10455, 1], [13, -0.3564748, -0.364663, 2.137288, 1], [14, -0.3243075, -0.6733023, 2.207698, 1], [15, -0.3288721, -0.7317663, 2.145044, 1], [16, -0.1948841, -0.08127256, 2.13181, 1], [17, -0.0785524, -0.4042149, 2.183321, 1], [18, 0.01716744, -0.6519631, 2.243864, 1], [19, 0.0848203, -0.697533, 2.201186, 1], [20, -0.2991276, 0.4382743, 2.058826, 1], [21, -0.5350652, -0.1807454, 2.02898, 1], [22, -0.5619242, -0.1102405, 1.992046, 1], [23, -0.1850557, -0.1610103, 2.010187, 1], [24, -0.150692, -0.1287523, 2.010693, 1]]
[[0, -0.271939, -0.08313069, 2.152976, 1], [1, -0.2878012, 0.2185203, 2.10318, 1], [2, -0.3048999, 0.5099943, 2.041788, 1], [3, -0.2966714, 0.6448386, 2.045983, 1], [4, -0.4433621, 0.3785064, 2.008677, 1], [5, -0.5056602, 0.1448388, 2.044438, 1], [6, -0.5279704, -0.04466664, 2.019515, 1], [7, -0.5409869, -0.113716, 2.016712, 1], [8, -0.1358223, 0.3969918, 2.070992, 1], [9, -0.1303644, 0.1578775, 2.061745, 1], [10, -0.1554966, -0.06242284, 2.015943, 1], [11, -0.1773056, -0.1078157, 2.016019, 1], [12, -0.3404465, -0.08303367, 2.104489, 1], [13, -0.3579705, -0.3619026, 2.135936, 1], [14, -0.3249499, -0.6730249, 2.207741, 1], [15, -0.329629, -0.7294143, 2.14493, 1], [16, -0.1947325, -0.08039799, 2.132007, 1], [17, -0.0660571, -0.3952412, 2.186605, 1], [18, 0.05020687, -0.6624596, 2.25354, 1], [19, 0.1123275, -0.7134261, 2.209711, 1], [20, -0.3008168, 0.4386348, 2.059217, 1], [21, -0.5378433, -0.1807737, 2.023973, 1], [22, -0.5631655, -0.116586, 1.987296, 1], [23, -0.1842863, -0.1475475, 2.009777, 1], [24, -0.1545397, -0.1192608, 2.024529, 1]]
[[0, -0.2719259, -0.08277098, 2.152956, 1], [1, -0.2886174, 0.2187743, 2.103247, 1], [2, -0.3065311, 0.5099348, 2.041944, 1], [3, -0.297309, 0.644831, 2.046196, 1], [4, -0.4436834, 0.3783566, 2.008541, 1], [5, -0.5051389, 0.1440249, 2.042433, 1], [6, -0.529577, -0.043606, 2.015074, 1], [7, -0.5423369, -0.1136626, 2.010017, 1], [8, -0.1395566, 0.3951762, 2.069443, 1], [9, -0.1306898, 0.1575589, 2.061699, 1], [10, -0.1564149, -0.06102423, 2.016836, 1], [11, -0.1801524, -0.106061, 2.019091, 1], [12, -0.340397, -0.0828495, 2.104348, 1], [13, -0.3594036, -0.3589499, 2.134937, 1], [14, -0.3251786, -0.6726395, 2.207352, 1], [15, -0.3290017, -0.7292535, 2.145111, 1], [16, -0.1947748, -0.07974105, 2.132199, 1], [17, -0.05755742, -0.3875959, 2.186943, 1], [18, 0.06788391, -0.6653916, 2.255769, 1], [19, 0.08091258, -0.6963121, 2.159737, 1], [20, -0.3022762, 0.4386673, 2.059352, 1], [21, -0.5468073, -0.1801229, 2.01376, 1], [22, -0.5654476, -0.1050793, 1.98255, 1], [23, -0.1862793, -0.145852, 2.011527, 1], [24, -0.1577476, -0.1166644, 2.026428, 1]]
