[[0, 0.08733849, -0.4841992, 2.143462, 1], [1, 0.1149883, -0.2548018, 2.225461, 1], [2, 0.1409046, -0.02934658, 2.293941, 1], [3, 0.1568672, 0.1080557, 2.297552, 1], [4, -0.0249321, -0.09973835, 2.198592, 1], [5, -0.04200578, -0.2617341, 2.084046, 1], [6, 0.1325006, -0.3346117, 2.045528, 1], [7, 0.1852187, -0.3699279, 2.054961, 1], [8, 0.3071909, -0.1371363, 2.256916, 1], [9, 0.3687723, -0.3252282, 2.120785, 1], [10, 0.3025299, -0.3451619, 1.891196, 1], [11, 0.2902831, -0.3463038, 1.835767, 1], [12, 0.008467517, -0.4614974, 2.106926, 1], [13, -0.04757056, -0.5197145, 1.76072, 1], [14, -0.04333458, -0.9061838, 1.685817, 1], [15, -0.01886752, -0.9416407, 1.555897, 1], [16, 0.1639473, -0.4941387, 2.123411, 1], [17, 0.2346947, -0.5234644, 1.760558, 1], [18, 0.2132526, -0.9305183, 1.714987, 1], [19, 0.2340099, -0.9659543, 1.58526, 1], [20, 0.1345049, -0.08521967, 2.279091, 1], [21, 0.2502891, -0.4091922, 1.991757, 1], [22, 0.2462778, -0.3329504, 2.014873, 1], [23, 0.280898, -0.3531312, 1.764566, 1], [24, 0.2634299, -0.2879826, 1.855539, 1]]
[[0, 0.08766991, -0.4842746, 2.143091, 1], [1, 0.1152536, -0.2549093, 2.225119, 1], [2, 0.1411235, -0.02952151, 2.293868, 1], [3, 0.1571111, 0.1080401, 2.29743, 1], [4, -0.02402095, -0.0992586, 2.20007, 1], [5, -0.04201326, -0.2610894, 2.085419, 1], [6, 0.1321429, -0.3344449, 2.046039, 1], [7, 0.184705, -0.3697475, 2.055192, 1], [8, 0.3073321, -0.1374983, 2.256721, 1], [9, 0.3629969, -0.3267099, 2.120279, 1], [10, 0.3059441, -0.3362018, 1.860247, 1], [11, 0.285364, -0.3509258, 1.803367, 1], [12, 0.008731066, -0.4615614, 2.106719, 1], [13, -0.04753885, -0.5197151, 1.76072, 1], [14, -0.04326409, -0.9053956, 1.684177, 1], [15, -0.01913808, -0.9409084, 1.554208, 1], [16, 0.1643341, -0.4942187, 2.122836, 1], [17, 0.2347575, -0.523452, 1.760589, 1], [18, 0.2134852, -0.9305442, 1.715143, 1], [19, 0.2338988, -0.9660381, 1.585366, 1], [20, 0.1347437, -0.08537746, 2.278934, 1], [21, 0.2496519, -0.4103728, 1.985799, 1], [22, 0.2509726, -0.3354052, 2.014529, 1], [23, 0.2746285, -0.3497012, 1.758023, 1], [24, 0.3075279, -0.3209285, 1.777, 1]]
[[0, 0.08815382, -0.4847567, 2.143221, 1], [1, 0.115404, -0.2550819, 2.225114, 1], [2, 0.1411657, -0.02960189, 2.293916, 1], [3, 0.1574302, 0.1079445, 2.2973, 1], [4, -0.02328825, -0.09886541, 2.201096, 1], [5, -0.04187351, -0.2604795, 2.086206, 1], [6, 0.1316765, -0.3352398, 2.046839, 1], [7, 0.1837754, -0.3701613, 2.054821, 1], [8, 0.307145, -0.1375826, 2.256376, 1], [9, 0.3506854, -0.3097498, 2.172149, 1], [10, 0.2911119, -0.3795337, 1.922391, 1], [11, 0.2779998, -0.3589827, 1.842833, 1], [12, 0.009391936, -0.4622472, 2.107015, 1], [13, -0.04752195, -0.5197155, 1.76072, 1], [14, -0.04288404, -0.9056444, 1.684357, 1], [15, -0.01906036, -0.9411648, 1.554327, 1], [16, 0.1646547, -0.4945261, 2.122858, 1], [17, 0.2347776, -0.5234091, 1.760615, 1], [18, 0.213518, -0.9303378, 1.71491, 1], [19, 0.2336341, -0.9658421, 1.585071, 1], [20, 0.1348072, -0.08546808, 2.278955, 1], [21, 0.248564, -0.4118584, 1.984298, 1], [22, 0.249799, -0.3359489, 2.011517, 1], [23, 0.2762137, -0.3460429, 1.765278, 1], [24, 0.2742575, -0.3024305, 1.87475, 1]]
[[0, 0.08795781, -0.48424, 2.142754, 1], [1, 0.1153831, -0.2548846, 2.224672, 1], [2, 0.1412678, -0.02965689, 2.293722, 1], [3, 0.1582803, 0.1076095, 2.296258, 1], [4, -0.0228757, -0.09880287, 2.201443, 1], [5, -0.04196736, -0.2602694, 2.086418, 1], [6, 0.1314624, -0.3349846, 2.046264, 1], [7, 0.1827988, -0.3691183, 2.051609, 1], [8, 0.3081783, -0.1377316, 2.255838, 1], [9, 0.3577749, -0.3351923, 2.084667, 1], [10, 0.2880864, -0.3418997, 1.855284, 1], [11, 0.2807947, -0.3372729, 1.827735, 1], [12, 0.008964716, -0.4615511, 2.106629, 1], [13, -0.04733781, -0.5198446, 1.759998, 1], [14, -0.04270534, -0.9053632, 1.683538, 1], [15, -0.01915866, -0.9409418, 1.553476, 1], [16, 0.1646389, -0.4941215, 2.122271, 1], [17, 0.2347986, -0.5233725, 1.760609, 1], [18, 0.2135188, -0.9300802, 1.714779, 1], [19, 0.2333598, -0.9656465, 1.584906, 1], [20, 0.1348969, -0.0854736, 2.278683, 1], [21, 0.2480688, -0.408233, 1.985533, 1], [22, 0.2487954, -0.3362556, 2.006087, 1], [23, 0.2692916, -0.3438958, 1.763486, 1], [24, 0.2591414, -0.2831159, 1.8568, 1]]
[[0, 0.08789857, -0.4841345, 2.142789, 1], [1, 0.1153975, -0.2548834, 2.224648, 1], [2, 0.14148, -0.02985364, 2.293665, 1], [3, 0.1587756, 0.107604, 2.295752, 1], [4, -0.02242879, -0.09885075, 2.202051, 1], [5, -0.04221046, -0.260213, 2.086994, 1], [6, 0.1387091, -0.3372421, 2.044517, 1], [7, 0.1871098, -0.3737749, 2.049198, 1], [8, 0.3079945, -0.138034, 2.255556, 1], [9, 0.3547311, -0.3078086, 2.167775, 1], [10, 0.3361236, -0.366562, 1.908859, 1], [11, 0.2797335, -0.3453006, 1.834978, 1], [12, 0.008643078, -0.4612268, 2.106662, 1], [13, -0.04733813, -0.5198509, 1.76001, 1], [14, -0.04265212, -0.9052684, 1.683465, 1], [15, -0.01930383, -0.9408612, 1.553367, 1], [16, 0.1646714, -0.4940959, 2.122308, 1], [17, 0.2348209, -0.5233332, 1.760634, 1], [18, 0.2135662, -0.9299772, 1.714796, 1], [19, 0.2332089, -0.9655585, 1.584886, 1], [20, 0.135042, -0.08559047, 2.278615, 1], [21, 0.2501666, -0.4002563, 1.98956, 1], [22, 0.2329293, -0.3259802, 2.039385, 1], [23, 0.2684602, -0.3397402, 1.764191, 1], [24, 0.2545251, -0.2821443, 1.852667, 1]]
[[0, 0.09026614, -0.4824041, 2.142155, 1], [1, 0.1163472, -0.254538, 2.224265, 1], [2, 0.1418044, -0.03011297, 2.293602, 1], [3, 0.1591073, 0.1075307, 2.295495, 1], [4, -0.02244292, -0.09890833, 2.202435, 1], [5, -0.04238554, -0.2600916, 2.087166, 1], [6, 0.138219, -0.3372939, 2.044448, 1], [7, 0.1863083, -0.3732696, 2.048344, 1], [8, 0.3077527, -0.1379966, 2.255339, 1], [9, 0.3577945, -0.3253115, 2.106261, 1], [10, 0.2918828, -0.3380465, 1.87604, 1], [11, 0.277164, -0.332931, 1.832053, 1], [12, 0.009690665, -0.4599664, 2.106184, 1], [13, -0.04728984, -0.5200433, 1.759751, 1], [14, -0.04255417, -0.9054022, 1.682887, 1], [15, -0.01935547, -0.9411632, 1.55284, 1], [16, 0.1689211, -0.4918925, 2.121499, 1], [17, 0.2348235, -0.5232643, 1.760585, 1], [18, 0.2136343, -0.9300382, 1.714767, 1], [19, 0.2331277, -0.9657918, 1.584907, 1], [20, 0.1354629, -0.08573683, 2.278477, 1], [21, 0.2507509, -0.4159637, 1.978005, 1], [22, 0.252093, -0.3349321, 2.005524, 1], [23, 0.2659234, -0.3357224, 1.763097, 1], [24, 0.2506029, -0.2721804, 1.8531, 1]]
[[0, 0.0901282, -0.4816216, 2.141704, 1], [1, 0.1163664, -0.2543481, 2.224039, 1], [2, 0.1418521, -0.03021238, 2.293573, 1], [3, 0.1595053, 0.1076496, 2.295127, 1], [4, -0.02229909, -0.09891681, 2.202775, 1], [5, -0.04256476, -0.2600811, 2.087541, 1], [6, 0.1374032, -0.3378015, 2.04436, 1], [7, 0.1865195, -0.3734372, 2.048919, 1], [8, 0.3079006, -0.1378263, 2.255304, 1], [9, 0.3561514, -0.3081951, 2.16996, 1], [10, 0.329244, -0.3608561, 1.910441, 1], [11, 0.2755921, -0.3333361, 1.829348, 1], [12, 0.009472705, -0.45903, 2.105765, 1], [13, -0.04731644, -0.5200843, 1.759927, 1], [14, -0.0425708, -0.9049565, 1.682609, 1], [15, -0.0194972, -0.9407997, 1.55257, 1], [16, 0.1687955, -0.4912949, 2.121032, 1], [17, 0.234771, -0.52316, 1.760626, 1], [18, 0.2134846, -0.9302707, 1.715198, 1], [19, 0.2328555, -0.9661031, 1.585347, 1], [20, 0.1355011, -0.08577216, 2.278419, 1], [21, 0.2538403, -0.4164996, 1.981915, 1], [22, 0.2527771, -0.3367724, 2.002409, 1], [23, 0.2643358, -0.332273, 1.768387, 1], [24, 0.2625432, -0.2886679, 1.873824, 1]]
[[0, 0.09140345, -0.4808773, 2.141821, 1], [1, 0.1169211, -0.2541187, 2.22383, 1], [2, 0.1420064, -0.03034444, 2.293385, 1], [3, 0.1597708, 0.1076593, 2.295039, 1], [4, -0.02234879, -0.0990266, 2.203061, 1], [5, -0.04424104, -0.2601861, 2.088154, 1], [6, 0.08960613, -0.3868171, 2.02868, 1], [7, 0.1231087, -0.3730494, 2.058243, 1], [8, 0.3077995, -0.1377805, 2.255156, 1], [9, 0.3418943, -0.3102639, 2.160062, 1], [10, 0.296865, -0.3465895, 1.900157, 1], [11, 0.2728302, -0.3267271, 1.827911, 1], [12, 0.01019239, -0.4584995, 2.105732, 1], [13, -0.04731304, -0.520087, 1.75994, 1], [14, -0.04256501, -0.9048188, 1.682526, 1], [15, -0.01963646, -0.9407018, 1.552473, 1], [16, 0.1705978, -0.4903977, 2.121364, 1], [17, 0.2347587, -0.5231279, 1.760588, 1], [18, 0.2134617, -0.9302734, 1.715197, 1], [19, 0.2326877, -0.9661446, 1.585333, 1], [20, 0.1357381, -0.08583298, 2.278205, 1], [21, 0.1918583, -0.4184894, 1.986708, 1], [22, 0.163948, -0.3208471, 2.061143, 1], [23, 0.2601904, -0.3285352, 1.768561, 1], [24, 0.2926652, -0.3009254, 1.783111, 1]]
[[0, 0.09289274, -0.4800825, 2.141617, 1], [1, 0.1176684, -0.253908, 2.223506, 1], [2, 0.142259, -0.03059155, 2.293172, 1], [3, 0.1602577, 0.1074484, 2.294699, 1], [4, -0.02233791, -0.09905235, 2.203107, 1], [5, -0.04492965, -0.2604386, 2.088487, 1], [6, 0.1202004, -0.3434986, 2.030076, 1], [7, 0.1693211, -0.3834924, 2.043633, 1], [8, 0.3078463, -0.137753, 2.255145, 1], [9, 0.3474279, -0.310924, 2.16375, 1], [10, 0.3003117, -0.3227194, 1.901855, 1], [11, 0.2713841, -0.3239333, 1.822363, 1], [12, 0.0112817, -0.4578436, 2.105581, 1], [13, -0.04732315, -0.5202876, 1.759558, 1], [14, -0.0431352, -0.9034469, 1.681046, 1], [15, -0.02021214, -0.9394014, 1.551016, 1], [16, 0.1723411, -0.4895415, 2.121102, 1], [17, 0.2347084, -0.5230394, 1.760581, 1], [18, 0.2133928, -0.9304998, 1.715335, 1], [19, 0.2326056, -0.9664339, 1.585498, 1], [20, 0.1360932, -0.08598216, 2.27795, 1], [21, 0.2327869, -0.420692, 1.973462, 1], [22, 0.2187578, -0.3351448, 2.025217, 1], [23, 0.2630304, -0.3206961, 1.772218, 1], [24, 0.2920414, -0.2973385, 1.784131, 1]]
[[0, 0.09379762, -0.4795301, 2.141373, 1], [1, 0.118351, -0.2536233, 2.22331, 1], [2, 0.142588, -0.03066781, 2.293157, 1], [3, 0.1603347, 0.1073841, 2.29461, 1], [4, -0.02227468, -0.09881084, 2.203394, 1], [5, -0.04624993, -0.260321, 2.089506, 1], [6, 0.09934931, -0.367025, 2.01757, 1], [7, 0.153988, -0.3946772, 2.040378, 1], [8, 0.3080672, -0.1379594, 2.25512, 1], [9, 0.3501055, -0.3084078, 2.166043, 1], [10, 0.3007981, -0.3214709, 1.904616, 1], [11, 0.271968, -0.3189476, 1.821233, 1], [12, 0.01219279, -0.4570319, 2.104998, 1], [13, -0.04734815, -0.5202864, 1.759491, 1], [14, -0.04323792, -0.9031891, 1.680525, 1], [15, -0.020348, -0.9392033, 1.550516, 1], [16, 0.1731976, -0.4892113, 2.121126, 1], [17, 0.2346867, -0.5230429, 1.760649, 1], [18, 0.2137184, -0.9308495, 1.715619, 1], [19, 0.2328923, -0.9668416, 1.585805, 1], [20, 0.1365166, -0.08598395, 2.277877, 1], [21, 0.2217699, -0.4242263, 1.958371, 1], [22, 0.201427, -0.3290054, 2.041334, 1], [23, 0.2589431, -0.3148607, 1.770899, 1], [24, 0.2656934, -0.2890334, 1.782111, 1]]
[[0, 0.09449963, -0.4793305, 2.141236, 1], [1, 0.1189329, -0.2535277, 2.223173, 1], [2, 0.1429401, -0.03080634, 2.293141, 1], [3, 0.1605546, 0.1074419, 2.29463, 1], [4, -0.02209656, -0.09894229, 2.203638, 1], [5, -0.04768923, -0.2609883, 2.091005, 1], [6, 0.1146174, -0.3497973, 2.033356, 1], [7, 0.1678537, -0.3822024, 2.04513, 1], [8, 0.3080868, -0.1379999, 2.255111, 1], [9, 0.350692, -0.3082778, 2.16598, 1], [10, 0.2964821, -0.3319085, 1.90631, 1], [11, 0.274494, -0.3116453, 1.832497, 1], [12, 0.01263379, -0.4568632, 2.104808, 1], [13, -0.04736632, -0.5201901, 1.75955, 1], [14, -0.04322374, -0.9031299, 1.680405, 1], [15, -0.02040731, -0.9391815, 1.550398, 1], [16, 0.1741353, -0.4890099, 2.121077, 1], [17, 0.2346461, -0.5228997, 1.760753, 1], [18, 0.2136351, -0.9306195, 1.715427, 1], [19, 0.2327364, -0.9666505, 1.585614, 1], [20, 0.1369402, -0.08606426, 2.277812, 1], [21, 0.235051, -0.4154897, 1.989396, 1], [22, 0.2106026, -0.3338686, 2.01292, 1], [23, 0.266454, -0.306654, 1.779332, 1], [24, 0.3056945, -0.2955282, 1.812333, 1]]
