[[0, 0.1572067, -0.02354748, 2.616376, 1], [1, 0.1500566, 0.3024107, 2.591953, 1], [2, 0.1416012, 0.6177316, 2.55388, 1], [3, 0.1465264, 0.7670411, 2.544291, 1], [4, -0.03241618, 0.492163, 2.551539, 1], [5, -0.08107904, 0.2411069, 2.56194, 1], [6, -0.08852584, 0.03402943, 2.519164, 1], [7, -0.1014966, -0.03901574, 2.4965, 1], [8, 0.3221995, 0.4842161, 2.537314, 1], [9, 0.3791162, 0.236798, 2.557127, 1], [10, 0.3903022, 0.04494803, 2.521481, 1], [11, 0.3730291, -0.006949426, 2.513722, 1], [12, 0.07640326, -0.02429383, 2.581409, 1], [13, 0.027101, -0.3216236, 2.658274, 1], [14, -0.007195662, -0.6133443, 2.70892, 1], [15, -0.03307609, -0.67546, 2.628934, 1], [16, 0.2332636, -0.02202464, 2.573912, 1], [17, 0.2932102, -0.3213311, 2.639097, 1], [18, 0.3134464, -0.6153754, 2.693621, 1], [19, 0.3404821, -0.6737949, 2.607746, 1], [20, 0.1438404, 0.5404199, 2.565835, 1], [21, -0.0965912, -0.09657938, 2.46923, 1], [22, -0.07998054, -0.05031034, 2.502904, 1], [23, 0.3645408, -0.0865652, 2.521449, 1], [24, 0.419738, 0.02915792, 2.502445, 1]]
[[0, 0.157136, -0.0235746, 2.615767, 1], [1, 0.1500235, 0.3023622, 2.591828, 1], [2, 0.1416045, 0.6176766, 2.553928, 1], [3, 0.1462968, 0.7667662, 2.544616, 1], [4, -0.03252317, 0.4922563, 2.551551, 1], [5, -0.08227191, 0.2410353, 2.55848, 1], [6, -0.08805599, 0.06522238, 2.480639, 1], [7, -0.09801208, -0.009668735, 2.452082, 1], [8, 0.3221461, 0.4842507, 2.537057, 1], [9, 0.3786102, 0.2364895, 2.555377, 1], [10, 0.3897773, 0.04718857, 2.518684, 1], [11, 0.3732331, -0.005896134, 2.511117, 1], [12, 0.07637667, -0.02434379, 2.581252, 1], [13, 0.02744582, -0.3205776, 2.657848, 1], [14, -0.007230684, -0.6135054, 2.70878, 1], [15, -0.03270352, -0.6752819, 2.628505, 1], [16, 0.2331459, -0.02197394, 2.572538, 1], [17, 0.2931194, -0.3212946, 2.638502, 1], [18, 0.3135086, -0.6152321, 2.693432, 1], [19, 0.340427, -0.6737373, 2.607733, 1], [20, 0.1438376, 0.5403834, 2.565842, 1], [21, -0.0992003, -0.06789124, 2.416631, 1], [22, -0.06462119, -0.06363462, 2.44675, 1], [23, 0.3681362, -0.08109444, 2.520797, 1], [24, 0.4187513, 0.02119041, 2.511966, 1]]
[[0, 0.1571534, -0.02364392, 2.615407, 1], [1, 0.1500327, 0.3023532, 2.591807, 1], [2, 0.1416955, 0.6176825, 2.554144, 1], [3, 0.146167, 0.7667201, 2.544738, 1], [4, -0.03240555, 0.4922527, 2.551456, 1], [5, -0.08291459, 0.2465504, 2.554721, 1], [6, -0.08747152, 0.0837731, 2.449537, 1], [7, -0.1002715, 0.02260464, 2.399078, 1], [8, 0.322096, 0.4841364, 2.536816, 1], [9, 0.3799698, 0.236537, 2.55392, 1], [10, 0.3897243, 0.04988486, 2.516068, 1], [11, 0.372773, -0.005477394, 2.512047, 1], [12, 0.07640602, -0.02444035, 2.581079, 1], [13, 0.02763056, -0.3204153, 2.657663, 1], [14, -0.007074402, -0.6132708, 2.708778, 1], [15, -0.03268031, -0.6752994, 2.62845, 1], [16, 0.233149, -0.02199485, 2.571963, 1], [17, 0.2926467, -0.3224648, 2.638665, 1], [18, 0.3134997, -0.6152902, 2.693294, 1], [19, 0.3404286, -0.6737332, 2.60773, 1], [20, 0.1438878, 0.5403795, 2.565936, 1], [21, -0.1041069, -0.02838704, 2.362978, 1], [22, -0.0686353, 0.00636145, 2.397867, 1], [23, 0.363861, -0.08172506, 2.523451, 1], [24, 0.4128838, 0.01604752, 2.510956, 1]]
[[0, 0.1572126, -0.02363324, 2.615113, 1], [1, 0.1500252, 0.3023539, 2.59179, 1], [2, 0.1416412, 0.6176875, 2.554325, 1], [3, 0.146109, 0.7668077, 2.545421, 1], [4, -0.03235574, 0.4923074, 2.551468, 1], [5, -0.0829607, 0.2579938, 2.552108, 1], [6, -0.1025709, 0.1122543, 2.397062, 1], [7, -0.0967781, 0.07333194, 2.363474, 1], [8, 0.3220876, 0.4840766, 2.536623, 1], [9, 0.3782668, 0.2359565, 2.552983, 1], [10, 0.3881042, 0.04404711, 2.514303, 1], [11, 0.3727677, -0.006687991, 2.512363, 1], [12, 0.07648247, -0.02450839, 2.580678, 1], [13, 0.02769174, -0.3201376, 2.657485, 1], [14, -0.006189968, -0.6124368, 2.708775, 1], [15, -0.03221169, -0.6752988, 2.628302, 1], [16, 0.2331951, -0.02194196, 2.571791, 1], [17, 0.2927341, -0.3223599, 2.638449, 1], [18, 0.3135025, -0.6152454, 2.693281, 1], [19, 0.340373, -0.6737372, 2.607799, 1], [20, 0.1438562, 0.5403805, 2.566018, 1], [21, -0.1061726, 0.03092677, 2.326851, 1], [22, -0.05742088, 0.04729856, 2.3575, 1], [23, 0.365031, -0.08064387, 2.517385, 1], [24, 0.4171871, 0.02328908, 2.504366, 1]]
[[0, 0.1571453, -0.02361993, 2.6149, 1], [1, 0.1500108, 0.302355, 2.591794, 1], [2, 0.1416333, 0.6176937, 2.55477, 1], [3, 0.1460574, 0.7668495, 2.545951, 1], [4, -0.03223624, 0.4926994, 2.551681, 1], [5, -0.08258903, 0.268431, 2.551707, 1], [6, -0.08507875, 0.1557053, 2.390778, 1], [7, -0.0978608, 0.1348958, 2.327075, 1], [8, 0.3220684, 0.4841105, 2.536596, 1], [9, 0.3781956, 0.2359554, 2.552802, 1], [10, 0.3879743, 0.04413154, 2.514229, 1], [11, 0.3730824, -0.006127961, 2.512879, 1], [12, 0.0764021, -0.02448964, 2.580493, 1], [13, 0.02761734, -0.319673, 2.657284, 1], [14, -0.005997917, -0.612333, 2.708773, 1], [15, -0.03206298, -0.6753541, 2.628336, 1], [16, 0.2331546, -0.02194315, 2.571589, 1], [17, 0.2924062, -0.3225921, 2.638173, 1], [18, 0.3129298, -0.6150293, 2.693455, 1], [19, 0.3402886, -0.6737149, 2.607669, 1], [20, 0.1438359, 0.5403823, 2.566282, 1], [21, -0.1118276, 0.11436, 2.281251, 1], [22, -0.05902537, 0.112251, 2.315583, 1], [23, 0.3648784, -0.08104821, 2.519243, 1], [24, 0.419508, 0.01908967, 2.516887, 1]]
[[0, 0.1571633, -0.02374142, 2.614681, 1], [1, 0.1499918, 0.302331, 2.591726, 1], [2, 0.1416234, 0.617704, 2.554777, 1], [3, 0.1460578, 0.766728, 2.546122, 1], [4, -0.03192142, 0.4928195, 2.551688, 1], [5, -0.08311066, 0.294489, 2.552734, 1], [6, -0.08996902, 0.2091839, 2.375008, 1], [7, -0.09386556, 0.2035207, 2.328809, 1], [8, 0.32185, 0.4840681, 2.5361, 1], [9, 0.3784191, 0.2358874, 2.552361, 1], [10, 0.3881609, 0.04477395, 2.514089, 1], [11, 0.3726813, -0.005287634, 2.513243, 1], [12, 0.07641445, -0.02462231, 2.580306, 1], [13, 0.02771846, -0.3188914, 2.657056, 1], [14, -0.00587105, -0.6119243, 2.708772, 1], [15, -0.03203895, -0.675383, 2.62811, 1], [16, 0.2331823, -0.02205076, 2.571366, 1], [17, 0.2924628, -0.3226588, 2.638024, 1], [18, 0.3127697, -0.6151078, 2.693541, 1], [19, 0.3403114, -0.6738036, 2.607658, 1], [20, 0.1438295, 0.5403852, 2.566282, 1], [21, -0.08563641, 0.1995572, 2.267467, 1], [22, -0.05503201, 0.1897098, 2.298091, 1], [23, 0.3643032, -0.078215, 2.517147, 1], [24, 0.4013927, -0.03442459, 2.509, 1]]
[[0, 0.1572506, -0.02390274, 2.613553, 1], [1, 0.1499513, 0.3023879, 2.5914, 1], [2, 0.1415729, 0.6178425, 2.554796, 1], [3, 0.1460576, 0.7667286, 2.546128, 1], [4, -0.03109863, 0.4936721, 2.551696, 1], [5, -0.0756013, 0.2503519, 2.496578, 1], [6, -0.09650511, 0.2893564, 2.30431, 1], [7, -0.08713684, 0.2743447, 2.313513, 1], [8, 0.3218177, 0.4841127, 2.535982, 1], [9, 0.3785489, 0.2359424, 2.552048, 1], [10, 0.3880538, 0.04483255, 2.513879, 1], [11, 0.3727726, -0.005163731, 2.513224, 1], [12, 0.07644942, -0.02468686, 2.578896, 1], [13, 0.02777321, -0.3187918, 2.656973, 1], [14, -0.005592211, -0.6115164, 2.708318, 1], [15, -0.0325533, -0.6759034, 2.630448, 1], [16, 0.2333128, -0.02229128, 2.570538, 1], [17, 0.2907827, -0.3202806, 2.636958, 1], [18, 0.3127583, -0.6149502, 2.693359, 1], [19, 0.3403634, -0.6738558, 2.607544, 1], [20, 0.1437919, 0.5404789, 2.566252, 1], [21, -0.07825041, 0.2871484, 2.250636, 1], [22, -0.1401824, 0.3167812, 2.296, 1], [23, 0.3661507, -0.08145561, 2.520187, 1], [24, 0.4111977, 0.008235063, 2.51175, 1]]
[[0, 0.1572495, -0.02383076, 2.612855, 1], [1, 0.1499307, 0.3023466, 2.590815, 1], [2, 0.1415819, 0.6177648, 2.554531, 1], [3, 0.1461386, 0.7669538, 2.545833, 1], [4, -0.0251416, 0.4985667, 2.546724, 1], [5, -0.07866386, 0.2621172, 2.496559, 1], [6, -0.07080826, 0.3464078, 2.319326, 1], [7, -0.07756755, 0.3635869, 2.298244, 1], [8, 0.3216498, 0.4840624, 2.535217, 1], [9, 0.3784716, 0.2359253, 2.551376, 1], [10, 0.3881312, 0.0455886, 2.513202, 1], [11, 0.3719251, -0.007407247, 2.510853, 1], [12, 0.07644239, -0.02457033, 2.577911, 1], [13, 0.02781936, -0.3181596, 2.656218, 1], [14, -0.005234346, -0.6115502, 2.707972, 1], [15, -0.03290735, -0.6758928, 2.630314, 1], [16, 0.2333217, -0.02226829, 2.570123, 1], [17, 0.2912575, -0.3216069, 2.636734, 1], [18, 0.3127102, -0.6149163, 2.693229, 1], [19, 0.3403618, -0.6737795, 2.607438, 1], [20, 0.1437945, 0.540406, 2.565928, 1], [21, -0.06920713, 0.382968, 2.257719, 1], [22, -0.1290781, 0.3829602, 2.304083, 1], [23, 0.3637026, -0.08174497, 2.509944, 1], [24, 0.4176775, 0.02431548, 2.49975, 1]]
[[0, 0.1575691, -0.02409611, 2.612669, 1], [1, 0.1499646, 0.3023298, 2.590773, 1], [2, 0.1415419, 0.6178546, 2.554558, 1], [3, 0.1461114, 0.7670527, 2.546008, 1], [4, -0.009152804, 0.4975298, 2.535599, 1], [5, -0.08884361, 0.2846945, 2.500641, 1], [6, -0.06359635, 0.4051012, 2.349475, 1], [7, -0.06630556, 0.4371805, 2.328065, 1], [8, 0.321629, 0.4840541, 2.535229, 1], [9, 0.3782977, 0.235866, 2.55129, 1], [10, 0.3885905, 0.04650798, 2.513459, 1], [11, 0.3736072, -0.005920049, 2.514947, 1], [12, 0.07664792, -0.02476155, 2.577831, 1], [13, 0.02781036, -0.3181377, 2.6562, 1], [14, -0.005424876, -0.61174, 2.7082, 1], [15, -0.03292257, -0.6758809, 2.629749, 1], [16, 0.2337824, -0.02262645, 2.56982, 1], [17, 0.2913374, -0.3216127, 2.636687, 1], [18, 0.3127231, -0.614929, 2.693282, 1], [19, 0.3403372, -0.6737339, 2.607437, 1], [20, 0.1437821, 0.5404453, 2.565933, 1], [21, -0.07081269, 0.4728174, 2.295961, 1], [22, -0.09540106, 0.4049619, 2.3024, 1], [23, 0.3628412, -0.0808472, 2.518898, 1], [24, 0.4191298, 0.02212506, 2.503402, 1]]
[[0, 0.1576764, -0.02417097, 2.612333, 1], [1, 0.1500523, 0.3022645, 2.590538, 1], [2, 0.1415984, 0.6178317, 2.554503, 1], [3, 0.1458545, 0.7670918, 2.545199, 1], [4, -0.007623959, 0.4950363, 2.525979, 1], [5, -0.08982719, 0.2953569, 2.514269, 1], [6, -0.05213788, 0.4689017, 2.405434, 1], [7, -0.04200412, 0.5130377, 2.412817, 1], [8, 0.3216524, 0.4840301, 2.534996, 1], [9, 0.3783208, 0.2358712, 2.551265, 1], [10, 0.3886527, 0.04631991, 2.513432, 1], [11, 0.3719496, -0.008683569, 2.513951, 1], [12, 0.07670597, -0.02485738, 2.577282, 1], [13, 0.02756641, -0.3178053, 2.655664, 1], [14, -0.004514698, -0.6115248, 2.707361, 1], [15, -0.03180322, -0.6751277, 2.627895, 1], [16, 0.2339113, -0.02268687, 2.569656, 1], [17, 0.2912797, -0.3218449, 2.63692, 1], [18, 0.3127146, -0.6147172, 2.693388, 1], [19, 0.3401843, -0.6736048, 2.607572, 1], [20, 0.143844, 0.5404158, 2.565849, 1], [21, -0.03033819, 0.568446, 2.401793, 1], [22, -0.08866619, 0.5048607, 2.382643, 1], [23, 0.3617539, -0.0838, 2.514923, 1], [24, 0.4141998, 0.01608202, 2.507009, 1]]
[[0, 0.157758, -0.02413285, 2.611792, 1], [1, 0.1500268, 0.3023383, 2.590074, 1], [2, 0.141522, 0.6179402, 2.55426, 1], [3, 0.1459711, 0.7671863, 2.544783, 1], [4, -0.008251682, 0.4964068, 2.521925, 1], [5, -0.0918671, 0.2984941, 2.517207, 1], [6, -0.05145592, 0.4815511, 2.409422, 1], [7, -0.03949461, 0.5025026, 2.43896, 1], [8, 0.3216759, 0.4840997, 2.534945, 1], [9, 0.3783824, 0.235745, 2.551262, 1], [10, 0.3887154, 0.04635285, 2.5135, 1], [11, 0.3733447, -0.008691746, 2.514756, 1], [12, 0.07671942, -0.024851, 2.576806, 1], [13, 0.02751947, -0.3175302, 2.65526, 1], [14, -0.004796796, -0.6116722, 2.707474, 1], [15, -0.03198219, -0.6752006, 2.62796, 1], [16, 0.2340671, -0.02262527, 2.569099, 1], [17, 0.2902527, -0.3173437, 2.635946, 1], [18, 0.3126737, -0.614702, 2.693442, 1], [19, 0.3403269, -0.6737541, 2.607904, 1], [20, 0.1437761, 0.5405187, 2.565562, 1], [21, -0.03243062, 0.5539727, 2.416982, 1], [22, -0.09133825, 0.5295385, 2.423857, 1], [23, 0.3665283, -0.08137505, 2.514943, 1], [24, 0.4161799, 0.01261416, 2.511694, 1]]
