[[0, -0.1006379, -0.2279171, 2.747053, 1], [1, -0.1222782, 0.05746306, 2.705597, 1], [2, -0.146161, 0.3366606, 2.649544, 1], [3, -0.1509759, 0.4702771, 2.637154, 1], [4, -0.3147894, 0.2326911, 2.626066, 1], [5, -0.3633977, 0.01053731, 2.594375, 1], [6, -0.258804, -0.1451728, 2.452351, 1], [7, -0.2033557, -0.1574339, 2.420357, 1], [8, 0.01970755, 0.249357, 2.631746, 1], [9, 0.04408772, 0.03862714, 2.532337, 1], [10, -0.02151037, -0.1321153, 2.374375, 1], [11, -0.03803236, -0.2153581, 2.343509, 1], [12, -0.179994, -0.2309342, 2.706999, 1], [13, -0.2422174, -0.2558015, 2.326583, 1], [14, -0.2475336, -0.6802285, 2.316409, 1], [15, -0.2342398, -0.7362621, 2.208352, 1], [16, -0.01783297, -0.2170621, 2.709133, 1], [17, 0.07906441, -0.2420485, 2.343697, 1], [18, 0.03542815, -0.6428759, 2.384541, 1], [19, 0.05632195, -0.7209656, 2.308749, 1], [20, -0.1400818, 0.2680072, 2.665943, 1], [21, -0.1575807, -0.2022412, 2.383142, 1], [22, -0.2470885, -0.1601335, 2.373226, 1], [23, -0.05878371, -0.2701089, 2.295592, 1], [24, -0.1081416, -0.2053026, 2.38615, 1]]
[[0, -0.100324, -0.2269393, 2.746335, 1], [1, -0.1232565, 0.05822935, 2.7053, 1], [2, -0.1485322, 0.3371593, 2.649969, 1], [3, -0.1561576, 0.4708978, 2.639565, 1], [4, -0.3150956, 0.2328522, 2.626315, 1], [5, -0.3647371, 0.01057375, 2.596366, 1], [6, -0.2599903, -0.1438896, 2.45272, 1], [7, -0.2054178, -0.1556933, 2.422289, 1], [8, 0.01391737, 0.2530498, 2.626167, 1], [9, 0.0423039, 0.05385876, 2.527502, 1], [10, -0.03649274, -0.1537656, 2.336165, 1], [11, -0.03176684, -0.2341088, 2.31137, 1], [12, -0.1797877, -0.2305805, 2.707262, 1], [13, -0.2422493, -0.2558415, 2.326501, 1], [14, -0.2466719, -0.6816295, 2.315368, 1], [15, -0.2341017, -0.7372258, 2.20685, 1], [16, -0.01752281, -0.2152269, 2.706482, 1], [17, 0.07925461, -0.2419022, 2.34115, 1], [18, 0.03549601, -0.6416929, 2.385877, 1], [19, 0.05705291, -0.71728, 2.305228, 1], [20, -0.1421149, 0.2685828, 2.666156, 1], [21, -0.151894, -0.20004, 2.384487, 1], [22, -0.2496307, -0.1590913, 2.371979, 1], [23, -0.05612316, -0.2978059, 2.261583, 1], [24, -0.07328334, -0.2042008, 2.295818, 1]]
[[0, -0.09994102, -0.2255178, 2.745937, 1], [1, -0.1246477, 0.0595579, 2.705516, 1], [2, -0.1521872, 0.3383754, 2.651513, 1], [3, -0.1580465, 0.4713952, 2.64163, 1], [4, -0.3194444, 0.2338202, 2.631055, 1], [5, -0.365748, 0.0111514, 2.598284, 1], [6, -0.2588146, -0.1259607, 2.465619, 1], [7, -0.2075058, -0.1457791, 2.431297, 1], [8, 0.012144, 0.2546876, 2.624249, 1], [9, 0.03029174, 0.06070553, 2.50014, 1], [10, -0.008513381, -0.1221485, 2.329458, 1], [11, -0.0187825, -0.2024572, 2.290886, 1], [12, -0.179506, -0.229761, 2.707753, 1], [13, -0.2422733, -0.255833, 2.326505, 1], [14, -0.246436, -0.6816587, 2.314954, 1], [15, -0.2341345, -0.7374722, 2.206604, 1], [16, -0.0171314, -0.2133939, 2.705268, 1], [17, 0.07927036, -0.2418285, 2.339981, 1], [18, 0.03687112, -0.6384546, 2.384803, 1], [19, 0.05625547, -0.7158916, 2.306704, 1], [20, -0.1451979, 0.2698464, 2.667319, 1], [21, -0.147514, -0.1828308, 2.388797, 1], [22, -0.250459, -0.1530222, 2.392546, 1], [23, -0.04163642, -0.2550963, 2.228281, 1], [24, 0.03643702, -0.2433824, 2.3, 1]]
[[0, -0.09958484, -0.2243682, 2.745708, 1], [1, -0.1265053, 0.06107654, 2.70597, 1], [2, -0.1571823, 0.3401334, 2.653443, 1], [3, -0.1605274, 0.4726268, 2.643589, 1], [4, -0.3217135, 0.2336805, 2.633835, 1], [5, -0.3664681, 0.01141835, 2.599491, 1], [6, -0.2643982, -0.1272097, 2.464465, 1], [7, -0.2126745, -0.1440412, 2.432463, 1], [8, 0.007976485, 0.2552879, 2.620289, 1], [9, 0.03014977, 0.06939542, 2.492803, 1], [10, -0.006437755, -0.1114835, 2.313817, 1], [11, -0.01793694, -0.1783228, 2.25658, 1], [12, -0.1791878, -0.2290683, 2.708421, 1], [13, -0.2422692, -0.2559682, 2.326513, 1], [14, -0.2463727, -0.6815932, 2.315061, 1], [15, -0.2340913, -0.7374259, 2.206725, 1], [16, -0.0167577, -0.211754, 2.704198, 1], [17, 0.08001474, -0.2421841, 2.339202, 1], [18, 0.03727176, -0.6370022, 2.383894, 1], [19, 0.0559205, -0.7143866, 2.305308, 1], [20, -0.1494125, 0.2715601, 2.668855, 1], [21, -0.1533878, -0.1821469, 2.384853, 1], [22, -0.2563928, -0.1527591, 2.392333, 1], [23, -0.03743789, -0.2341189, 2.191414, 1], [24, 0.03839233, -0.214752, 2.295693, 1]]
[[0, -0.09923208, -0.223261, 2.745433, 1], [1, -0.1270745, 0.06202996, 2.706171, 1], [2, -0.1579016, 0.3408154, 2.654027, 1], [3, -0.16361, 0.4741144, 2.646401, 1], [4, -0.3234501, 0.2332873, 2.636139, 1], [5, -0.3668813, 0.01127576, 2.601477, 1], [6, -0.2647556, -0.1286348, 2.464116, 1], [7, -0.2104866, -0.1467336, 2.430721, 1], [8, 0.004386984, 0.2582707, 2.617034, 1], [9, 0.02900541, 0.0792039, 2.477235, 1], [10, -0.006067088, -0.08234341, 2.275631, 1], [11, -0.01795508, -0.1456465, 2.218024, 1], [12, -0.1789208, -0.2286494, 2.708733, 1], [13, -0.2422881, -0.2559332, 2.326518, 1], [14, -0.2465075, -0.6818134, 2.315782, 1], [15, -0.2339741, -0.7370517, 2.206937, 1], [16, -0.01643091, -0.210025, 2.703357, 1], [17, 0.08185593, -0.2441806, 2.339177, 1], [18, 0.03889229, -0.6308048, 2.382484, 1], [19, 0.05478477, -0.7105203, 2.307561, 1], [20, -0.1501507, 0.2722971, 2.669371, 1], [21, -0.1524909, -0.1844974, 2.388813, 1], [22, -0.2526324, -0.1551847, 2.385464, 1], [23, -0.02625147, -0.1948727, 2.16465, 1], [24, 0.02943779, -0.1657004, 2.208, 1]]
[[0, -0.09898633, -0.2226458, 2.745423, 1], [1, -0.1276235, 0.0627505, 2.706723, 1], [2, -0.1589153, 0.3415008, 2.655404, 1], [3, -0.1650843, 0.4748386, 2.646914, 1], [4, -0.3245369, 0.2325801, 2.638155, 1], [5, -0.367108, 0.01101041, 2.603434, 1], [6, -0.2646231, -0.129592, 2.463525, 1], [7, -0.2106835, -0.1475122, 2.430592, 1], [8, 0.002246439, 0.260042, 2.614801, 1], [9, 0.02811502, 0.09252737, 2.462185, 1], [10, 0.008990717, -0.07135301, 2.242634, 1], [11, -0.01124149, -0.1050488, 2.194417, 1], [12, -0.1784966, -0.228273, 2.709232, 1], [13, -0.2422823, -0.255799, 2.326645, 1], [14, -0.2463599, -0.6814205, 2.315237, 1], [15, -0.2340104, -0.7368892, 2.206574, 1], [16, -0.01636891, -0.2092649, 2.7031, 1], [17, 0.08552762, -0.2488729, 2.34063, 1], [18, 0.03878715, -0.6306362, 2.383546, 1], [19, 0.05267055, -0.7116219, 2.310814, 1], [20, -0.1510969, 0.27299, 2.67055, 1], [21, -0.1535487, -0.1865906, 2.389285, 1], [22, -0.2506946, -0.1558664, 2.38507, 1], [23, -0.009533363, -0.1497861, 2.127106, 1], [24, 0.02638647, -0.125137, 2.147412, 1]]
[[0, -0.1005276, -0.2208256, 2.748358, 1], [1, -0.1301572, 0.06443214, 2.70947, 1], [2, -0.1608234, 0.342544, 2.657249, 1], [3, -0.1681589, 0.4783304, 2.652632, 1], [4, -0.3256515, 0.2327493, 2.640833, 1], [5, -0.3678231, 0.0119492, 2.60498, 1], [6, -0.2625525, -0.1228408, 2.46839, 1], [7, -0.2114403, -0.1473736, 2.430618, 1], [8, -0.003820048, 0.2633841, 2.609865, 1], [9, 0.02225694, 0.1141985, 2.410445, 1], [10, 0.01273319, 0.009392446, 2.216133, 1], [11, -0.001181951, -0.03259579, 2.149308, 1], [12, -0.1795229, -0.2273667, 2.711707, 1], [13, -0.2422855, -0.2554215, 2.32706, 1], [14, -0.2464996, -0.6811816, 2.315064, 1], [15, -0.2339537, -0.7367585, 2.206519, 1], [16, -0.01875079, -0.2066801, 2.70744, 1], [17, 0.08456972, -0.2504046, 2.345936, 1], [18, 0.03832757, -0.6336024, 2.382638, 1], [19, 0.0522651, -0.7144372, 2.309676, 1], [20, -0.1532441, 0.2741665, 2.672668, 1], [21, -0.1555443, -0.1863374, 2.388012, 1], [22, -0.251216, -0.1555703, 2.385714, 1], [23, 0.002202847, -0.06915714, 2.077866, 1], [24, 0.03830886, -0.05521775, 2.088583, 1]]
[[0, -0.1007037, -0.2195425, 2.749599, 1], [1, -0.1304665, 0.06545232, 2.71057, 1], [2, -0.1608423, 0.3432301, 2.658133, 1], [3, -0.1696928, 0.4783682, 2.654739, 1], [4, -0.326481, 0.2327561, 2.643128, 1], [5, -0.3678425, 0.01173415, 2.605405, 1], [6, -0.261285, -0.1219443, 2.468701, 1], [7, -0.2097086, -0.1477996, 2.428375, 1], [8, -0.009803735, 0.2676204, 2.60622, 1], [9, 0.02633908, 0.1616096, 2.409045, 1], [10, 0.01427581, 0.0837541, 2.20209, 1], [11, 0.009301843, 0.04417522, 2.109884, 1], [12, -0.1794011, -0.2268094, 2.712806, 1], [13, -0.2421858, -0.2550409, 2.327423, 1], [14, -0.2465935, -0.6812874, 2.314727, 1], [15, -0.2338646, -0.7369338, 2.206271, 1], [16, -0.01933942, -0.2047605, 2.70908, 1], [17, 0.08404656, -0.250293, 2.347844, 1], [18, 0.03835119, -0.6350613, 2.38178, 1], [19, 0.05242901, -0.7154378, 2.307828, 1], [20, -0.1533503, 0.2749147, 2.673616, 1], [21, -0.1522682, -0.1866215, 2.385127, 1], [22, -0.2505562, -0.1554582, 2.384174, 1], [23, 0.04712155, 0.01833314, 2.019411, 1], [24, 0.0453676, 0.05485271, 2.10925, 1]]
[[0, -0.1006676, -0.2185923, 2.750321, 1], [1, -0.1318437, 0.06658, 2.712025, 1], [2, -0.1640387, 0.3444386, 2.660736, 1], [3, -0.1717443, 0.4778537, 2.656671, 1], [4, -0.3270918, 0.2324715, 2.644572, 1], [5, -0.367774, 0.01184645, 2.605737, 1], [6, -0.2650564, -0.125922, 2.467153, 1], [7, -0.2031867, -0.1615845, 2.417015, 1], [8, -0.01369129, 0.2707908, 2.60446, 1], [9, 0.01625968, 0.1897742, 2.344238, 1], [10, 0.01634882, 0.09649035, 2.143573, 1], [11, 0.01333666, 0.08074433, 2.088201, 1], [12, -0.1792942, -0.2266417, 2.71297, 1], [13, -0.242059, -0.2543314, 2.327828, 1], [14, -0.2469695, -0.6801054, 2.316373, 1], [15, -0.234219, -0.7355981, 2.207752, 1], [16, -0.01954551, -0.2027964, 2.710904, 1], [17, 0.08345427, -0.2499564, 2.349781, 1], [18, 0.03587225, -0.6401566, 2.384562, 1], [19, 0.02230538, -0.6913387, 2.250362, 1], [20, -0.1560772, 0.2761043, 2.675928, 1], [21, -0.1656369, -0.2107322, 2.379504, 1], [22, -0.2226563, -0.1803362, 2.3464, 1], [23, 0.02792729, 0.06042788, 1.997747, 1], [24, 0.06408563, 0.06232781, 2.009286, 1]]
[[0, -0.1007924, -0.2184662, 2.750747, 1], [1, -0.1324359, 0.06699929, 2.712854, 1], [2, -0.1647521, 0.3451584, 2.661824, 1], [3, -0.1726938, 0.4780884, 2.657713, 1], [4, -0.3277538, 0.2324122, 2.646173, 1], [5, -0.3676595, 0.01170943, 2.606378, 1], [6, -0.2643768, -0.1285883, 2.465374, 1], [7, -0.2021302, -0.1611246, 2.415143, 1], [8, -0.01329698, 0.2698325, 2.606315, 1], [9, 0.03735021, 0.2120738, 2.392275, 1], [10, 0.01849126, 0.1617599, 2.16536, 1], [11, 0.02069715, 0.1197535, 2.069897, 1], [12, -0.1794121, -0.2266169, 2.713289, 1], [13, -0.2419127, -0.2536396, 2.327924, 1], [14, -0.2470185, -0.6802613, 2.314689, 1], [15, -0.2341456, -0.7364007, 2.206684, 1], [16, -0.01963463, -0.2027295, 2.711466, 1], [17, 0.08333118, -0.2494676, 2.350271, 1], [18, 0.0350101, -0.644389, 2.381824, 1], [19, 0.06556124, -0.7283124, 2.346032, 1], [20, -0.1567938, 0.2767383, 2.676972, 1], [21, -0.1641874, -0.212183, 2.377585, 1], [22, -0.2490538, -0.1603387, 2.368667, 1], [23, 0.05486158, 0.1141942, 1.968678, 1], [24, 0.05960011, 0.1127059, 2.041636, 1]]
[[0, -0.1007443, -0.2184079, 2.751017, 1], [1, -0.1330647, 0.06716532, 2.713302, 1], [2, -0.1662797, 0.3454708, 2.662419, 1], [3, -0.1738372, 0.4793743, 2.658725, 1], [4, -0.3283265, 0.2318428, 2.647355, 1], [5, -0.3677196, 0.01169487, 2.606865, 1], [6, -0.2636054, -0.1309023, 2.463006, 1], [7, -0.201886, -0.1631276, 2.415453, 1], [8, -0.01777715, 0.2715144, 2.608117, 1], [9, 0.03224866, 0.1996323, 2.398409, 1], [10, 0.01343243, 0.1532676, 2.170923, 1], [11, 0.03349491, 0.1610681, 2.042725, 1], [12, -0.1793904, -0.2267018, 2.713314, 1], [13, -0.2418762, -0.2535525, 2.328087, 1], [14, -0.2477168, -0.6806039, 2.312773, 1], [15, -0.2337589, -0.7376974, 2.205821, 1], [16, -0.0194879, -0.2024347, 2.712451, 1], [17, 0.08303557, -0.2494905, 2.351166, 1], [18, 0.0350375, -0.644324, 2.38192, 1], [19, 0.06580511, -0.7281759, 2.345306, 1], [20, -0.1580961, 0.2770025, 2.677549, 1], [21, -0.162505, -0.2154274, 2.378507, 1], [22, -0.225359, -0.1757317, 2.349334, 1], [23, 0.05899217, 0.165504, 1.944841, 1], [24, 0.06951477, 0.144724, 2.0158, 1]]
