[[0, -0.1693806, 0.0627045, 2.847401, 1], [1, -0.1744055, 0.3360615, 2.832922, 1], [2, -0.1779027, 0.6020299, 2.807408, 1], [3, -0.1605729, 0.7361863, 2.79041, 1], [4, -0.3233424, 0.4775173, 2.768027, 1], [5, -0.3772949, 0.2482764, 2.824054, 1], [6, -0.379802, 0.06259124, 2.786755, 1], [7, -0.3790559, 0.0162892, 2.79042, 1], [8, -0.008777532, 0.4806752, 2.820292, 1], [9, 0.03261429, 0.24074, 2.852474, 1], [10, 0.04258983, 0.05893129, 2.796918, 1], [11, 0.02881363, 0.00101891, 2.781536, 1], [12, -0.2297417, 0.06204612, 2.809127, 1], [13, -0.2265017, -0.2516297, 2.896541, 1], [14, -0.2154921, -0.554631, 2.946321, 1], [15, -0.2084797, -0.6266006, 2.871513, 1], [16, -0.1049998, 0.06178008, 2.820036, 1], [17, -0.1188827, -0.2533045, 2.902863, 1], [18, -0.1077544, -0.5280512, 2.929056, 1], [19, -0.0905266, -0.5750736, 2.808103, 1], [20, -0.1772152, 0.5365578, 2.815847, 1], [21, -0.380531, -0.05639137, 2.783114, 1], [22, -0.4083714, 0.01659314, 2.755127, 1], [23, 0.02539474, -0.06383805, 2.773424, 1], [24, -0.001582417, 0.004877097, 2.778692, 1]]
[[0, -0.1691187, 0.06271174, 2.847526, 1], [1, -0.1742435, 0.3360695, 2.833044, 1], [2, -0.1778542, 0.602053, 2.807537, 1], [3, -0.1605136, 0.7361875, 2.790433, 1], [4, -0.3227797, 0.4776463, 2.768469, 1], [5, -0.3768543, 0.2480775, 2.825536, 1], [6, -0.3820752, 0.06209433, 2.790943, 1], [7, -0.379043, 0.01405746, 2.793576, 1], [8, -0.008234754, 0.4805774, 2.820146, 1], [9, 0.03242392, 0.2409635, 2.85169, 1], [10, 0.04164492, 0.05927414, 2.795402, 1], [11, 0.02370143, 0.00325408, 2.778335, 1], [12, -0.2295132, 0.062025, 2.809364, 1], [13, -0.2274, -0.2515151, 2.897101, 1], [14, -0.2164964, -0.5539727, 2.947185, 1], [15, -0.2073988, -0.6251213, 2.871186, 1], [16, -0.1046901, 0.06182629, 2.820065, 1], [17, -0.118825, -0.2532773, 2.902814, 1], [18, -0.1092638, -0.527414, 2.933506, 1], [19, -0.09219434, -0.5744534, 2.812521, 1], [20, -0.177142, 0.536577, 2.815968, 1], [21, -0.3782498, -0.05582745, 2.783412, 1], [22, -0.4113781, 0.01473437, 2.767818, 1], [23, 0.02322607, -0.06484322, 2.784024, 1], [24, -0.006789119, 0.005469263, 2.764693, 1]]
[[0, -0.1687882, 0.06291959, 2.847611, 1], [1, -0.1738645, 0.3360918, 2.833277, 1], [2, -0.1774392, 0.6018711, 2.808029, 1], [3, -0.1602143, 0.7364125, 2.790938, 1], [4, -0.322793, 0.4776762, 2.768539, 1], [5, -0.3768831, 0.2478892, 2.827121, 1], [6, -0.3825308, 0.06191804, 2.79257, 1], [7, -0.3804053, 0.01493116, 2.796895, 1], [8, -0.007807098, 0.4806855, 2.820213, 1], [9, 0.03256546, 0.2415243, 2.850525, 1], [10, 0.04055084, 0.05920281, 2.793679, 1], [11, 0.02118322, 0.005480915, 2.776142, 1], [12, -0.2292314, 0.06211493, 2.809571, 1], [13, -0.2278061, -0.2511686, 2.897925, 1], [14, -0.2139801, -0.5504409, 2.947273, 1], [15, -0.2078605, -0.6227797, 2.872956, 1], [16, -0.1042673, 0.06222533, 2.820006, 1], [17, -0.1189323, -0.2522331, 2.904332, 1], [18, -0.1108666, -0.5260581, 2.937266, 1], [19, -0.09380274, -0.5731052, 2.816266, 1], [20, -0.176735, 0.5364552, 2.816377, 1], [21, -0.3819158, -0.05522864, 2.782163, 1], [22, -0.4113624, 0.002167632, 2.768584, 1], [23, 0.02195051, -0.05595844, 2.782691, 1], [24, -0.003884245, 0.01353055, 2.7535, 1]]
[[0, -0.1687367, 0.06301626, 2.847869, 1], [1, -0.1744276, 0.3361433, 2.833845, 1], [2, -0.1798081, 0.6018322, 2.809354, 1], [3, -0.1601928, 0.7363918, 2.79097, 1], [4, -0.3224072, 0.4780935, 2.769219, 1], [5, -0.3773404, 0.2481861, 2.828291, 1], [6, -0.3830169, 0.06212498, 2.794443, 1], [7, -0.3819672, 0.01622061, 2.797066, 1], [8, -0.007672229, 0.4807025, 2.820142, 1], [9, 0.03253275, 0.2418412, 2.849732, 1], [10, 0.03935482, 0.05902323, 2.792849, 1], [11, 0.01938652, 0.008648284, 2.776695, 1], [12, -0.2291931, 0.06223807, 2.810149, 1], [13, -0.2251401, -0.2508624, 2.898958, 1], [14, -0.2126569, -0.5565243, 2.945943, 1], [15, -0.2104669, -0.6285273, 2.870979, 1], [16, -0.1042298, 0.06229283, 2.820078, 1], [17, -0.1180782, -0.2523394, 2.904073, 1], [18, -0.1095354, -0.5264658, 2.935052, 1], [19, -0.09268778, -0.573459, 2.813989, 1], [20, -0.1785116, 0.5364482, 2.81747, 1], [21, -0.3878299, -0.05617574, 2.797578, 1], [22, -0.4102821, 0.009680515, 2.763417, 1], [23, 0.0231921, -0.04959273, 2.779775, 1], [24, -0.005175306, 0.01387683, 2.752143, 1]]
[[0, -0.1685656, 0.06296667, 2.847988, 1], [1, -0.1742128, 0.3360755, 2.833937, 1], [2, -0.1794737, 0.6017618, 2.809395, 1], [3, -0.1601028, 0.7361727, 2.791123, 1], [4, -0.3223053, 0.4779958, 2.77005, 1], [5, -0.3776957, 0.2483287, 2.829114, 1], [6, -0.3841292, 0.06208325, 2.79702, 1], [7, -0.3841701, 0.01404145, 2.799001, 1], [8, -0.007600039, 0.4807224, 2.819927, 1], [9, 0.03244285, 0.2423644, 2.849035, 1], [10, 0.03885385, 0.05945609, 2.792327, 1], [11, 0.0184122, 0.009034543, 2.777452, 1], [12, -0.2290311, 0.06218834, 2.810372, 1], [13, -0.224544, -0.2514926, 2.897767, 1], [14, -0.2119632, -0.5251442, 2.930939, 1], [15, -0.1943312, -0.5721633, 2.809885, 1], [16, -0.104057, 0.06224511, 2.820111, 1], [17, -0.119074, -0.2521789, 2.904478, 1], [18, -0.109815, -0.5261675, 2.93619, 1], [19, -0.09328051, -0.5731753, 2.815078, 1], [20, -0.1782249, 0.5363788, 2.817526, 1], [21, -0.3857455, -0.05562393, 2.797532, 1], [22, -0.4173414, 0.01180654, 2.769444, 1], [23, 0.02697453, -0.05611705, 2.78792, 1], [24, -0.007261513, 0.005404204, 2.749765, 1]]
[[0, -0.1685596, 0.06295595, 2.848054, 1], [1, -0.1736387, 0.3361348, 2.834074, 1], [2, -0.1771443, 0.6021279, 2.809495, 1], [3, -0.1595293, 0.7362977, 2.790778, 1], [4, -0.3221205, 0.4782435, 2.770397, 1], [5, -0.3789654, 0.249355, 2.830149, 1], [6, -0.4030809, 0.06477599, 2.797445, 1], [7, -0.4140447, 0.007306536, 2.792733, 1], [8, -0.007372523, 0.4806994, 2.8194, 1], [9, 0.03295756, 0.2436801, 2.847765, 1], [10, 0.03759156, 0.05942648, 2.791355, 1], [11, 0.01876913, 0.00761792, 2.77722, 1], [12, -0.2290371, 0.06219999, 2.810408, 1], [13, -0.2279095, -0.2519191, 2.896713, 1], [14, -0.210802, -0.5253065, 2.930096, 1], [15, -0.1934459, -0.5723385, 2.809006, 1], [16, -0.1040391, 0.06220004, 2.820211, 1], [17, -0.1182098, -0.2529524, 2.902844, 1], [18, -0.1080266, -0.5269004, 2.934602, 1], [19, -0.09177481, -0.5739138, 2.813455, 1], [20, -0.1764744, 0.5366395, 2.817653, 1], [21, -0.408661, -0.05589662, 2.784398, 1], [22, -0.4371971, 0.01749383, 2.761812, 1], [23, 0.02700955, -0.04909695, 2.782597, 1], [24, -0.006072907, 0.01487757, 2.750582, 1]]
[[0, -0.1684793, 0.06302348, 2.848132, 1], [1, -0.1733189, 0.3361803, 2.834245, 1], [2, -0.1765744, 0.6021096, 2.809752, 1], [3, -0.1594205, 0.7363083, 2.791005, 1], [4, -0.322067, 0.4783593, 2.770956, 1], [5, -0.383267, 0.2526225, 2.83298, 1], [6, -0.4179309, 0.07014395, 2.797739, 1], [7, -0.4366579, 0.01360069, 2.789243, 1], [8, -0.007137496, 0.4807799, 2.818958, 1], [9, 0.03309949, 0.2437168, 2.847687, 1], [10, 0.03710302, 0.0597151, 2.79107, 1], [11, 0.01963845, 0.006622261, 2.782352, 1], [12, -0.2290089, 0.06237499, 2.810565, 1], [13, -0.2249172, -0.2515146, 2.897456, 1], [14, -0.2139125, -0.5251258, 2.931243, 1], [15, -0.1968341, -0.5721641, 2.810104, 1], [16, -0.1039062, 0.0622075, 2.820243, 1], [17, -0.1181798, -0.2529429, 2.902868, 1], [18, -0.1106112, -0.5270024, 2.934426, 1], [19, -0.09464169, -0.5740165, 2.81323, 1], [20, -0.1759613, 0.5366417, 2.817889, 1], [21, -0.4347536, -0.04894235, 2.791883, 1], [22, -0.4505642, -0.005958741, 2.75775, 1], [23, 0.01437542, -0.06357934, 2.784358, 1], [24, -0.007055768, -0.007834764, 2.7552, 1]]
[[0, -0.1673684, 0.06333574, 2.848518, 1], [1, -0.1722244, 0.3363848, 2.834453, 1], [2, -0.1756914, 0.6022227, 2.809766, 1], [3, -0.1592922, 0.7363164, 2.791059, 1], [4, -0.3216329, 0.478898, 2.771592, 1], [5, -0.4164127, 0.2702551, 2.830762, 1], [6, -0.4896512, 0.1005481, 2.791683, 1], [7, -0.5051664, 0.03790874, 2.777378, 1], [8, -0.00651931, 0.480949, 2.818726, 1], [9, 0.03322174, 0.2431537, 2.847549, 1], [10, 0.03755656, 0.06081671, 2.793162, 1], [11, 0.02301065, 0.005883372, 2.787533, 1], [12, -0.2280581, 0.06265608, 2.810975, 1], [13, -0.2221228, -0.2512299, 2.897858, 1], [14, -0.2151663, -0.5250508, 2.931102, 1], [15, -0.198342, -0.5721055, 2.809929, 1], [16, -0.1027018, 0.06254016, 2.820558, 1], [17, -0.1188543, -0.2523585, 2.903582, 1], [18, -0.1099338, -0.5264174, 2.934919, 1], [19, -0.09423938, -0.5734541, 2.813687, 1], [20, -0.1750128, 0.5367779, 2.817947, 1], [21, -0.5101796, -0.01868681, 2.776829, 1], [22, -0.5204062, 0.04227687, 2.742857, 1], [23, 0.02989653, -0.05655034, 2.792589, 1], [24, -0.006537703, 0.001195695, 2.759084, 1]]
[[0, -0.1667286, 0.06341988, 2.848752, 1], [1, -0.1715489, 0.3364653, 2.834705, 1], [2, -0.1751197, 0.6023039, 2.809992, 1], [3, -0.1589202, 0.736479, 2.791348, 1], [4, -0.3204626, 0.4799045, 2.772763, 1], [5, -0.4277091, 0.276369, 2.827563, 1], [6, -0.5060307, 0.1089765, 2.788652, 1], [7, -0.535282, 0.04852538, 2.76649, 1], [8, -0.00607694, 0.4808457, 2.818316, 1], [9, 0.0337151, 0.2435144, 2.847638, 1], [10, 0.03785633, 0.0610331, 2.793821, 1], [11, 0.02324158, 0.005643795, 2.786613, 1], [12, -0.2274999, 0.06264677, 2.811198, 1], [13, -0.2215233, -0.2509557, 2.898772, 1], [14, -0.2147592, -0.5608113, 2.945506, 1], [15, -0.2082071, -0.6315104, 2.868568, 1], [16, -0.1020116, 0.06272715, 2.820781, 1], [17, -0.1192763, -0.2519477, 2.904217, 1], [18, -0.1126352, -0.5695958, 2.950777, 1], [19, -0.1159188, -0.637931, 2.870188, 1], [20, -0.1744048, 0.5368605, 2.818182, 1], [21, -0.5446635, -0.009148501, 2.772969, 1], [22, -0.5445529, 0.05990589, 2.730647, 1], [23, 0.01947101, -0.06496322, 2.789524, 1], [24, -0.007386387, 0.005487454, 2.761074, 1]]
[[0, -0.1656083, 0.06373832, 2.849219, 1], [1, -0.1708459, 0.3367904, 2.835019, 1], [2, -0.1747923, 0.6026097, 2.810169, 1], [3, -0.1587198, 0.7365433, 2.791393, 1], [4, -0.3191988, 0.4811827, 2.773728, 1], [5, -0.4668094, 0.299933, 2.815088, 1], [6, -0.5788061, 0.1331709, 2.768823, 1], [7, -0.6089426, 0.0900026, 2.748511, 1], [8, -0.005342978, 0.4810812, 2.818146, 1], [9, 0.03427954, 0.2435478, 2.847506, 1], [10, 0.03807019, 0.06095624, 2.794115, 1], [11, 0.02439093, 0.008451966, 2.789792, 1], [12, -0.2264041, 0.06296445, 2.811729, 1], [13, -0.2221878, -0.2508967, 2.898703, 1], [14, -0.214236, -0.5605782, 2.94572, 1], [15, -0.2106993, -0.6314455, 2.868878, 1], [16, -0.1009259, 0.06303519, 2.821157, 1], [17, -0.1181611, -0.2517018, 2.904451, 1], [18, -0.1074333, -0.5254834, 2.937138, 1], [19, -0.0925097, -0.5725523, 2.815796, 1], [20, -0.1739928, 0.5371742, 2.818388, 1], [21, -0.6257287, 0.03870583, 2.741225, 1], [22, -0.6187435, 0.08263976, 2.704176, 1], [23, 0.02424059, -0.05799374, 2.796408, 1], [24, -0.007094865, 0.003421835, 2.7709, 1]]
[[0, -0.1643365, 0.0639955, 2.849861, 1], [1, -0.1696316, 0.3370506, 2.835468, 1], [2, -0.1737678, 0.6028785, 2.810408, 1], [3, -0.1582087, 0.736685, 2.791954, 1], [4, -0.3182205, 0.4826474, 2.77607, 1], [5, -0.4909914, 0.3332472, 2.811092, 1], [6, -0.6273653, 0.2123803, 2.762414, 1], [7, -0.6791766, 0.1651003, 2.737301, 1], [8, -0.004638521, 0.4810007, 2.817424, 1], [9, 0.03496467, 0.2447511, 2.847984, 1], [10, 0.0385972, 0.06118514, 2.794739, 1], [11, 0.02500667, 0.005729123, 2.791255, 1], [12, -0.2251963, 0.06325186, 2.812563, 1], [13, -0.2220674, -0.2508568, 2.898937, 1], [14, -0.2144789, -0.5606549, 2.945704, 1], [15, -0.2111898, -0.6311586, 2.868248, 1], [16, -0.09962656, 0.06326054, 2.821597, 1], [17, -0.117895, -0.251552, 2.904548, 1], [18, -0.1100139, -0.5637771, 2.952241, 1], [19, -0.1167167, -0.6327745, 2.872997, 1], [20, -0.1729094, 0.5374432, 2.818679, 1], [21, -0.7069523, 0.1238839, 2.694623, 1], [22, -0.6679879, 0.1958347, 2.681727, 1], [23, 0.032832, -0.05556455, 2.794524, 1], [24, -0.003329466, -0.01544967, 2.773534, 1]]
