[[0, -0.1738217, 0.2046568, 2.895418, 1], [1, -0.1771847, 0.5260656, 2.871235, 1], [2, -0.1788374, 0.8384728, 2.836319, 1], [3, -0.1763233, 0.9864635, 2.82465, 1], [4, -0.3502164, 0.6927556, 2.797038, 1], [5, -0.4038714, 0.4411468, 2.833272, 1], [6, -0.4292249, 0.1913193, 2.756434, 1], [7, -0.4313731, 0.1291275, 2.712397, 1], [8, 0.01712791, 0.6984626, 2.836807, 1], [9, 0.06962387, 0.4477938, 2.879971, 1], [10, 0.07329712, 0.2104688, 2.810788, 1], [11, 0.05338711, 0.1329164, 2.795699, 1], [12, -0.2520901, 0.2007511, 2.852934, 1], [13, -0.2826488, -0.1308342, 2.918678, 1], [14, -0.3037877, -0.5547437, 3.035058, 1], [15, -0.2986048, -0.6387382, 2.947583, 1], [16, -0.09118745, 0.2034303, 2.86583, 1], [17, -0.06391748, -0.1151526, 2.927722, 1], [18, -0.07029074, -0.5345834, 3.047784, 1], [19, -0.03129102, -0.6198282, 3.002389, 1], [20, -0.178544, 0.7616881, 2.847158, 1], [21, -0.4231242, 0.06726238, 2.661732, 1], [22, -0.462227, 0.1475782, 2.670319, 1], [23, 0.04000452, 0.05448021, 2.802684, 1], [24, 0.01274627, 0.1399756, 2.778554, 1]]
[[0, -0.1738476, 0.2046164, 2.895455, 1], [1, -0.1771701, 0.5260471, 2.871223, 1], [2, -0.1787656, 0.838404, 2.836138, 1], [3, -0.1763284, 0.9864495, 2.824628, 1], [4, -0.3507012, 0.6925852, 2.797503, 1], [5, -0.4032374, 0.4419413, 2.83905, 1], [6, -0.4185517, 0.2614717, 2.74176, 1], [7, -0.4282717, 0.1966626, 2.679969, 1], [8, 0.01705268, 0.6984732, 2.836887, 1], [9, 0.06955554, 0.4477234, 2.879716, 1], [10, 0.07318663, 0.2105534, 2.811405, 1], [11, 0.05242969, 0.1331804, 2.795492, 1], [12, -0.2521321, 0.2006992, 2.853078, 1], [13, -0.2826203, -0.1308458, 2.918655, 1], [14, -0.3039817, -0.5549726, 3.035173, 1], [15, -0.3005337, -0.6397778, 2.947153, 1], [16, -0.0912125, 0.2033867, 2.865816, 1], [17, -0.06380411, -0.1152166, 2.927611, 1], [18, -0.07036033, -0.5345126, 3.047942, 1], [19, -0.04257058, -0.6272576, 2.987404, 1], [20, -0.1784929, 0.7616396, 2.847042, 1], [21, -0.4286494, 0.1367987, 2.612242, 1], [22, -0.4606549, 0.2087845, 2.634, 1], [23, 0.03477098, 0.05300593, 2.796106, 1], [24, 0.01391557, 0.1448098, 2.776924, 1]]
[[0, -0.1738479, 0.2046203, 2.89548, 1], [1, -0.1770916, 0.5260208, 2.871204, 1], [2, -0.1785111, 0.8382295, 2.835909, 1], [3, -0.1763769, 0.9864461, 2.824543, 1], [4, -0.3509678, 0.6925129, 2.797825, 1], [5, -0.4044824, 0.4425311, 2.841179, 1], [6, -0.415163, 0.2760734, 2.735043, 1], [7, -0.4363638, 0.2187598, 2.625094, 1], [8, 0.0170154, 0.6982161, 2.836707, 1], [9, 0.06945916, 0.4474144, 2.879371, 1], [10, 0.07318239, 0.2105857, 2.811578, 1], [11, 0.05387817, 0.1321735, 2.794507, 1], [12, -0.2521457, 0.2006947, 2.853141, 1], [13, -0.2825024, -0.1307236, 2.918608, 1], [14, -0.3040542, -0.5559857, 3.035361, 1], [15, -0.3015437, -0.6398227, 2.945752, 1], [16, -0.09120782, 0.2033941, 2.865822, 1], [17, -0.0638405, -0.1152083, 2.927629, 1], [18, -0.0706744, -0.5334425, 3.048315, 1], [19, -0.0396204, -0.6207094, 2.998055, 1], [20, -0.1782963, 0.7615215, 2.846887, 1], [21, -0.4134524, 0.1717775, 2.545891, 1], [22, -0.471673, 0.2270856, 2.586533, 1], [23, 0.04168691, 0.055783, 2.796412, 1], [24, 0.01385865, 0.1444545, 2.776263, 1]]
[[0, -0.173924, 0.2046925, 2.895439, 1], [1, -0.1770872, 0.5259898, 2.871218, 1], [2, -0.1784263, 0.8378314, 2.83605, 1], [3, -0.1765056, 0.986161, 2.824821, 1], [4, -0.3514395, 0.6927417, 2.798491, 1], [5, -0.40201, 0.4664076, 2.839931, 1], [6, -0.4069968, 0.3102076, 2.717521, 1], [7, -0.4244661, 0.3613005, 2.511578, 1], [8, 0.0170649, 0.6981933, 2.836786, 1], [9, 0.06926472, 0.4474317, 2.879823, 1], [10, 0.07361622, 0.2116851, 2.811698, 1], [11, 0.05329443, 0.1316566, 2.791458, 1], [12, -0.2522353, 0.2007841, 2.853073, 1], [13, -0.2822397, -0.1301796, 2.918741, 1], [14, -0.3043831, -0.5561429, 3.03566, 1], [15, -0.3018321, -0.6399144, 2.945946, 1], [16, -0.0912737, 0.2034549, 2.865797, 1], [17, -0.06384297, -0.1151508, 2.927582, 1], [18, -0.07135051, -0.5333643, 3.049208, 1], [19, -0.03976297, -0.62083, 2.998401, 1], [20, -0.1782417, 0.7612607, 2.846979, 1], [21, -0.4264839, 0.3756305, 2.461144, 1], [22, -0.4557869, 0.3582516, 2.479875, 1], [23, 0.03918349, 0.05233722, 2.794314, 1], [24, 0.01564326, 0.1338866, 2.757619, 1]]
[[0, -0.1737955, 0.2047388, 2.895393, 1], [1, -0.1770317, 0.5260237, 2.871156, 1], [2, -0.1784688, 0.8378617, 2.835912, 1], [3, -0.1766794, 0.9863052, 2.824665, 1], [4, -0.3513897, 0.6928357, 2.798645, 1], [5, -0.3902741, 0.4743329, 2.825937, 1], [6, -0.4148061, 0.4534786, 2.56766, 1], [7, -0.4252375, 0.4931068, 2.495665, 1], [8, 0.01709022, 0.6982205, 2.836779, 1], [9, 0.06927579, 0.4473792, 2.879505, 1], [10, 0.07349344, 0.2117816, 2.811451, 1], [11, 0.05153306, 0.1301472, 2.790575, 1], [12, -0.2521044, 0.2007817, 2.853015, 1], [13, -0.282329, -0.1302947, 2.9188, 1], [14, -0.3044321, -0.5551867, 3.035777, 1], [15, -0.3017322, -0.6366503, 2.948464, 1], [16, -0.0911352, 0.2035634, 2.865753, 1], [17, -0.06288107, -0.1154254, 2.926179, 1], [18, -0.07127303, -0.5332242, 3.048743, 1], [19, -0.04988878, -0.6212564, 2.970602, 1], [20, -0.1782539, 0.7612905, 2.846869, 1], [21, -0.4237073, 0.5335116, 2.440675, 1], [22, -0.4649947, 0.4954537, 2.4866, 1], [23, 0.03726291, 0.05229171, 2.791897, 1], [24, 0.01513329, 0.1379407, 2.761349, 1]]
[[0, -0.1737441, 0.2046986, 2.895337, 1], [1, -0.1770462, 0.5260008, 2.871094, 1], [2, -0.1786964, 0.8378264, 2.835728, 1], [3, -0.1767244, 0.9862366, 2.824666, 1], [4, -0.3503384, 0.6927601, 2.798422, 1], [5, -0.3950305, 0.4629374, 2.817132, 1], [6, -0.415923, 0.4938492, 2.558749, 1], [7, -0.4212902, 0.5490316, 2.507071, 1], [8, 0.01706158, 0.6983014, 2.836769, 1], [9, 0.06924979, 0.447383, 2.879178, 1], [10, 0.07359042, 0.2121662, 2.811154, 1], [11, 0.05209662, 0.1321285, 2.788267, 1], [12, -0.2520844, 0.2007654, 2.852987, 1], [13, -0.2819908, -0.1291571, 2.918656, 1], [14, -0.3034488, -0.5541863, 3.034839, 1], [15, -0.2766206, -0.6373922, 2.950386, 1], [16, -0.09103984, 0.2034908, 2.865651, 1], [17, -0.06260679, -0.1154589, 2.926147, 1], [18, -0.07091989, -0.5316916, 3.04869, 1], [19, -0.0498757, -0.6203007, 2.971619, 1], [20, -0.178406, 0.761258, 2.846722, 1], [21, -0.4163257, 0.5994607, 2.459537, 1], [22, -0.4622999, 0.5382163, 2.500062, 1], [23, 0.03940995, 0.05409919, 2.792384, 1], [24, 0.0146697, 0.1338226, 2.74995, 1]]
[[0, -0.1736427, 0.204694, 2.895409, 1], [1, -0.1770092, 0.5260343, 2.871087, 1], [2, -0.1787276, 0.8379514, 2.835593, 1], [3, -0.1767364, 0.9862972, 2.824702, 1], [4, -0.3437789, 0.6953487, 2.794811, 1], [5, -0.3993278, 0.4543482, 2.805741, 1], [6, -0.4108398, 0.5532052, 2.567503, 1], [7, -0.415477, 0.6010316, 2.521232, 1], [8, 0.01707271, 0.6983628, 2.836847, 1], [9, 0.06928579, 0.4473173, 2.878709, 1], [10, 0.07360566, 0.2123634, 2.810952, 1], [11, 0.05191493, 0.1325765, 2.789259, 1], [12, -0.2519548, 0.2007039, 2.853137, 1], [13, -0.2817722, -0.1287513, 2.918372, 1], [14, -0.3038743, -0.5547619, 3.03531, 1], [15, -0.291291, -0.6375579, 2.947614, 1], [16, -0.09095291, 0.2035267, 2.865673, 1], [17, -0.0618772, -0.1153196, 2.926315, 1], [18, -0.07092666, -0.5316721, 3.048342, 1], [19, -0.03544164, -0.6201996, 2.994128, 1], [20, -0.1784118, 0.761349, 2.846633, 1], [21, -0.4076577, 0.6611345, 2.475427, 1], [22, -0.4569618, 0.5831932, 2.515286, 1], [23, 0.03397807, 0.05294458, 2.793031, 1], [24, 0.01618942, 0.1366238, 2.757673, 1]]
[[0, -0.1736066, 0.2047148, 2.895417, 1], [1, -0.1769641, 0.5260751, 2.871094, 1], [2, -0.1787122, 0.837994, 2.835588, 1], [3, -0.1768239, 0.986398, 2.825189, 1], [4, -0.3364023, 0.6971859, 2.790947, 1], [5, -0.4081772, 0.4522671, 2.792668, 1], [6, -0.4130111, 0.5715067, 2.567986, 1], [7, -0.4094339, 0.6410101, 2.540323, 1], [8, 0.01698618, 0.6983348, 2.836834, 1], [9, 0.06924351, 0.4472579, 2.878527, 1], [10, 0.07238589, 0.2074291, 2.80884, 1], [11, 0.05143995, 0.130426, 2.788627, 1], [12, -0.2519179, 0.2007214, 2.853107, 1], [13, -0.2814105, -0.1271412, 2.917526, 1], [14, -0.3034532, -0.5546921, 3.03476, 1], [15, -0.2946771, -0.638305, 2.94525, 1], [16, -0.09089957, 0.2035663, 2.865734, 1], [17, -0.06200209, -0.1152806, 2.926422, 1], [18, -0.07077357, -0.531745, 3.048347, 1], [19, -0.03652596, -0.6161249, 2.999057, 1], [20, -0.1783911, 0.7613907, 2.84663, 1], [21, -0.3982843, 0.7058913, 2.503591, 1], [22, -0.4503914, 0.6358237, 2.532917, 1], [23, 0.03563369, 0.05217326, 2.79712, 1], [24, 0.01624945, 0.1303655, 2.750565, 1]]
[[0, -0.1735869, 0.2047066, 2.895446, 1], [1, -0.1769524, 0.5260625, 2.871106, 1], [2, -0.1787208, 0.8379686, 2.835586, 1], [3, -0.1768248, 0.9863974, 2.825193, 1], [4, -0.3326726, 0.6980063, 2.788028, 1], [5, -0.4181905, 0.4512291, 2.784196, 1], [6, -0.4083994, 0.6158198, 2.587284, 1], [7, -0.4031861, 0.673433, 2.562905, 1], [8, 0.01689252, 0.6982744, 2.836924, 1], [9, 0.06916081, 0.4471671, 2.878478, 1], [10, 0.07142498, 0.205168, 2.80786, 1], [11, 0.0486219, 0.1276797, 2.789313, 1], [12, -0.251889, 0.2007327, 2.853125, 1], [13, -0.2813732, -0.1271598, 2.917536, 1], [14, -0.3034579, -0.5546058, 3.034411, 1], [15, -0.2969445, -0.6380367, 2.947174, 1], [16, -0.09088931, 0.2035331, 2.865779, 1], [17, -0.06181704, -0.115371, 2.926246, 1], [18, -0.07082676, -0.5317605, 3.04867, 1], [19, -0.03563799, -0.6173514, 3.0017, 1], [20, -0.1783943, 0.7613721, 2.84663, 1], [21, -0.3966098, 0.7400993, 2.516304, 1], [22, -0.4530762, 0.6341643, 2.551867, 1], [23, 0.03729195, 0.04621427, 2.795231, 1], [24, 0.01342288, 0.1310329, 2.75448, 1]]
[[0, -0.1735065, 0.2046632, 2.895467, 1], [1, -0.1769011, 0.5260909, 2.871082, 1], [2, -0.1787045, 0.8381209, 2.835454, 1], [3, -0.1767749, 0.9868032, 2.825537, 1], [4, -0.3303565, 0.6974252, 2.786194, 1], [5, -0.4197218, 0.4565502, 2.776549, 1], [6, -0.4067045, 0.6287991, 2.600026, 1], [7, -0.3980467, 0.6987791, 2.586663, 1], [8, 0.01687768, 0.6982476, 2.836915, 1], [9, 0.06899784, 0.4471087, 2.878468, 1], [10, 0.07194682, 0.2073132, 2.807986, 1], [11, 0.04924515, 0.1271704, 2.786895, 1], [12, -0.2518246, 0.2006985, 2.853128, 1], [13, -0.2813905, -0.1269292, 2.917419, 1], [14, -0.3044297, -0.556326, 3.035707, 1], [15, -0.2958427, -0.6385456, 2.946543, 1], [16, -0.09079932, 0.2034843, 2.865816, 1], [17, -0.06187073, -0.1154242, 2.926304, 1], [18, -0.06960767, -0.5296788, 3.047734, 1], [19, -0.04319458, -0.6235486, 2.990084, 1], [20, -0.1783656, 0.761482, 2.846534, 1], [21, -0.381878, 0.7677752, 2.554629, 1], [22, -0.4296914, 0.7024508, 2.5582, 1], [23, 0.03219169, 0.04533006, 2.792898, 1], [24, 0.02102357, 0.1366097, 2.747167, 1]]
[[0, -0.1733364, 0.2046032, 2.895421, 1], [1, -0.176794, 0.5260915, 2.871019, 1], [2, -0.1786719, 0.8381549, 2.835367, 1], [3, -0.176694, 0.9873127, 2.824519, 1], [4, -0.3286076, 0.6971161, 2.785259, 1], [5, -0.4207246, 0.4581164, 2.774729, 1], [6, -0.4071817, 0.6262267, 2.605783, 1], [7, -0.398326, 0.6990532, 2.584273, 1], [8, 0.01687529, 0.6981953, 2.836798, 1], [9, 0.06895129, 0.4470789, 2.878483, 1], [10, 0.07218444, 0.2098777, 2.807649, 1], [11, 0.04866228, 0.1319292, 2.783588, 1], [12, -0.2515954, 0.2006392, 2.852968, 1], [13, -0.2812887, -0.1267926, 2.917139, 1], [14, -0.3044427, -0.5563098, 3.035726, 1], [15, -0.2971092, -0.6390532, 2.946339, 1], [16, -0.09066609, 0.2034228, 2.865841, 1], [17, -0.06212269, -0.1154591, 2.926507, 1], [18, -0.06952274, -0.5296358, 3.047896, 1], [19, -0.04044338, -0.6213484, 2.999086, 1], [20, -0.178319, 0.7615086, 2.846453, 1], [21, -0.38419, 0.7664993, 2.547719, 1], [22, -0.4421524, 0.6830621, 2.572, 1], [23, 0.03462086, 0.05398173, 2.786, 1], [24, 0.01631455, 0.1351708, 2.748064, 1]]
