[[0, 0.03774505, -0.264496, 2.738149, 1], [1, 0.02017373, 0.03161934, 2.773445, 1], [2, 0.0030851, 0.3197209, 2.794791, 1], [3, 0.004090567, 0.4521298, 2.78716, 1], [4, -0.1647435, 0.205285, 2.761104, 1], [5, -0.2219968, 0.006033641, 2.719049, 1], [6, -0.1474303, -0.1207958, 2.549362, 1], [7, -0.115215, -0.1539616, 2.493425, 1], [8, 0.1786191, 0.2041137, 2.77203, 1], [9, 0.239121, 0.001601875, 2.756932, 1], [10, 0.2083859, -0.1147088, 2.599642, 1], [11, 0.1774002, -0.1427005, 2.538963, 1], [12, -0.05096988, -0.2638574, 2.693811, 1], [13, -0.1292183, -0.2721663, 2.402457, 1], [14, -0.1311361, -0.6131084, 2.498505, 1], [15, -0.1255146, -0.6490356, 2.385079, 1], [16, 0.1252863, -0.2575195, 2.704881, 1], [17, 0.1753065, -0.2703034, 2.406992, 1], [18, 0.1507806, -0.6161702, 2.484132, 1], [19, 0.1880602, -0.7002473, 2.464, 1], [20, 0.007284769, 0.2487601, 2.791927, 1], [21, -0.09142142, -0.2027178, 2.433451, 1], [22, -0.1615145, -0.1530107, 2.451, 1], [23, 0.167943, -0.1827979, 2.457723, 1], [24, 0.1317948, -0.1577835, 2.491643, 1]]
[[0, 0.03775408, -0.2645083, 2.738086, 1], [1, 0.02015767, 0.03160826, 2.77336, 1], [2, 0.003032329, 0.3197162, 2.794692, 1], [3, 0.004312055, 0.4523516, 2.787328, 1], [4, -0.1646543, 0.2047996, 2.76093, 1], [5, -0.222215, 0.005924447, 2.719434, 1], [6, -0.1562007, -0.1173075, 2.556422, 1], [7, -0.1106126, -0.1523439, 2.500641, 1], [8, 0.1786114, 0.2041315, 2.772007, 1], [9, 0.2389695, 0.0007100537, 2.756249, 1], [10, 0.1794922, -0.1364683, 2.538533, 1], [11, 0.1632055, -0.178465, 2.477363, 1], [12, -0.05096737, -0.2638857, 2.693793, 1], [13, -0.1293061, -0.2721979, 2.402467, 1], [14, -0.1302558, -0.6133089, 2.498023, 1], [15, -0.1246357, -0.6492304, 2.384598, 1], [16, 0.1253085, -0.2575078, 2.704783, 1], [17, 0.1752909, -0.2702834, 2.406887, 1], [18, 0.1505475, -0.6160083, 2.484496, 1], [19, 0.1885525, -0.6998161, 2.464154, 1], [20, 0.007243823, 0.2487532, 2.791834, 1], [21, -0.09601825, -0.2055188, 2.419304, 1], [22, -0.1636685, -0.1726592, 2.434846, 1], [23, 0.1436556, -0.2260753, 2.391873, 1], [24, 0.1173909, -0.1737752, 2.475789, 1]]
[[0, 0.0377455, -0.2644896, 2.738066, 1], [1, 0.02015987, 0.0316142, 2.773353, 1], [2, 0.003038805, 0.3197179, 2.794691, 1], [3, 0.004232846, 0.4523676, 2.787001, 1], [4, -0.1647384, 0.2047488, 2.761313, 1], [5, -0.22224, 0.005836803, 2.719424, 1], [6, -0.1625886, -0.1160542, 2.561934, 1], [7, -0.1203361, -0.1524902, 2.502651, 1], [8, 0.1786233, 0.2042069, 2.771828, 1], [9, 0.2390104, -0.0004331249, 2.755627, 1], [10, 0.1799379, -0.1358815, 2.539056, 1], [11, 0.1659847, -0.179732, 2.476692, 1], [12, -0.05098277, -0.2638955, 2.693855, 1], [13, -0.1293516, -0.2718894, 2.402524, 1], [14, -0.1300696, -0.6130531, 2.49793, 1], [15, -0.1246004, -0.6489803, 2.384499, 1], [16, 0.125296, -0.2574024, 2.704608, 1], [17, 0.1754292, -0.2701702, 2.40674, 1], [18, 0.1505237, -0.6158334, 2.48454, 1], [19, 0.1883266, -0.6997205, 2.464258, 1], [20, 0.007249158, 0.2487555, 2.791832, 1], [21, -0.101492, -0.2010784, 2.422591, 1], [22, -0.1627835, -0.1791665, 2.428222, 1], [23, 0.1438405, -0.2252987, 2.395124, 1], [24, 0.1203488, -0.1703329, 2.480384, 1]]
[[0, 0.03775529, -0.2644171, 2.738049, 1], [1, 0.02013767, 0.03164455, 2.773343, 1], [2, 0.002963471, 0.3197334, 2.794689, 1], [3, 0.004285205, 0.4523558, 2.786977, 1], [4, -0.1649264, 0.2046895, 2.760807, 1], [5, -0.2223616, 0.005805389, 2.71952, 1], [6, -0.1639771, -0.1160821, 2.564193, 1], [7, -0.1218355, -0.1521035, 2.500635, 1], [8, 0.1785474, 0.2043187, 2.771789, 1], [9, 0.2382505, -0.001881417, 2.754125, 1], [10, 0.2369158, -0.1383036, 2.559973, 1], [11, 0.2046408, -0.1869195, 2.479032, 1], [12, -0.05097011, -0.2638662, 2.693826, 1], [13, -0.12931, -0.271656, 2.402477, 1], [14, -0.1160157, -0.6122129, 2.499062, 1], [15, -0.1106457, -0.6481526, 2.385621, 1], [16, 0.125305, -0.2572734, 2.704649, 1], [17, 0.1755885, -0.2698278, 2.406797, 1], [18, 0.1503299, -0.6154692, 2.484597, 1], [19, 0.1881161, -0.699374, 2.464291, 1], [20, 0.007193833, 0.2487745, 2.791828, 1], [21, -0.1019119, -0.2007735, 2.425117, 1], [22, -0.160853, -0.178753, 2.427647, 1], [23, 0.1952271, -0.2303908, 2.392267, 1], [24, 0.1545659, -0.17866, 2.454858, 1]]
[[0, 0.0377494, -0.2643936, 2.738036, 1], [1, 0.02013672, 0.03164197, 2.773304, 1], [2, 0.002968346, 0.3196828, 2.794599, 1], [3, 0.004244153, 0.4522848, 2.787032, 1], [4, -0.1649505, 0.2047619, 2.760946, 1], [5, -0.2224788, 0.005792477, 2.719608, 1], [6, -0.1616744, -0.1172598, 2.560657, 1], [7, -0.1204144, -0.1535384, 2.502604, 1], [8, 0.1785988, 0.2043713, 2.771633, 1], [9, 0.2371171, -0.006516097, 2.751644, 1], [10, 0.2240211, -0.1406879, 2.574652, 1], [11, 0.2035899, -0.1877913, 2.486867, 1], [12, -0.05096847, -0.2638606, 2.693819, 1], [13, -0.1293065, -0.2715224, 2.402464, 1], [14, -0.1198716, -0.6123114, 2.498706, 1], [15, -0.1145185, -0.6482484, 2.385265, 1], [16, 0.1252906, -0.2572369, 2.704649, 1], [17, 0.1757208, -0.2697861, 2.406826, 1], [18, 0.1501914, -0.6154141, 2.484607, 1], [19, 0.1878607, -0.6993554, 2.464389, 1], [20, 0.007197564, 0.2487392, 2.791753, 1], [21, -0.1016055, -0.2011448, 2.426456, 1], [22, -0.1668873, -0.1760469, 2.449682, 1], [23, 0.1896057, -0.2246377, 2.401648, 1], [24, 0.144602, -0.1842673, 2.445945, 1]]
[[0, 0.03772977, -0.2643593, 2.738002, 1], [1, 0.02013482, 0.03164919, 2.773293, 1], [2, 0.002970007, 0.3196824, 2.7946, 1], [3, 0.003962606, 0.4525232, 2.787468, 1], [4, -0.1649704, 0.2047866, 2.760956, 1], [5, -0.222657, 0.005899489, 2.720231, 1], [6, -0.1471227, -0.1224299, 2.548717, 1], [7, -0.1147433, -0.1549411, 2.491745, 1], [8, 0.1785867, 0.2043663, 2.771623, 1], [9, 0.2367835, -0.009307455, 2.750379, 1], [10, 0.2243252, -0.1427614, 2.590804, 1], [11, 0.2044249, -0.1864349, 2.503718, 1], [12, -0.0509834, -0.2638448, 2.693778, 1], [13, -0.1292323, -0.2714821, 2.402395, 1], [14, -0.1211617, -0.6123411, 2.498521, 1], [15, -0.115793, -0.6482785, 2.385082, 1], [16, 0.1252728, -0.2571982, 2.704645, 1], [17, 0.1763782, -0.269631, 2.406948, 1], [18, 0.1504042, -0.6152468, 2.484663, 1], [19, 0.1867968, -0.6993716, 2.466365, 1], [20, 0.007198531, 0.2487394, 2.791753, 1], [21, -0.09091009, -0.2038774, 2.428991, 1], [22, -0.1608114, -0.1534669, 2.461923, 1], [23, 0.1958458, -0.2183916, 2.418907, 1], [24, 0.1458614, -0.1727201, 2.472353, 1]]
[[0, 0.03773078, -0.2643574, 2.738, 1], [1, 0.02013912, 0.03167159, 2.773311, 1], [2, 0.002978871, 0.3197695, 2.794703, 1], [3, 0.003796914, 0.4525063, 2.787576, 1], [4, -0.1650101, 0.2047574, 2.760968, 1], [5, -0.2228115, 0.0060077, 2.720726, 1], [6, -0.1447806, -0.1231524, 2.547488, 1], [7, -0.1122115, -0.1564671, 2.49123, 1], [8, 0.1784921, 0.204471, 2.771594, 1], [9, 0.2370442, -0.01206, 2.749452, 1], [10, 0.232148, -0.1564202, 2.588288, 1], [11, 0.2201949, -0.1955132, 2.510254, 1], [12, -0.05098572, -0.2638761, 2.693789, 1], [13, -0.1292651, -0.2714791, 2.402414, 1], [14, -0.1245837, -0.6130148, 2.496641, 1], [15, -0.1191808, -0.6489397, 2.383209, 1], [16, 0.1252865, -0.2571528, 2.704634, 1], [17, 0.1764977, -0.2697116, 2.406965, 1], [18, 0.1504165, -0.6153097, 2.484715, 1], [19, 0.1867532, -0.6995308, 2.466035, 1], [20, 0.007207129, 0.2488057, 2.791828, 1], [21, -0.08884884, -0.2053379, 2.428234, 1], [22, -0.1554341, -0.1499711, 2.451416, 1], [23, 0.2106426, -0.2269561, 2.413513, 1], [24, 0.1491668, -0.1660014, 2.492083, 1]]
[[0, 0.03771093, -0.2643166, 2.737988, 1], [1, 0.0199886, 0.03175797, 2.773349, 1], [2, 0.002528547, 0.3199292, 2.794894, 1], [3, 0.003607526, 0.4526052, 2.787554, 1], [4, -0.165066, 0.204804, 2.760982, 1], [5, -0.2228706, 0.006061186, 2.720743, 1], [6, -0.1473992, -0.1228228, 2.548135, 1], [7, -0.1127496, -0.1554939, 2.490413, 1], [8, 0.1778183, 0.2042077, 2.771289, 1], [9, 0.2388233, -0.01972288, 2.745809, 1], [10, 0.2656175, -0.2086114, 2.571621, 1], [11, 0.2761656, -0.2483466, 2.53387, 1], [12, -0.05099249, -0.2638717, 2.693788, 1], [13, -0.129165, -0.271292, 2.402373, 1], [14, -0.1272657, -0.6126726, 2.497139, 1], [15, -0.1218816, -0.6486104, 2.383708, 1], [16, 0.1252578, -0.2570651, 2.704627, 1], [17, 0.176628, -0.2699076, 2.407006, 1], [18, 0.150365, -0.6153901, 2.485127, 1], [19, 0.1864291, -0.6998284, 2.465891, 1], [20, 0.00685018, 0.2489446, 2.79197, 1], [21, -0.09005928, -0.2035107, 2.427978, 1], [22, -0.1602885, -0.1532285, 2.4568, 1], [23, 0.2915672, -0.3154337, 2.518927, 1], [24, 0.2518816, -0.2374623, 2.4976, 1]]
[[0, 0.03770734, -0.2643185, 2.737984, 1], [1, 0.01993908, 0.03175837, 2.773338, 1], [2, 0.002388573, 0.319939, 2.794881, 1], [3, 0.003118146, 0.4528437, 2.787839, 1], [4, -0.1652248, 0.2046805, 2.760534, 1], [5, -0.2232702, 0.005681022, 2.721001, 1], [6, -0.1468706, -0.1293193, 2.53752, 1], [7, -0.1102893, -0.1613061, 2.483058, 1], [8, 0.1777324, 0.2037855, 2.771081, 1], [9, 0.2402442, -0.02591415, 2.742383, 1], [10, 0.2703543, -0.2109174, 2.581961, 1], [11, 0.2837633, -0.2620097, 2.558467, 1], [12, -0.05100487, -0.2638902, 2.693771, 1], [13, -0.1292883, -0.2712898, 2.40239, 1], [14, -0.1279184, -0.6124714, 2.497766, 1], [15, -0.1224494, -0.6484131, 2.384337, 1], [16, 0.1252567, -0.2570629, 2.704635, 1], [17, 0.1765963, -0.270645, 2.407053, 1], [18, 0.1491653, -0.6157658, 2.486156, 1], [19, 0.1863195, -0.6999294, 2.465959, 1], [20, 0.006737018, 0.2489511, 2.791958, 1], [21, -0.08917487, -0.2124972, 2.420791, 1], [22, -0.1583887, -0.1567579, 2.444435, 1], [23, 0.2788587, -0.3141171, 2.517268, 1], [24, 0.2486308, -0.2347125, 2.533167, 1]]
[[0, 0.03770251, -0.2642692, 2.73796, 1], [1, 0.01989905, 0.03178056, 2.773321, 1], [2, 0.002287248, 0.3199358, 2.79487, 1], [3, 0.002661601, 0.4532003, 2.788095, 1], [4, -0.1656195, 0.2050182, 2.760188, 1], [5, -0.223807, 0.00566167, 2.721485, 1], [6, -0.1583182, -0.1223458, 2.551504, 1], [7, -0.1143286, -0.15407, 2.492646, 1], [8, 0.1764532, 0.2042491, 2.770407, 1], [9, 0.2437917, -0.03554672, 2.738864, 1], [10, 0.2934123, -0.2290858, 2.624321, 1], [11, 0.2987262, -0.2816539, 2.590747, 1], [12, -0.05101405, -0.263885, 2.693725, 1], [13, -0.1293162, -0.2711885, 2.402345, 1], [14, -0.1278811, -0.6124471, 2.497489, 1], [15, -0.1224952, -0.64839, 2.384057, 1], [16, 0.1252614, -0.2569329, 2.704667, 1], [17, 0.1757447, -0.2715662, 2.406983, 1], [18, 0.1487791, -0.6164372, 2.487083, 1], [19, 0.186709, -0.7004594, 2.465745, 1], [20, 0.006655103, 0.2489559, 2.791946, 1], [21, -0.08889889, -0.2032168, 2.429236, 1], [22, -0.1590305, -0.1550924, 2.448842, 1], [23, 0.3080595, -0.3505661, 2.571201, 1], [24, 0.2670559, -0.2723252, 2.536428, 1]]
[[0, 0.03771969, -0.2642552, 2.737941, 1], [1, 0.01969176, 0.03183058, 2.773285, 1], [2, 0.001365458, 0.3200611, 2.79484, 1], [3, 0.0009588737, 0.4535017, 2.788865, 1], [4, -0.1661975, 0.2044659, 2.7606, 1], [5, -0.2244721, 0.005440983, 2.721677, 1], [6, -0.1491539, -0.1306913, 2.535986, 1], [7, -0.1090898, -0.1622834, 2.482852, 1], [8, 0.1759327, 0.2043759, 2.770275, 1], [9, 0.2483716, -0.04109804, 2.738793, 1], [10, 0.3025718, -0.2299846, 2.637634, 1], [11, 0.322783, -0.303983, 2.622763, 1], [12, -0.05099133, -0.2639229, 2.693687, 1], [13, -0.1293553, -0.2711857, 2.402324, 1], [14, -0.1281651, -0.612541, 2.497174, 1], [15, -0.1229495, -0.6484834, 2.383736, 1], [16, 0.1252953, -0.2568505, 2.704669, 1], [17, 0.1750975, -0.2719492, 2.406884, 1], [18, 0.1485167, -0.6166034, 2.487845, 1], [19, 0.1866928, -0.7006334, 2.465803, 1], [20, 0.005956963, 0.2490598, 2.791912, 1], [21, -0.08535092, -0.2147565, 2.422689, 1], [22, -0.1471793, -0.1569144, 2.436667, 1], [23, 0.3438286, -0.3749293, 2.616868, 1], [24, 0.2966645, -0.3018483, 2.575526, 1]]
