[[0, -0.06123319, -0.213367, 2.61405, 1], [1, -0.05982344, 0.05247471, 2.621756, 1], [2, -0.05964357, 0.3108208, 2.616346, 1], [3, -0.05419416, 0.4364419, 2.628343, 1], [4, -0.2205989, 0.2070357, 2.561578, 1], [5, -0.2272565, 0.02251281, 2.446922, 1], [6, -0.1172753, -0.130728, 2.347689, 1], [7, -0.07443569, -0.1553832, 2.309062, 1], [8, 0.09877589, 0.205638, 2.57153, 1], [9, 0.09936494, 0.02310277, 2.453051, 1], [10, 0.009527506, -0.1103679, 2.367071, 1], [11, -0.05720355, -0.1541657, 2.306283, 1], [12, -0.1378051, -0.2104477, 2.576577, 1], [13, -0.2769532, -0.3536122, 2.286043, 1], [14, -0.2251858, -0.6594524, 2.466485, 1], [15, -0.2469738, -0.7012829, 2.389828, 1], [16, 0.01660345, -0.2112774, 2.584623, 1], [17, 0.1777627, -0.3542016, 2.306117, 1], [18, 0.1206316, -0.6501905, 2.500858, 1], [19, 0.154662, -0.6994798, 2.444592, 1], [20, -0.05964604, 0.2470243, 2.619306, 1], [21, -0.04789273, -0.1926529, 2.29951, 1], [22, -0.0952512, -0.1954364, 2.302, 1], [23, -0.0816206, -0.1892464, 2.291445, 1], [24, -0.08999775, -0.1299814, 2.28725, 1]]
[[0, -0.06141883, -0.2130404, 2.613763, 1], [1, -0.05999295, 0.05260726, 2.621738, 1], [2, -0.05981131, 0.3109811, 2.616699, 1], [3, -0.05429548, 0.4365936, 2.62971, 1], [4, -0.2205656, 0.2070802, 2.561645, 1], [5, -0.2329699, 0.02141351, 2.4694, 1], [6, -0.129769, -0.117707, 2.358627, 1], [7, -0.07347825, -0.1561799, 2.306295, 1], [8, 0.09745261, 0.2076105, 2.573639, 1], [9, 0.09839056, 0.02582878, 2.453863, 1], [10, -0.0072204, -0.1184461, 2.353293, 1], [11, -0.0590921, -0.1543239, 2.304986, 1], [12, -0.1381458, -0.2101959, 2.576267, 1], [13, -0.2769618, -0.3539341, 2.285873, 1], [14, -0.2254084, -0.6596532, 2.465355, 1], [15, -0.247517, -0.7021372, 2.389623, 1], [16, 0.0165859, -0.2107851, 2.584342, 1], [17, 0.1779314, -0.3544369, 2.306377, 1], [18, 0.1208235, -0.6502598, 2.500819, 1], [19, 0.1547349, -0.6996129, 2.444537, 1], [20, -0.05983086, 0.2471912, 2.619598, 1], [21, -0.04791909, -0.1888841, 2.297837, 1], [22, -0.09493656, -0.1902618, 2.295143, 1], [23, -0.08308432, -0.184434, 2.293376, 1], [24, -0.08888341, -0.1292398, 2.285506, 1]]
[[0, -0.06145706, -0.213099, 2.613716, 1], [1, -0.06014666, 0.05254164, 2.621908, 1], [2, -0.06012356, 0.311032, 2.617836, 1], [3, -0.054444, 0.4367134, 2.630954, 1], [4, -0.2204147, 0.2072558, 2.561841, 1], [5, -0.2326641, 0.0220696, 2.46923, 1], [6, -0.120663, -0.1189489, 2.353971, 1], [7, -0.0714579, -0.1513593, 2.30048, 1], [8, 0.09715722, 0.2078561, 2.574506, 1], [9, 0.09592801, 0.02073577, 2.464359, 1], [10, -0.001675012, -0.1162297, 2.358948, 1], [11, -0.05775156, -0.1492701, 2.30091, 1], [12, -0.1381086, -0.2102525, 2.576266, 1], [13, -0.2770843, -0.3542763, 2.286117, 1], [14, -0.2279193, -0.6569293, 2.45934, 1], [15, -0.2478772, -0.7040588, 2.388266, 1], [16, 0.01641046, -0.2108504, 2.584207, 1], [17, 0.1782791, -0.3544042, 2.306524, 1], [18, 0.1209251, -0.6503082, 2.500792, 1], [19, 0.1548037, -0.6996775, 2.444504, 1], [20, -0.06013355, 0.2472034, 2.620532, 1], [21, -0.05230428, -0.1901346, 2.291589, 1], [22, -0.09181284, -0.1918186, 2.296452, 1], [23, -0.07787507, -0.1879002, 2.285707, 1], [24, -0.08662287, -0.1230753, 2.280582, 1]]
[[0, -0.0614568, -0.2130804, 2.613773, 1], [1, -0.06027656, 0.05258416, 2.622359, 1], [2, -0.06031224, 0.3112032, 2.61921, 1], [3, -0.05489025, 0.4368342, 2.632821, 1], [4, -0.2204101, 0.2074377, 2.562105, 1], [5, -0.2287142, 0.02123754, 2.459857, 1], [6, -0.1205202, -0.1131855, 2.349362, 1], [7, -0.07603196, -0.1440064, 2.292002, 1], [8, 0.09687535, 0.2083499, 2.57571, 1], [9, 0.09561158, 0.02157215, 2.464906, 1], [10, 0.00723293, -0.1060036, 2.361257, 1], [11, -0.0559247, -0.1404849, 2.290474, 1], [12, -0.137972, -0.2102596, 2.576541, 1], [13, -0.2770508, -0.3540508, 2.286318, 1], [14, -0.2280782, -0.6567515, 2.459324, 1], [15, -0.2481803, -0.7040247, 2.388533, 1], [16, 0.01635568, -0.2107911, 2.58421, 1], [17, 0.1787719, -0.3543733, 2.3069, 1], [18, 0.1209939, -0.6503794, 2.500862, 1], [19, 0.1545614, -0.6996925, 2.44401, 1], [20, -0.06032828, 0.2473564, 2.621768, 1], [21, -0.0488675, -0.1804579, 2.285004, 1], [22, -0.07503548, -0.1982505, 2.30725, 1], [23, -0.07729305, -0.1773711, 2.280892, 1], [24, -0.0669438, -0.1157511, 2.262342, 1]]
[[0, -0.06183922, -0.2111904, 2.615072, 1], [1, -0.06095205, 0.05381127, 2.624138, 1], [2, -0.06103149, 0.31198, 2.621713, 1], [3, -0.0554712, 0.4372463, 2.63604, 1], [4, -0.2170891, 0.2149659, 2.566319, 1], [5, -0.2148579, 0.03691039, 2.440444, 1], [6, -0.09996739, -0.06120957, 2.287011, 1], [7, -0.06910716, -0.0799139, 2.253009, 1], [8, 0.09705898, 0.2074932, 2.57409, 1], [9, 0.0989536, 0.04094417, 2.431988, 1], [10, 0.02024392, -0.05582178, 2.331339, 1], [11, -0.05389351, -0.08743731, 2.252446, 1], [12, -0.1380669, -0.2078394, 2.577811, 1], [13, -0.2758388, -0.3542387, 2.288343, 1], [14, -0.2250844, -0.6583731, 2.462152, 1], [15, -0.247898, -0.702759, 2.389119, 1], [16, 0.01576001, -0.2092607, 2.585631, 1], [17, 0.1778205, -0.3539224, 2.308711, 1], [18, 0.1210524, -0.6504428, 2.500923, 1], [19, 0.1551675, -0.6995444, 2.444361, 1], [20, -0.06106072, 0.2482932, 2.624223, 1], [21, -0.04956805, -0.111868, 2.233537, 1], [22, -0.0886154, -0.1189148, 2.240929, 1], [23, -0.07628711, -0.1150797, 2.230421, 1], [24, -0.07296664, -0.05680965, 2.231131, 1]]
[[0, -0.06054705, -0.2072159, 2.615762, 1], [1, -0.06077876, 0.05527023, 2.625379, 1], [2, -0.06133653, 0.3123043, 2.623838, 1], [3, -0.05552775, 0.4372934, 2.63713, 1], [4, -0.214679, 0.2172666, 2.566268, 1], [5, -0.2124872, 0.04995587, 2.425107, 1], [6, -0.1084146, -0.04445941, 2.279345, 1], [7, -0.07000564, -0.04557088, 2.227736, 1], [8, 0.09518795, 0.2109844, 2.575792, 1], [9, 0.09960508, 0.04872593, 2.428441, 1], [10, 0.01870571, -0.03632848, 2.318513, 1], [11, -0.05466184, -0.05263566, 2.228163, 1], [12, -0.1366023, -0.2042638, 2.578437, 1], [13, -0.2747748, -0.3542844, 2.291247, 1], [14, -0.2260826, -0.6582829, 2.461352, 1], [15, -0.2476536, -0.7029939, 2.387997, 1], [16, 0.0169069, -0.2048794, 2.586406, 1], [17, 0.1757807, -0.3548051, 2.310575, 1], [18, 0.1212932, -0.6505404, 2.501018, 1], [19, 0.1552235, -0.6996339, 2.444183, 1], [20, -0.06123692, 0.2489028, 2.626116, 1], [21, -0.05136946, -0.0641515, 2.202573, 1], [22, -0.07210139, -0.0961199, 2.223636, 1], [23, -0.07473766, -0.06964088, 2.204009, 1], [24, -0.05026872, -0.01398561, 2.2035, 1]]
[[0, -0.05605927, -0.1993393, 2.620873, 1], [1, -0.06001154, 0.05813129, 2.629003, 1], [2, -0.06240456, 0.3124248, 2.626877, 1], [3, -0.05584266, 0.4378137, 2.639689, 1], [4, -0.211274, 0.2203155, 2.566225, 1], [5, -0.2288874, 0.07471665, 2.411821, 1], [6, -0.1173911, 0.009174068, 2.261797, 1], [7, -0.06955256, -0.0001510481, 2.206075, 1], [8, 0.09130688, 0.2175801, 2.577411, 1], [9, 0.09126624, 0.08888259, 2.397951, 1], [10, -0.008011378, 0.007386212, 2.25206, 1], [11, -0.05339923, -0.005008287, 2.205561, 1], [12, -0.1336784, -0.1983386, 2.582785, 1], [13, -0.271489, -0.3518848, 2.297446, 1], [14, -0.226152, -0.6583794, 2.461337, 1], [15, -0.248824, -0.7033684, 2.389004, 1], [16, 0.02322823, -0.194941, 2.592351, 1], [17, 0.168439, -0.3549964, 2.314524, 1], [18, 0.1215336, -0.6510956, 2.501391, 1], [19, 0.1544299, -0.7002673, 2.443352, 1], [20, -0.06188902, 0.2495918, 2.629228, 1], [21, -0.0502032, -0.01539071, 2.184218, 1], [22, -0.07409985, -0.04879533, 2.200909, 1], [23, -0.07565667, -0.0223416, 2.181071, 1], [24, -0.07309438, 0.03078075, 2.184421, 1]]
[[0, -0.05427346, -0.1867634, 2.627022, 1], [1, -0.05987818, 0.06349193, 2.632988, 1], [2, -0.06317253, 0.3129459, 2.628671, 1], [3, -0.05582941, 0.4381574, 2.641944, 1], [4, -0.2038368, 0.2275979, 2.567063, 1], [5, -0.2152467, 0.09293029, 2.392773, 1], [6, -0.1179239, 0.05714394, 2.243235, 1], [7, -0.06722811, 0.04975606, 2.183117, 1], [8, 0.08613441, 0.2283158, 2.581575, 1], [9, 0.09431672, 0.111376, 2.393984, 1], [10, -0.0083119, 0.05236252, 2.235893, 1], [11, -0.05573168, 0.04546812, 2.183061, 1], [12, -0.1331585, -0.1853239, 2.590609, 1], [13, -0.2642569, -0.3483354, 2.307544, 1], [14, -0.2265957, -0.6586171, 2.461307, 1], [15, -0.2488882, -0.7037125, 2.388887, 1], [16, 0.02600663, -0.1832574, 2.596896, 1], [17, 0.1620358, -0.3539446, 2.320958, 1], [18, 0.1220056, -0.6513922, 2.501702, 1], [19, 0.154451, -0.7004794, 2.442923, 1], [20, -0.06253088, 0.2509261, 2.631495, 1], [21, -0.05060452, 0.03807091, 2.156651, 1], [22, -0.07275783, 0.005001209, 2.174611, 1], [23, -0.07544715, 0.03762594, 2.154031, 1], [24, -0.04410158, 0.06699859, 2.155556, 1]]
[[0, -0.04941865, -0.1924441, 2.628228, 1], [1, -0.05846991, 0.06272314, 2.634379, 1], [2, -0.06331272, 0.3132851, 2.630365, 1], [3, -0.05540144, 0.4381279, 2.644089, 1], [4, -0.2043118, 0.2275029, 2.567162, 1], [5, -0.2118946, 0.1196966, 2.375852, 1], [6, -0.08391318, 0.07628303, 2.207396, 1], [7, -0.06490203, 0.09876166, 2.165711, 1], [8, 0.08455543, 0.232235, 2.581656, 1], [9, 0.09196576, 0.1385763, 2.380771, 1], [10, 0.001963525, 0.1125998, 2.230549, 1], [11, -0.05314352, 0.1038846, 2.167948, 1], [12, -0.1300532, -0.1931827, 2.591621, 1], [13, -0.2664547, -0.346639, 2.305413, 1], [14, -0.2271376, -0.6585014, 2.460425, 1], [15, -0.2489116, -0.7041258, 2.388391, 1], [16, 0.03302057, -0.1873915, 2.598375, 1], [17, 0.1611691, -0.3552451, 2.316403, 1], [18, 0.122168, -0.6516355, 2.502162, 1], [19, 0.1542046, -0.7006732, 2.442785, 1], [20, -0.06230187, 0.2510978, 2.633111, 1], [21, -0.05047063, 0.1020048, 2.142174, 1], [22, -0.04847675, 0.05830979, 2.166, 1], [23, -0.07690223, 0.1009664, 2.137683, 1], [24, -0.06279184, 0.1442975, 2.153842, 1]]
[[0, -0.04945274, -0.1977483, 2.631466, 1], [1, -0.05796561, 0.06288733, 2.635789, 1], [2, -0.06264168, 0.3181456, 2.632099, 1], [3, -0.05502094, 0.4377448, 2.645817, 1], [4, -0.2040868, 0.236748, 2.569663, 1], [5, -0.2019074, 0.1704432, 2.357617, 1], [6, -0.08275397, 0.1386098, 2.179995, 1], [7, -0.06610585, 0.1573019, 2.152076, 1], [8, 0.08388013, 0.2403894, 2.583311, 1], [9, 0.09627707, 0.1612956, 2.376245, 1], [10, -0.01667668, 0.1460627, 2.192489, 1], [11, -0.05606979, 0.1576147, 2.152911, 1], [12, -0.1333099, -0.1994344, 2.59653, 1], [13, -0.2652562, -0.3445221, 2.303229, 1], [14, -0.2271697, -0.6584811, 2.460443, 1], [15, -0.2486746, -0.7041135, 2.388258, 1], [16, 0.0354453, -0.1922413, 2.600555, 1], [17, 0.1609887, -0.3545382, 2.313713, 1], [18, 0.1223184, -0.6517072, 2.502291, 1], [19, 0.1541681, -0.7007352, 2.442674, 1], [20, -0.06163464, 0.2544045, 2.634888, 1], [21, -0.04767875, 0.1560217, 2.124486, 1], [22, -0.03251218, 0.1295719, 2.157, 1], [23, -0.07814351, 0.1637944, 2.127293, 1], [24, -0.0410013, 0.1827383, 2.127572, 1]]
[[0, -0.04818547, -0.2019945, 2.633281, 1], [1, -0.05676401, 0.06644518, 2.636817, 1], [2, -0.06175846, 0.3468752, 2.63041, 1], [3, -0.05323776, 0.454848, 2.640594, 1], [4, -0.2034211, 0.224203, 2.5684, 1], [5, -0.2225214, 0.1966697, 2.348647, 1], [6, -0.1135248, 0.214215, 2.200183, 1], [7, -0.06841275, 0.2202027, 2.147767, 1], [8, 0.08321352, 0.2548065, 2.588382, 1], [9, 0.09533112, 0.2072733, 2.371529, 1], [10, -0.01666557, 0.2222491, 2.197062, 1], [11, -0.05821523, 0.221962, 2.146373, 1], [12, -0.1333857, -0.2049392, 2.597548, 1], [13, -0.2661697, -0.3431516, 2.300998, 1], [14, -0.2282552, -0.6579153, 2.458471, 1], [15, -0.2486997, -0.70483, 2.387408, 1], [16, 0.03803942, -0.1951468, 2.602956, 1], [17, 0.1600838, -0.3536631, 2.312125, 1], [18, 0.1223118, -0.6518884, 2.50298, 1], [19, 0.1541351, -0.7005823, 2.442662, 1], [20, -0.06030747, 0.2754608, 2.634576, 1], [21, -0.04818198, 0.2215483, 2.119065, 1], [22, -0.02830533, 0.2031691, 2.1463, 1], [23, -0.0784099, 0.2343213, 2.117508, 1], [24, -0.05787375, 0.2656813, 2.139167, 1]]
