[[0, -0.007969327, -0.2822266, 2.944654, 1], [1, -0.00587643, 0.006125394, 2.957672, 1], [2, -0.003898006, 0.2879872, 2.954117, 1], [3, -0.004750262, 0.4171381, 2.942384, 1], [4, -0.1738801, 0.1886374, 2.953966, 1], [5, -0.2300954, -0.0399569, 2.949278, 1], [6, -0.1677732, -0.1816915, 2.785075, 1], [7, -0.1722327, -0.2751597, 2.781468, 1], [8, 0.1603439, 0.197095, 2.956102, 1], [9, 0.221806, -0.04387973, 2.925456, 1], [10, 0.2823342, -0.2834068, 2.845899, 1], [11, 0.296259, -0.3558013, 2.830027, 1], [12, -0.09570951, -0.2795502, 2.905795, 1], [13, -0.123052, -0.2684316, 2.579271, 1], [14, -0.1130124, -0.6206808, 2.673269, 1], [15, -0.1005181, -0.7077487, 2.607453, 1], [16, 0.07991073, -0.2780933, 2.909835, 1], [17, 0.178605, -0.2657651, 2.599123, 1], [18, 0.1284935, -0.6145686, 2.693641, 1], [19, 0.1274028, -0.6655916, 2.555787, 1], [20, -0.004356412, 0.2182728, 2.957518, 1], [21, -0.1598187, -0.3576153, 2.767351, 1], [22, -0.1791529, -0.2818324, 2.763821, 1], [23, 0.3049403, -0.4233006, 2.825208, 1], [24, 0.2809866, -0.4059691, 2.7882, 1]]
[[0, -0.007967233, -0.2822314, 2.944659, 1], [1, -0.005896994, 0.006194552, 2.957692, 1], [2, -0.004029361, 0.2884227, 2.954595, 1], [3, -0.004946658, 0.4178781, 2.942863, 1], [4, -0.1740524, 0.1884609, 2.954158, 1], [5, -0.2297215, -0.04005423, 2.950824, 1], [6, -0.1679033, -0.1809979, 2.785702, 1], [7, -0.1723627, -0.2744657, 2.782096, 1], [8, 0.1596758, 0.1967166, 2.954181, 1], [9, 0.2232329, -0.04268684, 2.918532, 1], [10, 0.2863442, -0.2616288, 2.835043, 1], [11, 0.3072827, -0.3460507, 2.815347, 1], [12, -0.09574985, -0.2796046, 2.905953, 1], [13, -0.122517, -0.2679645, 2.57939, 1], [14, -0.1130485, -0.6204655, 2.672633, 1], [15, -0.1002408, -0.7081431, 2.608903, 1], [16, 0.07996447, -0.2780745, 2.90973, 1], [17, 0.1791976, -0.266094, 2.599199, 1], [18, 0.1280298, -0.6149065, 2.69321, 1], [19, 0.126235, -0.6659263, 2.555357, 1], [20, -0.004454201, 0.2186009, 2.957816, 1], [21, -0.1599484, -0.3569239, 2.767978, 1], [22, -0.1792286, -0.2810994, 2.764323, 1], [23, 0.3261812, -0.4150018, 2.808718, 1], [24, 0.2754847, -0.3445303, 2.774055, 1]]
[[0, -0.007980064, -0.2822338, 2.944666, 1], [1, -0.005750412, 0.006393518, 2.957591, 1], [2, -0.003342642, 0.2891364, 2.954565, 1], [3, -0.004947102, 0.4183412, 2.943332, 1], [4, -0.1738729, 0.1886644, 2.95418, 1], [5, -0.2288518, -0.04078322, 2.951328, 1], [6, -0.1681467, -0.1814952, 2.785568, 1], [7, -0.172606, -0.2749625, 2.781961, 1], [8, 0.1594591, 0.1975932, 2.948131, 1], [9, 0.2373628, -0.02812502, 2.864178, 1], [10, 0.3099057, -0.2458192, 2.769821, 1], [11, 0.3294769, -0.3289254, 2.749831, 1], [12, -0.09588094, -0.2796053, 2.906183, 1], [13, -0.1225151, -0.2680477, 2.579605, 1], [14, -0.1133363, -0.619889, 2.674977, 1], [15, -0.1000647, -0.7063864, 2.607667, 1], [16, 0.07998402, -0.2780731, 2.909596, 1], [17, 0.179354, -0.26597, 2.599118, 1], [18, 0.1280202, -0.615208, 2.691694, 1], [19, 0.1241299, -0.6662236, 2.55387, 1], [20, -0.003939458, 0.2191816, 2.957746, 1], [21, -0.1601908, -0.3574188, 2.767844, 1], [22, -0.1794463, -0.2821042, 2.764122, 1], [23, 0.3604317, -0.3986713, 2.735229, 1], [24, 0.2867033, -0.3360349, 2.739818, 1]]
[[0, -0.007968884, -0.2822787, 2.9447, 1], [1, -0.005718624, 0.006436364, 2.957554, 1], [2, -0.003265998, 0.2893173, 2.954554, 1], [3, -0.005378377, 0.4189477, 2.94381, 1], [4, -0.1738205, 0.1882368, 2.954397, 1], [5, -0.2283196, -0.04108234, 2.951939, 1], [6, -0.1683987, -0.1816211, 2.785726, 1], [7, -0.172858, -0.2750883, 2.78212, 1], [8, 0.1587195, 0.1982536, 2.943437, 1], [9, 0.2380775, -0.02705065, 2.860247, 1], [10, 0.3251306, -0.2472498, 2.723563, 1], [11, 0.3497039, -0.3201365, 2.708115, 1], [12, -0.09588955, -0.2799168, 2.906794, 1], [13, -0.1224866, -0.2680019, 2.580222, 1], [14, -0.1121179, -0.6194226, 2.676821, 1], [15, -0.1002202, -0.7050861, 2.606681, 1], [16, 0.08004872, -0.2780507, 2.909333, 1], [17, 0.1797438, -0.267654, 2.598921, 1], [18, 0.1278225, -0.6167378, 2.69169, 1], [19, 0.1222081, -0.6677343, 2.553921, 1], [20, -0.003873643, 0.2193343, 2.957722, 1], [21, -0.1604419, -0.3575442, 2.768002, 1], [22, -0.1796058, -0.2823331, 2.764193, 1], [23, 0.3770442, -0.3895935, 2.698686, 1], [24, 0.3013355, -0.3284715, 2.69979, 1]]
[[0, -0.007978722, -0.2821635, 2.944757, 1], [1, -0.005500996, 0.006810545, 2.957561, 1], [2, -0.002622163, 0.2900045, 2.9548, 1], [3, -0.006007486, 0.4199053, 2.945392, 1], [4, -0.1738533, 0.1896943, 2.957459, 1], [5, -0.2287854, -0.04335414, 2.952391, 1], [6, -0.168266, -0.1818682, 2.784616, 1], [7, -0.1727253, -0.2753358, 2.781009, 1], [8, 0.1565498, 0.2031306, 2.936687, 1], [9, 0.2524098, 0.007149653, 2.786031, 1], [10, 0.3441692, -0.1967209, 2.627215, 1], [11, 0.3633687, -0.2457344, 2.600933, 1], [12, -0.09590882, -0.2798136, 2.907011, 1], [13, -0.1223647, -0.2685859, 2.580406, 1], [14, -0.1141309, -0.6207089, 2.674938, 1], [15, -0.09915933, -0.7066637, 2.606741, 1], [16, 0.08004828, -0.2777801, 2.909219, 1], [17, 0.1797713, -0.2695483, 2.598767, 1], [18, 0.1272828, -0.6183472, 2.692148, 1], [19, 0.1181388, -0.6693147, 2.554575, 1], [20, -0.003350305, 0.2199638, 2.957891, 1], [21, -0.1603094, -0.3577905, 2.766892, 1], [22, -0.1795385, -0.2827033, 2.763547, 1], [23, 0.3850926, -0.3021449, 2.565963, 1], [24, 0.3144056, -0.2610349, 2.578, 1]]
[[0, -0.007842365, -0.281732, 2.945017, 1], [1, -0.005357265, 0.007446919, 2.957653, 1], [2, -0.002529843, 0.2907461, 2.954988, 1], [3, -0.006702943, 0.421459, 2.947271, 1], [4, -0.1739382, 0.1896739, 2.957639, 1], [5, -0.2281536, -0.04357617, 2.952848, 1], [6, -0.1680794, -0.1820949, 2.78491, 1], [7, -0.1725387, -0.2755623, 2.781304, 1], [8, 0.15425, 0.2094137, 2.929999, 1], [9, 0.2423002, 0.0681508, 2.758685, 1], [10, 0.3346685, -0.07929277, 2.543283, 1], [11, 0.3612839, -0.1317416, 2.483888, 1], [12, -0.09576702, -0.2796281, 2.907119, 1], [13, -0.1224828, -0.2687489, 2.580528, 1], [14, -0.1145523, -0.6212708, 2.673796, 1], [15, -0.09895338, -0.7077909, 2.607569, 1], [16, 0.08015364, -0.2769395, 2.90963, 1], [17, 0.1797752, -0.2697191, 2.599124, 1], [18, 0.1326893, -0.6195554, 2.691574, 1], [19, 0.1207849, -0.6704901, 2.55423, 1], [20, -0.003240347, 0.2207124, 2.958056, 1], [21, -0.1601236, -0.3580163, 2.767186, 1], [22, -0.1794505, -0.2829363, 2.763696, 1], [23, 0.3819415, -0.1773091, 2.4257, 1], [24, 0.3254479, -0.1469233, 2.4445, 1]]
[[0, -0.007771017, -0.2815813, 2.945102, 1], [1, -0.00528597, 0.007951297, 2.957884, 1], [2, -0.00256058, 0.2917627, 2.955839, 1], [3, -0.00744769, 0.4219193, 2.949594, 1], [4, -0.1741468, 0.1894414, 2.958553, 1], [5, -0.2283891, -0.04211438, 2.953403, 1], [6, -0.1689723, -0.1818848, 2.786319, 1], [7, -0.1734316, -0.2753526, 2.782713, 1], [8, 0.1537675, 0.2096717, 2.929377, 1], [9, 0.2433614, 0.0929906, 2.75121, 1], [10, 0.3325121, -0.02516929, 2.486468, 1], [11, 0.354634, -0.06202705, 2.439454, 1], [12, -0.09573377, -0.2795708, 2.907121, 1], [13, -0.1221937, -0.2684298, 2.580514, 1], [14, -0.1149863, -0.621147, 2.673201, 1], [15, -0.09781229, -0.7076507, 2.607687, 1], [16, 0.08028575, -0.2766372, 2.90981, 1], [17, 0.1800154, -0.2694801, 2.599342, 1], [18, 0.1378184, -0.6198406, 2.692057, 1], [19, 0.1252839, -0.670769, 2.554773, 1], [20, -0.003235197, 0.2216078, 2.958719, 1], [21, -0.1610135, -0.3578077, 2.768595, 1], [22, -0.1799081, -0.2825959, 2.764465, 1], [23, 0.3813241, -0.100762, 2.38984, 1], [24, 0.3153117, -0.07909869, 2.4042, 1]]
[[0, -0.007760566, -0.2810848, 2.945262, 1], [1, -0.005084486, 0.008835922, 2.958036, 1], [2, -0.002147018, 0.2929156, 2.956227, 1], [3, -0.007736907, 0.4223272, 2.950464, 1], [4, -0.1740653, 0.1903506, 2.96056, 1], [5, -0.228658, -0.04121749, 2.954504, 1], [6, -0.1694338, -0.1809618, 2.787323, 1], [7, -0.1738931, -0.2744285, 2.783717, 1], [8, 0.1526487, 0.2102305, 2.927727, 1], [9, 0.2480288, 0.1225238, 2.735608, 1], [10, 0.3119218, 0.05407178, 2.504247, 1], [11, 0.3419814, 0.01274956, 2.401153, 1], [12, -0.09571532, -0.2791006, 2.907118, 1], [13, -0.1222198, -0.2684547, 2.580501, 1], [14, -0.1138695, -0.6206652, 2.674748, 1], [15, -0.09810554, -0.7068378, 2.607527, 1], [16, 0.08029776, -0.276091, 2.910095, 1], [17, 0.180296, -0.2686638, 2.599728, 1], [18, 0.1397312, -0.6184818, 2.694787, 1], [19, 0.1258989, -0.6694234, 2.557634, 1], [20, -0.002875683, 0.2227206, 2.959049, 1], [21, -0.1614736, -0.3568873, 2.7696, 1], [22, -0.180263, -0.2813902, 2.765314, 1], [23, 0.3783537, -0.01564914, 2.350694, 1], [24, 0.3094997, -0.00994244, 2.357625, 1]]
[[0, -0.007742003, -0.2810587, 2.945293, 1], [1, -0.005208505, 0.009132098, 2.9581, 1], [2, -0.002709671, 0.2937059, 2.956516, 1], [3, -0.007972442, 0.4223687, 2.951283, 1], [4, -0.1740427, 0.1903649, 2.960623, 1], [5, -0.2286344, -0.04103182, 2.954787, 1], [6, -0.1697971, -0.1811088, 2.787758, 1], [7, -0.1742564, -0.2745753, 2.784152, 1], [8, 0.1503577, 0.2096842, 2.924928, 1], [9, 0.2406753, 0.1624033, 2.715925, 1], [10, 0.2942526, 0.1365755, 2.49618, 1], [11, 0.3311019, 0.0957956, 2.383371, 1], [12, -0.09571769, -0.2790782, 2.907106, 1], [13, -0.1222571, -0.2684394, 2.580492, 1], [14, -0.1152833, -0.6213014, 2.672721, 1], [15, -0.09616825, -0.7081167, 2.609333, 1], [16, 0.08037221, -0.2760485, 2.910201, 1], [17, 0.1804307, -0.2684509, 2.599859, 1], [18, 0.1436482, -0.618485, 2.695513, 1], [19, 0.1287228, -0.6694186, 2.558485, 1], [20, -0.003305264, 0.2233829, 2.959272, 1], [21, -0.1618356, -0.3570336, 2.770035, 1], [22, -0.1804856, -0.2814961, 2.765579, 1], [23, 0.3660305, 0.08130475, 2.341348, 1], [24, 0.294404, 0.07670931, 2.356667, 1]]
[[0, -0.007667009, -0.2809467, 2.945415, 1], [1, -0.005136468, 0.009656601, 2.958336, 1], [2, -0.00269362, 0.2947459, 2.957084, 1], [3, -0.008027172, 0.4224951, 2.951447, 1], [4, -0.1734224, 0.1900694, 2.960066, 1], [5, -0.2288518, -0.03963472, 2.956193, 1], [6, -0.1706928, -0.1800393, 2.789204, 1], [7, -0.1751521, -0.2735055, 2.785598, 1], [8, 0.1465636, 0.2115483, 2.923242, 1], [9, 0.2562674, 0.1887498, 2.72001, 1], [10, 0.2754174, 0.1878455, 2.492863, 1], [11, 0.3157562, 0.1712812, 2.367347, 1], [12, -0.09571345, -0.2790575, 2.907084, 1], [13, -0.1223267, -0.2683337, 2.580479, 1], [14, -0.1149555, -0.6213859, 2.672064, 1], [15, -0.09589047, -0.7082697, 2.608889, 1], [16, 0.08064104, -0.2757148, 2.910696, 1], [17, 0.1801593, -0.268571, 2.600153, 1], [18, 0.1434991, -0.6187762, 2.695303, 1], [19, 0.1278961, -0.6696981, 2.558361, 1], [20, -0.003273587, 0.2243027, 2.959753, 1], [21, -0.1627284, -0.3559681, 2.771481, 1], [22, -0.1813767, -0.2797984, 2.767172, 1], [23, 0.3473881, 0.165368, 2.309133, 1], [24, 0.2829192, 0.1647397, 2.333546, 1]]
[[0, -0.007541931, -0.2806237, 2.945557, 1], [1, -0.004995543, 0.0103297, 2.958439, 1], [2, -0.002561017, 0.2956021, 2.957241, 1], [3, -0.007879086, 0.4228918, 2.951674, 1], [4, -0.1730966, 0.1900634, 2.960086, 1], [5, -0.2296274, -0.03905429, 2.957595, 1], [6, -0.2450978, -0.2522296, 2.905627, 1], [7, -0.2528903, -0.3497582, 2.901805, 1], [8, 0.1448675, 0.2131802, 2.923232, 1], [9, 0.2474297, 0.2150233, 2.689695, 1], [10, 0.2920729, 0.2372874, 2.44417, 1], [11, 0.3109079, 0.2474202, 2.365278, 1], [12, -0.09567336, -0.2788841, 2.907025, 1], [13, -0.1223731, -0.2683568, 2.580423, 1], [14, -0.1123042, -0.6219613, 2.669972, 1], [15, -0.09672621, -0.7099699, 2.608813, 1], [16, 0.08090141, -0.2751662, 2.911111, 1], [17, 0.1803982, -0.269659, 2.600541, 1], [18, 0.1427744, -0.6195326, 2.696403, 1], [19, 0.1270063, -0.6704457, 2.559484, 1], [20, -0.003140054, 0.2251332, 2.959901, 1], [21, -0.253461, -0.4143375, 2.896744, 1], [22, -0.2652123, -0.3560205, 2.889647, 1], [23, 0.3102053, 0.2616279, 2.29336, 1], [24, 0.2621523, 0.2341926, 2.343333, 1]]
