[[0, 0.06671026, -0.1077131, 2.026593, 1], [1, 0.0751962, 0.1682741, 1.955844, 1], [2, 0.08531726, 0.4332398, 1.876559, 1], [3, 0.06003212, 0.5469394, 1.820851, 1], [4, -0.1138536, 0.3850717, 1.928509, 1], [5, -0.2266691, 0.2045624, 1.996185, 1], [6, -0.3293998, 0.01606137, 1.931764, 1], [7, -0.3288945, 0.002807208, 1.895763, 1], [8, 0.2453448, 0.3496901, 1.897354, 1], [9, 0.2780145, 0.1266123, 1.893242, 1], [10, 0.2380002, -0.08852612, 1.844924, 1], [11, 0.2152961, -0.1239833, 1.824586, 1], [12, -0.01332934, -0.1002556, 1.993377, 1], [13, 0.03975649, -0.395052, 1.990444, 1], [14, 0.06444393, -0.7145857, 2.055018, 1], [15, 0.08469306, -0.7681262, 1.993204, 1], [16, 0.1443873, -0.1114241, 1.986636, 1], [17, 0.1619453, -0.4186971, 2.054384, 1], [18, 0.1560298, -0.7013665, 2.10061, 1], [19, 0.1155858, -0.748415, 2.016579, 1], [20, 0.08292072, 0.3683799, 1.898483, 1], [21, -0.3410843, -0.03450872, 1.896366, 1], [22, -0.3405182, -0.0335419, 1.885, 1], [23, 0.1876672, -0.1828644, 1.818216, 1], [24, 0.1757038, -0.1217191, 1.825909, 1]]
[[0, 0.06675898, -0.1077446, 2.026521, 1], [1, 0.075526, 0.1680692, 1.956253, 1], [2, 0.08562628, 0.4329862, 1.877172, 1], [3, 0.06056683, 0.5474944, 1.821045, 1], [4, -0.1138689, 0.3850616, 1.928249, 1], [5, -0.2260602, 0.2044844, 1.995817, 1], [6, -0.3294474, 0.01634881, 1.931389, 1], [7, -0.3278664, 0.001405897, 1.894695, 1], [8, 0.2455536, 0.3495863, 1.896882, 1], [9, 0.2779278, 0.1265548, 1.892351, 1], [10, 0.2373, -0.08788742, 1.840822, 1], [11, 0.2139674, -0.1230446, 1.820485, 1], [12, -0.01325302, -0.1002631, 1.993377, 1], [13, 0.03926314, -0.395571, 1.990473, 1], [14, 0.0651187, -0.7146077, 2.055014, 1], [15, 0.08193281, -0.7706, 1.996813, 1], [16, 0.1444025, -0.111496, 1.986449, 1], [17, 0.1617029, -0.4189327, 2.054352, 1], [18, 0.1560414, -0.7011675, 2.100419, 1], [19, 0.1154657, -0.748341, 2.016634, 1], [20, 0.08324279, 0.3681458, 1.899066, 1], [21, -0.3391943, -0.03785322, 1.887094, 1], [22, -0.3387997, -0.03846723, 1.8755, 1], [23, 0.1864801, -0.1822171, 1.80982, 1], [24, 0.1795433, -0.115271, 1.827821, 1]]
[[0, 0.06667671, -0.1077581, 2.026437, 1], [1, 0.07566527, 0.1678961, 1.956541, 1], [2, 0.08594349, 0.4326502, 1.8777, 1], [3, 0.0610919, 0.5479947, 1.821471, 1], [4, -0.1138574, 0.3850903, 1.927954, 1], [5, -0.2255904, 0.2044889, 1.995533, 1], [6, -0.3294358, 0.01653425, 1.931364, 1], [7, -0.3284239, 0.001341312, 1.895426, 1], [8, 0.2457063, 0.3496505, 1.896809, 1], [9, 0.2777487, 0.1265211, 1.891427, 1], [10, 0.2364809, -0.08759661, 1.838821, 1], [11, 0.2111743, -0.1248755, 1.818556, 1], [12, -0.01332028, -0.1002189, 1.993282, 1], [13, 0.03799074, -0.3955112, 1.99051, 1], [14, 0.06514986, -0.7146429, 2.055013, 1], [15, 0.084374, -0.7696293, 1.995956, 1], [16, 0.144298, -0.1115633, 1.986391, 1], [17, 0.1578323, -0.4190498, 2.05372, 1], [18, 0.1560148, -0.7011009, 2.100486, 1], [19, 0.1149713, -0.7483091, 2.016948, 1], [20, 0.08351345, 0.3678609, 1.899546, 1], [21, -0.3397946, -0.03792617, 1.890427, 1], [22, -0.3401532, -0.04118421, 1.883, 1], [23, 0.1826026, -0.1827688, 1.807922, 1], [24, 0.1820539, -0.1089299, 1.8315, 1]]
[[0, 0.06661747, -0.1077353, 2.026408, 1], [1, 0.07584187, 0.1678358, 1.956906, 1], [2, 0.08633102, 0.4325286, 1.878285, 1], [3, 0.06191272, 0.5483861, 1.821731, 1], [4, -0.1138765, 0.3851566, 1.927541, 1], [5, -0.2255291, 0.2043788, 1.995273, 1], [6, -0.329418, 0.01640122, 1.931269, 1], [7, -0.3281943, 0.001885824, 1.89488, 1], [8, 0.2458147, 0.3496515, 1.89669, 1], [9, 0.2776633, 0.1265772, 1.890499, 1], [10, 0.2351525, -0.08706071, 1.836656, 1], [11, 0.2090273, -0.1242824, 1.816675, 1], [12, -0.0133566, -0.1001764, 1.993273, 1], [13, 0.03776739, -0.3959333, 1.990981, 1], [14, 0.06533273, -0.7147009, 2.05466, 1], [15, 0.08464522, -0.7697077, 1.995738, 1], [16, 0.1442058, -0.1115599, 1.986355, 1], [17, 0.1580885, -0.418731, 2.053566, 1], [18, 0.1559555, -0.7052005, 2.100322, 1], [19, 0.1145105, -0.7485558, 2.016577, 1], [20, 0.08384813, 0.3677627, 1.900093, 1], [21, -0.3408936, -0.03870703, 1.887092, 1], [22, -0.3383468, -0.04096549, 1.873, 1], [23, 0.1820598, -0.1842209, 1.809399, 1], [24, 0.1729643, -0.1173775, 1.824937, 1]]
[[0, 0.06636517, -0.1076728, 2.026289, 1], [1, 0.07581925, 0.1677771, 1.95707, 1], [2, 0.08636365, 0.4323823, 1.878545, 1], [3, 0.06258126, 0.5487704, 1.822067, 1], [4, -0.1139208, 0.3851489, 1.927202, 1], [5, -0.2254912, 0.2043818, 1.994748, 1], [6, -0.3293666, 0.01621808, 1.931372, 1], [7, -0.3279729, 0.002150984, 1.89344, 1], [8, 0.246124, 0.34982, 1.896766, 1], [9, 0.2771752, 0.1270649, 1.889824, 1], [10, 0.2337661, -0.08618177, 1.834909, 1], [11, 0.206766, -0.1232323, 1.817163, 1], [12, -0.01363187, -0.09994474, 1.993091, 1], [13, 0.03747996, -0.3962909, 1.991251, 1], [14, 0.06622447, -0.7143722, 2.054706, 1], [15, 0.08444232, -0.7696838, 1.995727, 1], [16, 0.1439451, -0.1116194, 1.986304, 1], [17, 0.1583403, -0.4179966, 2.05338, 1], [18, 0.1564144, -0.7034266, 2.101028, 1], [19, 0.1139888, -0.7483993, 2.016682, 1], [20, 0.08386543, 0.3676443, 1.900336, 1], [21, -0.3386584, -0.03267226, 1.884094, 1], [22, -0.3378367, -0.03378327, 1.87477, 1], [23, 0.1783799, -0.1825577, 1.805543, 1], [24, 0.170909, -0.1176974, 1.820182, 1]]
[[0, 0.06618874, -0.1076436, 2.026265, 1], [1, 0.07582162, 0.1676732, 1.957423, 1], [2, 0.08647569, 0.4321599, 1.879104, 1], [3, 0.06345744, 0.5489534, 1.822452, 1], [4, -0.1139669, 0.3852987, 1.926887, 1], [5, -0.2255376, 0.2043988, 1.994125, 1], [6, -0.3289236, 0.01578178, 1.931389, 1], [7, -0.3281551, 0.001918802, 1.895492, 1], [8, 0.246139, 0.3498216, 1.896764, 1], [9, 0.2761381, 0.1269969, 1.889651, 1], [10, 0.2321493, -0.08606718, 1.834415, 1], [11, 0.2034691, -0.1240286, 1.818983, 1], [12, -0.01374921, -0.09987331, 1.993096, 1], [13, 0.03776369, -0.3963485, 1.991558, 1], [14, 0.06619854, -0.7144351, 2.05463, 1], [15, 0.08458535, -0.7696423, 1.99551, 1], [16, 0.1436908, -0.1116422, 1.986269, 1], [17, 0.1583471, -0.4181326, 2.053412, 1], [18, 0.1563745, -0.7034169, 2.100994, 1], [19, 0.1134932, -0.7485647, 2.016573, 1], [20, 0.08394811, 0.3674588, 1.900853, 1], [21, -0.3423003, -0.03785742, 1.897809, 1], [22, -0.3394477, -0.03998412, 1.882299, 1], [23, 0.1743896, -0.1830475, 1.807345, 1], [24, 0.1710223, -0.1130235, 1.821315, 1]]
[[0, 0.06560366, -0.1076186, 2.026417, 1], [1, 0.07552323, 0.1675899, 1.958019, 1], [2, 0.0862826, 0.432068, 1.879736, 1], [3, 0.06432353, 0.5495497, 1.822957, 1], [4, -0.1140196, 0.3854649, 1.926542, 1], [5, -0.2256393, 0.204502, 1.993617, 1], [6, -0.3288459, 0.01557872, 1.931629, 1], [7, -0.3284406, 0.00163891, 1.894474, 1], [8, 0.2464228, 0.3490199, 1.897147, 1], [9, 0.2753344, 0.1260314, 1.889682, 1], [10, 0.2299248, -0.08671138, 1.834321, 1], [11, 0.1993233, -0.1238221, 1.821385, 1], [12, -0.01426414, -0.09968971, 1.993144, 1], [13, 0.03660015, -0.3962106, 1.991577, 1], [14, 0.06618208, -0.7144303, 2.054577, 1], [15, 0.08457645, -0.7693674, 1.994768, 1], [16, 0.1429852, -0.1117966, 1.986619, 1], [17, 0.1584705, -0.4180787, 2.053443, 1], [18, 0.1562905, -0.7031192, 2.101069, 1], [19, 0.1130067, -0.7486675, 2.016258, 1], [20, 0.08372862, 0.3673734, 1.901491, 1], [21, -0.3406226, -0.03866873, 1.885591, 1], [22, -0.3375683, -0.03572235, 1.87955, 1], [23, 0.1716476, -0.1828616, 1.813496, 1], [24, 0.1664728, -0.115463, 1.818619, 1]]
[[0, 0.06513514, -0.1075727, 2.026688, 1], [1, 0.07532765, 0.1675316, 1.958604, 1], [2, 0.08621069, 0.4319983, 1.880216, 1], [3, 0.06540695, 0.5499179, 1.823566, 1], [4, -0.1141192, 0.3856379, 1.926392, 1], [5, -0.2256764, 0.204658, 1.993195, 1], [6, -0.3284966, 0.01539145, 1.931679, 1], [7, -0.327656, 0.0004642802, 1.893653, 1], [8, 0.2465089, 0.3489147, 1.897552, 1], [9, 0.2741675, 0.125751, 1.889996, 1], [10, 0.2277875, -0.0869088, 1.835221, 1], [11, 0.1943436, -0.1241579, 1.824504, 1], [12, -0.01462001, -0.09946316, 1.993304, 1], [13, 0.03473696, -0.3967911, 1.991594, 1], [14, 0.06603055, -0.7143649, 2.0546, 1], [15, 0.0838082, -0.7693042, 1.994346, 1], [16, 0.1423335, -0.1119808, 1.987123, 1], [17, 0.1584717, -0.4167395, 2.053223, 1], [18, 0.1563007, -0.7029346, 2.101279, 1], [19, 0.1130419, -0.7486637, 2.01624, 1], [20, 0.08362917, 0.3673097, 1.902008, 1], [21, -0.3394397, -0.03788332, 1.888427, 1], [22, -0.3379839, -0.03680196, 1.879849, 1], [23, 0.1681088, -0.1817547, 1.816073, 1], [24, 0.1680767, -0.1075976, 1.82745, 1]]
[[0, 0.06444139, -0.1073983, 2.027164, 1], [1, 0.07507639, 0.1675945, 1.959322, 1], [2, 0.08617388, 0.4320372, 1.880791, 1], [3, 0.06654662, 0.5506529, 1.824287, 1], [4, -0.114173, 0.3857685, 1.926307, 1], [5, -0.2257368, 0.204617, 1.993151, 1], [6, -0.3282349, 0.01514502, 1.931738, 1], [7, -0.3279167, 0.0003472594, 1.896503, 1], [8, 0.2466894, 0.3486554, 1.898114, 1], [9, 0.2725273, 0.1252917, 1.891338, 1], [10, 0.2246847, -0.0873773, 1.838181, 1], [11, 0.190834, -0.1241843, 1.832178, 1], [12, -0.01512138, -0.09918668, 1.993582, 1], [13, 0.03319868, -0.3976522, 1.991606, 1], [14, 0.06520332, -0.7142909, 2.05465, 1], [15, 0.08319498, -0.7690218, 1.994019, 1], [16, 0.1414395, -0.1119304, 1.9879, 1], [17, 0.1552818, -0.4157128, 2.051882, 1], [18, 0.1564948, -0.7033726, 2.101826, 1], [19, 0.1132153, -0.7486893, 2.016057, 1], [20, 0.08354545, 0.3673585, 1.902625, 1], [21, -0.3397194, -0.03857301, 1.880592, 1], [22, -0.3136189, -0.01555818, 1.885857, 1], [23, 0.164475, -0.1804151, 1.821988, 1], [24, 0.1714853, -0.09933358, 1.839143, 1]]
[[0, 0.06416432, -0.1074445, 2.027825, 1], [1, 0.07483317, 0.1674586, 1.960546, 1], [2, 0.0858324, 0.4319249, 1.882025, 1], [3, 0.06740614, 0.5507565, 1.825231, 1], [4, -0.1141749, 0.3857953, 1.926231, 1], [5, -0.2257839, 0.2045222, 1.993148, 1], [6, -0.3282395, 0.01503943, 1.931691, 1], [7, -0.3276265, 0.001134455, 1.895919, 1], [8, 0.238518, 0.3493388, 1.895534, 1], [9, 0.2703994, 0.1265724, 1.892842, 1], [10, 0.2226013, -0.08647545, 1.841561, 1], [11, 0.179487, -0.1386737, 1.833266, 1], [12, -0.01533106, -0.09919696, 1.994157, 1], [13, 0.03212701, -0.3982918, 1.991305, 1], [14, 0.06342017, -0.713904, 2.05395, 1], [15, 0.08356012, -0.7684549, 1.99447, 1], [16, 0.1411306, -0.1119953, 1.988668, 1], [17, 0.1557424, -0.4165295, 2.052176, 1], [18, 0.1569083, -0.7032515, 2.102025, 1], [19, 0.114208, -0.7485985, 2.015996, 1], [20, 0.08322743, 0.3672447, 1.90387, 1], [21, -0.3379379, -0.03771919, 1.880094, 1], [22, -0.3033082, -0.005357588, 1.891833, 1], [23, 0.1568182, -0.1746784, 1.824557, 1], [24, 0.1488024, -0.142916, 1.802369, 1]]
[[0, 0.06359421, -0.1074691, 2.028376, 1], [1, 0.0745234, 0.1672777, 1.961288, 1], [2, 0.08564667, 0.4316728, 1.88269, 1], [3, 0.06796221, 0.5507336, 1.825643, 1], [4, -0.1142422, 0.3858468, 1.926216, 1], [5, -0.2257574, 0.2045278, 1.993062, 1], [6, -0.3276484, 0.01476893, 1.93148, 1], [7, -0.3261891, 0.0004478924, 1.894448, 1], [8, 0.2384049, 0.3491593, 1.895647, 1], [9, 0.2688662, 0.1256049, 1.894217, 1], [10, 0.2204874, -0.08759185, 1.844462, 1], [11, 0.177332, -0.1395417, 1.839112, 1], [12, -0.01585623, -0.0991739, 1.994756, 1], [13, 0.02479737, -0.3977525, 1.9866, 1], [14, 0.06154323, -0.7130384, 2.052923, 1], [15, 0.08264528, -0.7678017, 1.994774, 1], [16, 0.1405707, -0.1120469, 1.989177, 1], [17, 0.1595807, -0.4054188, 2.051226, 1], [18, 0.1578666, -0.6994009, 2.103128, 1], [19, 0.1153496, -0.7481558, 2.016966, 1], [20, 0.08301262, 0.3670121, 1.904559, 1], [21, -0.3389525, -0.03783226, 1.88576, 1], [22, -0.313978, -0.01612357, 1.888323, 1], [23, 0.1551456, -0.1765035, 1.831736, 1], [24, 0.1487445, -0.1428865, 1.802382, 1]]
