[[0, -0.122261, 0.08083852, 2.43009, 1], [1, -0.1214041, 0.3895297, 2.407429, 1], [2, -0.121094, 0.6881188, 2.372741, 1], [3, -0.1469707, 0.837998, 2.356742, 1], [4, -0.3023042, 0.5520644, 2.382191, 1], [5, -0.343685, 0.3015885, 2.417414, 1], [6, -0.3430984, 0.07431815, 2.375527, 1], [7, -0.3280718, 0.02378559, 2.367018, 1], [8, 0.0546793, 0.5593788, 2.358081, 1], [9, 0.1019065, 0.2942924, 2.346147, 1], [10, 0.1109279, 0.04882148, 2.301641, 1], [11, 0.1088478, -0.01683952, 2.294238, 1], [12, -0.2002306, 0.08006236, 2.395442, 1], [13, -0.2175266, -0.3062944, 2.463357, 1], [14, -0.2238052, -0.6351629, 2.533014, 1], [15, -0.2363754, -0.7015066, 2.448248, 1], [16, -0.04067975, 0.07930108, 2.391879, 1], [17, -0.02342359, -0.2997293, 2.467271, 1], [18, -0.04192443, -0.6296604, 2.542326, 1], [19, -0.01177642, -0.7019957, 2.468268, 1], [20, -0.1212494, 0.6148925, 2.383389, 1], [21, -0.3146973, -0.05737907, 2.368094, 1], [22, -0.2854141, 0.04588778, 2.324296, 1], [23, 0.1101411, -0.09804162, 2.310058, 1], [24, 0.1474588, -0.00318225, 2.271077, 1]]
[[0, -0.1222811, 0.08086684, 2.430134, 1], [1, -0.1219016, 0.3896035, 2.407695, 1], [2, -0.1223646, 0.6881333, 2.373407, 1], [3, -0.1478552, 0.8379701, 2.357167, 1], [4, -0.3030166, 0.5519166, 2.382583, 1], [5, -0.3437716, 0.301621, 2.417527, 1], [6, -0.3432804, 0.0743546, 2.375615, 1], [7, -0.3274991, 0.02516109, 2.367655, 1], [8, 0.05341507, 0.5601337, 2.35741, 1], [9, 0.1020194, 0.3004643, 2.3403, 1], [10, 0.1164486, 0.06229317, 2.275155, 1], [11, 0.1172525, -0.01147596, 2.263659, 1], [12, -0.2002899, 0.08007285, 2.395627, 1], [13, -0.2175461, -0.3063287, 2.463397, 1], [14, -0.2238557, -0.6350598, 2.532975, 1], [15, -0.2364031, -0.7017342, 2.447286, 1], [16, -0.04068514, 0.07934023, 2.391881, 1], [17, -0.02345814, -0.2996138, 2.467243, 1], [18, -0.04190398, -0.6296328, 2.542321, 1], [19, -0.01287906, -0.701583, 2.470618, 1], [20, -0.1223149, 0.6149415, 2.38397, 1], [21, -0.3147771, -0.05736234, 2.373698, 1], [22, -0.2848409, 0.02784075, 2.325628, 1], [23, 0.1212489, -0.08589389, 2.27509, 1], [24, 0.1528152, -0.0225455, 2.250182, 1]]
[[0, -0.1222281, 0.08090413, 2.430312, 1], [1, -0.1222444, 0.3897665, 2.407885, 1], [2, -0.1233487, 0.6885067, 2.373599, 1], [3, -0.149496, 0.8384321, 2.358274, 1], [4, -0.3039075, 0.5511603, 2.382696, 1], [5, -0.3440181, 0.3016454, 2.417677, 1], [6, -0.3439901, 0.07440252, 2.375615, 1], [7, -0.328225, 0.02304674, 2.366843, 1], [8, 0.05243137, 0.5609515, 2.356899, 1], [9, 0.1043996, 0.3115969, 2.327389, 1], [10, 0.1218564, 0.06792729, 2.249602, 1], [11, 0.123683, -0.004941921, 2.230516, 1], [12, -0.2001952, 0.07998868, 2.396052, 1], [13, -0.2176307, -0.3066256, 2.463488, 1], [14, -0.2234324, -0.6360821, 2.532861, 1], [15, -0.2362179, -0.7022536, 2.447753, 1], [16, -0.04064505, 0.07944501, 2.391964, 1], [17, -0.02348328, -0.2996082, 2.46723, 1], [18, -0.04180716, -0.6295578, 2.542312, 1], [19, -0.01358976, -0.7018201, 2.471532, 1], [20, -0.1231237, 0.6152657, 2.384189, 1], [21, -0.3150767, -0.05736715, 2.371563, 1], [22, -0.2806623, 0.0131752, 2.32625, 1], [23, 0.1250109, -0.07761619, 2.237601, 1], [24, 0.1582721, -0.03811389, 2.210857, 1]]
[[0, -0.1222077, 0.08104152, 2.430621, 1], [1, -0.1230819, 0.3900447, 2.408524, 1], [2, -0.1255016, 0.6888756, 2.374707, 1], [3, -0.1514564, 0.8391437, 2.359205, 1], [4, -0.3057826, 0.5509033, 2.383615, 1], [5, -0.3445421, 0.3016246, 2.417869, 1], [6, -0.3442782, 0.07440649, 2.37562, 1], [7, -0.3277352, 0.02433294, 2.367299, 1], [8, 0.05076354, 0.5619788, 2.356382, 1], [9, 0.1078951, 0.3266455, 2.312451, 1], [10, 0.1305362, 0.08827853, 2.201103, 1], [11, 0.1308738, 0.01455375, 2.189851, 1], [12, -0.2001643, 0.0800125, 2.396398, 1], [13, -0.217683, -0.3064815, 2.463286, 1], [14, -0.2234458, -0.635843, 2.532656, 1], [15, -0.2366445, -0.7020533, 2.447706, 1], [16, -0.04063074, 0.07971738, 2.392287, 1], [17, -0.02299789, -0.2988984, 2.467162, 1], [18, -0.04164089, -0.6288112, 2.542044, 1], [19, -0.0128496, -0.701398, 2.471152, 1], [20, -0.1249253, 0.6156295, 2.385202, 1], [21, -0.313114, -0.05808837, 2.374614, 1], [22, -0.2870803, 0.04563567, 2.326215, 1], [23, 0.1436609, -0.0586716, 2.184895, 1], [24, 0.1659546, 0.03663649, 2.178, 1]]
[[0, -0.1222438, 0.081116, 2.430691, 1], [1, -0.1236043, 0.3902308, 2.408831, 1], [2, -0.126434, 0.6890703, 2.375292, 1], [3, -0.1526449, 0.8390735, 2.360152, 1], [4, -0.306694, 0.550902, 2.384131, 1], [5, -0.3447961, 0.3014936, 2.417999, 1], [6, -0.3448665, 0.07431299, 2.375503, 1], [7, -0.3269457, 0.02218263, 2.365855, 1], [8, 0.04975108, 0.5623609, 2.356365, 1], [9, 0.1088903, 0.3407449, 2.300846, 1], [10, 0.1377947, 0.109475, 2.177525, 1], [11, 0.1376858, 0.03635545, 2.147248, 1], [12, -0.2001986, 0.08001295, 2.396481, 1], [13, -0.217752, -0.3063745, 2.463114, 1], [14, -0.2234154, -0.6358017, 2.532533, 1], [15, -0.2371674, -0.70207, 2.446257, 1], [16, -0.04067747, 0.07992412, 2.392364, 1], [17, -0.0220662, -0.2968033, 2.4662, 1], [18, -0.04110362, -0.6286274, 2.541842, 1], [19, -0.01249611, -0.7011494, 2.47111, 1], [20, -0.1257739, 0.6158336, 2.385731, 1], [21, -0.3122207, -0.06186375, 2.371682, 1], [22, -0.2846356, 0.0332852, 2.325901, 1], [23, 0.1493194, -0.03739262, 2.139648, 1], [24, 0.1753526, 0.07604609, 2.131357, 1]]
[[0, -0.1220915, 0.0811308, 2.430784, 1], [1, -0.124043, 0.3902934, 2.409205, 1], [2, -0.1281056, 0.6891896, 2.37634, 1], [3, -0.1546036, 0.8398423, 2.361594, 1], [4, -0.3083531, 0.5501409, 2.385646, 1], [5, -0.3448929, 0.3013293, 2.418097, 1], [6, -0.3447782, 0.07416524, 2.37548, 1], [7, -0.3273462, 0.02678163, 2.365427, 1], [8, 0.04742955, 0.5635431, 2.356339, 1], [9, 0.1144433, 0.3482757, 2.283309, 1], [10, 0.1423573, 0.1392806, 2.139111, 1], [11, 0.1457445, 0.06877387, 2.102221, 1], [12, -0.2000402, 0.07979356, 2.396646, 1], [13, -0.2178162, -0.3063545, 2.463095, 1], [14, -0.2234761, -0.6358278, 2.532521, 1], [15, -0.2372672, -0.7019796, 2.445769, 1], [16, -0.04039802, 0.08020658, 2.392468, 1], [17, -0.02207272, -0.296797, 2.466207, 1], [18, -0.04036541, -0.6285645, 2.541638, 1], [19, -0.01273668, -0.7009568, 2.470273, 1], [20, -0.1270946, 0.6159443, 2.386602, 1], [21, -0.3097039, -0.05725856, 2.369229, 1], [22, -0.2865859, 0.04815168, 2.324616, 1], [23, 0.1531482, -0.005033887, 2.084746, 1], [24, 0.1836261, 0.07959079, 2.090307, 1]]
[[0, -0.1219812, 0.08122607, 2.430937, 1], [1, -0.124376, 0.3904185, 2.409708, 1], [2, -0.1288556, 0.6892636, 2.377312, 1], [3, -0.1557904, 0.8398218, 2.362446, 1], [4, -0.3086991, 0.550077, 2.385781, 1], [5, -0.3451741, 0.3012808, 2.418207, 1], [6, -0.3448784, 0.07409683, 2.375727, 1], [7, -0.3270697, 0.02645415, 2.366175, 1], [8, 0.04539402, 0.565914, 2.356797, 1], [9, 0.1166964, 0.3553418, 2.273022, 1], [10, 0.1539316, 0.1814591, 2.095544, 1], [11, 0.1513452, 0.1057213, 2.058727, 1], [12, -0.199993, 0.07969751, 2.396752, 1], [13, -0.2179276, -0.3064544, 2.463179, 1], [14, -0.2233935, -0.635959, 2.532621, 1], [15, -0.2375311, -0.7019373, 2.444932, 1], [16, -0.04012218, 0.08072408, 2.392788, 1], [17, -0.02208921, -0.2968168, 2.466219, 1], [18, -0.04028162, -0.6285455, 2.541659, 1], [19, -0.01254602, -0.6996377, 2.468802, 1], [20, -0.1277563, 0.6160411, 2.38747, 1], [21, -0.3118142, -0.05793393, 2.371787, 1], [22, -0.2852446, 0.03878802, 2.325512, 1], [23, 0.1600869, 0.03114904, 2.026343, 1], [24, 0.1896636, 0.1180004, 2.047682, 1]]
[[0, -0.1216041, 0.08137346, 2.431263, 1], [1, -0.1245624, 0.3904504, 2.410348, 1], [2, -0.1295266, 0.6890795, 2.378508, 1], [3, -0.1568698, 0.8401408, 2.363303, 1], [4, -0.3092897, 0.5499346, 2.386188, 1], [5, -0.3454737, 0.3010288, 2.418324, 1], [6, -0.3451217, 0.0739048, 2.375426, 1], [7, -0.3283558, 0.02911642, 2.366948, 1], [8, 0.04155821, 0.5690893, 2.357225, 1], [9, 0.1270104, 0.3771354, 2.243207, 1], [10, 0.1532884, 0.2090042, 2.06567, 1], [11, 0.1583032, 0.1443194, 2.013178, 1], [12, -0.1997174, 0.07952564, 2.397, 1], [13, -0.2180467, -0.3064606, 2.463151, 1], [14, -0.2239284, -0.6353969, 2.53232, 1], [15, -0.2375336, -0.7023761, 2.445804, 1], [16, -0.03955818, 0.08133139, 2.393279, 1], [17, -0.02160442, -0.2952805, 2.466309, 1], [18, -0.03936423, -0.6289865, 2.542013, 1], [19, -0.01250929, -0.6996395, 2.468801, 1], [20, -0.1283065, 0.6159238, 2.388531, 1], [21, -0.3157069, -0.0514848, 2.367253, 1], [22, -0.2868357, 0.05491205, 2.328259, 1], [23, 0.1704327, 0.06901684, 1.955775, 1], [24, 0.194396, 0.1639554, 2.013273, 1]]
[[0, -0.1212212, 0.08152556, 2.431558, 1], [1, -0.1247333, 0.3906193, 2.411081, 1], [2, -0.1301892, 0.6892664, 2.379916, 1], [3, -0.1584981, 0.8399456, 2.364564, 1], [4, -0.3102749, 0.5495206, 2.386991, 1], [5, -0.3456105, 0.3009356, 2.418395, 1], [6, -0.3449657, 0.07381071, 2.375497, 1], [7, -0.3280299, 0.03156976, 2.367666, 1], [8, 0.03918358, 0.5710495, 2.357455, 1], [9, 0.1321337, 0.3888077, 2.232908, 1], [10, 0.1615164, 0.2525237, 2.025129, 1], [11, 0.1618592, 0.1898742, 1.970373, 1], [12, -0.1993858, 0.07932267, 2.397365, 1], [13, -0.2180638, -0.3064141, 2.463017, 1], [14, -0.2236619, -0.6362835, 2.532876, 1], [15, -0.2375398, -0.7023003, 2.445869, 1], [16, -0.03904882, 0.08189127, 2.393551, 1], [17, -0.02133715, -0.2944284, 2.466102, 1], [18, -0.03922204, -0.6290386, 2.542366, 1], [19, -0.01361945, -0.6995344, 2.471716, 1], [20, -0.1288478, 0.6161097, 2.389772, 1], [21, -0.3123442, -0.0513725, 2.36561, 1], [22, -0.285237, 0.04386044, 2.326494, 1], [23, 0.1711195, 0.1162358, 1.900683, 1], [24, 0.1975515, 0.1974752, 1.967852, 1]]
[[0, -0.1211306, 0.08177108, 2.431608, 1], [1, -0.1250304, 0.3911248, 2.411972, 1], [2, -0.1307711, 0.6900195, 2.382272, 1], [3, -0.1591429, 0.839816, 2.365081, 1], [4, -0.3108535, 0.549314, 2.387513, 1], [5, -0.346156, 0.301242, 2.4183, 1], [6, -0.3455575, 0.07423381, 2.374582, 1], [7, -0.3277401, 0.02941488, 2.363893, 1], [8, 0.03505423, 0.5760639, 2.358396, 1], [9, 0.1386025, 0.4065146, 2.223954, 1], [10, 0.1637158, 0.3260419, 2.001961, 1], [11, 0.1654253, 0.2446226, 1.932436, 1], [12, -0.1993682, 0.07933974, 2.397457, 1], [13, -0.2177519, -0.3059798, 2.46249, 1], [14, -0.2239272, -0.6357386, 2.532574, 1], [15, -0.2374435, -0.702085, 2.445015, 1], [16, -0.03884445, 0.08258013, 2.393434, 1], [17, -0.02083517, -0.2925839, 2.465844, 1], [18, -0.03893775, -0.6288387, 2.542348, 1], [19, -0.01488642, -0.6994492, 2.475135, 1], [20, -0.1293774, 0.6168049, 2.391721, 1], [21, -0.3165085, -0.05183244, 2.367036, 1], [22, -0.2860439, 0.04429137, 2.325897, 1], [23, 0.1696527, 0.17608, 1.857148, 1], [24, 0.1989428, 0.2633323, 1.937762, 1]]
[[0, -0.1210894, 0.08202397, 2.431649, 1], [1, -0.1254137, 0.3913621, 2.412625, 1], [2, -0.1314914, 0.6900361, 2.383733, 1], [3, -0.1597116, 0.8397667, 2.365647, 1], [4, -0.3114779, 0.5489559, 2.388332, 1], [5, -0.3464469, 0.301002, 2.418235, 1], [6, -0.3454708, 0.07398578, 2.37457, 1], [7, -0.3290607, 0.03053198, 2.366439, 1], [8, 0.03242348, 0.5792242, 2.359443, 1], [9, 0.1458329, 0.424278, 2.215101, 1], [10, 0.1547156, 0.3781081, 1.98219, 1], [11, 0.1652993, 0.2988315, 1.893717, 1], [12, -0.1993657, 0.07935098, 2.397438, 1], [13, -0.2176314, -0.3058962, 2.462379, 1], [14, -0.2239671, -0.6357033, 2.532457, 1], [15, -0.2373624, -0.7021376, 2.444932, 1], [16, -0.03877204, 0.08326056, 2.393669, 1], [17, -0.02088192, -0.2922102, 2.466115, 1], [18, -0.0387303, -0.6284972, 2.54251, 1], [19, -0.01403869, -0.69822, 2.472661, 1], [20, -0.1300272, 0.6168927, 2.392981, 1], [21, -0.3179848, -0.05184797, 2.36764, 1], [22, -0.2851394, 0.03137512, 2.324833, 1], [23, 0.1707087, 0.235238, 1.815761, 1], [24, 0.2005903, 0.2857862, 1.883577, 1]]
