[[0, -0.2093505, -0.09220416, 2.064965, 1], [1, -0.1973065, 0.2240811, 2.056814, 1], [2, -0.1842664, 0.5285105, 2.03514, 1], [3, -0.1873415, 0.6563656, 2.032909, 1], [4, -0.3652593, 0.3992328, 2.000075, 1], [5, -0.4420269, 0.1789719, 2.044527, 1], [6, -0.4408831, -0.03093237, 2.019164, 1], [7, -0.4342161, -0.09224162, 2.019635, 1], [8, -0.01997924, 0.3926742, 2.001273, 1], [9, 0.03092573, 0.1694765, 1.981131, 1], [10, 0.002624045, -0.05148589, 1.919185, 1], [11, -0.006510928, -0.1170156, 1.909758, 1], [12, -0.2829084, -0.08608793, 2.024619, 1], [13, -0.2789263, -0.4148261, 2.120416, 1], [14, -0.2921038, -0.6865818, 2.148143, 1], [15, -0.3064817, -0.7475085, 2.048895, 1], [16, -0.1286132, -0.09505735, 2.032078, 1], [17, -0.1517158, -0.4223219, 2.129241, 1], [18, -0.1178421, -0.6839609, 2.17116, 1], [19, -0.06900503, -0.73918, 2.102198, 1], [20, -0.1877537, 0.4539677, 2.04262, 1], [21, -0.4229622, -0.1698042, 2.018998, 1], [22, -0.3866484, -0.08332951, 1.995816, 1], [23, -0.006972741, -0.1896974, 1.917561, 1], [24, -0.05086161, -0.090443, 1.891286, 1]]
[[0, -0.2099387, -0.09246559, 2.065118, 1], [1, -0.1976776, 0.2240717, 2.056918, 1], [2, -0.1845673, 0.5286849, 2.035279, 1], [3, -0.1880428, 0.6568488, 2.033676, 1], [4, -0.3653772, 0.3993387, 2.0004, 1], [5, -0.4417879, 0.1790308, 2.045139, 1], [6, -0.4414317, -0.03119457, 2.019659, 1], [7, -0.4359332, -0.09168945, 2.020676, 1], [8, -0.02142666, 0.3909543, 1.997335, 1], [9, 0.0284406, 0.1797536, 1.961437, 1], [10, 0.006336491, -0.03750587, 1.871379, 1], [11, -0.003156237, -0.103976, 1.864974, 1], [12, -0.2835431, -0.08622965, 2.025047, 1], [13, -0.2775798, -0.4152652, 2.121137, 1], [14, -0.2920999, -0.6865696, 2.148116, 1], [15, -0.3064074, -0.7475946, 2.04878, 1], [16, -0.1291853, -0.09545633, 2.032028, 1], [17, -0.152201, -0.4226353, 2.129377, 1], [18, -0.1169324, -0.6839091, 2.171108, 1], [19, -0.06914595, -0.7389414, 2.100745, 1], [20, -0.1880608, 0.4541009, 2.042761, 1], [21, -0.4268543, -0.1698356, 2.025238, 1], [22, -0.3873378, -0.07530503, 1.999625, 1], [23, -0.006964081, -0.1790309, 1.871497, 1], [24, -0.04634285, -0.07625048, 1.847714, 1]]
[[0, -0.2105831, -0.09284649, 2.065296, 1], [1, -0.1981589, 0.2240338, 2.057089, 1], [2, -0.185037, 0.5289399, 2.035546, 1], [3, -0.1889815, 0.6573485, 2.034653, 1], [4, -0.3659746, 0.3991461, 2.001163, 1], [5, -0.4420021, 0.1785839, 2.045493, 1], [6, -0.4417577, -0.0316961, 2.020408, 1], [7, -0.4353746, -0.09246562, 2.02105, 1], [8, -0.02372912, 0.3895829, 1.992778, 1], [9, 0.02688599, 0.1936161, 1.939669, 1], [10, 0.006628277, -0.01958723, 1.823483, 1], [11, -0.0007772099, -0.08956064, 1.813826, 1], [12, -0.284273, -0.08661365, 2.025832, 1], [13, -0.2770371, -0.4155401, 2.121539, 1], [14, -0.2920441, -0.6866096, 2.148073, 1], [15, -0.3063831, -0.7476641, 2.048687, 1], [16, -0.1298752, -0.09592503, 2.031762, 1], [17, -0.1529127, -0.4228402, 2.129674, 1], [18, -0.1169521, -0.6836872, 2.170698, 1], [19, -0.06951426, -0.7383706, 2.100039, 1], [20, -0.1885209, 0.4542834, 2.043013, 1], [21, -0.4307201, -0.1707154, 2.029914, 1], [22, -0.3867036, -0.1027945, 2.007786, 1], [23, -0.001361871, -0.1602829, 1.809785, 1], [24, -0.05916429, -0.07949976, 1.818286, 1]]
[[0, -0.2118141, -0.09237196, 2.06595, 1], [1, -0.1990915, 0.2246458, 2.057966, 1], [2, -0.1857199, 0.5297777, 2.036842, 1], [3, -0.1906599, 0.6581826, 2.037027, 1], [4, -0.3667157, 0.3996189, 2.002277, 1], [5, -0.4417612, 0.1785333, 2.046029, 1], [6, -0.4423527, -0.03292996, 2.020868, 1], [7, -0.4356916, -0.09369443, 2.022692, 1], [8, -0.02413009, 0.3918117, 1.99324, 1], [9, 0.02588971, 0.2019741, 1.928408, 1], [10, 0.008049306, 0.01747496, 1.779538, 1], [11, 0.00223039, -0.05754455, 1.758348, 1], [12, -0.2854919, -0.08590908, 2.02727, 1], [13, -0.2770225, -0.4155117, 2.121716, 1], [14, -0.2920548, -0.6866358, 2.148099, 1], [15, -0.3061436, -0.7477254, 2.048697, 1], [16, -0.1311035, -0.0955919, 2.031862, 1], [17, -0.1532997, -0.4224955, 2.129961, 1], [18, -0.1167991, -0.6837778, 2.170832, 1], [19, -0.06963109, -0.7382224, 2.099626, 1], [20, -0.1892681, 0.4550796, 2.044229, 1], [21, -0.429028, -0.1708822, 2.026855, 1], [22, -0.3922317, -0.1183629, 2.018231, 1], [23, 0.006679623, -0.1278724, 1.744897, 1], [24, -0.05346258, -0.0459515, 1.759542, 1]]
[[0, -0.2122917, -0.09217193, 2.066337, 1], [1, -0.1993467, 0.2250351, 2.058498, 1], [2, -0.1857057, 0.5304825, 2.037701, 1], [3, -0.1916178, 0.6589093, 2.038709, 1], [4, -0.3670527, 0.3994906, 2.003186, 1], [5, -0.4416947, 0.1780841, 2.046307, 1], [6, -0.4429463, -0.03487588, 2.021326, 1], [7, -0.4363231, -0.0961099, 2.023074, 1], [8, -0.02685513, 0.3922771, 1.98643, 1], [9, 0.02457444, 0.2240389, 1.898886, 1], [10, 0.00746196, 0.04555209, 1.73072, 1], [11, 0.002931629, -0.02369504, 1.700293, 1], [12, -0.2859726, -0.08569063, 2.028351, 1], [13, -0.2769859, -0.4154577, 2.121747, 1], [14, -0.2920907, -0.6866496, 2.148065, 1], [15, -0.306068, -0.7477505, 2.048402, 1], [16, -0.1315902, -0.09537862, 2.03184, 1], [17, -0.1534709, -0.4222044, 2.130177, 1], [18, -0.1165099, -0.683965, 2.170826, 1], [19, -0.06947467, -0.7385308, 2.099221, 1], [20, -0.1893272, 0.4557092, 2.045017, 1], [21, -0.431955, -0.17019, 2.022877, 1], [22, -0.3902124, -0.09339307, 2.015193, 1], [23, 0.01011378, -0.08819091, 1.67921, 1], [24, -0.05618461, -0.01562, 1.708375, 1]]
[[0, -0.2121731, -0.09156727, 2.067796, 1], [1, -0.1992899, 0.2257909, 2.060091, 1], [2, -0.1856876, 0.5313752, 2.039449, 1], [3, -0.1928415, 0.6599813, 2.042388, 1], [4, -0.3678226, 0.3996697, 2.004799, 1], [5, -0.4418728, 0.1777595, 2.04686, 1], [6, -0.4359887, -0.06095766, 2.025883, 1], [7, -0.436055, -0.1008434, 2.023166, 1], [8, -0.02961102, 0.3948071, 1.981057, 1], [9, 0.02079079, 0.2439685, 1.866364, 1], [10, 0.00883595, 0.1022556, 1.695512, 1], [11, -0.001308747, 0.03199209, 1.651105, 1], [12, -0.2854503, -0.0853183, 2.031385, 1], [13, -0.2781558, -0.4148757, 2.121872, 1], [14, -0.2931477, -0.6867091, 2.148198, 1], [15, -0.3060622, -0.7478147, 2.048417, 1], [16, -0.1316286, -0.09473062, 2.032318, 1], [17, -0.1512346, -0.4210126, 2.132262, 1], [18, -0.1165062, -0.6841516, 2.170821, 1], [19, -0.06937874, -0.7389873, 2.098834, 1], [20, -0.1892887, 0.456587, 2.046763, 1], [21, -0.4336327, -0.1811021, 2.035775, 1], [22, -0.3910132, -0.09741879, 2.017746, 1], [23, 0.003900695, -0.03037559, 1.619215, 1], [24, -0.05810478, 0.03013765, 1.66375, 1]]
[[0, -0.2115168, -0.09051436, 2.070439, 1], [1, -0.1989862, 0.2266895, 2.06208, 1], [2, -0.1856284, 0.532118, 2.040905, 1], [3, -0.1939047, 0.6603827, 2.044206, 1], [4, -0.3682296, 0.4005238, 2.006572, 1], [5, -0.4419157, 0.1781504, 2.047516, 1], [6, -0.4425621, -0.04544311, 2.024107, 1], [7, -0.4376617, -0.09714609, 2.021663, 1], [8, -0.03205594, 0.3970509, 1.975547, 1], [9, 0.02339529, 0.2741923, 1.842251, 1], [10, 0.004842149, 0.1296577, 1.643203, 1], [11, -0.006276198, 0.07976253, 1.600341, 1], [12, -0.2841462, -0.08426125, 2.036751, 1], [13, -0.2781497, -0.4148459, 2.122012, 1], [14, -0.2932859, -0.6872869, 2.148283, 1], [15, -0.3060858, -0.7478641, 2.048354, 1], [16, -0.1313775, -0.09390162, 2.033047, 1], [17, -0.1492621, -0.4202174, 2.133211, 1], [18, -0.116504, -0.6841481, 2.170894, 1], [19, -0.06967163, -0.7391322, 2.098243, 1], [20, -0.1891669, 0.4573788, 2.048366, 1], [21, -0.4305393, -0.1758163, 2.02485, 1], [22, -0.3885201, -0.1077048, 2.017642, 1], [23, -0.001095236, 0.0217209, 1.559059, 1], [24, -0.06038295, 0.08283243, 1.613353, 1]]
[[0, -0.2093076, -0.08825453, 2.073099, 1], [1, -0.1984652, 0.2281332, 2.064089, 1], [2, -0.186241, 0.5331127, 2.042654, 1], [3, -0.1949124, 0.6610616, 2.045935, 1], [4, -0.3696534, 0.4019555, 2.009903, 1], [5, -0.4418883, 0.1783881, 2.048254, 1], [6, -0.4425932, -0.04468061, 2.023861, 1], [7, -0.4383098, -0.09581835, 2.020551, 1], [8, -0.03172057, 0.4037759, 1.98065, 1], [9, 0.02850289, 0.3098534, 1.782688, 1], [10, -0.001206137, 0.1636783, 1.590939, 1], [11, -0.01140099, 0.1381094, 1.559854, 1], [12, -0.2816056, -0.08245338, 2.041104, 1], [13, -0.2794543, -0.4145508, 2.12242, 1], [14, -0.2940711, -0.6875882, 2.148638, 1], [15, -0.3061517, -0.7480401, 2.048071, 1], [16, -0.1294422, -0.09120473, 2.03396, 1], [17, -0.1476178, -0.4179765, 2.133215, 1], [18, -0.116973, -0.6850313, 2.171461, 1], [19, -0.06988794, -0.7389344, 2.098026, 1], [20, -0.1895043, 0.458462, 2.050151, 1], [21, -0.4351166, -0.1757324, 2.030969, 1], [22, -0.3889186, -0.1131018, 2.021182, 1], [23, -0.01374402, 0.08216187, 1.508246, 1], [24, -0.06495979, 0.139594, 1.574706, 1]]
[[0, -0.2080996, -0.08706979, 2.074599, 1], [1, -0.1987016, 0.2291239, 2.065383, 1], [2, -0.1882923, 0.5342647, 2.044258, 1], [3, -0.1955601, 0.6615266, 2.0473, 1], [4, -0.3697513, 0.4025536, 2.01071, 1], [5, -0.4417477, 0.1788437, 2.048837, 1], [6, -0.442726, -0.04331529, 2.022823, 1], [7, -0.4377077, -0.09942022, 2.017457, 1], [8, -0.03374581, 0.4093497, 1.983273, 1], [9, 0.02625593, 0.3106742, 1.763708, 1], [10, -0.005980978, 0.2185254, 1.57675, 1], [11, -0.01664566, 0.1920049, 1.522556, 1], [12, -0.2805661, -0.08184282, 2.043005, 1], [13, -0.2804137, -0.413873, 2.122437, 1], [14, -0.2944998, -0.6881794, 2.148678, 1], [15, -0.3061728, -0.7482934, 2.0478, 1], [16, -0.1281045, -0.08938811, 2.034707, 1], [17, -0.1470169, -0.4165605, 2.133057, 1], [18, -0.1191406, -0.6846233, 2.171315, 1], [19, -0.0702251, -0.7388464, 2.097186, 1], [20, -0.1909775, 0.4595566, 2.051651, 1], [21, -0.4396519, -0.1753203, 2.026112, 1], [22, -0.3940678, -0.0910751, 2.02255, 1], [23, -0.01190161, 0.1402439, 1.456731, 1], [24, -0.06835629, 0.1957237, 1.540067, 1]]
[[0, -0.2060011, -0.08586896, 2.076251, 1], [1, -0.1986592, 0.2296235, 2.066463, 1], [2, -0.1899227, 0.5344039, 2.045496, 1], [3, -0.1955298, 0.6617303, 2.049041, 1], [4, -0.3697634, 0.402524, 2.010324, 1], [5, -0.4416818, 0.1788648, 2.048872, 1], [6, -0.4428217, -0.03967434, 2.021267, 1], [7, -0.4375228, -0.09713474, 2.015349, 1], [8, -0.04182909, 0.4239253, 1.982015, 1], [9, 0.02811714, 0.3571979, 1.817435, 1], [10, 0.01352279, 0.3113493, 1.637846, 1], [11, -0.02186252, 0.2483469, 1.499705, 1], [12, -0.2788405, -0.08137662, 2.044472, 1], [13, -0.2821343, -0.4180932, 2.121473, 1], [14, -0.2941974, -0.6882524, 2.148871, 1], [15, -0.3059879, -0.7482779, 2.047864, 1], [16, -0.125779, -0.08736376, 2.03612, 1], [17, -0.146203, -0.4151267, 2.133014, 1], [18, -0.1184238, -0.6847352, 2.171485, 1], [19, -0.07023112, -0.7388411, 2.09695, 1], [20, -0.1920726, 0.4598026, 2.052804, 1], [21, -0.4358579, -0.174879, 2.024365, 1], [22, -0.4007856, -0.09792132, 1.999869, 1], [23, -0.02674152, 0.2047279, 1.433326, 1], [24, -0.0721545, 0.2520532, 1.515072, 1]]
[[0, -0.2025919, -0.08759313, 2.078829, 1], [1, -0.19825, 0.2293337, 2.068177, 1], [2, -0.1914645, 0.5347315, 2.047171, 1], [3, -0.1947296, 0.6615108, 2.051573, 1], [4, -0.366777, 0.4003895, 2.006928, 1], [5, -0.4413687, 0.1786496, 2.04912, 1], [6, -0.4428487, -0.03925669, 2.020827, 1], [7, -0.4371434, -0.09666149, 2.013341, 1], [8, -0.04413098, 0.4388225, 1.986036, 1], [9, 0.02793305, 0.363628, 1.822182, 1], [10, 0.01432439, 0.3265651, 1.581784, 1], [11, -0.02805997, 0.2961562, 1.47808, 1], [12, -0.2758791, -0.08322223, 2.045861, 1], [13, -0.28311, -0.4195883, 2.123318, 1], [14, -0.2933483, -0.6879545, 2.149157, 1], [15, -0.305999, -0.7481633, 2.048061, 1], [16, -0.1220988, -0.08882743, 2.039702, 1], [17, -0.1451166, -0.4172907, 2.13447, 1], [18, -0.1183359, -0.6846172, 2.171446, 1], [19, -0.0704463, -0.7386934, 2.097001, 1], [20, -0.1930709, 0.4599616, 2.05442, 1], [21, -0.4324232, -0.1753529, 2.020697, 1], [22, -0.3969893, -0.07287487, 2.024548, 1], [23, -0.02766599, 0.2570237, 1.409517, 1], [24, -0.07650583, 0.2999487, 1.496895, 1]]
