[[0, 0.2003946, -0.2692346, 2.227633, 1], [1, 0.17887, 0.02822542, 2.294078, 1], [2, 0.1606737, 0.3155215, 2.344715, 1], [3, 0.1357596, 0.4656883, 2.326148, 1], [4, -0.03832037, 0.1969993, 2.353419, 1], [5, -0.1159037, -0.08296619, 2.381084, 1], [6, -0.1378634, -0.3124965, 2.286588, 1], [7, -0.132464, -0.2968398, 2.270362, 1], [8, 0.3507384, 0.2254409, 2.320478, 1], [9, 0.4484432, -0.0512263, 2.313268, 1], [10, 0.4996457, -0.2861488, 2.256695, 1], [11, 0.5175287, -0.3645485, 2.242046, 1], [12, 0.09886079, -0.2753537, 2.196807, 1], [13, -0.03074415, -0.320081, 1.878648, 1], [14, 0.08120769, -0.6953864, 1.934873, 1], [15, 0.05619504, -0.7556127, 1.85948, 1], [16, 0.2948036, -0.2541029, 2.179845, 1], [17, 0.3540203, -0.3062258, 1.842262, 1], [18, 0.319433, -0.6881831, 1.933856, 1], [19, 0.3345029, -0.7534432, 1.856923, 1], [20, 0.1652368, 0.2450007, 2.334581, 1], [21, -0.1349691, -0.2955278, 2.260355, 1], [22, -0.1372544, -0.2939342, 2.246918, 1], [23, 0.5158535, -0.4184178, 2.249102, 1], [24, 0.5354485, -0.3496502, 2.249993, 1]]
[[0, 0.2003146, -0.2693047, 2.227578, 1], [1, 0.1789618, 0.02821597, 2.294115, 1], [2, 0.1608758, 0.3156052, 2.345087, 1], [3, 0.1358169, 0.4657573, 2.326375, 1], [4, -0.03742147, 0.1964474, 2.355296, 1], [5, -0.1157828, -0.08325442, 2.381186, 1], [6, -0.1376676, -0.3127937, 2.286678, 1], [7, -0.1326391, -0.2972321, 2.273362, 1], [8, 0.3508299, 0.2250022, 2.320701, 1], [9, 0.448888, -0.05195914, 2.312356, 1], [10, 0.5010089, -0.2867426, 2.256154, 1], [11, 0.5191991, -0.365097, 2.241629, 1], [12, 0.09872353, -0.2753874, 2.196788, 1], [13, -0.03076639, -0.3200912, 1.878575, 1], [14, 0.08058329, -0.6955119, 1.935109, 1], [15, 0.05953627, -0.7555246, 1.853751, 1], [16, 0.2947719, -0.2541934, 2.179748, 1], [17, 0.353886, -0.3060942, 1.842104, 1], [18, 0.3193714, -0.6880142, 1.933852, 1], [19, 0.3344478, -0.7534783, 1.856941, 1], [20, 0.1654149, 0.2450511, 2.334838, 1], [21, -0.1351442, -0.2959201, 2.263355, 1], [22, -0.1373089, -0.2940745, 2.2478, 1], [23, 0.5175159, -0.4189636, 2.248687, 1], [24, 0.5371007, -0.3501927, 2.249581, 1]]
[[0, 0.2002132, -0.2693717, 2.227486, 1], [1, 0.1794551, 0.02826881, 2.29389, 1], [2, 0.1621182, 0.3159403, 2.344806, 1], [3, 0.1356702, 0.465694, 2.327103, 1], [4, -0.03709736, 0.1962837, 2.355926, 1], [5, -0.1151367, -0.08336833, 2.381097, 1], [6, -0.1379658, -0.3128486, 2.286687, 1], [7, -0.145785, -0.3895141, 2.259497, 1], [8, 0.3509136, 0.2246859, 2.321104, 1], [9, 0.4507922, -0.05471634, 2.309819, 1], [10, 0.4988145, -0.2819069, 2.220969, 1], [11, 0.49287, -0.2689054, 2.199825, 1], [12, 0.09857009, -0.2754196, 2.196723, 1], [13, -0.030804, -0.3201643, 1.878466, 1], [14, 0.08065389, -0.6955388, 1.93507, 1], [15, 0.06066135, -0.755146, 1.852655, 1], [16, 0.2947212, -0.2542693, 2.179626, 1], [17, 0.3536999, -0.3058581, 1.8419, 1], [18, 0.3191041, -0.6876746, 1.933991, 1], [19, 0.3308496, -0.7533311, 1.856808, 1], [20, 0.1664569, 0.2453034, 2.334573, 1], [21, -0.1482267, -0.3877557, 2.249561, 1], [22, -0.1504365, -0.3856576, 2.236165, 1], [23, 0.4912537, -0.3232141, 2.206818, 1], [24, 0.4782202, -0.2821602, 2.234702, 1]]
[[0, 0.2001597, -0.2694611, 2.227447, 1], [1, 0.1798731, 0.02829361, 2.293742, 1], [2, 0.1629608, 0.3162243, 2.34461, 1], [3, 0.1355551, 0.4656529, 2.327242, 1], [4, -0.03734229, 0.1954933, 2.353381, 1], [5, -0.1146414, -0.08372313, 2.38079, 1], [6, -0.1380922, -0.3133247, 2.286901, 1], [7, -0.1461178, -0.390031, 2.259885, 1], [8, 0.3509554, 0.2243573, 2.32124, 1], [9, 0.4526733, -0.05632924, 2.307738, 1], [10, 0.5127531, -0.2824798, 2.224931, 1], [11, 0.5140368, -0.2873035, 2.202847, 1], [12, 0.0984497, -0.275495, 2.196642, 1], [13, -0.0307831, -0.3201948, 1.878316, 1], [14, 0.0782898, -0.6966105, 1.933152, 1], [15, 0.05939644, -0.7562921, 1.84801, 1], [16, 0.2947182, -0.2543491, 2.179616, 1], [17, 0.3531792, -0.3057638, 1.841755, 1], [18, 0.3174988, -0.6883181, 1.930961, 1], [19, 0.3309035, -0.7532799, 1.856956, 1], [20, 0.1671991, 0.245515, 2.334394, 1], [21, -0.148558, -0.3882706, 2.249949, 1], [22, -0.1504603, -0.3856946, 2.236193, 1], [23, 0.5107509, -0.3111898, 2.162978, 1], [24, 0.5255956, -0.2762835, 2.198429, 1]]
[[0, 0.2002709, -0.2692971, 2.227308, 1], [1, 0.1804173, 0.02859424, 2.293622, 1], [2, 0.1634167, 0.3164885, 2.34468, 1], [3, 0.1351867, 0.4662784, 2.3284, 1], [4, -0.0370125, 0.1955046, 2.353993, 1], [5, -0.1139571, -0.08382523, 2.380506, 1], [6, -0.137177, -0.3144582, 2.289497, 1], [7, -0.1451242, -0.3915069, 2.263442, 1], [8, 0.3509091, 0.2243415, 2.322321, 1], [9, 0.4554185, -0.05835665, 2.30605, 1], [10, 0.5372449, -0.2846706, 2.21416, 1], [11, 0.5449194, -0.3513637, 2.190482, 1], [12, 0.09858096, -0.2751265, 2.1962, 1], [13, -0.03099513, -0.3201358, 1.878075, 1], [14, 0.07886572, -0.6962121, 1.933494, 1], [15, 0.06046269, -0.7559957, 1.847497, 1], [16, 0.2948251, -0.2542587, 2.179621, 1], [17, 0.3529594, -0.3059565, 1.841745, 1], [18, 0.3175859, -0.6886441, 1.930559, 1], [19, 0.3310753, -0.7533311, 1.856675, 1], [20, 0.1676909, 0.245795, 2.334423, 1], [21, -0.1475703, -0.3897423, 2.253506, 1], [22, -0.1501462, -0.3865405, 2.237926, 1], [23, 0.5709968, -0.4467531, 2.203376, 1], [24, 0.5376089, -0.3771058, 2.1996, 1]]
[[0, 0.2002343, -0.2693346, 2.227232, 1], [1, 0.1805985, 0.02860188, 2.293567, 1], [2, 0.1636773, 0.3165485, 2.344724, 1], [3, 0.1345926, 0.4663081, 2.328881, 1], [4, -0.03697281, 0.1954923, 2.354014, 1], [5, -0.1136439, -0.08414472, 2.380496, 1], [6, -0.1368202, -0.3146429, 2.289086, 1], [7, -0.1447523, -0.3916475, 2.262897, 1], [8, 0.350699, 0.2240721, 2.322438, 1], [9, 0.4746964, -0.07279813, 2.298722, 1], [10, 0.5849018, -0.277459, 2.212928, 1], [11, 0.6011063, -0.3424374, 2.197875, 1], [12, 0.09850142, -0.2751189, 2.196073, 1], [13, -0.0310599, -0.3201105, 1.877938, 1], [14, 0.0802596, -0.6959174, 1.93257, 1], [15, 0.06058086, -0.755467, 1.847617, 1], [16, 0.2948191, -0.2543162, 2.179582, 1], [17, 0.3530276, -0.3063962, 1.841789, 1], [18, 0.3170776, -0.688985, 1.930769, 1], [19, 0.3309653, -0.7534175, 1.856608, 1], [20, 0.1679373, 0.2458432, 2.334442, 1], [21, -0.1472001, -0.3898818, 2.252961, 1], [22, -0.1500165, -0.3865368, 2.237586, 1], [23, 0.642084, -0.4254873, 2.196018, 1], [24, 0.5841745, -0.3765444, 2.23925, 1]]
[[0, 0.2002269, -0.2692834, 2.227178, 1], [1, 0.1807465, 0.02875045, 2.293554, 1], [2, 0.1638086, 0.3167747, 2.34484, 1], [3, 0.1334853, 0.4664842, 2.330257, 1], [4, -0.03768397, 0.1954557, 2.352235, 1], [5, -0.1134225, -0.08400553, 2.38049, 1], [6, -0.1370482, -0.3142975, 2.288616, 1], [7, -0.1451298, -0.3912333, 2.262271, 1], [8, 0.3505718, 0.223867, 2.32261, 1], [9, 0.4863015, -0.06938605, 2.294188, 1], [10, 0.6349728, -0.2723075, 2.204136, 1], [11, 0.6676385, -0.3294009, 2.195586, 1], [12, 0.09844581, -0.2750129, 2.195894, 1], [13, -0.03111677, -0.3201134, 1.877778, 1], [14, 0.08050129, -0.6957791, 1.932686, 1], [15, 0.06127353, -0.7551339, 1.848007, 1], [16, 0.2948338, -0.2542816, 2.179586, 1], [17, 0.3528681, -0.3073553, 1.841937, 1], [18, 0.3177091, -0.6896198, 1.932255, 1], [19, 0.3309675, -0.7533926, 1.856628, 1], [20, 0.1680789, 0.2460504, 2.334524, 1], [21, -0.1475756, -0.389469, 2.252336, 1], [22, -0.1502135, -0.3862444, 2.237128, 1], [23, 0.7121758, -0.4054948, 2.199123, 1], [24, 0.6474824, -0.3572247, 2.239417, 1]]
[[0, 0.2003047, -0.2691621, 2.227019, 1], [1, 0.1802284, 0.02872389, 2.293703, 1], [2, 0.1596, 0.3159901, 2.346604, 1], [3, 0.1316882, 0.4665652, 2.332023, 1], [4, -0.03789775, 0.1952951, 2.352433, 1], [5, -0.1131417, -0.08421962, 2.380309, 1], [6, -0.1369598, -0.3145856, 2.28871, 1], [7, -0.1451051, -0.3915464, 2.262457, 1], [8, 0.3512034, 0.2238146, 2.324652, 1], [9, 0.5031219, -0.04919465, 2.288069, 1], [10, 0.6883022, -0.2439177, 2.190321, 1], [11, 0.7280853, -0.2960019, 2.187791, 1], [12, 0.09858017, -0.274687, 2.195328, 1], [13, -0.03131685, -0.3201646, 1.877421, 1], [14, 0.08347778, -0.6946942, 1.933288, 1], [15, 0.05390466, -0.7566146, 1.861309, 1], [16, 0.2948762, -0.2542456, 2.179596, 1], [17, 0.3528625, -0.3073564, 1.841944, 1], [18, 0.3178309, -0.6896167, 1.932313, 1], [19, 0.3311385, -0.7531264, 1.857146, 1], [20, 0.1651472, 0.2455512, 2.335726, 1], [21, -0.147551, -0.3897808, 2.252522, 1], [22, -0.1501836, -0.3864095, 2.237285, 1], [23, 0.7819849, -0.3434546, 2.178435, 1], [24, 0.7031687, -0.3150566, 2.217385, 1]]
[[0, 0.2002867, -0.2690535, 2.226978, 1], [1, 0.1796682, 0.02872693, 2.294179, 1], [2, 0.1576075, 0.3155611, 2.348472, 1], [3, 0.1307085, 0.4665911, 2.333299, 1], [4, -0.03849747, 0.1961632, 2.353088, 1], [5, -0.112872, -0.08416293, 2.380472, 1], [6, -0.1371292, -0.3146549, 2.289374, 1], [7, -0.1454203, -0.3916573, 2.263288, 1], [8, 0.3517783, 0.2232398, 2.325045, 1], [9, 0.513056, -0.03769057, 2.28787, 1], [10, 0.7346961, -0.1905865, 2.186313, 1], [11, 0.7789597, -0.2364596, 2.17617, 1], [12, 0.09853638, -0.2738909, 2.194687, 1], [13, -0.03152512, -0.3202764, 1.877004, 1], [14, 0.08282459, -0.6946846, 1.934149, 1], [15, 0.05705839, -0.7548925, 1.859667, 1], [16, 0.2948501, -0.2543156, 2.179828, 1], [17, 0.3527397, -0.3074221, 1.842157, 1], [18, 0.3177979, -0.6897095, 1.932452, 1], [19, 0.3315234, -0.7530575, 1.857469, 1], [20, 0.1634752, 0.2452445, 2.33725, 1], [21, -0.147865, -0.3898919, 2.253353, 1], [22, -0.1502668, -0.3865995, 2.237842, 1], [23, 0.8402261, -0.2863105, 2.170654, 1], [24, 0.7540236, -0.2575867, 2.201, 1]]
[[0, 0.2003084, -0.2689974, 2.226845, 1], [1, 0.1793392, 0.02866769, 2.294419, 1], [2, 0.156464, 0.3152655, 2.349566, 1], [3, 0.1299242, 0.4667327, 2.333837, 1], [4, -0.03854372, 0.1960694, 2.353071, 1], [5, -0.1128284, -0.08448078, 2.380301, 1], [6, -0.1369534, -0.3151172, 2.289587, 1], [7, -0.1452004, -0.3921681, 2.26363, 1], [8, 0.3525054, 0.2230243, 2.325239, 1], [9, 0.5437567, -0.005022394, 2.282103, 1], [10, 0.7483183, -0.1063593, 2.187188, 1], [11, 0.8091792, -0.1440684, 2.15937, 1], [12, 0.09855194, -0.273269, 2.193548, 1], [13, -0.03192442, -0.3204664, 1.876188, 1], [14, 0.08225276, -0.6948771, 1.93358, 1], [15, 0.05935124, -0.7539257, 1.857907, 1], [16, 0.2949095, -0.2544836, 2.180055, 1], [17, 0.3526036, -0.30742, 1.842315, 1], [18, 0.3175927, -0.6897336, 1.932498, 1], [19, 0.3315472, -0.7530058, 1.857375, 1], [20, 0.1624967, 0.245001, 2.338139, 1], [21, -0.1476462, -0.3904006, 2.253695, 1], [22, -0.1501458, -0.3869569, 2.238217, 1], [23, 0.8954636, -0.2046197, 2.153811, 1], [24, 0.8004628, -0.1843744, 2.184783, 1]]
[[0, 0.2003764, -0.2688248, 2.226728, 1], [1, 0.1790215, 0.02877891, 2.294662, 1], [2, 0.1554646, 0.3153672, 2.350368, 1], [3, 0.1293278, 0.4665797, 2.335032, 1], [4, -0.03866369, 0.1957181, 2.353431, 1], [5, -0.1124534, -0.08430567, 2.380496, 1], [6, -0.1368121, -0.3148339, 2.289535, 1], [7, -0.1451363, -0.3918485, 2.263494, 1], [8, 0.3527255, 0.222951, 2.325419, 1], [9, 0.5562708, 0.02048021, 2.283261, 1], [10, 0.7755331, -0.02627103, 2.178354, 1], [11, 0.8388448, -0.05438375, 2.147482, 1], [12, 0.09864173, -0.2728286, 2.193004, 1], [13, -0.03215591, -0.3204859, 1.875865, 1], [14, 0.08185417, -0.6951064, 1.932472, 1], [15, 0.06011033, -0.7543507, 1.855654, 1], [16, 0.2949887, -0.2544399, 2.180202, 1], [17, 0.3525482, -0.3072977, 1.842421, 1], [18, 0.3179384, -0.689585, 1.932813, 1], [19, 0.3323366, -0.752789, 1.857931, 1], [20, 0.161636, 0.2451055, 2.338823, 1], [21, -0.1475824, -0.3900824, 2.253559, 1], [22, -0.1501318, -0.3867572, 2.23806, 1], [23, 0.919798, -0.09598993, 2.121628, 1], [24, 0.8529325, -0.1134099, 2.171438, 1]]
