[[0, 0.2603521, 0.04820832, 2.845704, 1], [1, 0.2614514, 0.3636698, 2.808059, 1], [2, 0.262089, 0.670323, 2.758953, 1], [3, 0.2945544, 0.8155861, 2.738658, 1], [4, 0.0998134, 0.5663654, 2.791102, 1], [5, 0.03599979, 0.3202422, 2.828561, 1], [6, 0.02295168, 0.1118272, 2.785676, 1], [7, 0.00972795, 0.05476862, 2.771598, 1], [8, 0.4419955, 0.4997059, 2.757937, 1], [9, 0.5035154, 0.2880678, 2.784309, 1], [10, 0.5142552, 0.07033685, 2.730978, 1], [11, 0.5191817, 0.005792439, 2.714414, 1], [12, 0.177427, 0.05131548, 2.819123, 1], [13, 0.1444056, -0.2524124, 2.898921, 1], [14, 0.1311251, -0.571274, 2.957839, 1], [15, 0.1103459, -0.6324648, 2.891224, 1], [16, 0.3365121, 0.04370261, 2.79819, 1], [17, 0.3775375, -0.2710419, 2.884269, 1], [18, 0.4022122, -0.5861387, 2.943847, 1], [19, 0.4087293, -0.6462246, 2.873229, 1], [20, 0.2621302, 0.5949044, 2.773412, 1], [21, 0.01381259, -0.01485963, 2.793924, 1], [22, 0.03795228, 0.05011247, 2.767588, 1], [23, 0.5189613, -0.07298888, 2.673622, 1], [24, 0.5506894, 0.02869703, 2.66687, 1]]
[[0, 0.260321, 0.04819203, 2.845809, 1], [1, 0.2614578, 0.363712, 2.808339, 1], [2, 0.262092, 0.6704202, 2.759356, 1], [3, 0.2951172, 0.8164125, 2.740847, 1], [4, 0.09982337, 0.5663762, 2.79111, 1], [5, 0.03602094, 0.32026, 2.828571, 1], [6, 0.02288953, 0.1118735, 2.785635, 1], [7, 0.009452888, 0.05181352, 2.773214, 1], [8, 0.4414287, 0.4996088, 2.757721, 1], [9, 0.5034285, 0.288117, 2.782827, 1], [10, 0.5191875, 0.07178608, 2.721896, 1], [11, 0.5224699, 0.0118698, 2.696057, 1], [12, 0.1773854, 0.05138949, 2.819297, 1], [13, 0.1443527, -0.251945, 2.898798, 1], [14, 0.1309762, -0.5716367, 2.957978, 1], [15, 0.1103718, -0.6324942, 2.891271, 1], [16, 0.3364806, 0.04361672, 2.798275, 1], [17, 0.3776678, -0.2738872, 2.885558, 1], [18, 0.4019522, -0.5870057, 2.944054, 1], [19, 0.4156075, -0.6642954, 2.868265, 1], [20, 0.2621364, 0.5949953, 2.773793, 1], [21, 0.01271794, -0.01722793, 2.787479, 1], [22, 0.0314955, 0.02161314, 2.769462, 1], [23, 0.5250873, -0.06947841, 2.662774, 1], [24, 0.5541315, 0.03638655, 2.651318, 1]]
[[0, 0.2604795, 0.04825943, 2.846342, 1], [1, 0.2618555, 0.3639739, 2.809367, 1], [2, 0.262623, 0.6708509, 2.760751, 1], [3, 0.2956923, 0.816581, 2.742487, 1], [4, 0.0998323, 0.5664263, 2.791487, 1], [5, 0.03578571, 0.3202816, 2.828995, 1], [6, 0.02264217, 0.1119328, 2.785929, 1], [7, 0.01059546, 0.05585735, 2.772324, 1], [8, 0.4410157, 0.4998292, 2.757939, 1], [9, 0.5032872, 0.2893296, 2.780889, 1], [10, 0.5259511, 0.08008529, 2.703309, 1], [11, 0.5259328, 0.02164327, 2.673496, 1], [12, 0.1775325, 0.05152307, 2.819768, 1], [13, 0.1447883, -0.2530266, 2.899584, 1], [14, 0.130435, -0.5728266, 2.958539, 1], [15, 0.1162435, -0.6355121, 2.893258, 1], [16, 0.3366517, 0.0436236, 2.798884, 1], [17, 0.3783268, -0.276089, 2.886899, 1], [18, 0.40187, -0.5870469, 2.944286, 1], [19, 0.4092067, -0.6496089, 2.879167, 1], [20, 0.2626407, 0.5953967, 2.77511, 1], [21, 0.01758273, -0.01555374, 2.789465, 1], [22, 0.03559826, 0.03545827, 2.767554, 1], [23, 0.5331998, -0.05673939, 2.631761, 1], [24, 0.5631766, 0.05663946, 2.638778, 1]]
[[0, 0.2604496, 0.04823292, 2.846375, 1], [1, 0.2618371, 0.3639282, 2.809468, 1], [2, 0.2625928, 0.6707632, 2.76091, 1], [3, 0.2960043, 0.8169731, 2.743602, 1], [4, 0.09981962, 0.5665097, 2.791808, 1], [5, 0.03567047, 0.320221, 2.829108, 1], [6, 0.02247493, 0.1119028, 2.785999, 1], [7, 0.01037897, 0.05409009, 2.770931, 1], [8, 0.4408645, 0.4994928, 2.757762, 1], [9, 0.5025935, 0.292446, 2.775667, 1], [10, 0.528387, 0.09584249, 2.677374, 1], [11, 0.5308434, 0.03646843, 2.640712, 1], [12, 0.1775134, 0.05152641, 2.819788, 1], [13, 0.1430227, -0.2711354, 2.908199, 1], [14, 0.1299886, -0.5784997, 2.957488, 1], [15, 0.1110997, -0.6385068, 2.888793, 1], [16, 0.3366053, 0.04354779, 2.79894, 1], [17, 0.378139, -0.2731206, 2.885573, 1], [18, 0.401833, -0.5869561, 2.944106, 1], [19, 0.4096555, -0.6496277, 2.879445, 1], [20, 0.2626146, 0.5953242, 2.775255, 1], [21, 0.01730859, -0.01880025, 2.789161, 1], [22, 0.04490039, 0.03516449, 2.794333, 1], [23, 0.5350274, -0.03826689, 2.592847, 1], [24, 0.5696639, 0.0744736, 2.613231, 1]]
[[0, 0.2604355, 0.04826972, 2.846388, 1], [1, 0.2617966, 0.3642949, 2.809722, 1], [2, 0.2624462, 0.6716793, 2.761571, 1], [3, 0.2961454, 0.8177143, 2.745033, 1], [4, 0.09984735, 0.5666219, 2.792091, 1], [5, 0.03578094, 0.319869, 2.829271, 1], [6, 0.02242197, 0.1115943, 2.785957, 1], [7, 0.009935732, 0.05452351, 2.770923, 1], [8, 0.4407382, 0.4993427, 2.757773, 1], [9, 0.501493, 0.2977633, 2.771309, 1], [10, 0.5324204, 0.1121287, 2.651787, 1], [11, 0.535762, 0.05793611, 2.609376, 1], [12, 0.177499, 0.05159507, 2.819764, 1], [13, 0.1444255, -0.2636426, 2.904704, 1], [14, 0.130273, -0.5780765, 2.957481, 1], [15, 0.1099628, -0.6380504, 2.889487, 1], [16, 0.3365832, 0.04358101, 2.798995, 1], [17, 0.379305, -0.2766002, 2.887215, 1], [18, 0.4017478, -0.586652, 2.94361, 1], [19, 0.4079587, -0.649439, 2.878572, 1], [20, 0.2625009, 0.5960962, 2.775806, 1], [21, 0.0118756, -0.007942818, 2.783923, 1], [22, 0.02514839, -0.007912081, 2.78575, 1], [23, 0.5419888, -0.01416015, 2.549193, 1], [24, 0.574185, 0.09912065, 2.585526, 1]]
[[0, 0.2604631, 0.04839113, 2.846457, 1], [1, 0.2618197, 0.3645929, 2.810102, 1], [2, 0.2623699, 0.6720954, 2.762317, 1], [3, 0.2961739, 0.8183351, 2.745813, 1], [4, 0.0997548, 0.5666455, 2.792331, 1], [5, 0.035715, 0.3199022, 2.82926, 1], [6, 0.02223849, 0.1116462, 2.785872, 1], [7, 0.01066028, 0.05300074, 2.770313, 1], [8, 0.4417383, 0.499178, 2.759594, 1], [9, 0.5059512, 0.2981729, 2.769294, 1], [10, 0.5316021, 0.1295012, 2.635144, 1], [11, 0.5405725, 0.08322804, 2.576279, 1], [12, 0.1775241, 0.05168435, 2.819777, 1], [13, 0.1437341, -0.265187, 2.905609, 1], [14, 0.1301425, -0.5779722, 2.957477, 1], [15, 0.1097561, -0.637774, 2.889172, 1], [16, 0.3366155, 0.04375751, 2.799153, 1], [17, 0.3787521, -0.2792108, 2.888728, 1], [18, 0.402077, -0.587777, 2.942939, 1], [19, 0.4094241, -0.6502953, 2.877753, 1], [20, 0.2624548, 0.5964935, 2.77646, 1], [21, 0.01416018, -0.01403507, 2.78889, 1], [22, 0.03453247, 0.02065278, 2.7796, 1], [23, 0.5435204, 0.01331504, 2.505853, 1], [24, 0.5948853, 0.1163735, 2.546125, 1]]
[[0, 0.2604663, 0.04842641, 2.846443, 1], [1, 0.2618283, 0.364722, 2.810194, 1], [2, 0.2623493, 0.6723212, 2.762561, 1], [3, 0.2962382, 0.818332, 2.746482, 1], [4, 0.09971464, 0.5666975, 2.792376, 1], [5, 0.03548695, 0.319959, 2.828856, 1], [6, 0.0221119, 0.1116424, 2.785816, 1], [7, 0.01040876, 0.05559641, 2.766279, 1], [8, 0.4406778, 0.4992769, 2.759037, 1], [9, 0.5063361, 0.2987184, 2.768411, 1], [10, 0.5284142, 0.1526429, 2.607966, 1], [11, 0.5422376, 0.1168232, 2.546033, 1], [12, 0.1775307, 0.05171281, 2.819735, 1], [13, 0.1437947, -0.2651762, 2.905604, 1], [14, 0.1299732, -0.5777588, 2.957318, 1], [15, 0.1066215, -0.6367581, 2.889223, 1], [16, 0.3366169, 0.04381794, 2.79916, 1], [17, 0.3779872, -0.2731752, 2.886924, 1], [18, 0.4027023, -0.5868222, 2.942024, 1], [19, 0.4090935, -0.6496323, 2.877127, 1], [20, 0.2624433, 0.5967004, 2.776665, 1], [21, 0.01186382, -0.007354958, 2.780591, 1], [22, 0.0336324, 0.00860567, 2.777216, 1], [23, 0.5439957, 0.0545354, 2.461667, 1], [24, 0.5989263, 0.14378, 2.501, 1]]
[[0, 0.2604136, 0.04855184, 2.846528, 1], [1, 0.2618278, 0.3651308, 2.810561, 1], [2, 0.2624193, 0.6730109, 2.763206, 1], [3, 0.2962798, 0.818868, 2.747343, 1], [4, 0.09984555, 0.5670074, 2.792466, 1], [5, 0.03543399, 0.3199954, 2.82886, 1], [6, 0.02086135, 0.1120684, 2.783858, 1], [7, 0.0113889, 0.0522515, 2.766532, 1], [8, 0.4415341, 0.4979712, 2.758843, 1], [9, 0.5069504, 0.2973244, 2.768112, 1], [10, 0.5274764, 0.1780244, 2.585737, 1], [11, 0.5424903, 0.1582996, 2.530818, 1], [12, 0.1775048, 0.05182624, 2.819783, 1], [13, 0.143491, -0.2660866, 2.906159, 1], [14, 0.1297676, -0.5779079, 2.957176, 1], [15, 0.1050565, -0.6372439, 2.889193, 1], [16, 0.3365316, 0.04396022, 2.799289, 1], [17, 0.3780894, -0.2737202, 2.887487, 1], [18, 0.4024244, -0.5867309, 2.941982, 1], [19, 0.4089809, -0.6486086, 2.875035, 1], [20, 0.2624932, 0.5973267, 2.777244, 1], [21, 0.0182729, -0.0143619, 2.784282, 1], [22, 0.0357413, 0.0347869, 2.775, 1], [23, 0.5452964, 0.1019211, 2.443853, 1], [24, 0.5939428, 0.1828312, 2.505357, 1]]
[[0, 0.2599729, 0.04888863, 2.846781, 1], [1, 0.26151, 0.3655702, 2.811316, 1], [2, 0.2622383, 0.6734924, 2.764565, 1], [3, 0.2963517, 0.8188195, 2.748376, 1], [4, 0.09985557, 0.5671437, 2.792675, 1], [5, 0.035286, 0.3202009, 2.828721, 1], [6, 0.02085622, 0.1122411, 2.783854, 1], [7, 0.009708649, 0.0544408, 2.765436, 1], [8, 0.4420165, 0.4982321, 2.759908, 1], [9, 0.5062611, 0.2967046, 2.765414, 1], [10, 0.537989, 0.2160576, 2.562888, 1], [11, 0.5425872, 0.1990055, 2.512312, 1], [12, 0.1771117, 0.05214192, 2.819849, 1], [13, 0.1434613, -0.2661128, 2.906201, 1], [14, 0.1298591, -0.5778404, 2.957304, 1], [15, 0.1049861, -0.6371107, 2.889027, 1], [16, 0.3360243, 0.0443379, 2.799784, 1], [17, 0.3785176, -0.2767326, 2.88847, 1], [18, 0.4024038, -0.5867771, 2.941852, 1], [19, 0.4087704, -0.6486613, 2.874854, 1], [20, 0.2622704, 0.5978076, 2.778443, 1], [21, 0.01182206, -0.007325697, 2.773052, 1], [22, 0.0344123, 0.005296842, 2.76875, 1], [23, 0.5445328, 0.1484149, 2.407232, 1], [24, 0.5980948, 0.2224626, 2.476857, 1]]
[[0, 0.2596117, 0.04933047, 2.847263, 1], [1, 0.261388, 0.3659211, 2.812058, 1], [2, 0.2623218, 0.6736751, 2.765462, 1], [3, 0.2962303, 0.8189923, 2.750036, 1], [4, 0.09991741, 0.5672709, 2.793138, 1], [5, 0.03537834, 0.3203983, 2.828737, 1], [6, 0.02077646, 0.1124567, 2.783828, 1], [7, 0.01014852, 0.05365143, 2.765872, 1], [8, 0.4432551, 0.4981185, 2.761451, 1], [9, 0.495619, 0.2935424, 2.771492, 1], [10, 0.5327779, 0.258482, 2.557862, 1], [11, 0.5466008, 0.2431626, 2.500509, 1], [12, 0.1767719, 0.0526053, 2.820248, 1], [13, 0.1427487, -0.2686812, 2.907429, 1], [14, 0.1291146, -0.5802414, 2.957322, 1], [15, 0.1065785, -0.6418653, 2.887653, 1], [16, 0.3356601, 0.04474571, 2.800337, 1], [17, 0.3787793, -0.2759385, 2.888599, 1], [18, 0.4026769, -0.5864281, 2.942004, 1], [19, 0.4086802, -0.6483752, 2.875008, 1], [20, 0.2623022, 0.5980381, 2.779306, 1], [21, 0.0141384, -0.01475715, 2.786057, 1], [22, 0.02939535, 0.000827582, 2.773, 1], [23, 0.552444, 0.2110289, 2.41395, 1], [24, 0.5946802, 0.2618318, 2.482636, 1]]
[[0, 0.2593444, 0.04956124, 2.847536, 1], [1, 0.2611535, 0.3661745, 2.812436, 1], [2, 0.262108, 0.6738855, 2.765827, 1], [3, 0.2964289, 0.8193302, 2.751832, 1], [4, 0.09986656, 0.5673056, 2.793256, 1], [5, 0.03530591, 0.3204428, 2.828855, 1], [6, 0.0209088, 0.112606, 2.78322, 1], [7, 0.01062032, 0.0531684, 2.764079, 1], [8, 0.4424262, 0.4983557, 2.760958, 1], [9, 0.4875356, 0.2926108, 2.775595, 1], [10, 0.5256616, 0.2632019, 2.561278, 1], [11, 0.54201, 0.2812564, 2.493174, 1], [12, 0.1764791, 0.05288826, 2.820466, 1], [13, 0.1461039, -0.2574456, 2.901453, 1], [14, 0.1293916, -0.5786639, 2.958072, 1], [15, 0.1048206, -0.6378713, 2.891289, 1], [16, 0.3354258, 0.04492519, 2.800654, 1], [17, 0.3782128, -0.2719147, 2.887149, 1], [18, 0.4025329, -0.5840541, 2.94276, 1], [19, 0.4082754, -0.6464268, 2.876543, 1], [20, 0.2620825, 0.5982637, 2.779681, 1], [21, 0.01943414, -0.01768579, 2.784732, 1], [22, 0.04443863, 0.09515139, 2.765667, 1], [23, 0.5599952, 0.2658193, 2.421249, 1], [24, 0.5737128, 0.3072463, 2.498786, 1]]
