[[0, -0.00278894, -0.02735618, 2.052156, 1], [1, -0.003652035, 0.2249629, 2.10469, 1], [2, -0.004557654, 0.4678082, 2.146948, 1], [3, -0.00501665, 0.6159781, 2.124393, 1], [4, -0.1834095, 0.4019805, 2.173766, 1], [5, -0.2882881, 0.1803522, 2.199893, 1], [6, -0.3993263, 0.01468517, 2.090898, 1], [7, -0.4450689, -0.01577251, 2.07403, 1], [8, 0.1970701, 0.3895281, 2.15264, 1], [9, 0.3430892, 0.1482745, 2.161726, 1], [10, 0.443536, -0.04321698, 2.098663, 1], [11, 0.4508064, -0.09880377, 2.102843, 1], [12, -0.08592957, -0.02546917, 2.022814, 1], [13, -0.105046, -0.1931463, 1.699725, 1], [14, -0.08092955, -0.5913435, 1.571886, 1], [15, -0.07621099, -0.6526237, 1.437205, 1], [16, 0.08015244, -0.02823191, 2.015486, 1], [17, 0.1692934, -0.2025048, 1.700021, 1], [18, 0.1206231, -0.5792392, 1.58563, 1], [19, 0.1054531, -0.6468018, 1.447701, 1], [20, -0.00472644, 0.4081789, 2.138624, 1], [21, -0.4740324, -0.07058656, 2.066251, 1], [22, -0.4175842, -0.02529304, 2.124866, 1], [23, 0.4757953, -0.170047, 2.122494, 1], [24, 0.5004354, -0.1128511, 2.119143, 1]]
[[0, -0.004426551, -0.02701671, 2.051714, 1], [1, -0.003775621, 0.224961, 2.10456, 1], [2, -0.004029355, 0.4676595, 2.146639, 1], [3, -0.004337491, 0.6159178, 2.123837, 1], [4, -0.1834005, 0.4019197, 2.174173, 1], [5, -0.2937211, 0.178492, 2.19853, 1], [6, -0.4216202, 0.01319731, 2.095055, 1], [7, -0.4637927, -0.01815124, 2.083417, 1], [8, 0.1965234, 0.3890769, 2.151813, 1], [9, 0.3408365, 0.1479203, 2.16062, 1], [10, 0.435342, -0.04709494, 2.100503, 1], [11, 0.4417619, -0.1052019, 2.104273, 1], [12, -0.08816638, -0.02513801, 2.022918, 1], [13, -0.1051071, -0.1930933, 1.699831, 1], [14, -0.08078894, -0.5908901, 1.57237, 1], [15, -0.07612173, -0.6525425, 1.437035, 1], [16, 0.07896732, -0.02788568, 2.014503, 1], [17, 0.1693285, -0.2025105, 1.69991, 1], [18, 0.1207813, -0.5790366, 1.585578, 1], [19, 0.1059007, -0.6467717, 1.44766, 1], [20, -0.004415754, 0.4080964, 2.138368, 1], [21, -0.4961538, -0.0616435, 2.070408, 1], [22, -0.4423756, -0.03291983, 2.136938, 1], [23, 0.4637733, -0.1756195, 2.11989, 1], [24, 0.4935041, -0.1197833, 2.121375, 1]]
[[0, -0.004543868, -0.02703592, 2.051861, 1], [1, -0.003777808, 0.2249382, 2.104564, 1], [2, -0.003834817, 0.4675505, 2.146451, 1], [3, -0.004162106, 0.6159037, 2.123178, 1], [4, -0.1834611, 0.4015452, 2.174369, 1], [5, -0.2988939, 0.1786885, 2.198308, 1], [6, -0.4315483, 0.01223759, 2.099647, 1], [7, -0.4788087, -0.01923766, 2.094516, 1], [8, 0.1958319, 0.388644, 2.150691, 1], [9, 0.3397975, 0.1470951, 2.159964, 1], [10, 0.4287664, -0.05347156, 2.101556, 1], [11, 0.4329722, -0.1100531, 2.104839, 1], [12, -0.08870861, -0.0253037, 2.023202, 1], [13, -0.1051527, -0.1930705, 1.699831, 1], [14, -0.08078358, -0.5908706, 1.572365, 1], [15, -0.07613499, -0.6524676, 1.436968, 1], [16, 0.07905224, -0.02784671, 2.014612, 1], [17, 0.1692882, -0.2023918, 1.699899, 1], [18, 0.1196585, -0.5804403, 1.584428, 1], [19, 0.1034016, -0.6469347, 1.446411, 1], [20, -0.004259665, 0.4080112, 2.138232, 1], [21, -0.5152233, -0.07148722, 2.091399, 1], [22, -0.4599595, -0.03534075, 2.151583, 1], [23, 0.450168, -0.1839411, 2.118783, 1], [24, 0.4801666, -0.1223183, 2.114687, 1]]
[[0, -0.005060981, -0.02698784, 2.051749, 1], [1, -0.004297019, 0.224896, 2.104604, 1], [2, -0.004242301, 0.4674716, 2.146603, 1], [3, -0.0041667, 0.6158334, 2.123077, 1], [4, -0.1841862, 0.4012791, 2.175752, 1], [5, -0.3062947, 0.1773194, 2.198876, 1], [6, -0.4479931, 0.01322079, 2.122666, 1], [7, -0.4948806, -0.02083364, 2.112609, 1], [8, 0.1946999, 0.3882726, 2.149222, 1], [9, 0.3379981, 0.1467378, 2.158419, 1], [10, 0.42368, -0.06095258, 2.101328, 1], [11, 0.4253269, -0.1150383, 2.106763, 1], [12, -0.08944683, -0.02533246, 2.023192, 1], [13, -0.1053196, -0.1926263, 1.700141, 1], [14, -0.08092019, -0.590804, 1.572552, 1], [15, -0.07603852, -0.6528568, 1.436094, 1], [16, 0.0787885, -0.02775333, 2.014408, 1], [17, 0.1693386, -0.2024422, 1.699787, 1], [18, 0.119465, -0.58144, 1.583073, 1], [19, 0.1046419, -0.647096, 1.446237, 1], [20, -0.004610181, 0.4079537, 2.138324, 1], [21, -0.5310623, -0.07073411, 2.110119, 1], [22, -0.4774288, -0.03557358, 2.166117, 1], [23, 0.4439828, -0.1816116, 2.121897, 1], [24, 0.4823044, -0.1249598, 2.1358, 1]]
[[0, -0.006102432, -0.02756308, 2.052126, 1], [1, -0.004734267, 0.224688, 2.104816, 1], [2, -0.004290345, 0.4674708, 2.146659, 1], [3, -0.004589028, 0.615624, 2.122885, 1], [4, -0.1839656, 0.4011575, 2.175143, 1], [5, -0.3171616, 0.1733647, 2.200237, 1], [6, -0.4569509, 0.01358944, 2.131308, 1], [7, -0.5078965, -0.0202302, 2.122492, 1], [8, 0.1937133, 0.3876185, 2.147616, 1], [9, 0.3366887, 0.1459177, 2.157768, 1], [10, 0.4195097, -0.06572291, 2.099815, 1], [11, 0.4183977, -0.1187028, 2.104315, 1], [12, -0.09074609, -0.02619023, 2.024114, 1], [13, -0.1053546, -0.1926115, 1.700204, 1], [14, -0.08093404, -0.59075, 1.572497, 1], [15, -0.07604627, -0.6528412, 1.436136, 1], [16, 0.07810257, -0.0280926, 2.014367, 1], [17, 0.1693788, -0.2023967, 1.699746, 1], [18, 0.119433, -0.5814977, 1.583028, 1], [19, 0.1051377, -0.6471337, 1.44604, 1], [20, -0.004683474, 0.4079329, 2.138387, 1], [21, -0.5480586, -0.08068673, 2.132807, 1], [22, -0.4846468, -0.02944423, 2.171722, 1], [23, 0.4366477, -0.1884591, 2.127513, 1], [24, 0.4756387, -0.1328491, 2.133, 1]]
[[0, -0.006320104, -0.02756053, 2.052116, 1], [1, -0.005182229, 0.2247343, 2.104887, 1], [2, -0.004862399, 0.4676331, 2.146813, 1], [3, -0.005521689, 0.615609, 2.122504, 1], [4, -0.1860516, 0.3995034, 2.176906, 1], [5, -0.3194209, 0.1745139, 2.202065, 1], [6, -0.4698041, 0.01382349, 2.146683, 1], [7, -0.5199559, -0.01796127, 2.136882, 1], [8, 0.1923145, 0.3879317, 2.146363, 1], [9, 0.3344279, 0.1446025, 2.156071, 1], [10, 0.4149884, -0.07043479, 2.098116, 1], [11, 0.4140458, -0.1210699, 2.101402, 1], [12, -0.09121003, -0.02652781, 2.024561, 1], [13, -0.1054502, -0.192284, 1.700696, 1], [14, -0.08070996, -0.5901041, 1.572815, 1], [15, -0.07609165, -0.6528409, 1.436075, 1], [16, 0.07786144, -0.02775528, 2.013853, 1], [17, 0.1693707, -0.2024018, 1.699722, 1], [18, 0.1192864, -0.5817563, 1.582755, 1], [19, 0.1029515, -0.6476521, 1.444765, 1], [20, -0.0051645, 0.408058, 2.138494, 1], [21, -0.5611351, -0.0739736, 2.140688, 1], [22, -0.5028723, -0.0327029, 2.189546, 1], [23, 0.4323529, -0.1850552, 2.119539, 1], [24, 0.4717098, -0.1349475, 2.1255, 1]]
[[0, -0.0053621, -0.02741523, 2.050833, 1], [1, -0.005222012, 0.2247395, 2.104721, 1], [2, -0.005525515, 0.4676122, 2.146959, 1], [3, -0.006770684, 0.61526, 2.121958, 1], [4, -0.1858134, 0.3988813, 2.175909, 1], [5, -0.3236054, 0.1760378, 2.204418, 1], [6, -0.4790061, 0.01256711, 2.156343, 1], [7, -0.5306189, -0.01576133, 2.150031, 1], [8, 0.1905009, 0.3885539, 2.144775, 1], [9, 0.331101, 0.1445666, 2.154115, 1], [10, 0.4105589, -0.07211438, 2.095912, 1], [11, 0.4104981, -0.1219525, 2.096856, 1], [12, -0.09070224, -0.02685071, 2.024113, 1], [13, -0.1054514, -0.1922378, 1.700668, 1], [14, -0.0807821, -0.5901705, 1.572731, 1], [15, -0.07609247, -0.6527789, 1.436012, 1], [16, 0.07989975, -0.02655562, 2.010763, 1], [17, 0.1693561, -0.202395, 1.699698, 1], [18, 0.1192921, -0.5817925, 1.582792, 1], [19, 0.1017541, -0.6476992, 1.444387, 1], [20, -0.005521887, 0.4080508, 2.138502, 1], [21, -0.5696194, -0.07034892, 2.151116, 1], [22, -0.5227219, -0.03862162, 2.206867, 1], [23, 0.4276811, -0.1855441, 2.114543, 1], [24, 0.4625371, -0.1268819, 2.118, 1]]
[[0, -0.005241313, -0.02740294, 2.050579, 1], [1, -0.005419981, 0.2247205, 2.104694, 1], [2, -0.006679185, 0.4675463, 2.147439, 1], [3, -0.008707161, 0.614859, 2.121991, 1], [4, -0.1889067, 0.3962536, 2.178432, 1], [5, -0.327566, 0.1782431, 2.209053, 1], [6, -0.4875799, 0.01653566, 2.169124, 1], [7, -0.5406995, -0.01290736, 2.163144, 1], [8, 0.1888485, 0.3890841, 2.14314, 1], [9, 0.3300117, 0.1432425, 2.153098, 1], [10, 0.4093986, -0.0732192, 2.095422, 1], [11, 0.409472, -0.1216345, 2.093589, 1], [12, -0.09051055, -0.02718987, 2.024118, 1], [13, -0.1055085, -0.1921275, 1.700791, 1], [14, -0.08093081, -0.5902413, 1.572753, 1], [15, -0.07765925, -0.6546541, 1.433227, 1], [16, 0.08008333, -0.02601129, 2.009837, 1], [17, 0.1693479, -0.2024095, 1.699674, 1], [18, 0.1191643, -0.5816793, 1.582859, 1], [19, 0.1032142, -0.6473076, 1.444902, 1], [20, -0.00633256, 0.4080027, 2.138774, 1], [21, -0.5822743, -0.06807166, 2.168004, 1], [22, -0.5283428, -0.03159647, 2.218801, 1], [23, 0.4225793, -0.1844997, 2.110111, 1], [24, 0.4622153, -0.1411047, 2.1165, 1]]
[[0, -0.003697891, -0.02780274, 2.049976, 1], [1, -0.005440946, 0.2247002, 2.104682, 1], [2, -0.008282771, 0.4677084, 2.147908, 1], [3, -0.01135129, 0.6143689, 2.121801, 1], [4, -0.1913535, 0.3939895, 2.179965, 1], [5, -0.3327809, 0.1764534, 2.211211, 1], [6, -0.4916679, 0.01810553, 2.170963, 1], [7, -0.5469545, -0.01116199, 2.170374, 1], [8, 0.1872588, 0.3895161, 2.141963, 1], [9, 0.3281906, 0.1436346, 2.151817, 1], [10, 0.4047791, -0.07221366, 2.090213, 1], [11, 0.4062399, -0.119169, 2.087835, 1], [12, -0.08842557, -0.02862527, 2.023683, 1], [13, -0.1058807, -0.1917957, 1.701404, 1], [14, -0.08071408, -0.5899572, 1.57287, 1], [15, -0.07746266, -0.6549025, 1.432885, 1], [16, 0.08135185, -0.0257829, 2.009213, 1], [17, 0.1693136, -0.2024751, 1.699578, 1], [18, 0.1174587, -0.5831245, 1.581275, 1], [19, 0.1020267, -0.6473312, 1.444814, 1], [20, -0.007298813, 0.4080707, 2.139027, 1], [21, -0.5875469, -0.06541989, 2.173592, 1], [22, -0.5324644, -0.02809394, 2.221778, 1], [23, 0.4272934, -0.1812981, 2.106277, 1], [24, 0.463939, -0.1363154, 2.115552, 1]]
[[0, -0.003750536, -0.02794068, 2.049999, 1], [1, -0.005934423, 0.2245282, 2.104793, 1], [2, -0.009407207, 0.4676681, 2.148229, 1], [3, -0.01388265, 0.6141667, 2.121872, 1], [4, -0.1908057, 0.3942141, 2.178964, 1], [5, -0.3356066, 0.1767038, 2.214035, 1], [6, -0.4978876, 0.02014304, 2.179096, 1], [7, -0.5542973, -0.009479648, 2.180948, 1], [8, 0.1862625, 0.3899255, 2.141547, 1], [9, 0.3277052, 0.143884, 2.151208, 1], [10, 0.4012063, -0.06924955, 2.086563, 1], [11, 0.4043428, -0.1183202, 2.083567, 1], [12, -0.08850003, -0.02903423, 2.023955, 1], [13, -0.1059607, -0.1921724, 1.701351, 1], [14, -0.08066868, -0.5900739, 1.573003, 1], [15, -0.07728387, -0.6542099, 1.433524, 1], [16, 0.08129544, -0.02583447, 2.009168, 1], [17, 0.1692845, -0.2025768, 1.699478, 1], [18, 0.1174944, -0.583118, 1.581294, 1], [19, 0.1021424, -0.6473643, 1.444736, 1], [20, -0.008318407, 0.4079907, 2.139308, 1], [21, -0.5966665, -0.06537042, 2.19026, 1], [22, -0.5534103, -0.03409834, 2.236714, 1], [23, 0.4226157, -0.182037, 2.105548, 1], [24, 0.4651048, -0.1367591, 2.119621, 1]]
[[0, -0.00349689, -0.02877687, 2.050305, 1], [1, -0.006055536, 0.2242498, 2.104952, 1], [2, -0.009663396, 0.4676509, 2.148365, 1], [3, -0.01596687, 0.6143261, 2.122315, 1], [4, -0.1935223, 0.3926226, 2.180884, 1], [5, -0.3427118, 0.1745969, 2.218641, 1], [6, -0.5028383, 0.0215447, 2.185338, 1], [7, -0.5603397, -0.009591446, 2.185298, 1], [8, 0.1851212, 0.3903288, 2.141177, 1], [9, 0.3264267, 0.1446442, 2.150451, 1], [10, 0.3992716, -0.06794199, 2.084281, 1], [11, 0.4027945, -0.1173206, 2.080462, 1], [12, -0.08731918, -0.03089322, 2.02496, 1], [13, -0.1059595, -0.1921671, 1.701357, 1], [14, -0.08074241, -0.5901797, 1.572896, 1], [15, -0.07734185, -0.6542746, 1.433527, 1], [16, 0.08114074, -0.02616336, 2.009222, 1], [17, 0.1692822, -0.2025795, 1.699466, 1], [18, 0.1175664, -0.583075, 1.581447, 1], [19, 0.1034202, -0.6476188, 1.444989, 1], [20, -0.008554796, 0.4079201, 2.139452, 1], [21, -0.6005568, -0.06704687, 2.193182, 1], [22, -0.5288761, -0.01608828, 2.221692, 1], [23, 0.4197203, -0.1789746, 2.100052, 1], [24, 0.4556285, -0.134741, 2.106714, 1]]
