[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [461.588, 217.843, 1.0]], ['2, k, 2', [426.354, 216.446, 1.0]], ['2, k, 3', [411.719, 275.06, 1.0]], ['2, k, 4', [414.642, 328.011, 1.0]], ['2, k, 5', [498.296, 217.845, 1.0]], ['2, k, 6', [511.557, 273.666, 1.0]], ['2, k, 7', [511.564, 326.522, 1.0]], ['2, k, 8', [463.085, 335.326, 1.0]], ['2, k, 9', [439.581, 335.362, 1.0]], ['2, k, 10', [427.921, 407.312, 1.0]], ['2, k, 11', [419.049, 466.035, 1.0]], ['2, k, 12', [486.617, 335.318, 1.0]], ['2, k, 13', [498.336, 405.885, 1.0]], ['2, k, 14', [511.549, 466.085, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [515.986, 492.498, 1.0]], ['2, k, 20', [524.827, 488.073, 1.0]], ['2, k, 21', [510.054, 474.807, 1.0]], ['2, k, 22', [414.636, 491.036, 1.0]], ['2, k, 23', [405.775, 488.029, 1.0]], ['2, k, 24', [424.941, 473.352, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [461.582, 217.87, 1.0]], ['2, k, 2', [424.928, 217.835, 1.0]], ['2, k, 3', [411.723, 275.074, 1.0]], ['2, k, 4', [414.635, 327.996, 1.0]], ['2, k, 5', [498.3, 217.864, 1.0]], ['2, k, 6', [511.559, 275.071, 1.0]], ['2, k, 7', [511.55, 326.515, 1.0]], ['2, k, 8', [463.091, 335.329, 1.0]], ['2, k, 9', [439.584, 335.375, 1.0]], ['2, k, 10', [427.899, 408.795, 1.0]], ['2, k, 11', [419.055, 466.052, 1.0]], ['2, k, 12', [486.628, 335.309, 1.0]], ['2, k, 13', [498.341, 407.293, 1.0]], ['2, k, 14', [511.556, 467.523, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [515.969, 492.499, 1.0]], ['2, k, 20', [524.822, 488.071, 1.0]], ['2, k, 21', [510.056, 474.842, 1.0]], ['2, k, 22', [414.631, 491.045, 1.0]], ['2, k, 23', [405.774, 488.036, 1.0]], ['2, k, 24', [424.949, 473.358, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [461.602, 217.902, 1.0]], ['2, k, 2', [424.939, 217.864, 1.0]], ['2, k, 3', [411.724, 275.068, 1.0]], ['2, k, 4', [414.642, 327.998, 1.0]], ['2, k, 5', [498.317, 217.888, 1.0]], ['2, k, 6', [511.56, 275.074, 1.0]], ['2, k, 7', [511.546, 326.55, 1.0]], ['2, k, 8', [463.076, 335.325, 1.0]], ['2, k, 9', [439.571, 335.357, 1.0]], ['2, k, 10', [427.918, 407.33, 1.0]], ['2, k, 11', [419.043, 466.051, 1.0]], ['2, k, 12', [486.612, 335.319, 1.0]], ['2, k, 13', [498.338, 405.905, 1.0]], ['2, k, 14', [511.552, 467.511, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [515.977, 492.501, 1.0]], ['2, k, 20', [524.82, 488.074, 1.0]], ['2, k, 21', [510.05, 474.837, 1.0]], ['2, k, 22', [414.625, 491.03, 1.0]], ['2, k, 23', [404.424, 488.026, 1.0]], ['2, k, 24', [424.933, 473.372, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [460.19, 217.896, 1.0]], ['2, k, 2', [424.896, 217.87, 1.0]], ['2, k, 3', [413.164, 275.07, 1.0]], ['2, k, 4', [414.642, 327.977, 1.0]], ['2, k, 5', [498.305, 217.883, 1.0]], ['2, k, 6', [511.546, 275.057, 1.0]], ['2, k, 7', [511.535, 326.541, 1.0]], ['2, k, 8', [463.093, 335.307, 1.0]], ['2, k, 9', [439.593, 335.343, 1.0]], ['2, k, 10', [427.93, 407.312, 1.0]], ['2, k, 11', [419.033, 466.032, 1.0]], ['2, k, 12', [486.623, 335.305, 1.0]], ['2, k, 13', [498.335, 407.281, 1.0]], ['2, k, 14', [511.548, 467.519, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [515.997, 492.502, 1.0]], ['2, k, 20', [524.828, 488.072, 1.0]], ['2, k, 21', [510.038, 474.839, 1.0]], ['2, k, 22', [414.638, 491.027, 1.0]], ['2, k, 23', [405.774, 488.03, 1.0]], ['2, k, 24', [424.919, 473.356, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [461.603, 217.872, 1.0]], ['2, k, 2', [424.916, 217.844, 1.0]], ['2, k, 3', [413.167, 275.063, 1.0]], ['2, k, 4', [414.66, 327.998, 1.0]], ['2, k, 5', [498.322, 217.889, 1.0]], ['2, k, 6', [511.546, 275.058, 1.0]], ['2, k, 7', [511.538, 326.535, 1.0]], ['2, k, 8', [463.088, 335.325, 1.0]], ['2, k, 9', [439.582, 335.364, 1.0]], ['2, k, 10', [427.908, 408.808, 1.0]], ['2, k, 11', [419.023, 466.072, 1.0]], ['2, k, 12', [486.625, 335.318, 1.0]], ['2, k, 13', [498.336, 407.331, 1.0]], ['2, k, 14', [511.556, 467.539, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [470.471, 175.282, 1.0]], ['2, k, 19', [516.003, 493.924, 1.0]], ['2, k, 20', [524.833, 488.084, 1.0]], ['2, k, 21', [510.048, 474.848, 1.0]], ['2, k, 22', [414.629, 491.028, 1.0]], ['2, k, 23', [404.426, 488.035, 1.0]], ['2, k, 24', [424.906, 473.407, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [461.595, 217.872, 1.0]], ['2, k, 2', [424.929, 217.848, 1.0]], ['2, k, 3', [413.163, 275.059, 1.0]], ['2, k, 4', [414.661, 328.016, 1.0]], ['2, k, 5', [498.307, 217.862, 1.0]], ['2, k, 6', [511.555, 275.05, 1.0]], ['2, k, 7', [511.544, 326.535, 1.0]], ['2, k, 8', [463.095, 333.912, 1.0]], ['2, k, 9', [439.599, 335.326, 1.0]], ['2, k, 10', [427.926, 407.337, 1.0]], ['2, k, 11', [419.035, 466.049, 1.0]], ['2, k, 12', [486.617, 333.908, 1.0]], ['2, k, 13', [498.327, 405.893, 1.0]], ['2, k, 14', [511.55, 467.517, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [467.508, 178.198, 1.0]], ['2, k, 19', [517.42, 492.511, 1.0]], ['2, k, 20', [524.836, 488.075, 1.0]], ['2, k, 21', [508.662, 474.84, 1.0]], ['2, k, 22', [414.634, 491.031, 1.0]], ['2, k, 23', [405.775, 488.032, 1.0]], ['2, k, 24', [424.924, 473.372, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [461.583, 217.885, 1.0]], ['2, k, 2', [424.917, 217.861, 1.0]], ['2, k, 3', [413.163, 275.07, 1.0]], ['2, k, 4', [414.669, 328.0, 1.0]], ['2, k, 5', [498.307, 217.876, 1.0]], ['2, k, 6', [511.542, 275.058, 1.0]], ['2, k, 7', [511.536, 326.545, 1.0]], ['2, k, 8', [463.1, 333.913, 1.0]], ['2, k, 9', [439.597, 335.331, 1.0]], ['2, k, 10', [427.923, 407.3, 1.0]], ['2, k, 11', [419.027, 466.038, 1.0]], ['2, k, 12', [486.628, 333.908, 1.0]], ['2, k, 13', [498.317, 405.882, 1.0]], ['2, k, 14', [511.547, 467.511, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [468.966, 178.216, 1.0]], ['2, k, 19', [515.997, 492.502, 1.0]], ['2, k, 20', [524.83, 488.073, 1.0]], ['2, k, 21', [508.657, 474.838, 1.0]], ['2, k, 22', [414.635, 491.019, 1.0]], ['2, k, 23', [404.424, 488.026, 1.0]], ['2, k, 24', [424.911, 473.37, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [460.199, 217.884, 1.0]], ['2, k, 2', [423.481, 217.86, 1.0]], ['2, k, 3', [413.181, 275.05, 1.0]], ['2, k, 4', [414.665, 326.561, 1.0]], ['2, k, 5', [498.306, 217.88, 1.0]], ['2, k, 6', [511.549, 275.053, 1.0]], ['2, k, 7', [511.544, 326.521, 1.0]], ['2, k, 8', [463.101, 335.308, 1.0]], ['2, k, 9', [439.594, 335.342, 1.0]], ['2, k, 10', [427.919, 407.344, 1.0]], ['2, k, 11', [419.025, 466.052, 1.0]], ['2, k, 12', [486.635, 335.306, 1.0]], ['2, k, 13', [498.325, 407.303, 1.0]], ['2, k, 14', [511.566, 467.548, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [515.999, 493.937, 1.0]], ['2, k, 20', [524.84, 488.095, 1.0]], ['2, k, 21', [510.073, 474.861, 1.0]], ['2, k, 22', [414.625, 491.016, 1.0]], ['2, k, 23', [404.42, 488.026, 1.0]], ['2, k, 24', [424.91, 473.39, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [460.19, 217.926, 1.0]], ['2, k, 2', [424.895, 217.89, 1.0]], ['2, k, 3', [413.192, 273.684, 1.0]], ['2, k, 4', [414.668, 327.989, 1.0]], ['2, k, 5', [498.302, 217.927, 1.0]], ['2, k, 6', [511.55, 273.685, 1.0]], ['2, k, 7', [511.567, 326.522, 1.0]], ['2, k, 8', [463.101, 335.295, 1.0]], ['2, k, 9', [439.605, 335.333, 1.0]], ['2, k, 10', [429.265, 405.867, 1.0]], ['2, k, 11', [419.023, 466.045, 1.0]], ['2, k, 12', [486.622, 333.919, 1.0]], ['2, k, 13', [498.324, 405.858, 1.0]], ['2, k, 14', [511.55, 467.504, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [517.44, 493.927, 1.0]], ['2, k, 20', [524.849, 488.082, 1.0]], ['2, k, 21', [508.653, 474.839, 1.0]], ['2, k, 22', [414.644, 491.003, 1.0]], ['2, k, 23', [405.776, 488.017, 1.0]], ['2, k, 24', [424.903, 473.386, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [461.581, 217.877, 1.0]], ['2, k, 2', [424.906, 217.844, 1.0]], ['2, k, 3', [413.199, 273.687, 1.0]], ['2, k, 4', [414.677, 327.998, 1.0]], ['2, k, 5', [498.301, 217.871, 1.0]], ['2, k, 6', [511.542, 273.686, 1.0]], ['2, k, 7', [511.566, 326.534, 1.0]], ['2, k, 8', [463.096, 333.915, 1.0]], ['2, k, 9', [439.592, 335.332, 1.0]], ['2, k, 10', [427.913, 407.345, 1.0]], ['2, k, 11', [419.029, 466.05, 1.0]], ['2, k, 12', [486.628, 333.91, 1.0]], ['2, k, 13', [498.318, 405.897, 1.0]], ['2, k, 14', [511.554, 467.532, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [517.419, 493.939, 1.0]], ['2, k, 20', [524.838, 488.089, 1.0]], ['2, k, 21', [510.045, 474.851, 1.0]], ['2, k, 22', [414.635, 491.018, 1.0]], ['2, k, 23', [404.426, 488.027, 1.0]], ['2, k, 24', [424.914, 473.378, 1.0]]]
[['2, k, 0', [0.0, 0.0, 1.0]], ['2, k, 1', [460.175, 217.891, 1.0]], ['2, k, 2', [422.01, 217.884, 1.0]], ['2, k, 3', [413.199, 275.059, 1.0]], ['2, k, 4', [416.031, 327.995, 1.0]], ['2, k, 5', [498.308, 217.882, 1.0]], ['2, k, 6', [511.549, 273.678, 1.0]], ['2, k, 7', [511.558, 326.516, 1.0]], ['2, k, 8', [463.083, 335.311, 1.0]], ['2, k, 9', [439.58, 335.354, 1.0]], ['2, k, 10', [427.917, 408.778, 1.0]], ['2, k, 11', [419.024, 466.063, 1.0]], ['2, k, 12', [486.619, 335.3, 1.0]], ['2, k, 13', [498.347, 407.326, 1.0]], ['2, k, 14', [511.557, 468.965, 1.0]], ['2, k, 15', [0.0, 0.0, 1.0]], ['2, k, 16', [0.0, 0.0, 1.0]], ['2, k, 17', [0.0, 0.0, 1.0]], ['2, k, 18', [0.0, 0.0, 1.0]], ['2, k, 19', [515.976, 492.505, 1.0]], ['2, k, 20', [524.824, 488.078, 1.0]], ['2, k, 21', [510.048, 474.872, 1.0]], ['2, k, 22', [414.627, 491.019, 1.0]], ['2, k, 23', [404.422, 488.026, 1.0]], ['2, k, 24', [424.9, 473.391, 1.0]]]
