[[0, -0.358983, -0.817001, 2.88302, 1.0], [1, -0.350512, -0.52178, 2.88325, 1.0], [2, -0.340624, -0.230195, 2.87041, 1.0], [3, -0.320557, -0.084544, 2.88489, 1.0], [4, -0.519335, -0.315825, 2.85261, 1.0], [5, -0.700391, -0.408726, 2.86084, 1.0], [6, -0.75153, -0.562322, 2.81574, 1.0], [7, -0.691819, -0.573336, 2.78949, 1.0], [8, -0.164607, -0.347352, 2.90603, 1.0], [9, -0.0700747, -0.500586, 2.93585, 1.0], [10, -0.103846, -0.659184, 2.88975, 1.0], [11, -0.13234, -0.648404, 2.89246, 1.0], [12, -0.435532, -0.800394, 2.83971, 1.0], [13, -0.449073, -1.02766, 2.78956, 1.0], [14, -0.453809, -1.30294, 2.87832, 1.0], [15, -0.435967, -1.41328, 2.82422, 1.0], [16, -0.274139, -0.814722, 2.8597, 1.0], [17, -0.199012, -1.11378, 2.87672, 1.0], [18, -0.167957, -1.55872, 2.97735, 1.0], [19, -0.193604, -1.58594, 2.86523, 1.0], [20, -0.343357, -0.30266, 2.87597, 1.0], [21, -0.686757, -0.58933, 2.77812, 1.0], [22, -0.678964, -0.561964, 2.763, 1.0], [23, -0.139766, -0.660493, 2.88241, 1.0], [24, -0.136185, -0.642879, 2.862, 1.0]]
[[0, -0.351074, -0.778245, 2.83248, 1.0], [1, -0.34729, -0.510514, 2.8656, 1.0], [2, -0.340295, -0.230255, 2.86872, 1.0], [3, -0.320236, -0.0844513, 2.88193, 1.0], [4, -0.520222, -0.315824, 2.85154, 1.0], [5, -0.713549, -0.428836, 2.85151, 1.0], [6, -0.703088, -0.59261, 2.79488, 1.0], [7, -0.682445, -0.586358, 2.78298, 1.0], [8, -0.16441, -0.347338, 2.9045, 1.0], [9, -0.0700407, -0.500719, 2.93455, 1.0], [10, -0.10157, -0.663585, 2.8865, 1.0], [11, -0.132679, -0.652686, 2.89985, 1.0], [12, -0.427875, -0.762029, 2.79294, 1.0], [13, -0.449947, -1.0024, 2.80464, 1.0], [14, -0.45117, -1.32508, 2.88002, 1.0], [15, -0.434248, -1.43175, 2.8251, 1.0], [16, -0.266221, -0.776614, 2.80706, 1.0], [17, -0.199801, -1.09479, 2.86179, 1.0], [18, -0.182316, -1.53437, 2.94651, 1.0], [19, -0.200761, -1.58607, 2.8585, 1.0], [20, -0.342681, -0.302037, 2.87282, 1.0], [21, -0.6708, -0.588611, 2.7744, 1.0], [22, -0.651187, -0.580829, 2.755, 1.0], [23, -0.139665, -0.652146, 2.88008, 1.0], [24, -0.138885, -0.648973, 2.8676, 1.0]]
[[0, -0.354819, -0.781685, 2.82934, 1.0], [1, -0.348537, -0.509961, 2.86082, 1.0], [2, -0.340197, -0.230415, 2.868, 1.0], [3, -0.320229, -0.0844917, 2.88115, 1.0], [4, -0.520263, -0.3161, 2.85088, 1.0], [5, -0.715313, -0.424517, 2.85267, 1.0], [6, -0.701138, -0.590508, 2.79471, 1.0], [7, -0.684589, -0.589758, 2.78797, 1.0], [8, -0.164389, -0.348306, 2.90389, 1.0], [9, -0.0767526, -0.520398, 2.92084, 1.0], [10, -0.148469, -0.669422, 2.86014, 1.0], [11, -0.198914, -0.693514, 2.81727, 1.0], [12, -0.431892, -0.765574, 2.78842, 1.0], [13, -0.452501, -1.09571, 2.82745, 1.0], [14, -0.451477, -1.38352, 2.89556, 1.0], [15, -0.414421, -1.48474, 2.83944, 1.0], [16, -0.269856, -0.780146, 2.80552, 1.0], [17, -0.210321, -1.13479, 2.852, 1.0], [18, -0.185118, -1.53896, 2.94307, 1.0], [19, -0.202238, -1.58906, 2.85401, 1.0], [20, -0.342676, -0.301834, 2.87075, 1.0], [21, -0.634, -0.62739, 2.77872, 1.0], [22, -0.664678, -0.579818, 2.76259, 1.0], [23, -0.209146, -0.764048, 2.7927, 1.0], [24, -0.215195, -0.66035, 2.77737, 1.0]]
[[0, -0.358946, -0.784052, 2.82659, 1.0], [1, -0.351506, -0.50974, 2.85719, 1.0], [2, -0.341585, -0.230868, 2.86725, 1.0], [3, -0.320274, -0.0847648, 2.88073, 1.0], [4, -0.521309, -0.3173, 2.85002, 1.0], [5, -0.677203, -0.352833, 2.87782, 1.0], [6, -0.711265, -0.508231, 2.81656, 1.0], [7, -0.69772, -0.54495, 2.79278, 1.0], [8, -0.164828, -0.350483, 2.90253, 1.0], [9, -0.0788517, -0.523227, 2.91855, 1.0], [10, -0.147883, -0.667831, 2.86106, 1.0], [11, -0.199598, -0.678909, 2.82292, 1.0], [12, -0.43607, -0.767781, 2.78489, 1.0], [13, -0.454587, -1.09856, 2.82733, 1.0], [14, -0.450177, -1.37943, 2.89302, 1.0], [15, -0.424304, -1.48421, 2.8432, 1.0], [16, -0.273795, -0.78259, 2.80376, 1.0], [17, -0.210973, -1.15091, 2.85532, 1.0], [18, -0.181429, -1.54638, 2.94298, 1.0], [19, -0.227795, -1.58113, 2.83147, 1.0], [20, -0.34451, -0.301788, 2.86886, 1.0], [21, -0.694852, -0.579371, 2.77783, 1.0], [22, -0.655105, -0.548271, 2.74915, 1.0], [23, -0.214505, -0.756642, 2.80065, 1.0], [24, -0.218234, -0.655556, 2.77911, 1.0]]
[[0, -0.366217, -0.788673, 2.82439, 1.0], [1, -0.354516, -0.511034, 2.8546, 1.0], [2, -0.342435, -0.231938, 2.86638, 1.0], [3, -0.320459, -0.0853419, 2.8804, 1.0], [4, -0.521491, -0.317458, 2.85, 1.0], [5, -0.688698, -0.367744, 2.86963, 1.0], [6, -0.714215, -0.523924, 2.81181, 1.0], [7, -0.695686, -0.557068, 2.78962, 1.0], [8, -0.165798, -0.353753, 2.90139, 1.0], [9, -0.0801637, -0.524179, 2.91636, 1.0], [10, -0.148631, -0.667587, 2.86103, 1.0], [11, -0.20273, -0.673556, 2.82522, 1.0], [12, -0.442856, -0.771222, 2.78184, 1.0], [13, -0.475767, -1.04287, 2.80167, 1.0], [14, -0.454161, -1.32758, 2.87936, 1.0], [15, -0.426649, -1.38587, 2.77533, 1.0], [16, -0.28146, -0.788405, 2.80263, 1.0], [17, -0.214444, -1.15442, 2.85548, 1.0], [18, -0.176172, -1.54655, 2.91493, 1.0], [19, -0.211929, -1.59571, 2.83539, 1.0], [20, -0.345764, -0.30263, 2.86724, 1.0], [21, -0.662792, -0.592577, 2.77869, 1.0], [22, -0.654398, -0.541672, 2.75429, 1.0], [23, -0.22413, -0.753434, 2.79348, 1.0], [24, -0.22097, -0.655539, 2.7909, 1.0]]
[[0, -0.372777, -0.791302, 2.82178, 1.0], [1, -0.357474, -0.511845, 2.85268, 1.0], [2, -0.34295, -0.232454, 2.86618, 1.0], [3, -0.320758, -0.0873772, 2.87998, 1.0], [4, -0.524036, -0.319151, 2.84871, 1.0], [5, -0.703435, -0.377797, 2.87184, 1.0], [6, -0.713947, -0.533318, 2.80577, 1.0], [7, -0.695469, -0.559046, 2.78815, 1.0], [8, -0.168052, -0.359238, 2.89813, 1.0], [9, -0.0820497, -0.534528, 2.91393, 1.0], [10, -0.158458, -0.673475, 2.85694, 1.0], [11, -0.211617, -0.680252, 2.82087, 1.0], [12, -0.449272, -0.773199, 2.77906, 1.0], [13, -0.471277, -1.11442, 2.83311, 1.0], [14, -0.449833, -1.3916, 2.89583, 1.0], [15, -0.452987, -1.49639, 2.83966, 1.0], [16, -0.287875, -0.791517, 2.80025, 1.0], [17, -0.215571, -1.16333, 2.85788, 1.0], [18, -0.159922, -1.54561, 2.90242, 1.0], [19, -0.214601, -1.58971, 2.83557, 1.0], [20, -0.346686, -0.303039, 2.86651, 1.0], [21, -0.66047, -0.598042, 2.76909, 1.0], [22, -0.655696, -0.539287, 2.7606, 1.0], [23, -0.233939, -0.759859, 2.78948, 1.0], [24, -0.231264, -0.663459, 2.77889, 1.0]]
[[0, -0.381306, -0.794246, 2.82083, 1.0], [1, -0.36085, -0.513754, 2.85119, 1.0], [2, -0.34325, -0.234485, 2.86545, 1.0], [3, -0.320454, -0.0898999, 2.87918, 1.0], [4, -0.524066, -0.319176, 2.84875, 1.0], [5, -0.703283, -0.377478, 2.87183, 1.0], [6, -0.715367, -0.532721, 2.80527, 1.0], [7, -0.697506, -0.561473, 2.78818, 1.0], [8, -0.170498, -0.363871, 2.89627, 1.0], [9, -0.0826221, -0.537413, 2.9122, 1.0], [10, -0.165608, -0.67224, 2.85415, 1.0], [11, -0.219484, -0.681922, 2.81847, 1.0], [12, -0.457256, -0.774704, 2.7788, 1.0], [13, -0.488208, -1.04931, 2.80636, 1.0], [14, -0.457246, -1.32307, 2.87853, 1.0], [15, -0.427343, -1.37904, 2.7734, 1.0], [16, -0.296878, -0.795977, 2.79854, 1.0], [17, -0.219881, -1.1638, 2.85814, 1.0], [18, -0.143158, -1.54316, 2.90941, 1.0], [19, -0.205396, -1.57984, 2.84172, 1.0], [20, -0.347545, -0.304665, 2.86541, 1.0], [21, -0.662788, -0.629755, 2.77318, 1.0], [22, -0.657469, -0.546514, 2.7575, 1.0], [23, -0.245229, -0.758707, 2.77982, 1.0], [24, -0.241722, -0.656101, 2.77417, 1.0]]
[[0, -0.39082, -0.796281, 2.81851, 1.0], [1, -0.365198, -0.516081, 2.84865, 1.0], [2, -0.343491, -0.237634, 2.86364, 1.0], [3, -0.319901, -0.0933267, 2.87665, 1.0], [4, -0.525126, -0.32045, 2.84711, 1.0], [5, -0.703262, -0.376938, 2.87159, 1.0], [6, -0.716041, -0.532122, 2.80465, 1.0], [7, -0.69653, -0.561454, 2.78576, 1.0], [8, -0.173885, -0.36896, 2.89266, 1.0], [9, -0.0846323, -0.545543, 2.90841, 1.0], [10, -0.176554, -0.673748, 2.84795, 1.0], [11, -0.230343, -0.685722, 2.81481, 1.0], [12, -0.466681, -0.776009, 2.7769, 1.0], [13, -0.478457, -1.12036, 2.83508, 1.0], [14, -0.454103, -1.39559, 2.89609, 1.0], [15, -0.459018, -1.5007, 2.84402, 1.0], [16, -0.30611, -0.798563, 2.79586, 1.0], [17, -0.224347, -1.16167, 2.85774, 1.0], [18, -0.168429, -1.53842, 2.9174, 1.0], [19, -0.210295, -1.58292, 2.83716, 1.0], [20, -0.348691, -0.307289, 2.86321, 1.0], [21, -0.664036, -0.634819, 2.76801, 1.0], [22, -0.656246, -0.548609, 2.75578, 1.0], [23, -0.257728, -0.753132, 2.77682, 1.0], [24, -0.251676, -0.658285, 2.7756, 1.0]]
[[0, -0.39655, -0.798386, 2.8195, 1.0], [1, -0.368382, -0.518175, 2.8483, 1.0], [2, -0.343921, -0.240113, 2.86297, 1.0], [3, -0.318972, -0.0960955, 2.87636, 1.0], [4, -0.525442, -0.320699, 2.84692, 1.0], [5, -0.71336, -0.38588, 2.8725, 1.0], [6, -0.714243, -0.540082, 2.79933, 1.0], [7, -0.707624, -0.544849, 2.79534, 1.0], [8, -0.177671, -0.373318, 2.88981, 1.0], [9, -0.085472, -0.548328, 2.90765, 1.0], [10, -0.179364, -0.676341, 2.84813, 1.0], [11, -0.235827, -0.687977, 2.81807, 1.0], [12, -0.472273, -0.777255, 2.77839, 1.0], [13, -0.479801, -1.12186, 2.83636, 1.0], [14, -0.454324, -1.39474, 2.8964, 1.0], [15, -0.463978, -1.49862, 2.84071, 1.0], [16, -0.311934, -0.801512, 2.79638, 1.0], [17, -0.2293, -1.1605, 2.85807, 1.0], [18, -0.172092, -1.53384, 2.91699, 1.0], [19, -0.212834, -1.58161, 2.83979, 1.0], [20, -0.349759, -0.309458, 2.86241, 1.0], [21, -0.666704, -0.598183, 2.76448, 1.0], [22, -0.671862, -0.522705, 2.77262, 1.0], [23, -0.266185, -0.754878, 2.77702, 1.0], [24, -0.257643, -0.661657, 2.77762, 1.0]]
[[0, -0.405628, -0.804735, 2.82081, 1.0], [1, -0.372449, -0.522108, 2.84753, 1.0], [2, -0.343984, -0.242956, 2.86143, 1.0], [3, -0.317031, -0.0999381, 2.87528, 1.0], [4, -0.526336, -0.322001, 2.84581, 1.0], [5, -0.715162, -0.387292, 2.87271, 1.0], [6, -0.714184, -0.541699, 2.79823, 1.0], [7, -0.708651, -0.549679, 2.79488, 1.0], [8, -0.180671, -0.377491, 2.88672, 1.0], [9, -0.0867562, -0.553283, 2.90487, 1.0], [10, -0.182987, -0.682856, 2.8524, 1.0], [11, -0.239332, -0.690455, 2.82209, 1.0], [12, -0.482683, -0.785787, 2.7807, 1.0], [13, -0.485876, -1.11703, 2.83667, 1.0], [14, -0.451603, -1.39084, 2.89076, 1.0], [15, -0.466871, -1.4951, 2.8428, 1.0], [16, -0.319525, -0.805797, 2.79688, 1.0], [17, -0.233024, -1.15953, 2.85884, 1.0], [18, -0.174865, -1.53279, 2.91949, 1.0], [19, -0.22074, -1.57758, 2.83829, 1.0], [20, -0.350725, -0.31236, 2.86086, 1.0], [21, -0.67147, -0.606226, 2.76704, 1.0], [22, -0.671919, -0.532045, 2.77081, 1.0], [23, -0.271953, -0.767386, 2.78982, 1.0], [24, -0.258369, -0.669258, 2.78406, 1.0]]
[[0, -0.410091, -0.809979, 2.82422, 1.0], [1, -0.374935, -0.525166, 2.84815, 1.0], [2, -0.344118, -0.244549, 2.86061, 1.0], [3, -0.314069, -0.103439, 2.87396, 1.0], [4, -0.526629, -0.322416, 2.84558, 1.0], [5, -0.716852, -0.388476, 2.87208, 1.0], [6, -0.714985, -0.54386, 2.79796, 1.0], [7, -0.709946, -0.550805, 2.79553, 1.0], [8, -0.183004, -0.382317, 2.88546, 1.0], [9, -0.0897549, -0.563506, 2.90236, 1.0], [10, -0.209502, -0.673591, 2.85108, 1.0], [11, -0.253152, -0.690096, 2.81958, 1.0], [12, -0.486313, -0.790291, 2.78358, 1.0], [13, -0.489589, -1.11603, 2.83794, 1.0], [14, -0.462854, -1.38967, 2.89351, 1.0], [15, -0.436696, -1.43846, 2.78218, 1.0], [16, -0.324612, -0.811419, 2.80068, 1.0], [17, -0.236837, -1.15995, 2.86056, 1.0], [18, -0.199765, -1.53508, 2.92091, 1.0], [19, -0.215184, -1.58509, 2.83284, 1.0], [20, -0.351399, -0.314183, 2.8602, 1.0], [21, -0.668749, -0.605706, 2.76312, 1.0], [22, -0.68543, -0.515563, 2.77571, 1.0], [23, -0.287219, -0.752939, 2.77564, 1.0], [24, -0.273875, -0.656416, 2.76787, 1.0]]
