[[0, -0.1140341, 0.006854747, 2.78811, 1], [1, -0.1236955, 0.3013459, 2.74999, 1], [2, -0.1330173, 0.5876194, 2.700159, 1], [3, -0.1354819, 0.7261249, 2.683314, 1], [4, -0.2907779, 0.4690264, 2.677393, 1], [5, -0.3361995, 0.2304991, 2.714779, 1], [6, -0.3223481, 0.02985438, 2.703044, 1], [7, -0.3200031, -0.01373597, 2.704739, 1], [8, 0.02932905, 0.4880057, 2.714875, 1], [9, 0.07823853, 0.2401188, 2.787076, 1], [10, 0.09758734, 0.04022959, 2.767704, 1], [11, 0.08080836, 0.003321856, 2.777152, 1], [12, -0.1823034, 0.004516897, 2.747558, 1], [13, -0.1885499, -0.261034, 2.80904, 1], [14, -0.2104854, -0.577746, 2.875522, 1], [15, -0.2199663, -0.6497402, 2.812076, 1], [16, -0.04297756, 0.008958626, 2.758761, 1], [17, -0.04408805, -0.2797085, 2.830924, 1], [18, -0.01419067, -0.5653505, 2.888635, 1], [19, -0.007268794, -0.6448236, 2.820914, 1], [20, -0.1307878, 0.517233, 2.714751, 1], [21, -0.3100345, -0.07665095, 2.721488, 1], [22, -0.2772118, -0.0203098, 2.680533, 1], [23, 0.08794458, -0.07260865, 2.791265, 1], [24, 0.05299114, -0.001534961, 2.743105, 1]]
[[0, -0.11832, 0.006290138, 2.787126, 1], [1, -0.1283309, 0.3008209, 2.749419, 1], [2, -0.1377635, 0.5871915, 2.700049, 1], [3, -0.1420409, 0.7262656, 2.683788, 1], [4, -0.2956938, 0.4691653, 2.67665, 1], [5, -0.339844, 0.2307756, 2.713857, 1], [6, -0.3266455, 0.03009595, 2.700858, 1], [7, -0.3230883, -0.01376551, 2.701676, 1], [8, 0.02323445, 0.4882762, 2.716058, 1], [9, 0.07212577, 0.2398745, 2.791086, 1], [10, 0.09384308, 0.04043011, 2.767882, 1], [11, 0.07561111, 0.009842927, 2.773043, 1], [12, -0.186573, 0.003810259, 2.746318, 1], [13, -0.1910333, -0.260557, 2.807564, 1], [14, -0.2104474, -0.5786254, 2.875466, 1], [15, -0.2203885, -0.6500211, 2.811354, 1], [16, -0.04714686, 0.008564624, 2.758052, 1], [17, -0.04400793, -0.2775007, 2.828868, 1], [18, -0.01483098, -0.5661303, 2.887711, 1], [19, -0.007197161, -0.6458225, 2.819259, 1], [20, -0.1355253, 0.5167753, 2.714525, 1], [21, -0.2937592, -0.08402795, 2.712362, 1], [22, -0.2795289, -0.01149004, 2.670201, 1], [23, 0.08394153, -0.05726117, 2.784517, 1], [24, 0.04811557, 0.004924137, 2.739647, 1]]
[[0, -0.1218354, 0.006067378, 2.786329, 1], [1, -0.1335159, 0.3006768, 2.749205, 1], [2, -0.1448721, 0.5871965, 2.700681, 1], [3, -0.1480023, 0.7268703, 2.683738, 1], [4, -0.3013965, 0.4694313, 2.676752, 1], [5, -0.3456387, 0.2307311, 2.713684, 1], [6, -0.3310737, 0.03016535, 2.698622, 1], [7, -0.3277512, -0.01399373, 2.702428, 1], [8, 0.01570004, 0.4887588, 2.716909, 1], [9, 0.06654067, 0.2398653, 2.793337, 1], [10, 0.08855819, 0.04053937, 2.7688, 1], [11, 0.06907199, 0.008883429, 2.772552, 1], [12, -0.1898327, 0.003427634, 2.745409, 1], [13, -0.1949184, -0.2616283, 2.806211, 1], [14, -0.2103319, -0.5803409, 2.875759, 1], [15, -0.2200233, -0.6504198, 2.811474, 1], [16, -0.05082811, 0.008527885, 2.757391, 1], [17, -0.04448493, -0.2755393, 2.826906, 1], [18, -0.01500852, -0.5662311, 2.887237, 1], [19, -0.008094429, -0.6465134, 2.819418, 1], [20, -0.1421347, 0.5167346, 2.714922, 1], [21, -0.3226529, -0.07606437, 2.721237, 1], [22, -0.2872087, -0.0377618, 2.682625, 1], [23, 0.06861015, -0.06469868, 2.778268, 1], [24, 0.0459117, 0.004486599, 2.739412, 1]]
[[0, -0.1278074, 0.00565907, 2.78401, 1], [1, -0.1381704, 0.3008118, 2.748102, 1], [2, -0.1482413, 0.5877162, 2.700447, 1], [3, -0.1552575, 0.7268387, 2.683334, 1], [4, -0.3074164, 0.4697052, 2.675458, 1], [5, -0.3526268, 0.2315864, 2.712075, 1], [6, -0.3355182, 0.03122606, 2.695777, 1], [7, -0.3336162, -0.01374026, 2.697865, 1], [8, 0.01405108, 0.4884476, 2.716801, 1], [9, 0.05999076, 0.2399491, 2.794175, 1], [10, 0.08180854, 0.04065663, 2.768799, 1], [11, 0.06333505, 0.008351664, 2.769622, 1], [12, -0.1951855, 0.002900986, 2.743464, 1], [13, -0.197961, -0.2616037, 2.804283, 1], [14, -0.2112338, -0.579811, 2.875034, 1], [15, -0.2213738, -0.6507683, 2.808878, 1], [16, -0.05727024, 0.008273914, 2.754694, 1], [17, -0.04604421, -0.273244, 2.823208, 1], [18, -0.01577743, -0.566286, 2.886655, 1], [19, -0.007097982, -0.6464307, 2.818625, 1], [20, -0.1458143, 0.5171721, 2.714502, 1], [21, -0.3283661, -0.07644136, 2.714178, 1], [22, -0.2910766, -0.01198936, 2.6696, 1], [23, 0.06798487, -0.05647226, 2.783369, 1], [24, 0.03976691, -0.008612289, 2.732889, 1]]
[[0, -0.1336489, 0.00564449, 2.781819, 1], [1, -0.1442753, 0.30113, 2.746867, 1], [2, -0.1543721, 0.5884065, 2.70021, 1], [3, -0.1626049, 0.7261214, 2.684944, 1], [4, -0.3164772, 0.4698127, 2.675251, 1], [5, -0.3599427, 0.2316554, 2.709503, 1], [6, -0.3398799, 0.03152468, 2.694038, 1], [7, -0.3370037, -0.01383173, 2.69492, 1], [8, 0.0007138124, 0.4876024, 2.716552, 1], [9, 0.05495056, 0.2399575, 2.794026, 1], [10, 0.07713427, 0.04083911, 2.766876, 1], [11, 0.06030023, 0.001910786, 2.764107, 1], [12, -0.2008598, 0.002474868, 2.741477, 1], [13, -0.2014522, -0.260805, 2.802209, 1], [14, -0.2118193, -0.5797092, 2.874563, 1], [15, -0.2211445, -0.650376, 2.808023, 1], [16, -0.06312738, 0.008682337, 2.752313, 1], [17, -0.04857014, -0.2779631, 2.820246, 1], [18, -0.0167002, -0.566264, 2.88613, 1], [19, -0.005024678, -0.6464458, 2.815253, 1], [20, -0.1519643, 0.5177662, 2.714013, 1], [21, -0.3251408, -0.07726535, 2.712846, 1], [22, -0.2928512, -0.02940967, 2.670333, 1], [23, 0.06082468, -0.07202451, 2.769018, 1], [24, 0.03772308, -0.01523612, 2.7346, 1]]
[[0, -0.1370554, 0.005523514, 2.780454, 1], [1, -0.1508361, 0.3015376, 2.746204, 1], [2, -0.1651388, 0.5896879, 2.700897, 1], [3, -0.1682254, 0.725991, 2.685476, 1], [4, -0.3197043, 0.4702316, 2.674679, 1], [5, -0.3655223, 0.2330867, 2.708132, 1], [6, -0.3431066, 0.03317244, 2.693076, 1], [7, -0.3419908, -0.01151939, 2.693125, 1], [8, -0.005819243, 0.4865914, 2.717174, 1], [9, 0.04880982, 0.2395314, 2.794597, 1], [10, 0.07287683, 0.04085809, 2.764892, 1], [11, 0.05777397, 0.004804618, 2.764802, 1], [12, -0.2042691, 0.001893439, 2.739984, 1], [13, -0.2046288, -0.2619521, 2.802381, 1], [14, -0.2124094, -0.5800276, 2.874397, 1], [15, -0.221012, -0.6516058, 2.806623, 1], [16, -0.06647415, 0.009009395, 2.751071, 1], [17, -0.0491523, -0.2798671, 2.816266, 1], [18, -0.01675252, -0.5686353, 2.883833, 1], [19, -0.005099692, -0.6465368, 2.813765, 1], [20, -0.1616017, 0.5187948, 2.714295, 1], [21, -0.3348488, -0.07033896, 2.70696, 1], [22, -0.2964969, -0.0143952, 2.663687, 1], [23, 0.05727053, -0.07229733, 2.779268, 1], [24, 0.03680276, -0.01007896, 2.73, 1]]
[[0, -0.1400769, 0.005474213, 2.779913, 1], [1, -0.1545835, 0.3019567, 2.746089, 1], [2, -0.168903, 0.5905101, 2.701115, 1], [3, -0.1748029, 0.7254004, 2.68805, 1], [4, -0.3260708, 0.4689716, 2.673369, 1], [5, -0.3706372, 0.2324626, 2.707283, 1], [6, -0.3491322, 0.03249813, 2.690441, 1], [7, -0.3448926, -0.01050262, 2.691921, 1], [8, -0.01367979, 0.4874564, 2.716832, 1], [9, 0.04336127, 0.2394738, 2.794946, 1], [10, 0.06994592, 0.04133726, 2.763102, 1], [11, 0.05357586, 0.00622356, 2.758535, 1], [12, -0.2075731, 0.001423294, 2.738992, 1], [13, -0.2093895, -0.2606468, 2.801306, 1], [14, -0.2140937, -0.5789273, 2.874148, 1], [15, -0.222002, -0.6519821, 2.807627, 1], [16, -0.06920885, 0.009335848, 2.750937, 1], [17, -0.04772363, -0.2829991, 2.805151, 1], [18, -0.01418847, -0.568034, 2.880032, 1], [19, -0.004024073, -0.6461611, 2.81243, 1], [20, -0.1654319, 0.5195299, 2.714447, 1], [21, -0.3387293, -0.06964189, 2.703839, 1], [22, -0.3017677, -0.008680293, 2.6647, 1], [23, 0.05501285, -0.06243324, 2.761519, 1], [24, 0.0309034, 0.002634608, 2.724867, 1]]
[[0, -0.1434281, 0.005305267, 2.779237, 1], [1, -0.158529, 0.3017112, 2.746142, 1], [2, -0.1731233, 0.5901242, 2.701852, 1], [3, -0.1796363, 0.7250137, 2.689099, 1], [4, -0.3317662, 0.4685534, 2.673241, 1], [5, -0.3787205, 0.2343803, 2.707339, 1], [6, -0.352758, 0.03494204, 2.689296, 1], [7, -0.3477784, -0.008019176, 2.69191, 1], [8, -0.01951639, 0.4878211, 2.717317, 1], [9, 0.03819363, 0.2393182, 2.79455, 1], [10, 0.06611803, 0.04135409, 2.762811, 1], [11, 0.05193197, 0.001639178, 2.759496, 1], [12, -0.2110383, 0.0008398002, 2.737741, 1], [13, -0.2124785, -0.2591634, 2.800163, 1], [14, -0.2149857, -0.5787339, 2.874013, 1], [15, -0.2227998, -0.6516421, 2.807755, 1], [16, -0.07241014, 0.009564416, 2.750807, 1], [17, -0.0432289, -0.2840162, 2.794849, 1], [18, -0.009094056, -0.5697315, 2.87313, 1], [19, 0.001651053, -0.6474589, 2.807003, 1], [20, -0.1696147, 0.5191832, 2.715022, 1], [21, -0.3375913, -0.06946346, 2.706134, 1], [22, -0.3009855, -0.02574405, 2.667375, 1], [23, 0.05199426, -0.0707157, 2.766769, 1], [24, 0.02988598, -0.004649229, 2.727465, 1]]
[[0, -0.1462027, 0.004836975, 2.777606, 1], [1, -0.1623697, 0.3014165, 2.745001, 1], [2, -0.178059, 0.58999, 2.701191, 1], [3, -0.1837802, 0.7251322, 2.6892, 1], [4, -0.3349424, 0.4674873, 2.672147, 1], [5, -0.3853178, 0.23392, 2.705938, 1], [6, -0.357502, 0.03472609, 2.687625, 1], [7, -0.3531924, -0.008575609, 2.689216, 1], [8, -0.02392002, 0.486766, 2.716428, 1], [9, 0.033289, 0.2377427, 2.793653, 1], [10, 0.06466039, 0.04040975, 2.760923, 1], [11, 0.0487967, 0.003306248, 2.753287, 1], [12, -0.2141279, -5.407368e-05, 2.735567, 1], [13, -0.2151025, -0.2599595, 2.799416, 1], [14, -0.2160659, -0.5770125, 2.871926, 1], [15, -0.2220736, -0.6554778, 2.791118, 1], [16, -0.07476568, 0.009480784, 2.749683, 1], [17, -0.03438884, -0.2900456, 2.784364, 1], [18, 0.01220404, -0.5818129, 2.853078, 1], [19, 0.03780801, -0.6507484, 2.762165, 1], [20, -0.1742784, 0.5190091, 2.714239, 1], [21, -0.3358104, -0.07504275, 2.706102, 1], [22, -0.3093626, -0.01119947, 2.6615, 1], [23, 0.05197091, -0.07069287, 2.765769, 1], [24, 0.02979, -0.00977177, 2.721727, 1]]
[[0, -0.1472728, 0.004635679, 2.776819, 1], [1, -0.1648489, 0.3014323, 2.744342, 1], [2, -0.182414, 0.5903412, 2.70076, 1], [3, -0.1870664, 0.7254622, 2.690279, 1], [4, -0.3405565, 0.46597, 2.671767, 1], [5, -0.3908869, 0.2316402, 2.705772, 1], [6, -0.3623829, 0.03258736, 2.686393, 1], [7, -0.3582104, -0.00986426, 2.688129, 1], [8, -0.02664986, 0.4868876, 2.716856, 1], [9, 0.03032514, 0.2375346, 2.79319, 1], [10, 0.06099701, 0.04022708, 2.759248, 1], [11, 0.04890967, 0.002532555, 2.753769, 1], [12, -0.2152676, -0.0005738974, 2.734321, 1], [13, -0.2194983, -0.2611746, 2.799277, 1], [14, -0.2166755, -0.5773822, 2.87159, 1], [15, -0.2223203, -0.6573108, 2.795166, 1], [16, -0.07574943, 0.00954606, 2.749266, 1], [17, -0.02340801, -0.2994726, 2.777207, 1], [18, 0.04182105, -0.5807369, 2.827848, 1], [19, 0.06961441, -0.6533341, 2.743515, 1], [20, -0.178133, 0.5192659, 2.713742, 1], [21, -0.3453225, -0.07021876, 2.702585, 1], [22, -0.3141176, -0.005762144, 2.66195, 1], [23, 0.05175412, -0.07038981, 2.754102, 1], [24, 0.02640657, -0.0008552506, 2.720857, 1]]
[[0, -0.1481581, 0.004041464, 2.775021, 1], [1, -0.1667361, 0.3014105, 2.743164, 1], [2, -0.1856106, 0.5909421, 2.699992, 1], [3, -0.1907023, 0.7252466, 2.690579, 1], [4, -0.3426701, 0.4653436, 2.671198, 1], [5, -0.3950585, 0.2301079, 2.704494, 1], [6, -0.3660716, 0.03109993, 2.685718, 1], [7, -0.3623551, -0.01106181, 2.685315, 1], [8, -0.03109803, 0.4863425, 2.716111, 1], [9, 0.02677954, 0.2353736, 2.792209, 1], [10, 0.05748842, 0.03849264, 2.754956, 1], [11, 0.04733701, 0.00526511, 2.74752, 1], [12, -0.2162008, -0.001468005, 2.732293, 1], [13, -0.2235754, -0.2602886, 2.796752, 1], [14, -0.2181622, -0.5761503, 2.871515, 1], [15, -0.222208, -0.6560424, 2.798969, 1], [16, -0.07651213, 0.009271117, 2.747769, 1], [17, -0.008665031, -0.3095989, 2.767507, 1], [18, 0.0669857, -0.5864064, 2.808436, 1], [19, 0.1046322, -0.6431391, 2.710482, 1], [20, -0.1809763, 0.5196941, 2.712865, 1], [21, -0.3464496, -0.07485274, 2.704167, 1], [22, -0.3187254, -0.008295504, 2.6582, 1], [23, 0.05525516, -0.06338825, 2.754169, 1], [24, 0.02482663, 0.004105515, 2.7108, 1]]
