[[0, -0.103887, -0.261553, 2.39423, 1.0], [1, -0.122054, 0.0312202, 2.34272, 1.0], [2, -0.13903, 0.316353, 2.27854, 1.0], [3, -0.132785, 0.445496, 2.2623, 1.0], [4, -0.268389, 0.256406, 2.27494, 1.0], [5, -0.360066, 0.471657, 2.11477, 1.0], [6, -0.407092, 0.685395, 1.99944, 1.0], [7, -0.413782, 0.758027, 1.98967, 1.0], [8, 0.0201311, 0.290137, 2.27715, 1.0], [9, 0.14667, 0.529648, 2.13644, 1.0], [10, 0.227381, 0.750709, 2.07258, 1.0], [11, 0.21267, 0.783956, 2.0729, 1.0], [12, -0.168195, -0.265458, 2.35555, 1.0], [13, -0.22204, -0.491896, 2.36644, 1.0], [14, -0.249388, -0.864208, 2.47641, 1.0], [15, -0.242985, -0.921513, 2.35078, 1.0], [16, -0.0365735, -0.250079, 2.36363, 1.0], [17, 0.0098884, -0.515242, 2.38217, 1.0], [18, 0.0261621, -0.893004, 2.4766, 1.0], [19, 0.0290082, -0.949929, 2.35094, 1.0], [20, -0.134979, 0.246174, 2.29683, 1.0], [21, -0.41344, 0.818944, 1.9915, 1.0], [22, -0.461092, 0.753025, 1.99785, 1.0], [23, 0.219446, 0.846756, 2.07583, 1.0], [24, 0.247879, 0.772184, 2.07183, 1.0]]
[[0, -0.100096, -0.238078, 2.34226, 1.0], [1, -0.121236, 0.0372342, 2.32731, 1.0], [2, -0.138981, 0.31616, 2.27732, 1.0], [3, -0.132742, 0.445043, 2.25996, 1.0], [4, -0.268268, 0.256287, 2.27384, 1.0], [5, -0.361152, 0.46913, 2.11638, 1.0], [6, -0.408916, 0.685333, 1.99956, 1.0], [7, -0.42118, 0.756134, 1.99082, 1.0], [8, 0.0200431, 0.289936, 2.27604, 1.0], [9, 0.141785, 0.521517, 2.13997, 1.0], [10, 0.208334, 0.715281, 2.08124, 1.0], [11, 0.203623, 0.782436, 2.07386, 1.0], [12, -0.164506, -0.241963, 2.30235, 1.0], [13, -0.221618, -0.491421, 2.36547, 1.0], [14, -0.250072, -0.87437, 2.47862, 1.0], [15, -0.244571, -0.932091, 2.34993, 1.0], [16, -0.032792, -0.227299, 2.31433, 1.0], [17, 0.0098374, -0.514993, 2.38089, 1.0], [18, 0.0253974, -0.903071, 2.47986, 1.0], [19, 0.0274285, -0.960426, 2.35114, 1.0], [20, -0.134948, 0.246292, 2.29454, 1.0], [21, -0.42104, 0.812993, 1.98693, 1.0], [22, -0.466794, 0.749362, 1.99482, 1.0], [23, 0.223009, 0.844608, 2.07716, 1.0], [24, 0.239762, 0.764249, 2.078, 1.0]]
[[0, -0.103117, -0.20953, 2.33301, 1.0], [1, -0.120697, 0.0506766, 2.31559, 1.0], [2, -0.138629, 0.315889, 2.27584, 1.0], [3, -0.136747, 0.445575, 2.25471, 1.0], [4, -0.270131, 0.259439, 2.27345, 1.0], [5, -0.363073, 0.467153, 2.11723, 1.0], [6, -0.41669, 0.683099, 2.00122, 1.0], [7, -0.43312, 0.753146, 1.99248, 1.0], [8, 0.0196912, 0.29028, 2.27463, 1.0], [9, 0.115708, 0.481166, 2.16054, 1.0], [10, 0.194103, 0.718383, 2.07974, 1.0], [11, 0.18901, 0.794413, 2.07132, 1.0], [12, -0.167589, -0.212477, 2.29825, 1.0], [13, -0.214114, -0.559324, 2.37487, 1.0], [14, -0.255445, -0.980933, 2.50291, 1.0], [15, -0.250662, -1.03376, 2.38098, 1.0], [16, -0.035792, -0.199915, 2.30133, 1.0], [17, 0.000737717, -0.55128, 2.36985, 1.0], [18, 0.0257979, -0.974297, 2.498, 1.0], [19, 0.027199, -1.02712, 2.37592, 1.0], [20, -0.134227, 0.247449, 2.29121, 1.0], [21, -0.434753, 0.808212, 1.9891, 1.0], [22, -0.479357, 0.73926, 1.99927, 1.0], [23, 0.197393, 0.856829, 2.07578, 1.0], [24, 0.22833, 0.781283, 2.07623, 1.0]]
[[0, -0.103201, -0.208039, 2.33134, 1.0], [1, -0.120633, 0.0524845, 2.31311, 1.0], [2, -0.138408, 0.315576, 2.27508, 1.0], [3, -0.14218, 0.445879, 2.25203, 1.0], [4, -0.271869, 0.261987, 2.27335, 1.0], [5, -0.377036, 0.456815, 2.11374, 1.0], [6, -0.427211, 0.682333, 2.00306, 1.0], [7, -0.445838, 0.750079, 1.99483, 1.0], [8, 0.0186101, 0.29118, 2.27386, 1.0], [9, 0.114253, 0.481415, 2.16046, 1.0], [10, 0.176743, 0.71482, 2.07896, 1.0], [11, 0.175943, 0.795669, 2.07004, 1.0], [12, -0.167674, -0.211045, 2.29742, 1.0], [13, -0.217271, -0.582639, 2.38208, 1.0], [14, -0.263264, -1.03945, 2.52166, 1.0], [15, -0.276683, -1.11498, 2.46614, 1.0], [16, -0.0358953, -0.198594, 2.29971, 1.0], [17, 0.00317118, -0.574692, 2.37649, 1.0], [18, 0.0295981, -1.01815, 2.51277, 1.0], [19, 0.0375217, -1.11276, 2.46132, 1.0], [20, -0.133958, 0.247765, 2.28965, 1.0], [21, -0.448084, 0.804897, 1.99183, 1.0], [22, -0.490892, 0.72536, 2.001, 1.0], [23, 0.179822, 0.857335, 2.0709, 1.0], [24, 0.213861, 0.794966, 2.07064, 1.0]]
[[0, -0.103112, -0.207202, 2.33029, 1.0], [1, -0.120551, 0.0535121, 2.31158, 1.0], [2, -0.138283, 0.315349, 2.2746, 1.0], [3, -0.146569, 0.446254, 2.24979, 1.0], [4, -0.273363, 0.262804, 2.27343, 1.0], [5, -0.379331, 0.456952, 2.11574, 1.0], [6, -0.439433, 0.678016, 2.00643, 1.0], [7, -0.458859, 0.744118, 1.99719, 1.0], [8, 0.0171838, 0.291969, 2.27299, 1.0], [9, 0.109886, 0.482358, 2.1601, 1.0], [10, 0.166597, 0.714355, 2.07776, 1.0], [11, 0.163586, 0.800766, 2.06923, 1.0], [12, -0.167589, -0.21032, 2.29713, 1.0], [13, -0.219339, -0.597941, 2.38664, 1.0], [14, -0.263271, -1.03918, 2.52142, 1.0], [15, -0.276675, -1.11552, 2.466, 1.0], [16, -0.0358002, -0.197565, 2.29829, 1.0], [17, 0.00509127, -0.58593, 2.38121, 1.0], [18, 0.0303176, -1.02766, 2.51567, 1.0], [19, 0.0373409, -1.11302, 2.46087, 1.0], [20, -0.13381, 0.247999, 2.2886, 1.0], [21, -0.462894, 0.794517, 1.98786, 1.0], [22, -0.498503, 0.717987, 1.99971, 1.0], [23, 0.165616, 0.861737, 2.06953, 1.0], [24, 0.205876, 0.79686, 2.07867, 1.0]]
[[0, -0.103124, -0.207086, 2.32963, 1.0], [1, -0.120676, 0.0536291, 2.31068, 1.0], [2, -0.138371, 0.314382, 2.27406, 1.0], [3, -0.153398, 0.446769, 2.24907, 1.0], [4, -0.274992, 0.262876, 2.27353, 1.0], [5, -0.386663, 0.456549, 2.11816, 1.0], [6, -0.451436, 0.67671, 2.00992, 1.0], [7, -0.472726, 0.740827, 2.00234, 1.0], [8, 0.00252645, 0.292215, 2.26778, 1.0], [9, 0.10054, 0.482277, 2.15898, 1.0], [10, 0.148323, 0.711021, 2.0757, 1.0], [11, 0.146811, 0.799942, 2.06631, 1.0], [12, -0.16764, -0.210235, 2.29694, 1.0], [13, -0.220594, -0.608397, 2.39046, 1.0], [14, -0.26325, -1.0391, 2.52124, 1.0], [15, -0.276654, -1.11554, 2.46602, 1.0], [16, -0.0358692, -0.19739, 2.29759, 1.0], [17, 0.00492566, -0.585334, 2.38094, 1.0], [18, 0.0303204, -1.02853, 2.5155, 1.0], [19, 0.0373175, -1.11308, 2.46078, 1.0], [20, -0.133919, 0.247756, 2.28769, 1.0], [21, -0.480758, 0.79305, 1.99824, 1.0], [22, -0.517425, 0.71572, 2.00694, 1.0], [23, 0.151857, 0.868921, 2.07119, 1.0], [24, 0.189489, 0.800895, 2.07321, 1.0]]
[[0, -0.102916, -0.205776, 2.32884, 1.0], [1, -0.121988, 0.0550226, 2.30952, 1.0], [2, -0.141685, 0.314137, 2.27395, 1.0], [3, -0.160458, 0.446755, 2.24888, 1.0], [4, -0.276912, 0.26325, 2.27406, 1.0], [5, -0.395109, 0.450441, 2.12488, 1.0], [6, -0.463356, 0.676779, 2.01206, 1.0], [7, -0.484368, 0.735932, 2.0067, 1.0], [8, 0.00253308, 0.292074, 2.26757, 1.0], [9, 0.0903182, 0.482448, 2.1574, 1.0], [10, 0.129383, 0.728609, 2.07184, 1.0], [11, 0.127391, 0.807953, 2.06337, 1.0], [12, -0.167374, -0.208861, 2.29682, 1.0], [13, -0.220771, -0.61029, 2.39095, 1.0], [14, -0.263183, -1.03895, 2.52122, 1.0], [15, -0.276251, -1.1155, 2.46657, 1.0], [16, -0.0357047, -0.196258, 2.29643, 1.0], [17, 0.00556143, -0.600503, 2.38851, 1.0], [18, 0.0304644, -1.02943, 2.51537, 1.0], [19, 0.0375957, -1.1133, 2.4604, 1.0], [20, -0.136753, 0.248585, 2.28667, 1.0], [21, -0.491237, 0.793198, 2.00602, 1.0], [22, -0.538026, 0.723158, 2.01456, 1.0], [23, 0.132353, 0.873439, 2.06803, 1.0], [24, 0.16953, 0.801381, 2.0645, 1.0]]
[[0, -0.102849, -0.205668, 2.32847, 1.0], [1, -0.122262, 0.0552277, 2.30899, 1.0], [2, -0.142361, 0.313842, 2.27369, 1.0], [3, -0.17292, 0.446699, 2.24682, 1.0], [4, -0.279038, 0.263794, 2.27429, 1.0], [5, -0.405199, 0.444804, 2.12916, 1.0], [6, -0.479178, 0.665432, 2.01914, 1.0], [7, -0.504674, 0.72463, 2.01103, 1.0], [8, 0.00200519, 0.291518, 2.26701, 1.0], [9, 0.0794338, 0.543907, 2.12876, 1.0], [10, 0.105664, 0.7526, 2.06811, 1.0], [11, 0.105142, 0.815829, 2.05969, 1.0], [12, -0.16723, -0.208637, 2.2967, 1.0], [13, -0.219915, -0.609509, 2.39036, 1.0], [14, -0.262978, -1.03884, 2.52075, 1.0], [15, -0.276354, -1.11579, 2.46658, 1.0], [16, -0.0356782, -0.196232, 2.29613, 1.0], [17, 0.00615011, -0.605417, 2.39087, 1.0], [18, 0.03061, -1.0294, 2.51494, 1.0], [19, 0.0374478, -1.11346, 2.46011, 1.0], [20, -0.137363, 0.248635, 2.28611, 1.0], [21, -0.51451, 0.784943, 2.0111, 1.0], [22, -0.55332, 0.703571, 2.02358, 1.0], [23, 0.104276, 0.875843, 2.05943, 1.0], [24, 0.147579, 0.812889, 2.05947, 1.0]]
[[0, -0.102608, -0.205025, 2.32811, 1.0], [1, -0.124491, 0.0563927, 2.30801, 1.0], [2, -0.150007, 0.313979, 2.27296, 1.0], [3, -0.182236, 0.447829, 2.24702, 1.0], [4, -0.281704, 0.265155, 2.27477, 1.0], [5, -0.420636, 0.446959, 2.13045, 1.0], [6, -0.511943, 0.651155, 2.02748, 1.0], [7, -0.528369, 0.71219, 2.01818, 1.0], [8, 0.000867551, 0.290089, 2.26618, 1.0], [9, 0.0743662, 0.548486, 2.12763, 1.0], [10, 0.094976, 0.757281, 2.06494, 1.0], [11, 0.0871091, 0.818067, 2.05769, 1.0], [12, -0.166757, -0.207161, 2.29559, 1.0], [13, -0.219001, -0.609033, 2.3899, 1.0], [14, -0.263438, -1.03995, 2.52071, 1.0], [15, -0.2751, -1.11648, 2.46502, 1.0], [16, -0.0355312, -0.196014, 2.29626, 1.0], [17, 0.00668247, -0.599428, 2.38763, 1.0], [18, 0.0308563, -1.02963, 2.51472, 1.0], [19, 0.0382472, -1.11283, 2.45828, 1.0], [20, -0.143528, 0.249712, 2.2847, 1.0], [21, -0.530859, 0.773094, 2.01523, 1.0], [22, -0.577534, 0.700078, 2.03347, 1.0], [23, 0.0849904, 0.88272, 2.05928, 1.0], [24, 0.125467, 0.818673, 2.05382, 1.0]]
[[0, -0.101319, -0.207749, 2.32856, 1.0], [1, -0.124604, 0.0562225, 2.30788, 1.0], [2, -0.150413, 0.314254, 2.27298, 1.0], [3, -0.189846, 0.448259, 2.24786, 1.0], [4, -0.292385, 0.268409, 2.27791, 1.0], [5, -0.434595, 0.445692, 2.13305, 1.0], [6, -0.53408, 0.632227, 2.03777, 1.0], [7, -0.548378, 0.70413, 2.02647, 1.0], [8, -0.00933196, 0.284081, 2.26123, 1.0], [9, 0.0596813, 0.550155, 2.12703, 1.0], [10, 0.0688058, 0.772696, 2.06217, 1.0], [11, 0.0611012, 0.831461, 2.0555, 1.0], [12, -0.165516, -0.211229, 2.29561, 1.0], [13, -0.218014, -0.607918, 2.38912, 1.0], [14, -0.261912, -1.03692, 2.52023, 1.0], [15, -0.274575, -1.11591, 2.46553, 1.0], [16, -0.0341011, -0.198219, 2.29739, 1.0], [17, 0.00667601, -0.598339, 2.38763, 1.0], [18, 0.0309712, -1.03027, 2.51473, 1.0], [19, 0.0379597, -1.11324, 2.45885, 1.0], [20, -0.143863, 0.249907, 2.28459, 1.0], [21, -0.553509, 0.763234, 2.02469, 1.0], [22, -0.600958, 0.694376, 2.04173, 1.0], [23, 0.0555094, 0.892554, 2.06066, 1.0], [24, 0.100163, 0.844292, 2.05423, 1.0]]
[[0, -0.1004, -0.207598, 2.32847, 1.0], [1, -0.126606, 0.0567673, 2.3076, 1.0], [2, -0.160588, 0.315796, 2.27334, 1.0], [3, -0.196804, 0.44682, 2.24837, 1.0], [4, -0.297118, 0.269999, 2.27866, 1.0], [5, -0.467059, 0.46964, 2.12965, 1.0], [6, -0.542283, 0.652015, 2.03214, 1.0], [7, -0.560919, 0.696595, 2.0313, 1.0], [8, -0.0108567, 0.29532, 2.2621, 1.0], [9, 0.0285571, 0.516597, 2.13771, 1.0], [10, 0.0518407, 0.768737, 2.05994, 1.0], [11, 0.0375242, 0.834808, 2.05311, 1.0], [12, -0.164572, -0.211535, 2.29529, 1.0], [13, -0.217291, -0.606942, 2.38856, 1.0], [14, -0.261982, -1.03703, 2.52024, 1.0], [15, -0.274695, -1.11593, 2.46559, 1.0], [16, -0.0330621, -0.197595, 2.29766, 1.0], [17, 0.00838969, -0.594442, 2.38656, 1.0], [18, 0.0311163, -1.02903, 2.51448, 1.0], [19, 0.0380229, -1.11313, 2.45875, 1.0], [20, -0.1517, 0.251507, 2.28436, 1.0], [21, -0.57418, 0.742088, 2.0203, 1.0], [22, -0.608085, 0.661175, 2.0401, 1.0], [23, 0.0365093, 0.893893, 2.05653, 1.0], [24, 0.0793964, 0.817235, 2.05729, 1.0]]
