[[0, -0.1580892, -0.1359801, 2.925066, 1], [1, -0.1705607, 0.1194717, 2.9436, 1], [2, -0.1804743, 0.3680665, 2.948849, 1], [3, -0.1852449, 0.5131723, 2.944225, 1], [4, -0.3533039, 0.2427702, 2.922626, 1], [5, -0.4302038, 0.003910874, 2.926761, 1], [6, -0.4459446, -0.1831578, 2.876393, 1], [7, -0.4534196, -0.2313851, 2.857437, 1], [8, 0.0069148, 0.2575925, 2.957466, 1], [9, 0.08554506, 0.02111739, 2.980675, 1], [10, 0.1357549, -0.1564286, 2.957345, 1], [11, 0.161718, -0.2170049, 2.942042, 1], [12, -0.2367507, -0.1368563, 2.88074, 1], [13, -0.2907139, -0.207703, 2.494148, 1], [14, -0.2389461, -0.6237669, 2.55974, 1], [15, -0.2415579, -0.6954625, 2.505718, 1], [16, -0.0754891, -0.1321901, 2.897219, 1], [17, 0.08158539, -0.2091143, 2.559771, 1], [18, 0.02600481, -0.6255431, 2.627962, 1], [19, 0.02843642, -0.6865178, 2.53407, 1], [20, -0.1782794, 0.3065397, 2.950021, 1], [21, -0.45434, -0.3048164, 2.835796, 1], [22, -0.4711612, -0.2850078, 2.8306, 1], [23, 0.1610463, -0.2221201, 2.929461, 1], [24, 0.1523016, -0.2130887, 2.914318, 1]]
[[0, -0.1585322, -0.1359941, 2.924035, 1], [1, -0.1705414, 0.1194602, 2.943406, 1], [2, -0.1803768, 0.3680795, 2.948936, 1], [3, -0.182799, 0.5138189, 2.944649, 1], [4, -0.3529891, 0.2430105, 2.92269, 1], [5, -0.4340519, 0.005091993, 2.920846, 1], [6, -0.4592135, -0.188909, 2.862996, 1], [7, -0.4696501, -0.2478471, 2.840117, 1], [8, 0.007321593, 0.2565951, 2.957672, 1], [9, 0.08391143, 0.01944131, 2.980811, 1], [10, 0.1386859, -0.1568036, 2.958572, 1], [11, 0.164649, -0.2173797, 2.943269, 1], [12, -0.2372655, -0.1366065, 2.879783, 1], [13, -0.2908145, -0.2076518, 2.494409, 1], [14, -0.2356044, -0.6272308, 2.575081, 1], [15, -0.2367203, -0.6948578, 2.492167, 1], [16, -0.07586768, -0.1324109, 2.896093, 1], [17, 0.08197427, -0.2092793, 2.559019, 1], [18, 0.02647195, -0.6244673, 2.627336, 1], [19, 0.02833195, -0.6864155, 2.533872, 1], [20, -0.1782244, 0.3065526, 2.950031, 1], [21, -0.4707911, -0.3161388, 2.812625, 1], [22, -0.4935028, -0.2852517, 2.796625, 1], [23, 0.1639675, -0.222494, 2.930689, 1], [24, 0.1532262, -0.2132071, 2.914708, 1]]
[[0, -0.1591404, -0.1360133, 2.92325, 1], [1, -0.1706892, 0.1195258, 2.943293, 1], [2, -0.1805348, 0.3683384, 2.949274, 1], [3, -0.1815722, 0.5143373, 2.94541, 1], [4, -0.3523007, 0.243696, 2.922781, 1], [5, -0.4470582, 0.01051274, 2.907732, 1], [6, -0.4940743, -0.2253186, 2.828423, 1], [7, -0.5079695, -0.3076084, 2.807538, 1], [8, 0.007456311, 0.2560721, 2.957593, 1], [9, 0.08308599, 0.01851798, 2.980197, 1], [10, 0.1371702, -0.1578227, 2.956143, 1], [11, 0.1631334, -0.2183992, 2.94084, 1], [12, -0.2379362, -0.1363504, 2.879004, 1], [13, -0.2918092, -0.2066757, 2.495347, 1], [14, -0.2366622, -0.6241781, 2.570521, 1], [15, -0.2372485, -0.6946949, 2.491957, 1], [16, -0.07643005, -0.1326447, 2.895291, 1], [17, 0.08226039, -0.2093877, 2.558616, 1], [18, 0.02595231, -0.6256419, 2.628123, 1], [19, 0.02727164, -0.6867625, 2.534746, 1], [20, -0.1783473, 0.3067374, 2.950177, 1], [21, -0.5294989, -0.368411, 2.794697, 1], [22, -0.5365564, -0.3052062, 2.77175, 1], [23, 0.1624566, -0.2235094, 2.92826, 1], [24, 0.1526387, -0.2134084, 2.914047, 1]]
[[0, -0.1594794, -0.1360953, 2.9224, 1], [1, -0.1704448, 0.1194088, 2.942453, 1], [2, -0.1797884, 0.3682335, 2.948633, 1], [3, -0.1802864, 0.5147631, 2.945368, 1], [4, -0.3512483, 0.2446425, 2.922548, 1], [5, -0.4443366, 0.02662413, 2.880692, 1], [6, -0.5124524, -0.191519, 2.805158, 1], [7, -0.5525051, -0.2872291, 2.778, 1], [8, 0.008392622, 0.2546867, 2.95747, 1], [9, 0.08311711, 0.01684422, 2.980016, 1], [10, 0.1352543, -0.1599085, 2.953707, 1], [11, 0.1612177, -0.2204856, 2.938404, 1], [12, -0.2382522, -0.1362535, 2.878405, 1], [13, -0.291954, -0.2065195, 2.495512, 1], [14, -0.2368584, -0.6242694, 2.567127, 1], [15, -0.2379014, -0.6951331, 2.488263, 1], [16, -0.07677748, -0.1329097, 2.894156, 1], [17, 0.08285718, -0.2093779, 2.557896, 1], [18, 0.02630869, -0.6248909, 2.627176, 1], [19, 0.02670386, -0.6867904, 2.535011, 1], [20, -0.1777206, 0.3066664, 2.949476, 1], [21, -0.592216, -0.3488774, 2.767479, 1], [22, -0.5640293, -0.2360275, 2.73925, 1], [23, 0.1605471, -0.2255881, 2.925824, 1], [24, 0.1520617, -0.2148309, 2.912488, 1]]
[[0, -0.159601, -0.1360773, 2.922023, 1], [1, -0.1703948, 0.1194074, 2.942364, 1], [2, -0.1795954, 0.3682394, 2.948763, 1], [3, -0.1793574, 0.5150665, 2.945913, 1], [4, -0.349949, 0.2460312, 2.922702, 1], [5, -0.4618954, 0.0412217, 2.869932, 1], [6, -0.5534311, -0.1665659, 2.782067, 1], [7, -0.6031762, -0.2528375, 2.74121, 1], [8, 0.009843817, 0.2535063, 2.95774, 1], [9, 0.08356857, 0.01531671, 2.980034, 1], [10, 0.1386594, -0.1602669, 2.95088, 1], [11, 0.1360429, -0.1478436, 2.926268, 1], [12, -0.2384233, -0.1360531, 2.877929, 1], [13, -0.2924269, -0.2073943, 2.496515, 1], [14, -0.2370602, -0.6235884, 2.566636, 1], [15, -0.2380541, -0.6950107, 2.488399, 1], [16, -0.07686239, -0.1330061, 2.893857, 1], [17, 0.08301213, -0.2092605, 2.557666, 1], [18, 0.02639302, -0.6247828, 2.62722, 1], [19, 0.02635693, -0.6869462, 2.535205, 1], [20, -0.1775877, 0.3066814, 2.94952, 1], [21, -0.6392271, -0.3127859, 2.720272, 1], [22, -0.6122247, -0.2127718, 2.702857, 1], [23, 0.1310891, -0.1507505, 2.90517, 1], [24, 0.1228822, -0.1409802, 2.888539, 1]]
[[0, -0.1596515, -0.1360497, 2.921818, 1], [1, -0.1702988, 0.1194328, 2.942107, 1], [2, -0.1794147, 0.3682795, 2.948618, 1], [3, -0.1781121, 0.5147606, 2.946265, 1], [4, -0.3483251, 0.2478476, 2.922415, 1], [5, -0.4851511, 0.06935326, 2.847195, 1], [6, -0.6018502, -0.1261397, 2.733892, 1], [7, -0.6601632, -0.2056929, 2.694942, 1], [8, 0.01079919, 0.2528503, 2.957911, 1], [9, 0.08442208, 0.01463367, 2.980196, 1], [10, 0.1406347, -0.1599707, 2.945681, 1], [11, 0.1404189, -0.149584, 2.934266, 1], [12, -0.2384663, -0.1359745, 2.877875, 1], [13, -0.2929286, -0.2080838, 2.497262, 1], [14, -0.2376578, -0.6231253, 2.566208, 1], [15, -0.2382515, -0.694935, 2.488391, 1], [16, -0.07691802, -0.1330689, 2.893373, 1], [17, 0.08326057, -0.2094148, 2.557363, 1], [18, 0.02632548, -0.6257627, 2.627052, 1], [19, 0.0265126, -0.6869946, 2.534859, 1], [20, -0.1774133, 0.3067343, 2.94934, 1], [21, -0.7018133, -0.2630543, 2.670801, 1], [22, -0.6684672, -0.1700202, 2.6516, 1], [23, 0.1333329, -0.1514509, 2.91868, 1], [24, 0.1294506, -0.1482914, 2.902796, 1]]
[[0, -0.1594415, -0.1357702, 2.921198, 1], [1, -0.1703132, 0.1194868, 2.941982, 1], [2, -0.1796115, 0.3682823, 2.94875, 1], [3, -0.1768337, 0.514848, 2.9464, 1], [4, -0.3479121, 0.2479989, 2.92271, 1], [5, -0.5107449, 0.09323127, 2.823946, 1], [6, -0.6441723, -0.07357592, 2.701058, 1], [7, -0.7136739, -0.1407996, 2.65076, 1], [8, 0.01098961, 0.2528831, 2.958133, 1], [9, 0.08533401, 0.014975, 2.980893, 1], [10, 0.1451496, -0.1580809, 2.943936, 1], [11, 0.147594, -0.154607, 2.933961, 1], [12, -0.2383443, -0.1358654, 2.877774, 1], [13, -0.2932842, -0.2080998, 2.497122, 1], [14, -0.2384699, -0.6232049, 2.564528, 1], [15, -0.2395116, -0.6948996, 2.493358, 1], [16, -0.07663849, -0.1324891, 2.891829, 1], [17, 0.08389188, -0.2097196, 2.556225, 1], [18, 0.02631177, -0.6262683, 2.627146, 1], [19, 0.02629941, -0.6873032, 2.53471, 1], [20, -0.177509, 0.3067563, 2.949375, 1], [21, -0.7621735, -0.1984775, 2.619279, 1], [22, -0.7468807, -0.1279887, 2.608063, 1], [23, 0.1467551, -0.1663944, 2.902163, 1], [24, 0.1345711, -0.1541632, 2.895, 1]]
[[0, -0.1594266, -0.1356714, 2.920978, 1], [1, -0.1699308, 0.1194301, 2.941744, 1], [2, -0.1785509, 0.3679197, 2.948729, 1], [3, -0.1755825, 0.5141618, 2.94669, 1], [4, -0.3472665, 0.2499591, 2.924159, 1], [5, -0.5267238, 0.1243979, 2.811958, 1], [6, -0.6794735, 0.0003346989, 2.668148, 1], [7, -0.7537158, -0.05037064, 2.612887, 1], [8, 0.01179362, 0.2522148, 2.958871, 1], [9, 0.08730707, 0.01476744, 2.982101, 1], [10, 0.1486137, -0.157503, 2.943461, 1], [11, 0.1539078, -0.1592229, 2.934381, 1], [12, -0.2382772, -0.1356653, 2.877573, 1], [13, -0.2937053, -0.2079519, 2.497166, 1], [14, -0.23871, -0.623477, 2.563928, 1], [15, -0.2399553, -0.6949392, 2.493246, 1], [16, -0.07666417, -0.1324684, 2.891653, 1], [17, 0.08393794, -0.2097448, 2.556098, 1], [18, 0.02622296, -0.6261297, 2.627347, 1], [19, 0.026315, -0.6872523, 2.53465, 1], [20, -0.1766584, 0.3065192, 2.949274, 1], [21, -0.8007337, -0.1011565, 2.567094, 1], [22, -0.7742623, -0.0304529, 2.567083, 1], [23, 0.1593227, -0.1750709, 2.915158, 1], [24, 0.1385704, -0.1561905, 2.89625, 1]]
[[0, -0.1594845, -0.135418, 2.920449, 1], [1, -0.1695732, 0.1194384, 2.941428, 1], [2, -0.177601, 0.367665, 2.948712, 1], [3, -0.1743441, 0.5139033, 2.945736, 1], [4, -0.3466228, 0.2522397, 2.923981, 1], [5, -0.5300331, 0.179204, 2.799444, 1], [6, -0.699209, 0.08098707, 2.634403, 1], [7, -0.779644, 0.04490453, 2.575197, 1], [8, 0.01203788, 0.2521445, 2.95902, 1], [9, 0.0890701, 0.01530395, 2.982887, 1], [10, 0.1524471, -0.1562556, 2.944536, 1], [11, 0.1597394, -0.1635421, 2.933906, 1], [12, -0.238227, -0.1353553, 2.877231, 1], [13, -0.2941101, -0.2076678, 2.496454, 1], [14, -0.2387253, -0.6243683, 2.561639, 1], [15, -0.2414094, -0.6951782, 2.492713, 1], [16, -0.07684851, -0.1322869, 2.890996, 1], [17, 0.08404999, -0.209837, 2.555664, 1], [18, 0.02636456, -0.6261674, 2.627383, 1], [19, 0.02643346, -0.6874465, 2.531176, 1], [20, -0.1758919, 0.306368, 2.949161, 1], [21, -0.8193332, 0.0032759, 2.529441, 1], [22, -0.8100101, 0.06305131, 2.5365, 1], [23, 0.1702673, -0.1977797, 2.899148, 1], [24, 0.1418329, -0.1598631, 2.8988, 1]]
[[0, -0.1594392, -0.1351423, 2.920138, 1], [1, -0.1693468, 0.1194749, 2.941392, 1], [2, -0.176958, 0.3674615, 2.949199, 1], [3, -0.1734301, 0.514042, 2.944661, 1], [4, -0.3469119, 0.2533917, 2.92388, 1], [5, -0.5419969, 0.211557, 2.788072, 1], [6, -0.7176051, 0.1611183, 2.608306, 1], [7, -0.799346, 0.1467657, 2.547211, 1], [8, 0.01254804, 0.251904, 2.959814, 1], [9, 0.09202342, 0.01618921, 2.985348, 1], [10, 0.1537902, -0.1556852, 2.945298, 1], [11, 0.1678484, -0.178244, 2.937353, 1], [12, -0.2380909, -0.1349346, 2.876894, 1], [13, -0.2942637, -0.2076879, 2.496519, 1], [14, -0.2387078, -0.6245143, 2.56127, 1], [15, -0.2416622, -0.6949195, 2.492483, 1], [16, -0.07686875, -0.1321301, 2.890774, 1], [17, 0.08401509, -0.2096884, 2.555435, 1], [18, 0.02639676, -0.6263242, 2.627817, 1], [19, 0.0255462, -0.6873761, 2.532136, 1], [20, -0.1753713, 0.3062632, 2.94946, 1], [21, -0.8404214, 0.1164627, 2.496357, 1], [22, -0.8374571, 0.1698816, 2.499143, 1], [23, 0.1936715, -0.2763419, 2.896113, 1], [24, 0.1741754, -0.2183764, 2.890143, 1]]
[[0, -0.1593738, -0.1345447, 2.919888, 1], [1, -0.1692851, 0.1197524, 2.941314, 1], [2, -0.1769771, 0.3675886, 2.949272, 1], [3, -0.1728614, 0.5141275, 2.944115, 1], [4, -0.3473463, 0.2586438, 2.923697, 1], [5, -0.5484874, 0.266198, 2.778342, 1], [6, -0.692103, 0.256307, 2.630742, 1], [7, -0.8354521, 0.257233, 2.509691, 1], [8, 0.01329428, 0.2524404, 2.960998, 1], [9, 0.09349576, 0.01699505, 2.986646, 1], [10, 0.1586498, -0.1535973, 2.94648, 1], [11, 0.1756467, -0.1953267, 2.932446, 1], [12, -0.2378423, -0.1340176, 2.876673, 1], [13, -0.2946502, -0.2070462, 2.496158, 1], [14, -0.2387905, -0.6245153, 2.560975, 1], [15, -0.2414229, -0.694658, 2.491124, 1], [16, -0.07692686, -0.1317679, 2.890565, 1], [17, 0.08397115, -0.2096337, 2.555311, 1], [18, 0.02652233, -0.6262667, 2.627713, 1], [19, 0.02559445, -0.6873881, 2.531674, 1], [20, -0.1753658, 0.3064175, 2.949506, 1], [21, -0.9021525, 0.2683677, 2.463332, 1], [22, -0.8469133, 0.2846528, 2.490593, 1], [23, 0.1960405, -0.2806284, 2.907957, 1], [24, 0.1831734, -0.2355584, 2.8794, 1]]
