[['2, k, 0', [-0.0549722, -0.406243, 1.0]], ['2, k, 1', [-0.0493085, -0.0799931, 1.0]], ['2, k, 2', [-0.043537, 0.239344, 1.0]], ['2, k, 3', [-0.0311343, 0.408334, 1.0]], ['2, k, 4', [-0.212879, 0.126595, 1.0]], ['2, k, 5', [-0.283572, -0.138819, 1.0]], ['2, k, 6', [-0.282879, -0.386281, 1.0]], ['2, k, 7', [-0.267302, -0.448594, 1.0]], ['2, k, 8', [0.132729, 0.142059, 1.0]], ['2, k, 9', [0.183072, -0.131772, 1.0]], ['2, k, 10', [0.182929, -0.362067, 1.0]], ['2, k, 11', [0.15396, -0.44159, 1.0]], ['2, k, 12', [-0.132995, -0.404712, 1.0]], ['2, k, 13', [-0.191183, -0.904092, 1.0]], ['2, k, 14', [-0.194443, -1.24443, 1.0]], ['2, k, 15', [-0.219727, -1.29785, 1.0]], ['2, k, 16', [0.0244168, -0.397617, 1.0]], ['2, k, 17', [0.0797398, -0.853203, 1.0]], ['2, k, 18', [0.0386412, -1.23355, 1.0]], ['2, k, 19', [0.0762329, -1.29102, 1.0]], ['2, k, 20', [-0.0450041, 0.160463, 1.0]], ['2, k, 21', [-0.261881, -0.536538, 1.0]], ['2, k, 22', [-0.312256, -0.457341, 1.0]], ['2, k, 23', [0.143238, -0.523474, 1.0]], ['2, k, 24', [0.193239, -0.444064, 1.0]]]
[['2, k, 0', [-0.0549912, -0.405794, 1.0]], ['2, k, 1', [-0.0491688, -0.0798381, 1.0]], ['2, k, 2', [-0.0431631, 0.239331, 1.0]], ['2, k, 3', [-0.0311749, 0.408374, 1.0]], ['2, k, 4', [-0.213002, 0.126566, 1.0]], ['2, k, 5', [-0.283601, -0.138963, 1.0]], ['2, k, 6', [-0.282851, -0.386675, 1.0]], ['2, k, 7', [-0.268275, -0.447894, 1.0]], ['2, k, 8', [0.132821, 0.141995, 1.0]], ['2, k, 9', [0.182732, -0.132028, 1.0]], ['2, k, 10', [0.182862, -0.362306, 1.0]], ['2, k, 11', [0.152564, -0.441469, 1.0]], ['2, k, 12', [-0.133014, -0.404141, 1.0]], ['2, k, 13', [-0.191747, -0.910184, 1.0]], ['2, k, 14', [-0.197656, -1.24591, 1.0]], ['2, k, 15', [-0.200046, -1.29563, 1.0]], ['2, k, 16', [0.0243968, -0.397243, 1.0]], ['2, k, 17', [0.0801521, -0.875512, 1.0]], ['2, k, 18', [0.0397709, -1.23435, 1.0]], ['2, k, 19', [0.0741892, -1.28979, 1.0]], ['2, k, 20', [-0.0447103, 0.160498, 1.0]], ['2, k, 21', [-0.26366, -0.536691, 1.0]], ['2, k, 22', [-0.315995, -0.447946, 1.0]], ['2, k, 23', [0.1458, -0.524, 1.0]], ['2, k, 24', [0.195249, -0.434266, 1.0]]]
[['2, k, 0', [-0.0546307, -0.406612, 1.0]], ['2, k, 1', [-0.0489121, -0.080187, 1.0]], ['2, k, 2', [-0.0429754, 0.239235, 1.0]], ['2, k, 3', [-0.0312306, 0.408142, 1.0]], ['2, k, 4', [-0.213213, 0.126556, 1.0]], ['2, k, 5', [-0.283578, -0.139004, 1.0]], ['2, k, 6', [-0.283552, -0.387879, 1.0]], ['2, k, 7', [-0.269292, -0.448515, 1.0]], ['2, k, 8', [0.133038, 0.141846, 1.0]], ['2, k, 9', [0.182692, -0.132077, 1.0]], ['2, k, 10', [0.179955, -0.373462, 1.0]], ['2, k, 11', [0.153543, -0.441581, 1.0]], ['2, k, 12', [-0.132687, -0.404857, 1.0]], ['2, k, 13', [-0.19111, -0.905215, 1.0]], ['2, k, 14', [-0.201412, -1.24426, 1.0]], ['2, k, 15', [-0.222751, -1.29655, 1.0]], ['2, k, 16', [0.0247913, -0.398172, 1.0]], ['2, k, 17', [0.0803438, -0.874563, 1.0]], ['2, k, 18', [0.0439846, -1.2355, 1.0]], ['2, k, 19', [0.0728329, -1.29102, 1.0]], ['2, k, 20', [-0.0445084, 0.160352, 1.0]], ['2, k, 21', [-0.266784, -0.529915, 1.0]], ['2, k, 22', [-0.315219, -0.440322, 1.0]], ['2, k, 23', [0.137542, -0.523267, 1.0]], ['2, k, 24', [0.19443, -0.444423, 1.0]]]
[['2, k, 0', [-0.0543425, -0.406977, 1.0]], ['2, k, 1', [-0.0489808, -0.0802765, 1.0]], ['2, k, 2', [-0.0436946, 0.239265, 1.0]], ['2, k, 3', [-0.0314305, 0.407638, 1.0]], ['2, k, 4', [-0.213598, 0.126619, 1.0]], ['2, k, 5', [-0.283382, -0.139686, 1.0]], ['2, k, 6', [-0.284399, -0.388698, 1.0]], ['2, k, 7', [-0.269998, -0.448198, 1.0]], ['2, k, 8', [0.133173, 0.141634, 1.0]], ['2, k, 9', [0.182613, -0.132069, 1.0]], ['2, k, 10', [0.180556, -0.370391, 1.0]], ['2, k, 11', [0.154308, -0.444264, 1.0]], ['2, k, 12', [-0.132445, -0.405135, 1.0]], ['2, k, 13', [-0.191163, -0.90393, 1.0]], ['2, k, 14', [-0.201714, -1.24429, 1.0]], ['2, k, 15', [-0.210435, -1.29621, 1.0]], ['2, k, 16', [0.0251279, -0.398637, 1.0]], ['2, k, 17', [0.0798877, -0.873363, 1.0]], ['2, k, 18', [0.0443063, -1.2344, 1.0]], ['2, k, 19', [0.0746396, -1.29234, 1.0]], ['2, k, 20', [-0.0449807, 0.160324, 1.0]], ['2, k, 21', [-0.27, -0.531952, 1.0]], ['2, k, 22', [-0.337291, -0.391918, 1.0]], ['2, k, 23', [0.14876, -0.5267, 1.0]], ['2, k, 24', [0.196317, -0.445271, 1.0]]]
[['2, k, 0', [-0.054283, -0.406731, 1.0]], ['2, k, 1', [-0.0487767, -0.0801437, 1.0]], ['2, k, 2', [-0.0431987, 0.239325, 1.0]], ['2, k, 3', [-0.0314631, 0.407624, 1.0]], ['2, k, 4', [-0.213694, 0.126568, 1.0]], ['2, k, 5', [-0.284356, -0.147861, 1.0]], ['2, k, 6', [-0.284631, -0.389981, 1.0]], ['2, k, 7', [-0.270185, -0.447487, 1.0]], ['2, k, 8', [0.133221, 0.141558, 1.0]], ['2, k, 9', [0.182514, -0.131464, 1.0]], ['2, k, 10', [0.180853, -0.368762, 1.0]], ['2, k, 11', [0.152883, -0.442054, 1.0]], ['2, k, 12', [-0.132403, -0.404937, 1.0]], ['2, k, 13', [-0.191242, -0.903496, 1.0]], ['2, k, 14', [-0.195585, -1.24808, 1.0]], ['2, k, 15', [-0.272949, -1.30078, 1.0]], ['2, k, 16', [0.0252053, -0.398339, 1.0]], ['2, k, 17', [0.0801001, -0.874515, 1.0]], ['2, k, 18', [0.0530998, -1.23489, 1.0]], ['2, k, 19', [0.0686027, -1.29317, 1.0]], ['2, k, 20', [-0.0445842, 0.160407, 1.0]], ['2, k, 21', [-0.261661, -0.529984, 1.0]], ['2, k, 22', [-0.317043, -0.440344, 1.0]], ['2, k, 23', [0.141642, -0.525088, 1.0]], ['2, k, 24', [0.191933, -0.447523, 1.0]]]
[['2, k, 0', [-0.0542496, -0.406011, 1.0]], ['2, k, 1', [-0.0488566, -0.0799745, 1.0]], ['2, k, 2', [-0.0433612, 0.239312, 1.0]], ['2, k, 3', [-0.0315651, 0.407402, 1.0]], ['2, k, 4', [-0.213811, 0.12663, 1.0]], ['2, k, 5', [-0.284518, -0.146979, 1.0]], ['2, k, 6', [-0.284796, -0.391388, 1.0]], ['2, k, 7', [-0.269289, -0.450062, 1.0]], ['2, k, 8', [0.133231, 0.141537, 1.0]], ['2, k, 9', [0.182506, -0.132266, 1.0]], ['2, k, 10', [0.181065, -0.368432, 1.0]], ['2, k, 11', [0.153448, -0.441172, 1.0]], ['2, k, 12', [-0.132381, -0.404141, 1.0]], ['2, k, 13', [-0.190829, -0.897231, 1.0]], ['2, k, 14', [-0.207779, -1.24296, 1.0]], ['2, k, 15', [-0.197754, -1.29004, 1.0]], ['2, k, 16', [0.0252472, -0.397706, 1.0]], ['2, k, 17', [0.0801298, -0.874563, 1.0]], ['2, k, 18', [0.0493805, -1.23442, 1.0]], ['2, k, 19', [0.0598299, -1.29405, 1.0]], ['2, k, 20', [-0.0447109, 0.160433, 1.0]], ['2, k, 21', [-0.269593, -0.531787, 1.0]], ['2, k, 22', [-0.316364, -0.473259, 1.0]], ['2, k, 23', [0.145473, -0.525418, 1.0]], ['2, k, 24', [0.19444, -0.445027, 1.0]]]
[['2, k, 0', [-0.0541196, -0.406313, 1.0]], ['2, k, 1', [-0.0489328, -0.080036, 1.0]], ['2, k, 2', [-0.0438656, 0.23939, 1.0]], ['2, k, 3', [-0.0316163, 0.407273, 1.0]], ['2, k, 4', [-0.213833, 0.126604, 1.0]], ['2, k, 5', [-0.28449, -0.146062, 1.0]], ['2, k, 6', [-0.285164, -0.391255, 1.0]], ['2, k, 7', [-0.271062, -0.451445, 1.0]], ['2, k, 8', [0.133692, 0.140783, 1.0]], ['2, k, 9', [0.182324, -0.132732, 1.0]], ['2, k, 10', [0.181272, -0.368184, 1.0]], ['2, k, 11', [0.155121, -0.441336, 1.0]], ['2, k, 12', [-0.13229, -0.404313, 1.0]], ['2, k, 13', [-0.186371, -0.845676, 1.0]], ['2, k, 14', [-0.206427, -1.23781, 1.0]], ['2, k, 15', [-0.229692, -1.30184, 1.0]], ['2, k, 16', [0.0254182, -0.398175, 1.0]], ['2, k, 17', [0.0805182, -0.879056, 1.0]], ['2, k, 18', [0.0472709, -1.23828, 1.0]], ['2, k, 19', [0.0652879, -1.29224, 1.0]], ['2, k, 20', [-0.0450691, 0.160454, 1.0]], ['2, k, 21', [-0.263133, -0.531747, 1.0]], ['2, k, 22', [-0.315401, -0.45478, 1.0]], ['2, k, 23', [0.145958, -0.524564, 1.0]], ['2, k, 24', [0.194453, -0.441452, 1.0]]]
[['2, k, 0', [-0.0541035, -0.406338, 1.0]], ['2, k, 1', [-0.0488389, -0.0800433, 1.0]], ['2, k, 2', [-0.043583, 0.239427, 1.0]], ['2, k, 3', [-0.0317489, 0.407114, 1.0]], ['2, k, 4', [-0.213856, 0.126547, 1.0]], ['2, k, 5', [-0.284691, -0.145377, 1.0]], ['2, k, 6', [-0.284953, -0.391295, 1.0]], ['2, k, 7', [-0.26929, -0.451362, 1.0]], ['2, k, 8', [0.133699, 0.140774, 1.0]], ['2, k, 9', [0.182259, -0.132662, 1.0]], ['2, k, 10', [0.181778, -0.367392, 1.0]], ['2, k, 11', [0.156622, -0.443927, 1.0]], ['2, k, 12', [-0.132263, -0.40438, 1.0]], ['2, k, 13', [-0.191307, -0.908552, 1.0]], ['2, k, 14', [-0.206666, -1.23822, 1.0]], ['2, k, 15', [-0.229182, -1.30163, 1.0]], ['2, k, 16', [0.0254273, -0.398182, 1.0]], ['2, k, 17', [0.0805286, -0.879706, 1.0]], ['2, k, 18', [0.0469917, -1.2383, 1.0]], ['2, k, 19', [0.0641213, -1.295, 1.0]], ['2, k, 20', [-0.0448545, 0.160479, 1.0]], ['2, k, 21', [-0.264376, -0.532568, 1.0]], ['2, k, 22', [-0.327948, -0.431411, 1.0]], ['2, k, 23', [0.147473, -0.52724, 1.0]], ['2, k, 24', [0.200207, -0.43688, 1.0]]]
[['2, k, 0', [-0.054183, -0.406429, 1.0]], ['2, k, 1', [-0.0488172, -0.0800557, 1.0]], ['2, k, 2', [-0.0432972, 0.239481, 1.0]], ['2, k, 3', [-0.0317665, 0.407099, 1.0]], ['2, k, 4', [-0.213935, 0.126585, 1.0]], ['2, k, 5', [-0.284294, -0.145617, 1.0]], ['2, k, 6', [-0.284625, -0.391213, 1.0]], ['2, k, 7', [-0.269675, -0.451549, 1.0]], ['2, k, 8', [0.133707, 0.140766, 1.0]], ['2, k, 9', [0.182239, -0.132664, 1.0]], ['2, k, 10', [0.180639, -0.374382, 1.0]], ['2, k, 11', [0.153671, -0.444153, 1.0]], ['2, k, 12', [-0.132348, -0.404462, 1.0]], ['2, k, 13', [-0.191788, -0.899676, 1.0]], ['2, k, 14', [-0.206954, -1.23834, 1.0]], ['2, k, 15', [-0.201117, -1.29651, 1.0]], ['2, k, 16', [0.025333, -0.398303, 1.0]], ['2, k, 17', [0.0801987, -0.880322, 1.0]], ['2, k, 18', [0.0513525, -1.23932, 1.0]], ['2, k, 19', [0.0635216, -1.29406, 1.0]], ['2, k, 20', [-0.0446724, 0.160505, 1.0]], ['2, k, 21', [-0.263735, -0.539619, 1.0]], ['2, k, 22', [-0.316033, -0.456721, 1.0]], ['2, k, 23', [0.146115, -0.530908, 1.0]], ['2, k, 24', [0.194061, -0.4403, 1.0]]]
[['2, k, 0', [-0.0541467, -0.406451, 1.0]], ['2, k, 1', [-0.0488483, -0.0800993, 1.0]], ['2, k, 2', [-0.0435097, 0.239359, 1.0]], ['2, k, 3', [-0.0317961, 0.406777, 1.0]], ['2, k, 4', [-0.213911, 0.12674, 1.0]], ['2, k, 5', [-0.284432, -0.145429, 1.0]], ['2, k, 6', [-0.284562, -0.391298, 1.0]], ['2, k, 7', [-0.26877, -0.450985, 1.0]], ['2, k, 8', [0.133986, 0.14022, 1.0]], ['2, k, 9', [0.182334, -0.132693, 1.0]], ['2, k, 10', [0.180728, -0.372364, 1.0]], ['2, k, 11', [0.154388, -0.443173, 1.0]], ['2, k, 12', [-0.132279, -0.404024, 1.0]], ['2, k, 13', [-0.191826, -0.89934, 1.0]], ['2, k, 14', [-0.207592, -1.23698, 1.0]], ['2, k, 15', [-0.289307, -1.29883, 1.0]], ['2, k, 16', [0.0255324, -0.399048, 1.0]], ['2, k, 17', [0.078892, -0.875938, 1.0]], ['2, k, 18', [0.0484024, -1.23936, 1.0]], ['2, k, 19', [0.0611488, -1.29382, 1.0]], ['2, k, 20', [-0.044826, 0.16041, 1.0]], ['2, k, 21', [-0.265618, -0.5319, 1.0]], ['2, k, 22', [-0.319997, -0.441611, 1.0]], ['2, k, 23', [0.145176, -0.527683, 1.0]], ['2, k, 24', [0.197666, -0.434901, 1.0]]]
[['2, k, 0', [-0.0523498, -0.407645, 1.0]], ['2, k, 1', [-0.0483929, -0.0808358, 1.0]], ['2, k, 2', [-0.0437602, 0.238677, 1.0]], ['2, k, 3', [-0.0319243, 0.406589, 1.0]], ['2, k, 4', [-0.214051, 0.124877, 1.0]], ['2, k, 5', [-0.287037, -0.157256, 1.0]], ['2, k, 6', [-0.28468, -0.400278, 1.0]], ['2, k, 7', [-0.272699, -0.451735, 1.0]], ['2, k, 8', [0.134632, 0.136649, 1.0]], ['2, k, 9', [0.182334, -0.148517, 1.0]], ['2, k, 10', [0.178177, -0.390506, 1.0]], ['2, k, 11', [0.157633, -0.449949, 1.0]], ['2, k, 12', [-0.130646, -0.405083, 1.0]], ['2, k, 13', [-0.192445, -0.890559, 1.0]], ['2, k, 14', [-0.209639, -1.22936, 1.0]], ['2, k, 15', [-0.200195, -1.2832, 1.0]], ['2, k, 16', [0.0273565, -0.400237, 1.0]], ['2, k, 17', [0.0808027, -0.866342, 1.0]], ['2, k, 18', [0.0486715, -1.23825, 1.0]], ['2, k, 19', [0.0674184, -1.29294, 1.0]], ['2, k, 20', [-0.0449033, 0.159764, 1.0]], ['2, k, 21', [-0.270406, -0.535821, 1.0]], ['2, k, 22', [-0.311485, -0.480096, 1.0]], ['2, k, 23', [0.147628, -0.527712, 1.0]], ['2, k, 24', [0.193622, -0.451738, 1.0]]]
