[['2, k, 0', [-0.0947242, -0.356488, 1.0]], ['2, k, 1', [-0.0999003, -0.0539594, 1.0]], ['2, k, 2', [-0.104389, 0.241283, 1.0]], ['2, k, 3', [-0.104004, 0.382913, 1.0]], ['2, k, 4', [-0.324939, 0.145512, 1.0]], ['2, k, 5', [-0.425199, -0.0668859, 1.0]], ['2, k, 6', [-0.368771, -0.261842, 1.0]], ['2, k, 7', [-0.334963, -0.297606, 1.0]], ['2, k, 8', [0.109328, 0.144191, 1.0]], ['2, k, 9', [0.244961, -0.0235492, 1.0]], ['2, k, 10', [0.147306, -0.199034, 1.0]], ['2, k, 11', [0.0968353, -0.258916, 1.0]], ['2, k, 12', [-0.192443, -0.351136, 1.0]], ['2, k, 13', [-0.271096, -0.694264, 1.0]], ['2, k, 14', [-0.287327, -1.02776, 1.0]], ['2, k, 15', [-0.310791, -1.08398, 1.0]], ['2, k, 16', [0.00567352, -0.351787, 1.0]], ['2, k, 17', [0.0774608, -0.677828, 1.0]], ['2, k, 18', [0.0756032, -1.00804, 1.0]], ['2, k, 19', [0.108704, -1.07031, 1.0]], ['2, k, 20', [-0.103383, 0.168492, 1.0]], ['2, k, 21', [-0.329478, -0.339476, 1.0]], ['2, k, 22', [-0.321412, -0.315506, 1.0]], ['2, k, 23', [0.068275, -0.316721, 1.0]], ['2, k, 24', [0.0625585, -0.210329, 1.0]]]
[['2, k, 0', [-0.0949944, -0.35698, 1.0]], ['2, k, 1', [-0.10009, -0.0541423, 1.0]], ['2, k, 2', [-0.104543, 0.241303, 1.0]], ['2, k, 3', [-0.103888, 0.382936, 1.0]], ['2, k, 4', [-0.324976, 0.145584, 1.0]], ['2, k, 5', [-0.425332, -0.0671607, 1.0]], ['2, k, 6', [-0.368471, -0.261826, 1.0]], ['2, k, 7', [-0.332333, -0.296336, 1.0]], ['2, k, 8', [0.109415, 0.144222, 1.0]], ['2, k, 9', [0.244836, -0.0234708, 1.0]], ['2, k, 10', [0.130705, -0.193523, 1.0]], ['2, k, 11', [0.100143, -0.244917, 1.0]], ['2, k, 12', [-0.180686, -0.353139, 1.0]], ['2, k, 13', [-0.2703, -0.694471, 1.0]], ['2, k, 14', [-0.287376, -1.02778, 1.0]], ['2, k, 15', [-0.310714, -1.08383, 1.0]], ['2, k, 16', [-0.0108625, -0.354208, 1.0]], ['2, k, 17', [0.0774342, -0.677828, 1.0]], ['2, k, 18', [0.0752915, -1.00872, 1.0]], ['2, k, 19', [0.108825, -1.07044, 1.0]], ['2, k, 20', [-0.103542, 0.168466, 1.0]], ['2, k, 21', [-0.330235, -0.351692, 1.0]], ['2, k, 22', [-0.31579, -0.314239, 1.0]], ['2, k, 23', [0.0842126, -0.320604, 1.0]], ['2, k, 24', [0.0625447, -0.210085, 1.0]]]
[['2, k, 0', [-0.0949797, -0.357824, 1.0]], ['2, k, 1', [-0.100059, -0.0542976, 1.0]], ['2, k, 2', [-0.104463, 0.241426, 1.0]], ['2, k, 3', [-0.103875, 0.383113, 1.0]], ['2, k, 4', [-0.324981, 0.145598, 1.0]], ['2, k, 5', [-0.425533, -0.0681143, 1.0]], ['2, k, 6', [-0.367906, -0.262299, 1.0]], ['2, k, 7', [-0.330745, -0.289759, 1.0]], ['2, k, 8', [0.109387, 0.144261, 1.0]], ['2, k, 9', [0.244839, -0.0232891, 1.0]], ['2, k, 10', [0.130504, -0.193425, 1.0]], ['2, k, 11', [0.0996823, -0.244775, 1.0]], ['2, k, 12', [-0.180539, -0.353683, 1.0]], ['2, k, 13', [-0.282572, -0.699578, 1.0]], ['2, k, 14', [-0.286014, -1.02746, 1.0]], ['2, k, 15', [-0.308694, -1.08346, 1.0]], ['2, k, 16', [-0.0105182, -0.354714, 1.0]], ['2, k, 17', [0.077209, -0.678208, 1.0]], ['2, k, 18', [0.0751025, -1.0086, 1.0]], ['2, k, 19', [0.108481, -1.06979, 1.0]], ['2, k, 20', [-0.103485, 0.168502, 1.0]], ['2, k, 21', [-0.29479, -0.387853, 1.0]], ['2, k, 22', [-0.290491, -0.297805, 1.0]], ['2, k, 23', [0.0823736, -0.318655, 1.0]], ['2, k, 24', [0.062436, -0.210377, 1.0]]]
[['2, k, 0', [-0.0951582, -0.358535, 1.0]], ['2, k, 1', [-0.100066, -0.054433, 1.0]], ['2, k, 2', [-0.104366, 0.241523, 1.0]], ['2, k, 3', [-0.103853, 0.383177, 1.0]], ['2, k, 4', [-0.325042, 0.145652, 1.0]], ['2, k, 5', [-0.425644, -0.0681644, 1.0]], ['2, k, 6', [-0.367746, -0.262231, 1.0]], ['2, k, 7', [-0.329492, -0.295509, 1.0]], ['2, k, 8', [0.109378, 0.144276, 1.0]], ['2, k, 9', [0.244729, -0.0229886, 1.0]], ['2, k, 10', [0.130511, -0.19331, 1.0]], ['2, k, 11', [0.0993644, -0.244094, 1.0]], ['2, k, 12', [-0.181191, -0.354327, 1.0]], ['2, k, 13', [-0.283317, -0.699596, 1.0]], ['2, k, 14', [-0.285341, -1.02751, 1.0]], ['2, k, 15', [-0.307331, -1.08222, 1.0]], ['2, k, 16', [-0.0097458, -0.355302, 1.0]], ['2, k, 17', [0.0765751, -0.679353, 1.0]], ['2, k, 18', [0.0751632, -1.00856, 1.0]], ['2, k, 19', [0.108643, -1.06935, 1.0]], ['2, k, 20', [-0.103429, 0.168525, 1.0]], ['2, k, 21', [-0.295036, -0.388177, 1.0]], ['2, k, 22', [-0.289453, -0.298086, 1.0]], ['2, k, 23', [0.0834848, -0.320499, 1.0]], ['2, k, 24', [0.0613544, -0.209291, 1.0]]]
[['2, k, 0', [-0.095286, -0.358902, 1.0]], ['2, k, 1', [-0.10013, -0.0545744, 1.0]], ['2, k, 2', [-0.104397, 0.241551, 1.0]], ['2, k, 3', [-0.103903, 0.383358, 1.0]], ['2, k, 4', [-0.325096, 0.145767, 1.0]], ['2, k, 5', [-0.425624, -0.0684578, 1.0]], ['2, k, 6', [-0.368158, -0.262468, 1.0]], ['2, k, 7', [-0.326382, -0.290388, 1.0]], ['2, k, 8', [0.109563, 0.144239, 1.0]], ['2, k, 9', [0.244673, -0.0228806, 1.0]], ['2, k, 10', [0.147268, -0.203324, 1.0]], ['2, k, 11', [0.100204, -0.260832, 1.0]], ['2, k, 12', [-0.182063, -0.354672, 1.0]], ['2, k, 13', [-0.283237, -0.696152, 1.0]], ['2, k, 14', [-0.285118, -1.02745, 1.0]], ['2, k, 15', [-0.307418, -1.08226, 1.0]], ['2, k, 16', [-0.00873905, -0.355745, 1.0]], ['2, k, 17', [0.0763483, -0.680123, 1.0]], ['2, k, 18', [0.0756527, -1.00856, 1.0]], ['2, k, 19', [0.108886, -1.07016, 1.0]], ['2, k, 20', [-0.103465, 0.168515, 1.0]], ['2, k, 21', [-0.29577, -0.386578, 1.0]], ['2, k, 22', [-0.289817, -0.297157, 1.0]], ['2, k, 23', [0.0857659, -0.334352, 1.0]], ['2, k, 24', [0.0628479, -0.214169, 1.0]]]
[['2, k, 0', [-0.0959013, -0.358932, 1.0]], ['2, k, 1', [-0.100245, -0.0545453, 1.0]], ['2, k, 2', [-0.104342, 0.24167, 1.0]], ['2, k, 3', [-0.103756, 0.383486, 1.0]], ['2, k, 4', [-0.325074, 0.145784, 1.0]], ['2, k, 5', [-0.426005, -0.0685648, 1.0]], ['2, k, 6', [-0.36261, -0.258333, 1.0]], ['2, k, 7', [-0.316257, -0.302011, 1.0]], ['2, k, 8', [0.10954, 0.14427, 1.0]], ['2, k, 9', [0.244791, -0.0223688, 1.0]], ['2, k, 10', [0.133021, -0.194423, 1.0]], ['2, k, 11', [0.0989772, -0.246096, 1.0]], ['2, k, 12', [-0.182727, -0.35458, 1.0]], ['2, k, 13', [-0.283982, -0.697645, 1.0]], ['2, k, 14', [-0.285065, -1.02741, 1.0]], ['2, k, 15', [-0.307831, -1.08243, 1.0]], ['2, k, 16', [-0.00887065, -0.355668, 1.0]], ['2, k, 17', [0.0755234, -0.685427, 1.0]], ['2, k, 18', [0.0755137, -1.00886, 1.0]], ['2, k, 19', [0.109048, -1.07029, 1.0]], ['2, k, 20', [-0.103455, 0.168595, 1.0]], ['2, k, 21', [-0.289732, -0.385047, 1.0]], ['2, k, 22', [-0.291569, -0.252552, 1.0]], ['2, k, 23', [0.0813614, -0.317809, 1.0]], ['2, k, 24', [0.0619031, -0.210336, 1.0]]]
[['2, k, 0', [-0.0958439, -0.359059, 1.0]], ['2, k, 1', [-0.10023, -0.05456, 1.0]], ['2, k, 2', [-0.104268, 0.241728, 1.0]], ['2, k, 3', [-0.103601, 0.383704, 1.0]], ['2, k, 4', [-0.324956, 0.145985, 1.0]], ['2, k, 5', [-0.426352, -0.0686285, 1.0]], ['2, k, 6', [-0.364003, -0.259305, 1.0]], ['2, k, 7', [-0.313488, -0.298096, 1.0]], ['2, k, 8', [0.109567, 0.144265, 1.0]], ['2, k, 9', [0.244853, -0.0220794, 1.0]], ['2, k, 10', [0.132029, -0.193495, 1.0]], ['2, k, 11', [0.0979511, -0.243307, 1.0]], ['2, k, 12', [-0.182847, -0.35457, 1.0]], ['2, k, 13', [-0.284313, -0.700502, 1.0]], ['2, k, 14', [-0.285068, -1.02742, 1.0]], ['2, k, 15', [-0.308068, -1.0824, 1.0]], ['2, k, 16', [-0.00811517, -0.355716, 1.0]], ['2, k, 17', [0.0737215, -0.685413, 1.0]], ['2, k, 18', [0.0757315, -1.00853, 1.0]], ['2, k, 19', [0.109018, -1.07084, 1.0]], ['2, k, 20', [-0.103404, 0.168623, 1.0]], ['2, k, 21', [-0.290794, -0.38689, 1.0]], ['2, k, 22', [-0.288443, -0.262439, 1.0]], ['2, k, 23', [0.0774617, -0.318288, 1.0]], ['2, k, 24', [0.0601812, -0.203739, 1.0]]]
[['2, k, 0', [-0.0959758, -0.359152, 1.0]], ['2, k, 1', [-0.100237, -0.0545987, 1.0]], ['2, k, 2', [-0.104164, 0.241715, 1.0]], ['2, k, 3', [-0.103431, 0.383764, 1.0]], ['2, k, 4', [-0.324917, 0.146035, 1.0]], ['2, k, 5', [-0.426134, -0.0688509, 1.0]], ['2, k, 6', [-0.362378, -0.258307, 1.0]], ['2, k, 7', [-0.311565, -0.299953, 1.0]], ['2, k, 8', [0.109549, 0.144413, 1.0]], ['2, k, 9', [0.244842, -0.0220685, 1.0]], ['2, k, 10', [0.131646, -0.193321, 1.0]], ['2, k, 11', [0.0976459, -0.242365, 1.0]], ['2, k, 12', [-0.18343, -0.35466, 1.0]], ['2, k, 13', [-0.284049, -0.701706, 1.0]], ['2, k, 14', [-0.285019, -1.02767, 1.0]], ['2, k, 15', [-0.308253, -1.08237, 1.0]], ['2, k, 16', [-0.00796386, -0.35572, 1.0]], ['2, k, 17', [0.0740338, -0.690138, 1.0]], ['2, k, 18', [0.0760667, -1.00853, 1.0]], ['2, k, 19', [0.109772, -1.07137, 1.0]], ['2, k, 20', [-0.103343, 0.168605, 1.0]], ['2, k, 21', [-0.289204, -0.387589, 1.0]], ['2, k, 22', [-0.280814, -0.267632, 1.0]], ['2, k, 23', [0.0773314, -0.317762, 1.0]], ['2, k, 24', [0.0591812, -0.200092, 1.0]]]
[['2, k, 0', [-0.0967091, -0.359585, 1.0]], ['2, k, 1', [-0.100455, -0.0547281, 1.0]], ['2, k, 2', [-0.104136, 0.241771, 1.0]], ['2, k, 3', [-0.10341, 0.383788, 1.0]], ['2, k, 4', [-0.324884, 0.14601, 1.0]], ['2, k, 5', [-0.426192, -0.0690045, 1.0]], ['2, k, 6', [-0.365195, -0.259943, 1.0]], ['2, k, 7', [-0.313389, -0.300863, 1.0]], ['2, k, 8', [0.1096, 0.144432, 1.0]], ['2, k, 9', [0.244555, -0.0221338, 1.0]], ['2, k, 10', [0.131009, -0.193292, 1.0]], ['2, k, 11', [0.0966972, -0.244054, 1.0]], ['2, k, 12', [-0.18517, -0.355087, 1.0]], ['2, k, 13', [-0.273815, -0.699631, 1.0]], ['2, k, 14', [-0.284871, -1.02768, 1.0]], ['2, k, 15', [-0.308034, -1.08192, 1.0]], ['2, k, 16', [-0.00789988, -0.355826, 1.0]], ['2, k, 17', [0.0741787, -0.691615, 1.0]], ['2, k, 18', [0.0759583, -1.00875, 1.0]], ['2, k, 19', [0.109652, -1.07167, 1.0]], ['2, k, 20', [-0.103353, 0.168633, 1.0]], ['2, k, 21', [-0.29022, -0.39227, 1.0]], ['2, k, 22', [-0.283655, -0.27454, 1.0]], ['2, k, 23', [0.0793283, -0.325522, 1.0]], ['2, k, 24', [0.0580858, -0.202528, 1.0]]]
[['2, k, 0', [-0.0970523, -0.359521, 1.0]], ['2, k, 1', [-0.100626, -0.0547099, 1.0]], ['2, k, 2', [-0.104163, 0.241813, 1.0]], ['2, k, 3', [-0.103306, 0.383814, 1.0]], ['2, k, 4', [-0.324828, 0.146064, 1.0]], ['2, k, 5', [-0.426035, -0.069301, 1.0]], ['2, k, 6', [-0.367152, -0.261238, 1.0]], ['2, k, 7', [-0.313598, -0.299681, 1.0]], ['2, k, 8', [0.109603, 0.14447, 1.0]], ['2, k, 9', [0.244542, -0.0221582, 1.0]], ['2, k, 10', [0.130682, -0.19323, 1.0]], ['2, k, 11', [0.0969115, -0.244486, 1.0]], ['2, k, 12', [-0.186234, -0.354605, 1.0]], ['2, k, 13', [-0.278487, -0.702154, 1.0]], ['2, k, 14', [-0.284947, -1.0281, 1.0]], ['2, k, 15', [-0.308074, -1.08179, 1.0]], ['2, k, 16', [-0.0077811, -0.355814, 1.0]], ['2, k, 17', [0.0741368, -0.692769, 1.0]], ['2, k, 18', [0.0764134, -1.00935, 1.0]], ['2, k, 19', [0.11046, -1.07175, 1.0]], ['2, k, 20', [-0.103409, 0.168674, 1.0]], ['2, k, 21', [-0.289934, -0.390506, 1.0]], ['2, k, 22', [-0.28531, -0.269216, 1.0]], ['2, k, 23', [0.0792996, -0.325369, 1.0]], ['2, k, 24', [0.0596067, -0.202562, 1.0]]]
[['2, k, 0', [-0.0970527, -0.359523, 1.0]], ['2, k, 1', [-0.100592, -0.0546922, 1.0]], ['2, k, 2', [-0.103956, 0.241992, 1.0]], ['2, k, 3', [-0.103158, 0.384215, 1.0]], ['2, k, 4', [-0.325047, 0.146316, 1.0]], ['2, k, 5', [-0.426058, -0.0699164, 1.0]], ['2, k, 6', [-0.363392, -0.259095, 1.0]], ['2, k, 7', [-0.305993, -0.305212, 1.0]], ['2, k, 8', [0.110191, 0.144398, 1.0]], ['2, k, 9', [0.244578, -0.0221162, 1.0]], ['2, k, 10', [0.144279, -0.201622, 1.0]], ['2, k, 11', [0.101628, -0.255166, 1.0]], ['2, k, 12', [-0.186476, -0.354408, 1.0]], ['2, k, 13', [-0.277729, -0.703777, 1.0]], ['2, k, 14', [-0.285642, -1.02821, 1.0]], ['2, k, 15', [-0.308596, -1.08168, 1.0]], ['2, k, 16', [-0.00711884, -0.355908, 1.0]], ['2, k, 17', [0.0742337, -0.690625, 1.0]], ['2, k, 18', [0.0760232, -1.00881, 1.0]], ['2, k, 19', [0.109702, -1.07101, 1.0]], ['2, k, 20', [-0.103252, 0.168807, 1.0]], ['2, k, 21', [-0.2824, -0.389743, 1.0]], ['2, k, 22', [-0.283016, -0.256494, 1.0]], ['2, k, 23', [0.0834403, -0.334004, 1.0]], ['2, k, 24', [0.0611723, -0.215373, 1.0]]]
