[[0, -0.1752016, -0.1291343, 3.143354, 1], [1, -0.1764055, 0.1176139, 3.12658, 1], [2, -0.176819, 0.3583751, 3.097385, 1], [3, -0.1662857, 0.4849998, 3.086003, 1], [4, -0.3148325, 0.2510451, 3.052935, 1], [5, -0.3811466, 0.007616721, 3.038604, 1], [6, -0.3967097, -0.1864787, 2.973781, 1], [7, -0.4119357, -0.2356543, 2.968296, 1], [8, -0.02020514, 0.2507922, 3.100352, 1], [9, 0.02904074, 0.0338561, 3.09822, 1], [10, -0.002983388, -0.1189438, 2.962529, 1], [11, -0.02100005, -0.1671518, 2.920096, 1], [12, -0.2417227, -0.1272779, 3.101348, 1], [13, -0.2677442, -0.2669664, 2.810844, 1], [14, -0.2531966, -0.6038011, 2.818111, 1], [15, -0.2480898, -0.6649625, 2.736753, 1], [16, -0.1050239, -0.1285148, 3.116351, 1], [17, 0.02168087, -0.2515889, 2.858714, 1], [18, 0.01379462, -0.6011773, 2.851692, 1], [19, 0.02461736, -0.6633236, 2.775464, 1], [20, -0.1769352, 0.2989383, 3.106956, 1], [21, -0.4299414, -0.3104662, 2.969899, 1], [22, -0.3710585, -0.2283696, 2.954429, 1], [23, -0.03039853, -0.2230144, 2.866691, 1], [24, 0.02085008, -0.1649035, 2.898077, 1]]
[[0, -0.1752398, -0.129135, 3.143368, 1], [1, -0.1764067, 0.1176106, 3.126544, 1], [2, -0.1767544, 0.3583968, 3.097246, 1], [3, -0.1658035, 0.4852574, 3.085884, 1], [4, -0.3142087, 0.2512647, 3.051931, 1], [5, -0.3798606, 0.006624171, 3.024472, 1], [6, -0.3983596, -0.1903167, 2.96174, 1], [7, -0.4155502, -0.2383801, 2.937129, 1], [8, -0.02014552, 0.2510967, 3.10135, 1], [9, 0.02883646, 0.03394189, 3.097875, 1], [10, -0.002922115, -0.1196219, 2.963245, 1], [11, -0.02146024, -0.1525204, 2.933918, 1], [12, -0.2417818, -0.1272276, 3.101155, 1], [13, -0.267648, -0.2672258, 2.810807, 1], [14, -0.2532778, -0.6040301, 2.816874, 1], [15, -0.2481082, -0.6650504, 2.736618, 1], [16, -0.1051517, -0.1285519, 3.116652, 1], [17, 0.02146656, -0.2508413, 2.858556, 1], [18, 0.01378091, -0.600244, 2.851667, 1], [19, 0.02451028, -0.6628494, 2.775903, 1], [20, -0.1768879, 0.2989515, 3.106844, 1], [21, -0.4270878, -0.3160438, 2.939328, 1], [22, -0.3701508, -0.2297577, 2.942231, 1], [23, -0.03623566, -0.2073113, 2.884496, 1], [24, 0.01380133, -0.1548861, 2.901364, 1]]
[[0, -0.1756169, -0.1291526, 3.143586, 1], [1, -0.1765285, 0.1176444, 3.126575, 1], [2, -0.1767948, 0.3584927, 3.097228, 1], [3, -0.16534, 0.4855486, 3.085671, 1], [4, -0.3131055, 0.251017, 3.049916, 1], [5, -0.37824, 0.007746306, 3.010777, 1], [6, -0.4030263, -0.1793607, 2.931942, 1], [7, -0.4161958, -0.2345529, 2.909451, 1], [8, -0.02018562, 0.2511223, 3.10144, 1], [9, 0.02845627, 0.03432655, 3.097714, 1], [10, 0.0003313315, -0.1185786, 2.961419, 1], [11, -0.02018868, -0.1602214, 2.926592, 1], [12, -0.2421072, -0.1271592, 3.101228, 1], [13, -0.2675433, -0.2675304, 2.810595, 1], [14, -0.253171, -0.6039291, 2.816003, 1], [15, -0.2482976, -0.6656261, 2.735709, 1], [16, -0.1055429, -0.1286409, 3.117012, 1], [17, 0.02158358, -0.250393, 2.858232, 1], [18, 0.01376754, -0.6002657, 2.851573, 1], [19, 0.0239544, -0.6619268, 2.775531, 1], [20, -0.1769369, 0.2990246, 3.106834, 1], [21, -0.4309505, -0.3029743, 2.896349, 1], [22, -0.3849671, -0.2462759, 2.8974, 1], [23, -0.03594755, -0.2153226, 2.87666, 1], [24, 0.01712423, -0.1584091, 2.897808, 1]]
[[0, -0.1759401, -0.1292075, 3.143956, 1], [1, -0.1773077, 0.1178143, 3.127571, 1], [2, -0.178306, 0.3592522, 3.09943, 1], [3, -0.1650062, 0.4853784, 3.085973, 1], [4, -0.3124711, 0.251601, 3.049431, 1], [5, -0.3798494, 0.02138321, 2.982391, 1], [6, -0.4125961, -0.1616432, 2.883498, 1], [7, -0.4230607, -0.2178465, 2.866076, 1], [8, -0.02001074, 0.251311, 3.102159, 1], [9, 0.02833441, 0.03439504, 3.097638, 1], [10, 0.001350187, -0.1187577, 2.9614, 1], [11, -0.01952443, -0.1611097, 2.927317, 1], [12, -0.2424613, -0.1270654, 3.101478, 1], [13, -0.2675222, -0.2676745, 2.810695, 1], [14, -0.2531171, -0.6035454, 2.816202, 1], [15, -0.2487389, -0.6652427, 2.736687, 1], [16, -0.1057999, -0.1288298, 3.117491, 1], [17, 0.02157046, -0.2501656, 2.858312, 1], [18, 0.01341996, -0.6018131, 2.852708, 1], [19, 0.02310669, -0.6622895, 2.775781, 1], [20, -0.1782144, 0.2996039, 3.108657, 1], [21, -0.4345358, -0.2835314, 2.863243, 1], [22, -0.3867216, -0.2113785, 2.855834, 1], [23, -0.0308148, -0.2153406, 2.869493, 1], [24, 0.0181208, -0.16255, 2.897056, 1]]
[[0, -0.1761013, -0.129099, 3.144302, 1], [1, -0.1772547, 0.1178701, 3.127837, 1], [2, -0.177968, 0.3592993, 3.099743, 1], [3, -0.1648828, 0.4856021, 3.085892, 1], [4, -0.3111973, 0.252814, 3.048445, 1], [5, -0.3803891, 0.03686241, 2.957214, 1], [6, -0.4147252, -0.1436003, 2.843062, 1], [7, -0.4251952, -0.1974163, 2.818844, 1], [8, -0.01996449, 0.251677, 3.102765, 1], [9, 0.02817552, 0.03476182, 3.097309, 1], [10, 0.0018525, -0.1193414, 2.962088, 1], [11, -0.02066822, -0.1559969, 2.931289, 1], [12, -0.2425764, -0.1268483, 3.101744, 1], [13, -0.2674485, -0.2678994, 2.81067, 1], [14, -0.2523143, -0.6016948, 2.815809, 1], [15, -0.2485616, -0.6649988, 2.736659, 1], [16, -0.1059878, -0.128813, 3.1179, 1], [17, 0.02164186, -0.2500578, 2.858267, 1], [18, 0.01329937, -0.6014571, 2.852602, 1], [19, 0.02318062, -0.6606458, 2.777978, 1], [20, -0.1779622, 0.2996571, 3.108953, 1], [21, -0.4395177, -0.259339, 2.814262, 1], [22, -0.3942332, -0.1935686, 2.801714, 1], [23, -0.03095212, -0.2081986, 2.878662, 1], [24, 0.01978112, -0.1523778, 2.915357, 1]]
[[0, -0.1764525, -0.1289267, 3.145098, 1], [1, -0.1776261, 0.1179866, 3.128348, 1], [2, -0.1783132, 0.3593885, 3.100022, 1], [3, -0.1645646, 0.4856519, 3.086052, 1], [4, -0.309661, 0.25531, 3.047961, 1], [5, -0.3825404, 0.06127195, 2.935249, 1], [6, -0.4198323, -0.1156631, 2.795601, 1], [7, -0.4278184, -0.1608233, 2.770511, 1], [8, -0.02008083, 0.2515609, 3.102188, 1], [9, 0.02780703, 0.03504514, 3.097004, 1], [10, 0.001726693, -0.1192611, 2.96198, 1], [11, -0.02024135, -0.1547406, 2.933192, 1], [12, -0.2429773, -0.1263938, 3.102494, 1], [13, -0.2674312, -0.2678938, 2.810725, 1], [14, -0.2527908, -0.6017741, 2.816693, 1], [15, -0.2476887, -0.6651381, 2.736346, 1], [16, -0.1062647, -0.1288683, 3.118722, 1], [17, 0.02166286, -0.250116, 2.858311, 1], [18, 0.01352504, -0.6009086, 2.852242, 1], [19, 0.02376618, -0.6607085, 2.777393, 1], [20, -0.1783083, 0.2997562, 3.109284, 1], [21, -0.4504231, -0.2168281, 2.75616, 1], [22, -0.4090271, -0.1802711, 2.739154, 1], [23, -0.03560844, -0.2092892, 2.883502, 1], [24, 0.01951145, -0.1567331, 2.907829, 1]]
[[0, -0.1768409, -0.1289334, 3.145864, 1], [1, -0.1779678, 0.11796, 3.129457, 1], [2, -0.1785383, 0.3593619, 3.101496, 1], [3, -0.1642487, 0.4846289, 3.087229, 1], [4, -0.3071191, 0.258061, 3.048615, 1], [5, -0.3801048, 0.0915329, 2.917904, 1], [6, -0.4149522, -0.06399026, 2.76241, 1], [7, -0.4264699, -0.1132816, 2.72192, 1], [8, -0.02015725, 0.2515057, 3.102017, 1], [9, 0.02776763, 0.0350652, 3.09705, 1], [10, 0.002901393, -0.119623, 2.962251, 1], [11, -0.01931452, -0.1598901, 2.932135, 1], [12, -0.2434304, -0.1261594, 3.103267, 1], [13, -0.267432, -0.2682311, 2.810518, 1], [14, -0.2527926, -0.601774, 2.816688, 1], [15, -0.2475179, -0.6651294, 2.736685, 1], [16, -0.1065604, -0.1290702, 3.11945, 1], [17, 0.02165958, -0.2501106, 2.858294, 1], [18, 0.01374369, -0.6011632, 2.851726, 1], [19, 0.02557766, -0.6624174, 2.775409, 1], [20, -0.17856, 0.299736, 3.110666, 1], [21, -0.4476497, -0.1601773, 2.688169, 1], [22, -0.3906274, -0.126303, 2.709637, 1], [23, -0.03312722, -0.2130816, 2.88016, 1], [24, 0.0198425, -0.1601852, 2.904823, 1]]
[[0, -0.177123, -0.1285921, 3.146007, 1], [1, -0.1783275, 0.1183755, 3.12972, 1], [2, -0.1789615, 0.3598663, 3.101882, 1], [3, -0.1642046, 0.4845623, 3.08783, 1], [4, -0.3040979, 0.2615548, 3.047958, 1], [5, -0.3771738, 0.1251329, 2.903249, 1], [6, -0.413489, -0.0005661675, 2.741811, 1], [7, -0.4250004, -0.06182517, 2.673815, 1], [8, -0.02042706, 0.2518139, 3.10312, 1], [9, 0.02749227, 0.0354771, 3.096769, 1], [10, 0.002780602, -0.11872, 2.961334, 1], [11, -0.02013196, -0.1562948, 2.930216, 1], [12, -0.2437813, -0.1254068, 3.103387, 1], [13, -0.2674431, -0.2682312, 2.810426, 1], [14, -0.2523133, -0.6015121, 2.816843, 1], [15, -0.2469156, -0.6648183, 2.738567, 1], [16, -0.1067761, -0.1289651, 3.119582, 1], [17, 0.02165452, -0.2500186, 2.858345, 1], [18, 0.01326237, -0.6020041, 2.851965, 1], [19, 0.01508152, -0.66436, 2.779114, 1], [20, -0.1789641, 0.3002228, 3.111023, 1], [21, -0.4469929, -0.1110799, 2.637063, 1], [22, -0.3908274, -0.0735073, 2.652429, 1], [23, -0.03529912, -0.2098169, 2.883701, 1], [24, 0.02072228, -0.158776, 2.906332, 1]]
[[0, -0.1783509, -0.1285555, 3.146544, 1], [1, -0.1790493, 0.1185878, 3.130658, 1], [2, -0.1792629, 0.360341, 3.103459, 1], [3, -0.1634864, 0.4841934, 3.089223, 1], [4, -0.3025167, 0.2630013, 3.048049, 1], [5, -0.3847201, 0.1568263, 2.883678, 1], [6, -0.4129973, 0.04954407, 2.707161, 1], [7, -0.4214883, -0.001141032, 2.638187, 1], [8, -0.02048394, 0.2517107, 3.102673, 1], [9, 0.02746138, 0.03578566, 3.0971, 1], [10, 0.003572372, -0.1201657, 2.963682, 1], [11, -0.02168907, -0.156558, 2.93307, 1], [12, -0.2450909, -0.1248915, 3.10389, 1], [13, -0.267521, -0.2681915, 2.810729, 1], [14, -0.2522865, -0.6018028, 2.816944, 1], [15, -0.2468369, -0.6648431, 2.739193, 1], [16, -0.107958, -0.129384, 3.120155, 1], [17, 0.02173362, -0.2498766, 2.858407, 1], [18, 0.01365897, -0.6012272, 2.851636, 1], [19, 0.01533727, -0.6639353, 2.778688, 1], [20, -0.1793743, 0.3006248, 3.112408, 1], [21, -0.426905, -0.03720828, 2.566523, 1], [22, -0.3940126, 0.0002773305, 2.6222, 1], [23, -0.03124527, -0.2089996, 2.884129, 1], [24, 0.01976771, -0.1582371, 2.905729, 1]]
[[0, -0.17857, -0.1282476, 3.147054, 1], [1, -0.1792647, 0.1189016, 3.131091, 1], [2, -0.1794386, 0.3606381, 3.103757, 1], [3, -0.163594, 0.4848828, 3.089818, 1], [4, -0.3026758, 0.2635293, 3.048743, 1], [5, -0.3843099, 0.176566, 2.872404, 1], [6, -0.4006031, 0.1028115, 2.677267, 1], [7, -0.4154514, 0.05827365, 2.596565, 1], [8, -0.02086267, 0.2516307, 3.102045, 1], [9, 0.02735994, 0.03570833, 3.097062, 1], [10, 0.003743638, -0.1200929, 2.963403, 1], [11, -0.02004905, -0.1543918, 2.930739, 1], [12, -0.2453464, -0.1244974, 3.104223, 1], [13, -0.2678829, -0.2673153, 2.810676, 1], [14, -0.2521348, -0.6020741, 2.816884, 1], [15, -0.2470038, -0.664689, 2.739131, 1], [16, -0.1081054, -0.1291735, 3.120857, 1], [17, 0.02172972, -0.2498208, 2.858442, 1], [18, 0.01387003, -0.6011156, 2.851478, 1], [19, 0.01972581, -0.6633115, 2.774893, 1], [20, -0.1795577, 0.3009326, 3.112746, 1], [21, -0.4321181, 0.02867006, 2.536515, 1], [22, -0.3821572, 0.05113846, 2.5894, 1], [23, -0.03487374, -0.206332, 2.879913, 1], [24, 0.01821599, -0.1581406, 2.903645, 1]]
[[0, -0.1788164, -0.127939, 3.147665, 1], [1, -0.17959, 0.1191887, 3.131556, 1], [2, -0.1798034, 0.3609039, 3.10405, 1], [3, -0.1634816, 0.4859479, 3.091919, 1], [4, -0.3026055, 0.2637386, 3.0492, 1], [5, -0.3827592, 0.210724, 2.858444, 1], [6, -0.396533, 0.1582668, 2.65608, 1], [7, -0.4072695, 0.1395876, 2.600592, 1], [8, -0.02095594, 0.2516203, 3.101965, 1], [9, 0.02679299, 0.03650862, 3.097883, 1], [10, 0.003819876, -0.1193083, 2.964122, 1], [11, -0.02058979, -0.1528679, 2.935046, 1], [12, -0.2456614, -0.1240562, 3.104965, 1], [13, -0.2681624, -0.2670822, 2.811035, 1], [14, -0.2523026, -0.6018729, 2.816833, 1], [15, -0.2469818, -0.6646242, 2.739175, 1], [16, -0.1082549, -0.1289923, 3.121298, 1], [17, 0.02166917, -0.2495686, 2.858512, 1], [18, 0.01396025, -0.6011214, 2.851377, 1], [19, 0.02098599, -0.6630335, 2.775296, 1], [20, -0.1799101, 0.3012066, 3.113084, 1], [21, -0.417515, 0.1096218, 2.526182, 1], [22, -0.3819687, 0.1109332, 2.5555, 1], [23, -0.03708025, -0.203931, 2.883755, 1], [24, 0.02009442, -0.1585521, 2.904708, 1]]
