[[0, -0.1593467, 0.06158309, 2.840193, 1], [1, -0.1628454, 0.3325138, 2.81881, 1], [2, -0.1650204, 0.5976337, 2.789445, 1], [3, -0.1546339, 0.7310494, 2.775184, 1], [4, -0.3189484, 0.4754133, 2.766696, 1], [5, -0.3715436, 0.2589923, 2.780022, 1], [6, -0.3611675, 0.06513036, 2.74597, 1], [7, -0.3553238, 0.006870667, 2.743514, 1], [8, 0.005353789, 0.4792864, 2.78051, 1], [9, 0.04315638, 0.2392378, 2.824737, 1], [10, 0.04823595, 0.05380743, 2.785439, 1], [11, 0.02576355, 0.002520399, 2.787854, 1], [12, -0.2206726, 0.06136019, 2.804782, 1], [13, -0.2194867, -0.2505119, 2.896522, 1], [14, -0.2148312, -0.5574169, 2.943921, 1], [15, -0.2119654, -0.6297695, 2.869591, 1], [16, -0.09420408, 0.06018499, 2.810328, 1], [17, -0.1149359, -0.2517253, 2.899999, 1], [18, -0.1092212, -0.5690253, 2.950669, 1], [19, -0.1139676, -0.6377939, 2.870866, 1], [20, -0.1646192, 0.5322558, 2.79858, 1], [21, -0.3548011, -0.06378593, 2.760354, 1], [22, -0.3162386, -0.01039189, 2.730684, 1], [23, 0.01827298, -0.03585776, 2.792092, 1], [24, 0.002705568, 0.02183127, 2.7558, 1]]
[[0, -0.1594096, 0.06151207, 2.84021, 1], [1, -0.1631788, 0.3326316, 2.819379, 1], [2, -0.1658562, 0.5980418, 2.790585, 1], [3, -0.1558615, 0.7326992, 2.778909, 1], [4, -0.3184799, 0.4758988, 2.766876, 1], [5, -0.3673707, 0.2532097, 2.770259, 1], [6, -0.3633993, 0.06319734, 2.728175, 1], [7, -0.3643575, 0.0002592253, 2.717066, 1], [8, 0.004366478, 0.4781136, 2.784132, 1], [9, 0.04258873, 0.2391965, 2.825233, 1], [10, 0.04775121, 0.05381471, 2.785646, 1], [11, 0.02674041, -0.001447092, 2.790535, 1], [12, -0.2207302, 0.06129273, 2.804752, 1], [13, -0.2190596, -0.2505823, 2.896489, 1], [14, -0.2133406, -0.5557787, 2.944675, 1], [15, -0.2121272, -0.6282611, 2.870554, 1], [16, -0.09428741, 0.06011138, 2.810389, 1], [17, -0.1147825, -0.2517945, 2.900107, 1], [18, -0.1087968, -0.568206, 2.951365, 1], [19, -0.1174869, -0.6406978, 2.8786, 1], [20, -0.1653232, 0.5326042, 2.799616, 1], [21, -0.3606314, -0.06268225, 2.735154, 1], [22, -0.3271333, 0.01054704, 2.732154, 1], [23, 0.0310311, -0.07298171, 2.805005, 1], [24, -0.0007604755, 0.001545971, 2.75795, 1]]
[[0, -0.1594625, 0.06137047, 2.840275, 1], [1, -0.1633641, 0.3326506, 2.819861, 1], [2, -0.1662511, 0.5982331, 2.791299, 1], [3, -0.1577057, 0.7326875, 2.781781, 1], [4, -0.3176474, 0.474809, 2.763363, 1], [5, -0.3721672, 0.2621615, 2.743323, 1], [6, -0.3661533, 0.07126661, 2.686759, 1], [7, -0.3729298, 0.009674472, 2.669728, 1], [8, 0.004296653, 0.4793518, 2.783574, 1], [9, 0.04246911, 0.2389686, 2.825554, 1], [10, 0.04665228, 0.05365291, 2.785403, 1], [11, 0.02734878, 3.463289e-05, 2.786827, 1], [12, -0.2207938, 0.06093856, 2.804579, 1], [13, -0.2174356, -0.2506866, 2.896898, 1], [14, -0.2130543, -0.5556116, 2.944578, 1], [15, -0.2115096, -0.6284169, 2.871045, 1], [16, -0.09439388, 0.06004773, 2.810725, 1], [17, -0.1139981, -0.252203, 2.899761, 1], [18, -0.1078432, -0.5640979, 2.952518, 1], [19, -0.1176133, -0.6362565, 2.8793, 1], [20, -0.1656668, 0.5327628, 2.800305, 1], [21, -0.3664492, -0.04735238, 2.681119, 1], [22, -0.3373626, 0.007978689, 2.668643, 1], [23, 0.02336106, -0.0575951, 2.800507, 1], [24, 0.001111976, 0.007504655, 2.756347, 1]]
[[0, -0.1591573, 0.06114135, 2.840459, 1], [1, -0.1631252, 0.3326268, 2.820784, 1], [2, -0.1662806, 0.5983692, 2.792828, 1], [3, -0.1582443, 0.7331085, 2.784773, 1], [4, -0.317941, 0.4733632, 2.759626, 1], [5, -0.3763131, 0.2696247, 2.710509, 1], [6, -0.3718606, 0.08699717, 2.634279, 1], [7, -0.3775919, 0.01228508, 2.627724, 1], [8, 0.004299099, 0.4801424, 2.783334, 1], [9, 0.0424183, 0.23907, 2.825786, 1], [10, 0.04578151, 0.05378722, 2.785306, 1], [11, 0.02917438, -0.003766991, 2.789683, 1], [12, -0.2203992, 0.06061945, 2.804576, 1], [13, -0.2143437, -0.2505826, 2.897839, 1], [14, -0.2145734, -0.5570172, 2.943503, 1], [15, -0.2097737, -0.6299303, 2.870275, 1], [16, -0.09414339, 0.05990949, 2.811081, 1], [17, -0.1135306, -0.2522884, 2.900273, 1], [18, -0.1048802, -0.5256777, 2.935654, 1], [19, -0.09663501, -0.5731799, 2.813801, 1], [20, -0.1656146, 0.5328698, 2.801707, 1], [21, -0.3711319, -0.0496808, 2.640624, 1], [22, -0.3424218, 0.01995353, 2.619584, 1], [23, 0.02216144, -0.07180705, 2.809339, 1], [24, -0.000378984, -7.613338e-05, 2.75624, 1]]
[[0, -0.1591312, 0.06088737, 2.84071, 1], [1, -0.1632501, 0.3326242, 2.822167, 1], [2, -0.1667071, 0.5987376, 2.795352, 1], [3, -0.1589265, 0.7331685, 2.787737, 1], [4, -0.3166746, 0.4747521, 2.760165, 1], [5, -0.3751208, 0.2837537, 2.683759, 1], [6, -0.3770949, 0.09747361, 2.575666, 1], [7, -0.3791251, 0.03130787, 2.563617, 1], [8, 0.003371425, 0.4795437, 2.78854, 1], [9, 0.0424504, 0.2390288, 2.825973, 1], [10, 0.04582904, 0.05375013, 2.785458, 1], [11, 0.02964475, -0.0002309873, 2.787771, 1], [12, -0.2203586, 0.06047833, 2.804617, 1], [13, -0.2189044, -0.2511897, 2.896809, 1], [14, -0.2153962, -0.560365, 2.94245, 1], [15, -0.2087107, -0.6334764, 2.869833, 1], [16, -0.09417021, 0.05955677, 2.811649, 1], [17, -0.1130397, -0.2528599, 2.900383, 1], [18, -0.1066475, -0.5266298, 2.933858, 1], [19, -0.09689907, -0.5740143, 2.812076, 1], [20, -0.1659584, 0.5331482, 2.803961, 1], [21, -0.3726129, -0.02762822, 2.558269, 1], [22, -0.3389848, 0.04229426, 2.562684, 1], [23, 0.01958251, -0.06917223, 2.806006, 1], [24, -0.007085943, -0.03805136, 2.7675, 1]]
[[0, -0.1586322, 0.06075199, 2.841096, 1], [1, -0.1629286, 0.3329107, 2.823912, 1], [2, -0.1669498, 0.5994365, 2.79855, 1], [3, -0.160203, 0.7336699, 2.790862, 1], [4, -0.3130197, 0.4763925, 2.756159, 1], [5, -0.3806196, 0.3217444, 2.656311, 1], [6, -0.3776506, 0.1358951, 2.520953, 1], [7, -0.3813518, 0.06922062, 2.491984, 1], [8, 0.002713608, 0.4789477, 2.792928, 1], [9, 0.04239078, 0.2390443, 2.826877, 1], [10, 0.04587021, 0.05391982, 2.785471, 1], [11, 0.03195206, -0.001038704, 2.789922, 1], [12, -0.2197322, 0.06036468, 2.804673, 1], [13, -0.2160753, -0.2510856, 2.897378, 1], [14, -0.2162342, -0.5608146, 2.942323, 1], [15, -0.2082112, -0.6337974, 2.869632, 1], [16, -0.09374908, 0.05941715, 2.812453, 1], [17, -0.1133768, -0.2532321, 2.900497, 1], [18, -0.1066593, -0.5268917, 2.934575, 1], [19, -0.09419142, -0.5741336, 2.813011, 1], [20, -0.1660322, 0.533752, 2.806793, 1], [21, -0.3664299, 0.009297372, 2.467165, 1], [22, -0.3385964, 0.06787512, 2.484214, 1], [23, 0.02564085, -0.05679267, 2.798807, 1], [24, -0.0001703644, -0.01539702, 2.761, 1]]
[[0, -0.15855, 0.06093445, 2.841429, 1], [1, -0.1634752, 0.333383, 2.825941, 1], [2, -0.1685799, 0.5997291, 2.80234, 1], [3, -0.1607884, 0.7340788, 2.795259, 1], [4, -0.3105653, 0.4787695, 2.755085, 1], [5, -0.3804519, 0.3397995, 2.600764, 1], [6, -0.3779061, 0.1973159, 2.468707, 1], [7, -0.381707, 0.1283099, 2.421758, 1], [8, 0.002912376, 0.4807804, 2.791317, 1], [9, 0.04238478, 0.2385315, 2.827678, 1], [10, 0.0462944, 0.05348377, 2.785874, 1], [11, 0.03254411, -0.002889218, 2.791387, 1], [12, -0.2196705, 0.06047341, 2.804698, 1], [13, -0.216143, -0.2510906, 2.897142, 1], [14, -0.2154068, -0.5543363, 2.945771, 1], [15, -0.207508, -0.6272944, 2.872863, 1], [16, -0.09368155, 0.05973068, 2.813369, 1], [17, -0.1142366, -0.2530563, 2.90093, 1], [18, -0.109485, -0.566204, 2.951068, 1], [19, -0.1159225, -0.6358081, 2.872772, 1], [20, -0.1673681, 0.5341294, 2.810138, 1], [21, -0.3803591, 0.07121987, 2.389713, 1], [22, -0.3466564, 0.1149817, 2.40072, 1], [23, 0.02563812, -0.05679486, 2.798807, 1], [24, 0.0002570911, 0.009937152, 2.754263, 1]]
[[0, -0.1581326, 0.06131255, 2.841797, 1], [1, -0.1632837, 0.3340993, 2.827902, 1], [2, -0.1687994, 0.6004637, 2.805961, 1], [3, -0.1617997, 0.7340112, 2.79758, 1], [4, -0.3054396, 0.483998, 2.754694, 1], [5, -0.3792409, 0.3842768, 2.598978, 1], [6, -0.3740789, 0.2588261, 2.415382, 1], [7, -0.3783414, 0.1982493, 2.354523, 1], [8, 0.002990565, 0.4817657, 2.790379, 1], [9, 0.04255559, 0.2382789, 2.828247, 1], [10, 0.04695078, 0.05332375, 2.785981, 1], [11, 0.03428666, 0.006546915, 2.792503, 1], [12, -0.2193698, 0.06065248, 2.804786, 1], [13, -0.2158279, -0.2510798, 2.896843, 1], [14, -0.2148257, -0.5553041, 2.945422, 1], [15, -0.2080467, -0.6279382, 2.871793, 1], [16, -0.09316538, 0.06041196, 2.814041, 1], [17, -0.1132132, -0.2527481, 2.9008, 1], [18, -0.1058154, -0.5263289, 2.935257, 1], [19, -0.0933415, -0.5733405, 2.813554, 1], [20, -0.1674822, 0.534882, 2.813343, 1], [21, -0.3909979, 0.1458383, 2.303151, 1], [22, -0.347357, 0.1879244, 2.330154, 1], [23, 0.03300445, -0.06345445, 2.806506, 1], [24, 0.005466021, 0.01052202, 2.759778, 1]]
[[0, -0.1578413, 0.06166727, 2.842194, 1], [1, -0.1632639, 0.3347104, 2.829975, 1], [2, -0.1691662, 0.6010019, 2.809713, 1], [3, -0.1633131, 0.7341347, 2.800305, 1], [4, -0.3046208, 0.4853819, 2.759163, 1], [5, -0.3801219, 0.409191, 2.59084, 1], [6, -0.3600262, 0.3133502, 2.348341, 1], [7, -0.3749483, 0.2837091, 2.300837, 1], [8, 0.003086652, 0.4824979, 2.789875, 1], [9, 0.04268252, 0.2382904, 2.82866, 1], [10, 0.04740297, 0.05343039, 2.785918, 1], [11, 0.03370247, -0.0008440828, 2.791261, 1], [12, -0.2191621, 0.06086231, 2.804906, 1], [13, -0.2155939, -0.2509469, 2.896789, 1], [14, -0.2143885, -0.5533468, 2.946242, 1], [15, -0.2082346, -0.6258085, 2.872189, 1], [16, -0.09281999, 0.06094062, 2.814707, 1], [17, -0.1130299, -0.2525561, 2.900628, 1], [18, -0.1068427, -0.5258619, 2.93683, 1], [19, -0.095874, -0.5727958, 2.814898, 1], [20, -0.1677559, 0.5354568, 2.816679, 1], [21, -0.3592892, 0.24565, 2.261794, 1], [22, -0.3394591, 0.2766085, 2.280417, 1], [23, 0.03112134, -0.03857062, 2.805308, 1], [24, 0.002248163, 0.005073882, 2.758274, 1]]
[[0, -0.1572978, 0.06267153, 2.842821, 1], [1, -0.1633649, 0.3355021, 2.831502, 1], [2, -0.169839, 0.6014032, 2.811781, 1], [3, -0.1643602, 0.7338945, 2.802231, 1], [4, -0.3039156, 0.4862659, 2.760759, 1], [5, -0.3783292, 0.4322597, 2.583239, 1], [6, -0.3550974, 0.4190802, 2.322968, 1], [7, -0.3699898, 0.3939197, 2.279661, 1], [8, 0.003083117, 0.4831981, 2.789715, 1], [9, 0.04264829, 0.2385068, 2.829938, 1], [10, 0.04733238, 0.05385792, 2.786022, 1], [11, 0.03067131, -0.0005119561, 2.792012, 1], [12, -0.2186918, 0.061576, 2.805082, 1], [13, -0.2155031, -0.2504072, 2.89658, 1], [14, -0.2150624, -0.5646089, 2.943981, 1], [15, -0.2067975, -0.6355359, 2.867679, 1], [16, -0.09223551, 0.06229114, 2.815794, 1], [17, -0.1132281, -0.2517483, 2.900274, 1], [18, -0.1078401, -0.5250257, 2.936742, 1], [19, -0.09738421, -0.5719275, 2.814731, 1], [20, -0.1682892, 0.5359636, 2.818625, 1], [21, -0.362307, 0.375576, 2.23853, 1], [22, -0.3450408, 0.4021147, 2.269727, 1], [23, 0.02460661, -0.05879616, 2.79734, 1], [24, -0.001156937, -0.02189669, 2.766143, 1]]
[[0, -0.1577962, 0.06331141, 2.843572, 1], [1, -0.1642245, 0.3363303, 2.832719, 1], [2, -0.1706679, 0.602185, 2.81279, 1], [3, -0.1655976, 0.7346811, 2.803699, 1], [4, -0.3035982, 0.4864313, 2.761262, 1], [5, -0.3827156, 0.4391472, 2.583987, 1], [6, -0.357647, 0.4207591, 2.32419, 1], [7, -0.3515558, 0.4878763, 2.272688, 1], [8, 0.0009706672, 0.4814571, 2.79915, 1], [9, 0.04295487, 0.2388904, 2.830231, 1], [10, 0.04710576, 0.05420281, 2.786448, 1], [11, 0.03106214, -0.001233654, 2.793317, 1], [12, -0.2189557, 0.06204379, 2.805236, 1], [13, -0.214438, -0.2500141, 2.896567, 1], [14, -0.2159165, -0.5641117, 2.943628, 1], [15, -0.207033, -0.6355593, 2.868309, 1], [16, -0.0930613, 0.06310222, 2.817346, 1], [17, -0.1157169, -0.2514066, 2.900354, 1], [18, -0.1076656, -0.524509, 2.937469, 1], [19, -0.09425274, -0.5713654, 2.815779, 1], [20, -0.1691471, 0.5367621, 2.819711, 1], [21, -0.3599119, 0.4889766, 2.232189, 1], [22, -0.3254168, 0.488293, 2.263637, 1], [23, 0.02537322, -0.07121118, 2.811006, 1], [24, -0.0005366928, 0.007527704, 2.759053, 1]]
