[['2, k, 0', [-0.2310793, -0.06889334, 1.0]], ['2, k, 1', [-0.2225291, 0.2277438, 1.0]], ['2, k, 2', [-0.2128469, 0.514385, 1.0]], ['2, k, 3', [-0.1983974, 0.6433861, 1.0]], ['2, k, 4', [-0.3544925, 0.3894374, 1.0]], ['2, k, 5', [-0.3903502, 0.184598, 1.0]], ['2, k, 6', [-0.3916384, -0.004180883, 1.0]], ['2, k, 7', [-0.3800259, -0.04795703, 1.0]], ['2, k, 8', [-0.05597207, 0.3983391, 1.0]], ['2, k, 9', [-0.05889558, 0.1675794, 1.0]], ['2, k, 10', [-0.05214696, -0.01363586, 1.0]], ['2, k, 11', [-0.06905384, -0.06015063, 1.0]], ['2, k, 12', [-0.2989139, -0.06380441, 1.0]], ['2, k, 13', [-0.3353705, -0.3827374, 1.0]], ['2, k, 14', [-0.3396964, -0.6762665, 1.0]], ['2, k, 15', [-0.3499191, -0.7300722, 1.0]], ['2, k, 16', [-0.155419, -0.07182945, 1.0]], ['2, k, 17', [-0.1465166, -0.396815, 1.0]], ['2, k, 18', [-0.1450117, -0.685601, 1.0]], ['2, k, 19', [-0.1191989, -0.7358686, 1.0]], ['2, k, 20', [-0.2154102, 0.4441441, 1.0]], ['2, k, 21', [-0.3793058, -0.1167144, 1.0]], ['2, k, 22', [-0.3466888, -0.04455777, 1.0]], ['2, k, 23', [-0.07692779, -0.09975116, 1.0]], ['2, k, 24', [-0.09082972, -0.06655212, 1.0]]]
[['2, k, 0', [-0.2310206, -0.06877771, 1.0]], ['2, k, 1', [-0.222457, 0.2277401, 1.0]], ['2, k, 2', [-0.212767, 0.5142093, 1.0]], ['2, k, 3', [-0.1981278, 0.6432863, 1.0]], ['2, k, 4', [-0.354765, 0.3899124, 1.0]], ['2, k, 5', [-0.3904469, 0.185056, 1.0]], ['2, k, 6', [-0.3913818, -0.003885411, 1.0]], ['2, k, 7', [-0.3805113, -0.04553732, 1.0]], ['2, k, 8', [-0.05572351, 0.3983594, 1.0]], ['2, k, 9', [-0.05905042, 0.1663219, 1.0]], ['2, k, 10', [-0.05225548, -0.01490999, 1.0]], ['2, k, 11', [-0.07188983, -0.05979303, 1.0]], ['2, k, 12', [-0.2988783, -0.06358011, 1.0]], ['2, k, 13', [-0.3356387, -0.38234, 1.0]], ['2, k, 14', [-0.3395935, -0.6761947, 1.0]], ['2, k, 15', [-0.3488058, -0.7300556, 1.0]], ['2, k, 16', [-0.155392, -0.07179502, 1.0]], ['2, k, 17', [-0.146537, -0.3957343, 1.0]], ['2, k, 18', [-0.1447706, -0.6857869, 1.0]], ['2, k, 19', [-0.1198571, -0.7359459, 1.0]], ['2, k, 20', [-0.2153381, 0.4440162, 1.0]], ['2, k, 21', [-0.3813692, -0.1109082, 1.0]], ['2, k, 22', [-0.3487163, -0.05149138, 1.0]], ['2, k, 23', [-0.0762419, -0.1010258, 1.0]], ['2, k, 24', [-0.09270415, -0.06224511, 1.0]]]
[['2, k, 0', [-0.230572, -0.06883768, 1.0]], ['2, k, 1', [-0.2220033, 0.2275574, 1.0]], ['2, k, 2', [-0.2123591, 0.5139387, 1.0]], ['2, k, 3', [-0.198013, 0.6434155, 1.0]], ['2, k, 4', [-0.3541216, 0.3889717, 1.0]], ['2, k, 5', [-0.3899114, 0.1846184, 1.0]], ['2, k, 6', [-0.3907949, -0.005488474, 1.0]], ['2, k, 7', [-0.3800918, -0.05037037, 1.0]], ['2, k, 8', [-0.05564506, 0.3984615, 1.0]], ['2, k, 9', [-0.05834598, 0.1680564, 1.0]], ['2, k, 10', [-0.05258338, -0.0132313, 1.0]], ['2, k, 11', [-0.07312705, -0.06032524, 1.0]], ['2, k, 12', [-0.298422, -0.06370952, 1.0]], ['2, k, 13', [-0.3359945, -0.382187, 1.0]], ['2, k, 14', [-0.3395318, -0.6758904, 1.0]], ['2, k, 15', [-0.3494194, -0.7303349, 1.0]], ['2, k, 16', [-0.1550683, -0.07179604, 1.0]], ['2, k, 17', [-0.1465098, -0.3954712, 1.0]], ['2, k, 18', [-0.1447586, -0.6859328, 1.0]], ['2, k, 19', [-0.1200713, -0.7358694, 1.0]], ['2, k, 20', [-0.2149249, 0.4437679, 1.0]], ['2, k, 21', [-0.3832525, -0.1139205, 1.0]], ['2, k, 22', [-0.3504505, -0.06487962, 1.0]], ['2, k, 23', [-0.0767561, -0.09966338, 1.0]], ['2, k, 24', [-0.09039282, -0.03162236, 1.0]]]
[['2, k, 0', [-0.2304882, -0.06881034, 1.0]], ['2, k, 1', [-0.2218215, 0.2274534, 1.0]], ['2, k, 2', [-0.212059, 0.5136426, 1.0]], ['2, k, 3', [-0.1979108, 0.6433129, 1.0]], ['2, k, 4', [-0.3538755, 0.3889861, 1.0]], ['2, k, 5', [-0.3897616, 0.1850191, 1.0]], ['2, k, 6', [-0.3907425, -0.005548019, 1.0]], ['2, k, 7', [-0.379237, -0.04788488, 1.0]], ['2, k, 8', [-0.05562138, 0.3985138, 1.0]], ['2, k, 9', [-0.05828112, 0.1670358, 1.0]], ['2, k, 10', [-0.05309862, -0.03914537, 1.0]], ['2, k, 11', [-0.0764898, -0.08114988, 1.0]], ['2, k, 12', [-0.2983644, -0.06369788, 1.0]], ['2, k, 13', [-0.3360093, -0.3819135, 1.0]], ['2, k, 14', [-0.3395133, -0.6758595, 1.0]], ['2, k, 15', [-0.3510602, -0.7309828, 1.0]], ['2, k, 16', [-0.1550071, -0.07176674, 1.0]], ['2, k, 17', [-0.14634, -0.3955966, 1.0]], ['2, k, 18', [-0.1447972, -0.6858857, 1.0]], ['2, k, 19', [-0.1200138, -0.7360561, 1.0]], ['2, k, 20', [-0.2146619, 0.4435264, 1.0]], ['2, k, 21', [-0.3790892, -0.1157568, 1.0]], ['2, k, 22', [-0.3453657, -0.05976235, 1.0]], ['2, k, 23', [-0.08530868, -0.1244488, 1.0]], ['2, k, 24', [-0.09579594, -0.06935173, 1.0]]]
[['2, k, 0', [-0.2302804, -0.06867159, 1.0]], ['2, k, 1', [-0.2217399, 0.2274713, 1.0]], ['2, k, 2', [-0.2120671, 0.5135804, 1.0]], ['2, k, 3', [-0.1977984, 0.6433343, 1.0]], ['2, k, 4', [-0.3546934, 0.3900102, 1.0]], ['2, k, 5', [-0.3897543, 0.1850618, 1.0]], ['2, k, 6', [-0.3908425, -0.005921612, 1.0]], ['2, k, 7', [-0.3808511, -0.04927261, 1.0]], ['2, k, 8', [-0.05560571, 0.3987201, 1.0]], ['2, k, 9', [-0.0582122, 0.1671399, 1.0]], ['2, k, 10', [-0.05386185, -0.03944152, 1.0]], ['2, k, 11', [-0.0755006, -0.08072011, 1.0]], ['2, k, 12', [-0.2982131, -0.06359886, 1.0]], ['2, k, 13', [-0.3360763, -0.3820328, 1.0]], ['2, k, 14', [-0.3394459, -0.6759009, 1.0]], ['2, k, 15', [-0.351229, -0.7309201, 1.0]], ['2, k, 16', [-0.1547989, -0.07160922, 1.0]], ['2, k, 17', [-0.146379, -0.3957966, 1.0]], ['2, k, 18', [-0.1448313, -0.6859127, 1.0]], ['2, k, 19', [-0.1201109, -0.7361146, 1.0]], ['2, k, 20', [-0.2146536, 0.4434825, 1.0]], ['2, k, 21', [-0.3807018, -0.1163168, 1.0]], ['2, k, 22', [-0.347256, -0.0603312, 1.0]], ['2, k, 23', [-0.08069808, -0.1227738, 1.0]], ['2, k, 24', [-0.09444748, -0.07565536, 1.0]]]
[['2, k, 0', [-0.2302306, -0.06856719, 1.0]], ['2, k, 1', [-0.2226119, 0.228707, 1.0]], ['2, k, 2', [-0.2153587, 0.5177494, 1.0]], ['2, k, 3', [-0.1975781, 0.6433514, 1.0]], ['2, k, 4', [-0.3551603, 0.3910846, 1.0]], ['2, k, 5', [-0.3897883, 0.1853752, 1.0]], ['2, k, 6', [-0.3909083, -0.04187974, 1.0]], ['2, k, 7', [-0.3746823, -0.09329949, 1.0]], ['2, k, 8', [-0.05564118, 0.3987578, 1.0]], ['2, k, 9', [-0.05803152, 0.168309, 1.0]], ['2, k, 10', [-0.05291099, -0.01285241, 1.0]], ['2, k, 11', [-0.07087325, -0.05976362, 1.0]], ['2, k, 12', [-0.2982046, -0.06353877, 1.0]], ['2, k, 13', [-0.3363665, -0.382086, 1.0]], ['2, k, 14', [-0.3393722, -0.675878, 1.0]], ['2, k, 15', [-0.3510889, -0.730835, 1.0]], ['2, k, 16', [-0.1547291, -0.07146606, 1.0]], ['2, k, 17', [-0.1460721, -0.395995, 1.0]], ['2, k, 18', [-0.1448727, -0.6858938, 1.0]], ['2, k, 19', [-0.119913, -0.7362908, 1.0]], ['2, k, 20', [-0.2172021, 0.4467528, 1.0]], ['2, k, 21', [-0.3789608, -0.155937, 1.0]], ['2, k, 22', [-0.3413723, -0.09374779, 1.0]], ['2, k, 23', [-0.0786833, -0.09923308, 1.0]], ['2, k, 24', [-0.08905562, -0.03230476, 1.0]]]
[['2, k, 0', [-0.2299613, -0.06836011, 1.0]], ['2, k, 1', [-0.2224064, 0.2286807, 1.0]], ['2, k, 2', [-0.2149115, 0.5172518, 1.0]], ['2, k, 3', [-0.1976201, 0.6433833, 1.0]], ['2, k, 4', [-0.355024, 0.3909835, 1.0]], ['2, k, 5', [-0.3900611, 0.1857514, 1.0]], ['2, k, 6', [-0.3909311, -0.01956122, 1.0]], ['2, k, 7', [-0.379668, -0.06988426, 1.0]], ['2, k, 8', [-0.05597825, 0.3994932, 1.0]], ['2, k, 9', [-0.05802362, 0.1682786, 1.0]], ['2, k, 10', [-0.05590748, -0.04788543, 1.0]], ['2, k, 11', [-0.07952989, -0.08721996, 1.0]], ['2, k, 12', [-0.2980529, -0.06343547, 1.0]], ['2, k, 13', [-0.3363415, -0.3820413, 1.0]], ['2, k, 14', [-0.339451, -0.6759208, 1.0]], ['2, k, 15', [-0.3515232, -0.7311555, 1.0]], ['2, k, 16', [-0.1543733, -0.07114428, 1.0]], ['2, k, 17', [-0.1458189, -0.3958031, 1.0]], ['2, k, 18', [-0.1449373, -0.6859279, 1.0]], ['2, k, 19', [-0.1198695, -0.7363639, 1.0]], ['2, k, 20', [-0.2168745, 0.4464432, 1.0]], ['2, k, 21', [-0.3799774, -0.1367999, 1.0]], ['2, k, 22', [-0.3464104, -0.09636743, 1.0]], ['2, k, 23', [-0.09238391, -0.1340959, 1.0]], ['2, k, 24', [-0.09718397, -0.07281249, 1.0]]]
[['2, k, 0', [-0.2294275, -0.06857286, 1.0]], ['2, k, 1', [-0.2219767, 0.2283454, 1.0]], ['2, k, 2', [-0.2143212, 0.5165262, 1.0]], ['2, k, 3', [-0.1977351, 0.6434738, 1.0]], ['2, k, 4', [-0.354947, 0.3910186, 1.0]], ['2, k, 5', [-0.3900058, 0.1861292, 1.0]], ['2, k, 6', [-0.3914805, -0.009304552, 1.0]], ['2, k, 7', [-0.3808715, -0.05266556, 1.0]], ['2, k, 8', [-0.05590477, 0.3989982, 1.0]], ['2, k, 9', [-0.05744996, 0.1681938, 1.0]], ['2, k, 10', [-0.05446346, -0.0169842, 1.0]], ['2, k, 11', [-0.07624683, -0.04905745, 1.0]], ['2, k, 12', [-0.2976516, -0.06380184, 1.0]], ['2, k, 13', [-0.3363996, -0.3820939, 1.0]], ['2, k, 14', [-0.339457, -0.6758908, 1.0]], ['2, k, 15', [-0.3509737, -0.731133, 1.0]], ['2, k, 16', [-0.1537696, -0.07117548, 1.0]], ['2, k, 17', [-0.1456423, -0.3957952, 1.0]], ['2, k, 18', [-0.144973, -0.68599, 1.0]], ['2, k, 19', [-0.119897, -0.7363057, 1.0]], ['2, k, 20', [-0.2163594, 0.4458513, 1.0]], ['2, k, 21', [-0.3786933, -0.1212314, 1.0]], ['2, k, 22', [-0.3480887, -0.06991933, 1.0]], ['2, k, 23', [-0.07860271, -0.106786, 1.0]], ['2, k, 24', [-0.1049264, -0.0775606, 1.0]]]
[['2, k, 0', [-0.2291343, -0.06856864, 1.0]], ['2, k, 1', [-0.2218054, 0.2283009, 1.0]], ['2, k, 2', [-0.2141328, 0.5163489, 1.0]], ['2, k, 3', [-0.1977195, 0.6435267, 1.0]], ['2, k, 4', [-0.354909, 0.3910232, 1.0]], ['2, k, 5', [-0.3896819, 0.185637, 1.0]], ['2, k, 6', [-0.3913452, -0.009921831, 1.0]], ['2, k, 7', [-0.3817177, -0.05586386, 1.0]], ['2, k, 8', [-0.05634179, 0.399092, 1.0]], ['2, k, 9', [-0.05745902, 0.1675723, 1.0]], ['2, k, 10', [-0.05593283, -0.04296085, 1.0]], ['2, k, 11', [-0.07804927, -0.07170462, 1.0]], ['2, k, 12', [-0.297474, -0.06385778, 1.0]], ['2, k, 13', [-0.3366431, -0.3833802, 1.0]], ['2, k, 14', [-0.3394608, -0.6758901, 1.0]], ['2, k, 15', [-0.3504523, -0.7311138, 1.0]], ['2, k, 16', [-0.1533725, -0.07106924, 1.0]], ['2, k, 17', [-0.1457482, -0.3954771, 1.0]], ['2, k, 18', [-0.1449776, -0.6861074, 1.0]], ['2, k, 19', [-0.1200312, -0.7361985, 1.0]], ['2, k, 20', [-0.2161935, 0.4457199, 1.0]], ['2, k, 21', [-0.3814654, -0.1247053, 1.0]], ['2, k, 22', [-0.3445621, -0.04294476, 1.0]], ['2, k, 23', [-0.08385823, -0.1114919, 1.0]], ['2, k, 24', [-0.1024911, -0.07822166, 1.0]]]
[['2, k, 0', [-0.2290837, -0.06884996, 1.0]], ['2, k, 1', [-0.2217954, 0.2280944, 1.0]], ['2, k, 2', [-0.2140809, 0.5160908, 1.0]], ['2, k, 3', [-0.1976074, 0.6435248, 1.0]], ['2, k, 4', [-0.3547371, 0.3910615, 1.0]], ['2, k, 5', [-0.3873175, 0.1814853, 1.0]], ['2, k, 6', [-0.3911235, -0.02638644, 1.0]], ['2, k, 7', [-0.3863145, -0.06573053, 1.0]], ['2, k, 8', [-0.05669866, 0.3987277, 1.0]], ['2, k, 9', [-0.05809924, 0.167643, 1.0]], ['2, k, 10', [-0.05717263, -0.0435927, 1.0]], ['2, k, 11', [-0.07927112, -0.07173209, 1.0]], ['2, k, 12', [-0.2974865, -0.06397402, 1.0]], ['2, k, 13', [-0.3367082, -0.383451, 1.0]], ['2, k, 14', [-0.3394407, -0.6759018, 1.0]], ['2, k, 15', [-0.350602, -0.731339, 1.0]], ['2, k, 16', [-0.1532332, -0.07155766, 1.0]], ['2, k, 17', [-0.1457523, -0.3954224, 1.0]], ['2, k, 18', [-0.1451601, -0.6857744, 1.0]], ['2, k, 19', [-0.1197589, -0.7364332, 1.0]], ['2, k, 20', [-0.216158, 0.4454899, 1.0]], ['2, k, 21', [-0.3873215, -0.1346215, 1.0]], ['2, k, 22', [-0.3509305, -0.03470984, 1.0]], ['2, k, 23', [-0.08397823, -0.1124837, 1.0]], ['2, k, 24', [-0.1032171, -0.07615133, 1.0]]]
[['2, k, 0', [-0.2290307, -0.06893778, 1.0]], ['2, k, 1', [-0.2216865, 0.2280889, 1.0]], ['2, k, 2', [-0.2138158, 0.5160592, 1.0]], ['2, k, 3', [-0.1974519, 0.6436676, 1.0]], ['2, k, 4', [-0.3546263, 0.3913281, 1.0]], ['2, k, 5', [-0.3861543, 0.1786099, 1.0]], ['2, k, 6', [-0.3925699, -0.04235064, 1.0]], ['2, k, 7', [-0.3957578, -0.0956414, 1.0]], ['2, k, 8', [-0.05713092, 0.398956, 1.0]], ['2, k, 9', [-0.05829399, 0.1676903, 1.0]], ['2, k, 10', [-0.05716548, -0.0433905, 1.0]], ['2, k, 11', [-0.08197663, -0.07226099, 1.0]], ['2, k, 12', [-0.2974776, -0.06405547, 1.0]], ['2, k, 13', [-0.3367576, -0.3840929, 1.0]], ['2, k, 14', [-0.3393996, -0.6758399, 1.0]], ['2, k, 15', [-0.3509257, -0.7315814, 1.0]], ['2, k, 16', [-0.1531278, -0.07160401, 1.0]], ['2, k, 17', [-0.1455088, -0.3954681, 1.0]], ['2, k, 18', [-0.1452571, -0.6859283, 1.0]], ['2, k, 19', [-0.1196277, -0.7365531, 1.0]], ['2, k, 20', [-0.2159686, 0.4454719, 1.0]], ['2, k, 21', [-0.4091738, -0.170978, 1.0]], ['2, k, 22', [-0.3587836, -0.0858354, 1.0]], ['2, k, 23', [-0.08861081, -0.110908, 1.0]], ['2, k, 24', [-0.1010707, -0.0487416, 1.0]]]
