[[0, 0.02630622, -0.2880315, 2.756194, 1], [1, 0.01774252, 0.009837426, 2.758623, 1], [2, 0.01007053, 0.2998879, 2.749056, 1], [3, 0.007306897, 0.427853, 2.726091, 1], [4, -0.1581913, 0.195851, 2.7172, 1], [5, -0.1961339, -0.01018198, 2.664282, 1], [6, -0.09167001, -0.1209243, 2.538383, 1], [7, -0.04980282, -0.1472031, 2.509535, 1], [8, 0.1829458, 0.1980022, 2.728313, 1], [9, 0.2373728, -0.01037692, 2.678977, 1], [10, 0.1510424, -0.1323411, 2.549499, 1], [11, 0.09735455, -0.1536178, 2.516096, 1], [12, -0.06071107, -0.2862295, 2.713482, 1], [13, -0.1261622, -0.2778736, 2.410297, 1], [14, -0.1252013, -0.6196789, 2.503592, 1], [15, -0.1198961, -0.6549629, 2.389841, 1], [16, 0.1126376, -0.2819372, 2.721739, 1], [17, 0.1718738, -0.2776727, 2.421927, 1], [18, 0.1427941, -0.6218199, 2.503795, 1], [19, 0.1862383, -0.7033194, 2.465681, 1], [20, 0.0120651, 0.2283915, 2.753681, 1], [21, 0.01347051, -0.1746277, 2.465925, 1], [22, -0.03800612, -0.1014939, 2.5101, 1], [23, 0.03195685, -0.1761573, 2.470153, 1], [24, 0.1422476, -0.1690058, 2.478167, 1]]
[[0, 0.02616443, -0.2871759, 2.755919, 1], [1, 0.01785493, 0.01112643, 2.759512, 1], [2, 0.01048553, 0.3021167, 2.751852, 1], [3, 0.00827939, 0.432619, 2.731014, 1], [4, -0.1580906, 0.1965702, 2.718946, 1], [5, -0.2013924, -0.009951934, 2.669659, 1], [6, -0.09088747, -0.1149602, 2.543972, 1], [7, -0.04660479, -0.1448909, 2.514409, 1], [8, 0.1833415, 0.1982796, 2.7302, 1], [9, 0.2369815, -0.01073308, 2.680061, 1], [10, 0.1496383, -0.1331305, 2.551767, 1], [11, 0.09846097, -0.1528541, 2.520942, 1], [12, -0.06095256, -0.2852279, 2.713377, 1], [13, -0.1261441, -0.2778651, 2.410317, 1], [14, -0.1249031, -0.6195433, 2.504005, 1], [15, -0.1195524, -0.6548056, 2.390241, 1], [16, 0.1125769, -0.2811773, 2.721325, 1], [17, 0.1718252, -0.2778666, 2.422142, 1], [18, 0.1428233, -0.6220141, 2.504025, 1], [19, 0.1867305, -0.7032999, 2.465597, 1], [20, 0.01237137, 0.230398, 2.755993, 1], [21, 0.01680274, -0.1701468, 2.473361, 1], [22, -0.02129095, -0.1056103, 2.502889, 1], [23, 0.03143039, -0.1689071, 2.474894, 1], [24, 0.1379764, -0.173839, 2.470965, 1]]
[[0, 0.02624919, -0.2860874, 2.75577, 1], [1, 0.01771919, 0.01232768, 2.759924, 1], [2, 0.009950201, 0.3033942, 2.752502, 1], [3, 0.007774601, 0.4366645, 2.735182, 1], [4, -0.1582901, 0.1977134, 2.721645, 1], [5, -0.2116768, -0.008107244, 2.682352, 1], [6, -0.09512532, -0.1054294, 2.555805, 1], [7, -0.04839842, -0.1411029, 2.527052, 1], [8, 0.1834915, 0.1989676, 2.732166, 1], [9, 0.237732, -0.01066126, 2.683894, 1], [10, 0.1499241, -0.1320035, 2.554854, 1], [11, 0.09912598, -0.1502965, 2.524351, 1], [12, -0.06091201, -0.2840751, 2.713203, 1], [13, -0.1261688, -0.2778848, 2.410282, 1], [14, -0.1251137, -0.6195325, 2.504065, 1], [15, -0.1199309, -0.6547925, 2.390291, 1], [16, 0.112696, -0.2801638, 2.721229, 1], [17, 0.1716981, -0.2780225, 2.422336, 1], [18, 0.1427594, -0.6224051, 2.503406, 1], [19, 0.187256, -0.7027119, 2.464515, 1], [20, 0.01192794, 0.2316734, 2.756631, 1], [21, 0.01203592, -0.1590062, 2.477543, 1], [22, 0.007766976, -0.1041775, 2.560667, 1], [23, 0.03250196, -0.1675158, 2.479469, 1], [24, 0.1355233, -0.1705351, 2.481619, 1]]
[[0, 0.02625311, -0.2853923, 2.755566, 1], [1, 0.01758548, 0.01365275, 2.760556, 1], [2, 0.009430068, 0.3055794, 2.754142, 1], [3, 0.008037893, 0.4391975, 2.741367, 1], [4, -0.1590559, 0.1981499, 2.72481, 1], [5, -0.2195237, -0.00509624, 2.693551, 1], [6, -0.09628183, -0.1056581, 2.557692, 1], [7, -0.04883772, -0.1412646, 2.528705, 1], [8, 0.1834663, 0.1990927, 2.733347, 1], [9, 0.2374245, -0.01118772, 2.685267, 1], [10, 0.1500765, -0.1331663, 2.556549, 1], [11, 0.1005619, -0.1484062, 2.530272, 1], [12, -0.06105243, -0.2833591, 2.713081, 1], [13, -0.1261638, -0.277887, 2.410298, 1], [14, -0.1253172, -0.6195474, 2.504041, 1], [15, -0.120618, -0.6548046, 2.390246, 1], [16, 0.1128432, -0.2794708, 2.720953, 1], [17, 0.1714772, -0.2781623, 2.422369, 1], [18, 0.1430726, -0.6227514, 2.502853, 1], [19, 0.1840054, -0.7037391, 2.459011, 1], [20, 0.01150673, 0.2336453, 2.758038, 1], [21, 0.01136233, -0.1600645, 2.485098, 1], [22, 0.01013176, -0.1063795, 2.561351, 1], [23, 0.0396952, -0.1666452, 2.491523, 1], [24, 0.129277, -0.1716734, 2.471818, 1]]
[[0, 0.02619612, -0.2837815, 2.75502, 1], [1, 0.01763855, 0.01543393, 2.761397, 1], [2, 0.009547384, 0.3077468, 2.756469, 1], [3, 0.007851987, 0.4423888, 2.744179, 1], [4, -0.1592455, 0.1983173, 2.72825, 1], [5, -0.2205838, -0.004999009, 2.695769, 1], [6, -0.09576957, -0.1073316, 2.557772, 1], [7, -0.04769314, -0.1418614, 2.531386, 1], [8, 0.1835237, 0.1997671, 2.736462, 1], [9, 0.2381863, -0.01099546, 2.689467, 1], [10, 0.1502834, -0.131936, 2.560092, 1], [11, 0.1010395, -0.1481011, 2.533763, 1], [12, -0.06122736, -0.2818705, 2.712718, 1], [13, -0.1261472, -0.2784222, 2.410604, 1], [14, -0.1257176, -0.6203561, 2.503485, 1], [15, -0.1211039, -0.6555864, 2.389682, 1], [16, 0.1129122, -0.2777654, 2.720234, 1], [17, 0.1712707, -0.278329, 2.4224, 1], [18, 0.1429453, -0.623019, 2.502542, 1], [19, 0.1778818, -0.7039009, 2.451152, 1], [20, 0.01159408, 0.2357239, 2.759988, 1], [21, 0.009609186, -0.1604419, 2.494625, 1], [22, 0.0100457, -0.1062759, 2.560713, 1], [23, 0.04328178, -0.1704545, 2.494166, 1], [24, 0.1420836, -0.1647905, 2.486118, 1]]
[[0, 0.0262913, -0.2825187, 2.754611, 1], [1, 0.01747709, 0.01667341, 2.762136, 1], [2, 0.008930808, 0.309056, 2.758424, 1], [3, 0.008344729, 0.4442425, 2.748339, 1], [4, -0.1592764, 0.1986039, 2.730136, 1], [5, -0.2226132, -0.005183976, 2.698224, 1], [6, -0.09546516, -0.1082275, 2.55782, 1], [7, -0.0486181, -0.1410909, 2.530865, 1], [8, 0.1840038, 0.1998861, 2.73761, 1], [9, 0.2387018, -0.01099085, 2.690367, 1], [10, 0.1503175, -0.1324783, 2.561915, 1], [11, 0.1020957, -0.1486333, 2.535831, 1], [12, -0.06119018, -0.2805683, 2.712413, 1], [13, -0.1261452, -0.2784176, 2.410563, 1], [14, -0.1261919, -0.6205295, 2.502884, 1], [15, -0.1217475, -0.6557484, 2.389072, 1], [16, 0.1130566, -0.2765752, 2.719748, 1], [17, 0.1708992, -0.2784317, 2.422261, 1], [18, 0.142737, -0.6242673, 2.498262, 1], [19, 0.1712784, -0.7053276, 2.447309, 1], [20, 0.01110027, 0.2370289, 2.761636, 1], [21, 0.01216153, -0.1559138, 2.491023, 1], [22, 0.008139422, -0.1061883, 2.559782, 1], [23, 0.04632448, -0.1703913, 2.495785, 1], [24, 0.1388507, -0.1693726, 2.479255, 1]]
[[0, 0.02625918, -0.2815017, 2.754028, 1], [1, 0.01743954, 0.01815196, 2.763004, 1], [2, 0.008843073, 0.311338, 2.761374, 1], [3, 0.008500612, 0.4459382, 2.7523, 1], [4, -0.1603997, 0.1988668, 2.73306, 1], [5, -0.2235612, -0.004779229, 2.700155, 1], [6, -0.09507672, -0.1097556, 2.557525, 1], [7, -0.04917233, -0.1423751, 2.529233, 1], [8, 0.1836868, 0.2004127, 2.739028, 1], [9, 0.238555, -0.01132829, 2.692122, 1], [10, 0.1506895, -0.1321386, 2.562608, 1], [11, 0.104038, -0.1461478, 2.538906, 1], [12, -0.06138969, -0.2797855, 2.712189, 1], [13, -0.1261728, -0.2784717, 2.410507, 1], [14, -0.1288213, -0.6205281, 2.502947, 1], [15, -0.1247189, -0.6557448, 2.389124, 1], [16, 0.1132619, -0.2752596, 2.718674, 1], [17, 0.170668, -0.2785233, 2.421966, 1], [18, 0.142132, -0.625486, 2.493523, 1], [19, 0.1709205, -0.7060818, 2.44588, 1], [20, 0.01101486, 0.2391071, 2.764016, 1], [21, 0.01239879, -0.1549729, 2.4889, 1], [22, 0.01261505, -0.1099076, 2.5535, 1], [23, 0.03853096, -0.1610831, 2.493096, 1], [24, 0.1373587, -0.1698824, 2.47853, 1]]
[[0, 0.02638061, -0.2802184, 2.753284, 1], [1, 0.01727804, 0.01925926, 2.763885, 1], [2, 0.008155402, 0.3124509, 2.764398, 1], [3, 0.008188211, 0.4468288, 2.755542, 1], [4, -0.1612248, 0.1993025, 2.735507, 1], [5, -0.2237732, -0.004383885, 2.701925, 1], [6, -0.09460485, -0.1113505, 2.556252, 1], [7, -0.04930414, -0.1424831, 2.526155, 1], [8, 0.1833159, 0.2013777, 2.741449, 1], [9, 0.2384606, -0.01096155, 2.692823, 1], [10, 0.1505919, -0.1319211, 2.56347, 1], [11, 0.09927686, -0.1552589, 2.525167, 1], [12, -0.06136752, -0.2786982, 2.711683, 1], [13, -0.1262051, -0.278395, 2.410447, 1], [14, -0.1289746, -0.6203659, 2.503153, 1], [15, -0.1248901, -0.6555825, 2.389327, 1], [16, 0.1134768, -0.2738433, 2.717718, 1], [17, 0.1710132, -0.2788261, 2.421206, 1], [18, 0.1405113, -0.6264668, 2.489384, 1], [19, 0.1693575, -0.7060745, 2.442546, 1], [20, 0.01047754, 0.240254, 2.766452, 1], [21, 0.01096436, -0.1515692, 2.482983, 1], [22, 0.01083395, -0.1114717, 2.551798, 1], [23, 0.04384283, -0.1701797, 2.497332, 1], [24, 0.1291345, -0.1790499, 2.471777, 1]]
[[0, 0.02651503, -0.2795063, 2.752806, 1], [1, 0.01699239, 0.01980119, 2.764445, 1], [2, 0.007077343, 0.3127548, 2.766201, 1], [3, 0.008405449, 0.4475339, 2.758144, 1], [4, -0.1622237, 0.1998617, 2.737823, 1], [5, -0.2228514, -0.004081089, 2.703296, 1], [6, -0.09490655, -0.1120269, 2.556122, 1], [7, -0.05039942, -0.1433377, 2.525235, 1], [8, 0.1827326, 0.201361, 2.742356, 1], [9, 0.238274, -0.01084756, 2.693335, 1], [10, 0.1511811, -0.1322446, 2.563873, 1], [11, 0.09814383, -0.1570178, 2.527104, 1], [12, -0.06128153, -0.2780209, 2.711285, 1], [13, -0.1263032, -0.2784479, 2.410479, 1], [14, -0.1297341, -0.6204376, 2.503101, 1], [15, -0.1259664, -0.6556602, 2.389271, 1], [16, 0.1136424, -0.2731426, 2.7172, 1], [17, 0.172437, -0.2791475, 2.420312, 1], [18, 0.1347274, -0.6287306, 2.476863, 1], [19, 0.1656738, -0.7081943, 2.42356, 1], [20, 0.009621369, 0.2406523, 2.767948, 1], [21, 0.007203771, -0.1525103, 2.487101, 1], [22, 0.007798652, -0.1071825, 2.561794, 1], [23, 0.03769679, -0.1630081, 2.488096, 1], [24, 0.1278242, -0.1797295, 2.472588, 1]]
[[0, 0.0267425, -0.2786375, 2.752161, 1], [1, 0.01683052, 0.02045949, 2.764993, 1], [2, 0.006406767, 0.313282, 2.767963, 1], [3, 0.00803494, 0.448247, 2.760488, 1], [4, -0.1625979, 0.1998879, 2.739118, 1], [5, -0.2224052, -0.003828163, 2.703793, 1], [6, -0.09235986, -0.1150919, 2.554099, 1], [7, -0.05073179, -0.1453074, 2.522213, 1], [8, 0.1823668, 0.2017838, 2.743515, 1], [9, 0.2381628, -0.01087462, 2.693357, 1], [10, 0.1519799, -0.1331362, 2.564132, 1], [11, 0.09997212, -0.1571816, 2.525994, 1], [12, -0.0611072, -0.2771383, 2.710341, 1], [13, -0.12762, -0.2795263, 2.410961, 1], [14, -0.1298476, -0.6216412, 2.503206, 1], [15, -0.1261224, -0.6568533, 2.389383, 1], [16, 0.1138991, -0.2723052, 2.716828, 1], [17, 0.175597, -0.2796752, 2.417659, 1], [18, 0.1366748, -0.6304154, 2.467729, 1], [19, 0.1623361, -0.7105486, 2.40395, 1], [20, 0.00908505, 0.2412307, 2.76941, 1], [21, 0.007510741, -0.1515876, 2.487238, 1], [22, 0.003873169, -0.105865, 2.564028, 1], [23, 0.0513708, -0.1667643, 2.493593, 1], [24, 0.1286018, -0.1820385, 2.47245, 1]]
[[0, 0.02680793, -0.2777727, 2.751715, 1], [1, 0.01665012, 0.02125363, 2.765531, 1], [2, 0.006014887, 0.3138882, 2.769156, 1], [3, 0.008137607, 0.4497283, 2.763271, 1], [4, -0.1630699, 0.2004245, 2.740715, 1], [5, -0.2218067, -0.003433187, 2.703766, 1], [6, -0.0927317, -0.1150678, 2.554287, 1], [7, -0.05106987, -0.1463332, 2.520577, 1], [8, 0.1822379, 0.201796, 2.744264, 1], [9, 0.2384406, -0.009623354, 2.694097, 1], [10, 0.1523182, -0.1323961, 2.565361, 1], [11, 0.1014189, -0.158071, 2.526909, 1], [12, -0.06108875, -0.276133, 2.709635, 1], [13, -0.1280497, -0.2792979, 2.41078, 1], [14, -0.1290692, -0.62126, 2.503538, 1], [15, -0.1255448, -0.6564865, 2.389712, 1], [16, 0.1139899, -0.2715927, 2.716618, 1], [17, 0.1812454, -0.27841, 2.413759, 1], [18, 0.1475458, -0.6320346, 2.449776, 1], [19, 0.1791375, -0.7044513, 2.36172, 1], [20, 0.008733118, 0.2418848, 2.770476, 1], [21, 0.003488148, -0.1549057, 2.4884, 1], [22, 0.007005533, -0.1071419, 2.559549, 1], [23, 0.07950191, -0.1796874, 2.501884, 1], [24, 0.123058, -0.189581, 2.46725, 1]]
