[[0, -0.319988, -0.369617, 2.853, 1.0], [1, -0.282681, -0.0655301, 2.74487, 1.0], [2, -0.244542, 0.232296, 2.62311, 1.0], [3, -0.308324, 0.364348, 2.62484, 1.0], [4, -0.38415, 0.0554925, 2.72841, 1.0], [5, -0.520766, -0.0899614, 2.52817, 1.0], [6, -0.398599, -0.170975, 2.37887, 1.0], [7, -0.33593, -0.135355, 2.42272, 1.0], [8, -0.151698, 0.103232, 2.5589, 1.0], [9, -0.29442, -0.0941129, 2.45053, 1.0], [10, -0.484466, -0.139904, 2.40061, 1.0], [11, -0.519126, -0.142771, 2.39477, 1.0], [12, -0.368645, -0.375468, 2.84984, 1.0], [13, -0.324559, -0.598057, 2.86325, 1.0], [14, -0.340211, -0.943794, 2.93713, 1.0], [15, -0.360107, -1.03027, 2.87695, 1.0], [16, -0.262953, -0.354135, 2.78187, 1.0], [17, -0.155788, -0.648021, 2.79908, 1.0], [18, -0.120966, -0.94153, 2.89626, 1.0], [19, -0.100037, -1.04492, 2.82617, 1.0], [20, -0.254243, 0.158781, 2.65601, 1.0], [21, -0.315078, -0.124554, 2.40865, 1.0], [22, -0.324845, -0.141947, 2.413, 1.0], [23, -0.56617, -0.147833, 2.38196, 1.0], [24, -0.519295, -0.13073, 2.39814, 1.0]]
[[0, -0.28159, -0.376267, 2.8808, 1.0], [1, -0.271413, -0.0674336, 2.75352, 1.0], [2, -0.24428, 0.232313, 2.62382, 1.0], [3, -0.308383, 0.364409, 2.62576, 1.0], [4, -0.382622, 0.0594579, 2.73036, 1.0], [5, -0.464662, -0.093598, 2.50276, 1.0], [6, -0.276703, -0.148569, 2.43466, 1.0], [7, -0.25479, -0.106367, 2.44143, 1.0], [8, -0.151625, 0.103228, 2.5595, 1.0], [9, -0.293764, -0.0943338, 2.44948, 1.0], [10, -0.484692, -0.140983, 2.3976, 1.0], [11, -0.514082, -0.1453, 2.3837, 1.0], [12, -0.331905, -0.378998, 2.87361, 1.0], [13, -0.325662, -0.670349, 2.87371, 1.0], [14, -0.341364, -0.938806, 2.93683, 1.0], [15, -0.360005, -1.03019, 2.87728, 1.0], [16, -0.223687, -0.363998, 2.8133, 1.0], [17, -0.152756, -0.659776, 2.80228, 1.0], [18, -0.123376, -0.947502, 2.90727, 1.0], [19, -0.0996018, -1.04424, 2.82672, 1.0], [20, -0.252724, 0.158592, 2.65767, 1.0], [21, -0.21245, -0.092753, 2.45985, 1.0], [22, -0.232727, -0.117296, 2.478, 1.0], [23, -0.562814, -0.15297, 2.38651, 1.0], [24, -0.520066, -0.136779, 2.39488, 1.0]]
[[0, -0.274292, -0.372372, 2.79279, 1.0], [1, -0.258825, -0.0637387, 2.72024, 1.0], [2, -0.242818, 0.23376, 2.62277, 1.0], [3, -0.311224, 0.364023, 2.62438, 1.0], [4, -0.384225, 0.0627314, 2.73477, 1.0], [5, -0.43125, -0.115298, 2.75112, 1.0], [6, -0.487185, -0.124755, 2.49485, 1.0], [7, -0.49835, -0.14694, 2.37213, 1.0], [8, -0.153019, 0.104078, 2.55579, 1.0], [9, -0.275408, -0.0901935, 2.44519, 1.0], [10, -0.451797, -0.135192, 2.3963, 1.0], [11, -0.485831, -0.14521, 2.37495, 1.0], [12, -0.320509, -0.375348, 2.79652, 1.0], [13, -0.328407, -0.676176, 2.8735, 1.0], [14, -0.337083, -0.955962, 2.94032, 1.0], [15, -0.359879, -1.0302, 2.87791, 1.0], [16, -0.220729, -0.35949, 2.71479, 1.0], [17, -0.153684, -0.660036, 2.79529, 1.0], [18, -0.117369, -0.978139, 2.90915, 1.0], [19, -0.099221, -1.04408, 2.82738, 1.0], [20, -0.249386, 0.160567, 2.65372, 1.0], [21, -0.513931, -0.158807, 2.31801, 1.0], [22, -0.461025, -0.131376, 2.35883, 1.0], [23, -0.548932, -0.161499, 2.37699, 1.0], [24, -0.467561, -0.136395, 2.38867, 1.0]]
[[0, -0.27393, -0.372625, 2.79224, 1.0], [1, -0.258105, -0.0639865, 2.7192, 1.0], [2, -0.241557, 0.234438, 2.62287, 1.0], [3, -0.313368, 0.363853, 2.6239, 1.0], [4, -0.384359, 0.0629491, 2.73482, 1.0], [5, -0.486837, -0.0734565, 2.9144, 1.0], [6, -0.646442, -0.168714, 2.95106, 1.0], [7, -0.700303, -0.200559, 2.96731, 1.0], [8, -0.153225, 0.103903, 2.55502, 1.0], [9, -0.266651, -0.0909466, 2.44645, 1.0], [10, -0.447475, -0.138821, 2.38555, 1.0], [11, -0.479367, -0.14803, 2.36115, 1.0], [12, -0.320305, -0.375601, 2.79622, 1.0], [13, -0.32854, -0.675985, 2.87314, 1.0], [14, -0.337825, -0.960884, 2.94161, 1.0], [15, -0.359476, -1.03021, 2.87951, 1.0], [16, -0.220184, -0.359813, 2.71432, 1.0], [17, -0.154376, -0.660749, 2.79367, 1.0], [18, -0.122036, -0.988193, 2.91888, 1.0], [19, -0.101156, -1.04525, 2.83611, 1.0], [20, -0.24757, 0.161024, 2.65269, 1.0], [21, -0.715613, -0.212357, 2.91331, 1.0], [22, -0.66242, -0.184877, 2.95426, 1.0], [23, -0.530168, -0.162332, 2.36148, 1.0], [24, -0.487244, -0.144619, 2.37133, 1.0]]
[[0, -0.273272, -0.373364, 2.79188, 1.0], [1, -0.257044, -0.0643781, 2.71812, 1.0], [2, -0.240029, 0.235216, 2.62271, 1.0], [3, -0.313886, 0.363412, 2.62302, 1.0], [4, -0.384293, 0.0629918, 2.73466, 1.0], [5, -0.490426, -0.0756364, 2.9183, 1.0], [6, -0.484004, -0.113429, 2.64245, 1.0], [7, -0.463362, -0.15158, 2.34897, 1.0], [8, -0.153005, 0.104058, 2.55471, 1.0], [9, -0.254725, -0.0921494, 2.44639, 1.0], [10, -0.425934, -0.155605, 2.35886, 1.0], [11, -0.433257, -0.144903, 2.36324, 1.0], [12, -0.319923, -0.376576, 2.79563, 1.0], [13, -0.32857, -0.675376, 2.87258, 1.0], [14, -0.337674, -0.961562, 2.94192, 1.0], [15, -0.359459, -1.03022, 2.87938, 1.0], [16, -0.21917, -0.360443, 2.71435, 1.0], [17, -0.155167, -0.663781, 2.79348, 1.0], [18, -0.12043, -0.990102, 2.91801, 1.0], [19, -0.101996, -1.0442, 2.83506, 1.0], [20, -0.245546, 0.16153, 2.65153, 1.0], [21, -0.470733, -0.164998, 2.28861, 1.0], [22, -0.426142, -0.134782, 2.33895, 1.0], [23, -0.506082, -0.167354, 2.34748, 1.0], [24, -0.406159, -0.177456, 2.38, 1.0]]
[[0, -0.273835, -0.373358, 2.79253, 1.0], [1, -0.257008, -0.0643972, 2.71799, 1.0], [2, -0.23919, 0.235388, 2.62316, 1.0], [3, -0.311995, 0.363895, 2.62159, 1.0], [4, -0.385292, 0.0687722, 2.74063, 1.0], [5, -0.484465, -0.0721428, 2.90769, 1.0], [6, -0.669128, -0.142521, 2.89307, 1.0], [7, -0.731341, -0.166076, 2.89222, 1.0], [8, -0.152489, 0.104058, 2.55482, 1.0], [9, -0.234922, -0.0924808, 2.44882, 1.0], [10, -0.409765, -0.150486, 2.36195, 1.0], [11, -0.418048, -0.147885, 2.35158, 1.0], [12, -0.320839, -0.376154, 2.79654, 1.0], [13, -0.330011, -0.670682, 2.87084, 1.0], [14, -0.337485, -0.961858, 2.94212, 1.0], [15, -0.359482, -1.03005, 2.87935, 1.0], [16, -0.219535, -0.360766, 2.71498, 1.0], [17, -0.155384, -0.663475, 2.79261, 1.0], [18, -0.12002, -0.990793, 2.91787, 1.0], [19, -0.101451, -1.04323, 2.83488, 1.0], [20, -0.244896, 0.16158, 2.65149, 1.0], [21, -0.738164, -0.179552, 2.83198, 1.0], [22, -0.692883, -0.149464, 2.88249, 1.0], [23, -0.479567, -0.170302, 2.328, 1.0], [24, -0.47467, -0.151789, 2.33875, 1.0]]
[[0, -0.274542, -0.368646, 2.79109, 1.0], [1, -0.256504, -0.0632342, 2.71715, 1.0], [2, -0.237737, 0.235633, 2.62359, 1.0], [3, -0.30854, 0.364255, 2.61885, 1.0], [4, -0.394687, 0.115599, 2.79803, 1.0], [5, -0.494501, 0.0269736, 2.92131, 1.0], [6, -0.599417, -0.134462, 2.87861, 1.0], [7, -0.620372, -0.114169, 2.86897, 1.0], [8, -0.15155, 0.104469, 2.55522, 1.0], [9, -0.212803, -0.0890209, 2.45103, 1.0], [10, -0.380783, -0.14838, 2.35927, 1.0], [11, -0.401409, -0.149757, 2.34287, 1.0], [12, -0.320753, -0.363929, 2.79357, 1.0], [13, -0.330515, -0.669566, 2.87047, 1.0], [14, -0.336447, -0.961269, 2.94276, 1.0], [15, -0.359572, -1.02995, 2.87943, 1.0], [16, -0.220242, -0.359924, 2.71447, 1.0], [17, -0.1554, -0.664164, 2.79256, 1.0], [18, -0.120314, -0.99185, 2.91913, 1.0], [19, -0.101338, -1.04368, 2.83429, 1.0], [20, -0.243575, 0.162008, 2.65121, 1.0], [21, -0.650242, -0.174219, 2.83307, 1.0], [22, -0.569829, -0.118944, 2.84214, 1.0], [23, -0.457529, -0.174455, 2.3202, 1.0], [24, -0.465472, -0.131711, 2.38333, 1.0]]
[[0, -0.272517, -0.365503, 2.78893, 1.0], [1, -0.254955, -0.0621845, 2.7163, 1.0], [2, -0.235782, 0.235581, 2.62487, 1.0], [3, -0.305416, 0.364519, 2.61634, 1.0], [4, -0.381446, 0.147218, 2.79306, 1.0], [5, -0.489856, 0.0315325, 2.91008, 1.0], [6, -0.613613, -0.112189, 2.8651, 1.0], [7, -0.64446, -0.143339, 2.8429, 1.0], [8, -0.1496, 0.105612, 2.55729, 1.0], [9, -0.191916, -0.0829885, 2.45559, 1.0], [10, -0.352737, -0.14584, 2.35738, 1.0], [11, -0.382212, -0.152512, 2.33205, 1.0], [12, -0.317239, -0.355065, 2.79255, 1.0], [13, -0.332058, -0.662517, 2.86833, 1.0], [14, -0.336722, -0.962571, 2.94295, 1.0], [15, -0.35975, -1.0299, 2.87926, 1.0], [16, -0.219038, -0.360505, 2.71176, 1.0], [17, -0.155141, -0.665074, 2.7925, 1.0], [18, -0.119717, -0.992411, 2.91761, 1.0], [19, -0.101127, -1.04616, 2.83378, 1.0], [20, -0.241695, 0.162204, 2.65147, 1.0], [21, -0.661286, -0.186067, 2.82369, 1.0], [22, -0.639437, -0.13747, 2.78925, 1.0], [23, -0.436916, -0.17463, 2.31531, 1.0], [24, -0.435534, -0.155517, 2.33933, 1.0]]
[[0, -0.272685, -0.3657, 2.78908, 1.0], [1, -0.254734, -0.0623293, 2.71624, 1.0], [2, -0.234636, 0.235117, 2.62564, 1.0], [3, -0.303328, 0.364789, 2.6153, 1.0], [4, -0.386693, 0.154641, 2.80237, 1.0], [5, -0.494151, 0.0305881, 2.89706, 1.0], [6, -0.614731, -0.112892, 2.85351, 1.0], [7, -0.630006, -0.126235, 2.82922, 1.0], [8, -0.146934, 0.107111, 2.56028, 1.0], [9, -0.173905, -0.0805619, 2.4631, 1.0], [10, -0.322908, -0.150405, 2.35503, 1.0], [11, -0.365885, -0.155375, 2.32815, 1.0], [12, -0.317816, -0.354548, 2.79437, 1.0], [13, -0.331737, -0.660846, 2.86672, 1.0], [14, -0.337442, -0.96461, 2.94359, 1.0], [15, -0.359817, -1.02995, 2.87987, 1.0], [16, -0.21964, -0.363704, 2.71128, 1.0], [17, -0.154345, -0.666629, 2.79286, 1.0], [18, -0.118732, -0.991733, 2.91585, 1.0], [19, -0.100494, -1.04526, 2.83171, 1.0], [20, -0.240701, 0.161808, 2.65178, 1.0], [21, -0.656586, -0.185112, 2.79016, 1.0], [22, -0.641479, -0.149161, 2.771, 1.0], [23, -0.417782, -0.179621, 2.31793, 1.0], [24, -0.42627, -0.139664, 2.36967, 1.0]]
[[0, -0.273556, -0.361824, 2.7894, 1.0], [1, -0.254441, -0.0615484, 2.71642, 1.0], [2, -0.233357, 0.234545, 2.62722, 1.0], [3, -0.299968, 0.364448, 2.61314, 1.0], [4, -0.396099, 0.142482, 2.79968, 1.0], [5, -0.501498, 0.0289202, 2.88755, 1.0], [6, -0.623461, -0.107628, 2.83622, 1.0], [7, -0.631153, -0.126108, 2.8121, 1.0], [8, -0.143494, 0.10903, 2.56478, 1.0], [9, -0.158623, -0.0778361, 2.46783, 1.0], [10, -0.295224, -0.153753, 2.35166, 1.0], [11, -0.337515, -0.156623, 2.3231, 1.0], [12, -0.319718, -0.351157, 2.79507, 1.0], [13, -0.332949, -0.655315, 2.8647, 1.0], [14, -0.33756, -0.964822, 2.94342, 1.0], [15, -0.359577, -1.02971, 2.87888, 1.0], [16, -0.219671, -0.360995, 2.71117, 1.0], [17, -0.154415, -0.667541, 2.79371, 1.0], [18, -0.116418, -0.993245, 2.91462, 1.0], [19, -0.100953, -1.04596, 2.83085, 1.0], [20, -0.239712, 0.161687, 2.65258, 1.0], [21, -0.657239, -0.191866, 2.77413, 1.0], [22, -0.637502, -0.147274, 2.75217, 1.0], [23, -0.387957, -0.181921, 2.30238, 1.0], [24, -0.399452, -0.145745, 2.3486, 1.0]]
[[0, -0.274322, -0.357295, 2.78995, 1.0], [1, -0.254135, -0.0604901, 2.71723, 1.0], [2, -0.231988, 0.233123, 2.63054, 1.0], [3, -0.298668, 0.364441, 2.61216, 1.0], [4, -0.404257, 0.148408, 2.80858, 1.0], [5, -0.524087, -0.0153811, 2.84787, 1.0], [6, -0.665089, -0.134651, 2.81384, 1.0], [7, -0.658373, -0.163987, 2.78208, 1.0], [8, -0.140611, 0.111147, 2.57089, 1.0], [9, -0.111692, -0.0876022, 2.48288, 1.0], [10, -0.258497, -0.140318, 2.36754, 1.0], [11, -0.319699, -0.159377, 2.32131, 1.0], [12, -0.321183, -0.346819, 2.79666, 1.0], [13, -0.333989, -0.652843, 2.8632, 1.0], [14, -0.337905, -0.966619, 2.94386, 1.0], [15, -0.359705, -1.02981, 2.87901, 1.0], [16, -0.219912, -0.357303, 2.71082, 1.0], [17, -0.153817, -0.666916, 2.79372, 1.0], [18, -0.116382, -0.993077, 2.91467, 1.0], [19, -0.100849, -1.04569, 2.83113, 1.0], [20, -0.238563, 0.161104, 2.65472, 1.0], [21, -0.702892, -0.196386, 2.81672, 1.0], [22, -0.649664, -0.186483, 2.7291, 1.0], [23, -0.363318, -0.18247, 2.30269, 1.0], [24, -0.383793, -0.158075, 2.3535, 1.0]]
