[[0, -0.172884, -0.285489, 2.36152, 1.0], [1, -0.179471, 0.0491414, 2.34447, 1.0], [2, -0.184702, 0.37342, 2.3128, 1.0], [3, -0.182031, 0.511871, 2.27605, 1.0], [4, -0.322597, 0.296298, 2.23814, 1.0], [5, -0.34926, 0.228611, 2.02392, 1.0], [6, -0.393909, 0.189891, 1.85714, 1.0], [7, -0.377369, 0.147211, 1.83332, 1.0], [8, -0.0195564, 0.276355, 2.31497, 1.0], [9, 0.0925069, 0.200546, 2.17295, 1.0], [10, 0.161792, 0.159717, 2.01553, 1.0], [11, 0.201904, 0.0886776, 1.78715, 1.0], [12, -0.239342, -0.276308, 2.30671, 1.0], [13, -0.290756, -0.683165, 2.43368, 1.0], [14, -0.274822, -1.06166, 2.52935, 1.0], [15, -0.283447, -1.12402, 2.43164, 1.0], [16, -0.100745, -0.28524, 2.33835, 1.0], [17, -0.059081, -0.693649, 2.44372, 1.0], [18, -0.0944519, -1.06063, 2.54909, 1.0], [19, -0.0790405, -1.11914, 2.45898, 1.0], [20, -0.18362, 0.293796, 2.32324, 1.0], [21, -0.339906, 0.129371, 1.68607, 1.0], [22, -0.359704, 0.160333, 1.75192, 1.0], [23, 0.220266, 0.0755128, 1.76194, 1.0], [24, 0.109239, 0.0889257, 1.74088, 1.0]]
[[0, -0.172888, -0.285219, 2.36135, 1.0], [1, -0.179463, 0.0492263, 2.34438, 1.0], [2, -0.184693, 0.373424, 2.31276, 1.0], [3, -0.180757, 0.535114, 2.25925, 1.0], [4, -0.322592, 0.296296, 2.23815, 1.0], [5, -0.349, 0.229137, 2.02524, 1.0], [6, -0.3125, 0.147658, 1.80664, 1.0], [7, -0.279031, 0.126277, 1.65745, 1.0], [8, -0.0195637, 0.276354, 2.31489, 1.0], [9, 0.0931115, 0.199684, 2.17003, 1.0], [10, 0.162979, 0.159055, 2.01253, 1.0], [11, 0.202881, 0.0965926, 1.78158, 1.0], [12, -0.239355, -0.276077, 2.30669, 1.0], [13, -0.290536, -0.683234, 2.43381, 1.0], [14, -0.274708, -1.06143, 2.5295, 1.0], [15, -0.283156, -1.12393, 2.43125, 1.0], [16, -0.100736, -0.284891, 2.33793, 1.0], [17, -0.0592809, -0.693677, 2.44371, 1.0], [18, -0.0943136, -1.06057, 2.54896, 1.0], [19, -0.0787539, -1.11922, 2.45898, 1.0], [20, -0.183611, 0.293811, 2.32319, 1.0], [21, -0.27224, 0.118651, 1.62957, 1.0], [22, -0.323036, 0.132812, 1.62624, 1.0], [23, 0.226544, 0.0835368, 1.75968, 1.0], [24, 0.104535, 0.09738, 1.73719, 1.0]]
[[0, -0.173067, -0.285111, 2.36112, 1.0], [1, -0.179463, 0.049266, 2.34432, 1.0], [2, -0.184589, 0.373457, 2.31276, 1.0], [3, -0.180739, 0.535388, 2.25903, 1.0], [4, -0.3225, 0.296276, 2.23824, 1.0], [5, -0.351994, 0.229739, 2.0249, 1.0], [6, -0.370903, 0.10391, 1.82669, 1.0], [7, -0.304388, 0.1301, 1.65287, 1.0], [8, -0.0196349, 0.276708, 2.31414, 1.0], [9, 0.0930871, 0.202265, 2.16886, 1.0], [10, 0.130561, 0.147103, 1.94223, 1.0], [11, 0.189702, 0.100881, 1.77701, 1.0], [12, -0.239513, -0.276031, 2.30662, 1.0], [13, -0.290725, -0.685188, 2.43416, 1.0], [14, -0.274702, -1.06148, 2.52957, 1.0], [15, -0.283458, -1.12421, 2.4311, 1.0], [16, -0.100933, -0.284688, 2.33745, 1.0], [17, -0.0599579, -0.693852, 2.44346, 1.0], [18, -0.0941146, -1.06033, 2.5488, 1.0], [19, -0.0787525, -1.11951, 2.45898, 1.0], [20, -0.183547, 0.293841, 2.32317, 1.0], [21, -0.294649, 0.124093, 1.62538, 1.0], [22, -0.362557, 0.128977, 1.61526, 1.0], [23, 0.209471, 0.0849074, 1.75027, 1.0], [24, 0.0907362, 0.102104, 1.72768, 1.0]]
[[0, -0.17319, -0.284958, 2.36107, 1.0], [1, -0.179459, 0.0493108, 2.34433, 1.0], [2, -0.184458, 0.373475, 2.31286, 1.0], [3, -0.180772, 0.535175, 2.25964, 1.0], [4, -0.322405, 0.296377, 2.23891, 1.0], [5, -0.348627, 0.228114, 2.04131, 1.0], [6, -0.320458, 0.169097, 1.81618, 1.0], [7, -0.308647, 0.13102, 1.65767, 1.0], [8, -0.0192541, 0.277047, 2.31349, 1.0], [9, 0.0927407, 0.204371, 2.16566, 1.0], [10, 0.154044, 0.165418, 2.00084, 1.0], [11, 0.199219, 0.104032, 1.77637, 1.0], [12, -0.239709, -0.275874, 2.30676, 1.0], [13, -0.290758, -0.685249, 2.43421, 1.0], [14, -0.274907, -1.06213, 2.53004, 1.0], [15, -0.283073, -1.12502, 2.43062, 1.0], [16, -0.101046, -0.284459, 2.33719, 1.0], [17, -0.0609569, -0.694818, 2.44382, 1.0], [18, -0.0938278, -1.05989, 2.5493, 1.0], [19, -0.0788999, -1.11965, 2.45934, 1.0], [20, -0.183465, 0.29387, 2.32324, 1.0], [21, -0.312005, 0.126199, 1.62794, 1.0], [22, -0.363101, 0.134721, 1.62457, 1.0], [23, 0.219017, 0.0962543, 1.75062, 1.0], [24, 0.100278, 0.106385, 1.73006, 1.0]]
[[0, -0.173361, -0.284668, 2.36091, 1.0], [1, -0.179455, 0.0493871, 2.34431, 1.0], [2, -0.184331, 0.373491, 2.31296, 1.0], [3, -0.181073, 0.53048, 2.26318, 1.0], [4, -0.322393, 0.296318, 2.23963, 1.0], [5, -0.348344, 0.227004, 2.04288, 1.0], [6, -0.367972, 0.116333, 1.83917, 1.0], [7, -0.324121, 0.131413, 1.66006, 1.0], [8, -0.0189277, 0.277632, 2.31042, 1.0], [9, 0.0925128, 0.20669, 2.16001, 1.0], [10, 0.152888, 0.16628, 1.99994, 1.0], [11, 0.193717, 0.10698, 1.77195, 1.0], [12, -0.239998, -0.275601, 2.30702, 1.0], [13, -0.290592, -0.685523, 2.43432, 1.0], [14, -0.274929, -1.06199, 2.5301, 1.0], [15, -0.282667, -1.12492, 2.43033, 1.0], [16, -0.101188, -0.283923, 2.33638, 1.0], [17, -0.0613127, -0.693868, 2.4428, 1.0], [18, -0.0936953, -1.05853, 2.54959, 1.0], [19, -0.0786789, -1.11926, 2.46053, 1.0], [20, -0.183385, 0.293902, 2.32329, 1.0], [21, -0.312913, 0.124565, 1.63163, 1.0], [22, -0.381699, 0.129428, 1.62723, 1.0], [23, 0.196939, 0.099388, 1.7384, 1.0], [24, 0.104192, 0.107774, 1.73018, 1.0]]
[[0, -0.17386, -0.28402, 2.36057, 1.0], [1, -0.179462, 0.049569, 2.34425, 1.0], [2, -0.184044, 0.373551, 2.31308, 1.0], [3, -0.181278, 0.535584, 2.26033, 1.0], [4, -0.322644, 0.296079, 2.24072, 1.0], [5, -0.349118, 0.224546, 2.04572, 1.0], [6, -0.338053, 0.139762, 1.82953, 1.0], [7, -0.335008, 0.130832, 1.66766, 1.0], [8, -0.0184312, 0.278034, 2.30786, 1.0], [9, 0.0912652, 0.207151, 2.15314, 1.0], [10, 0.150129, 0.1671, 1.99366, 1.0], [11, 0.185379, 0.107036, 1.76347, 1.0], [12, -0.240664, -0.275036, 2.30749, 1.0], [13, -0.290491, -0.685057, 2.43375, 1.0], [14, -0.274919, -1.06181, 2.53034, 1.0], [15, -0.282833, -1.12492, 2.43041, 1.0], [16, -0.101711, -0.282869, 2.33482, 1.0], [17, -0.0615571, -0.693974, 2.44253, 1.0], [18, -0.0935437, -1.05888, 2.54953, 1.0], [19, -0.0783238, -1.11933, 2.46039, 1.0], [20, -0.18321, 0.293986, 2.32335, 1.0], [21, -0.333773, 0.124166, 1.63858, 1.0], [22, -0.387213, 0.138608, 1.64813, 1.0], [23, 0.195343, 0.101425, 1.73329, 1.0], [24, 0.0986705, 0.108065, 1.7245, 1.0]]
[[0, -0.174668, -0.282319, 2.36009, 1.0], [1, -0.179494, 0.0500594, 2.3442, 1.0], [2, -0.183713, 0.373598, 2.31327, 1.0], [3, -0.181946, 0.536527, 2.26132, 1.0], [4, -0.322962, 0.295404, 2.24215, 1.0], [5, -0.353069, 0.221788, 2.04971, 1.0], [6, -0.362318, 0.146957, 1.83003, 1.0], [7, -0.347294, 0.129645, 1.67546, 1.0], [8, -0.0183893, 0.278865, 2.30618, 1.0], [9, 0.088067, 0.208007, 2.14357, 1.0], [10, 0.140402, 0.170322, 1.98125, 1.0], [11, 0.172447, 0.106406, 1.75388, 1.0], [12, -0.241618, -0.273759, 2.30838, 1.0], [13, -0.290411, -0.684987, 2.43372, 1.0], [14, -0.27461, -1.06075, 2.53046, 1.0], [15, -0.282872, -1.12474, 2.43049, 1.0], [16, -0.102472, -0.280262, 2.33262, 1.0], [17, -0.0616439, -0.691484, 2.44089, 1.0], [18, -0.0935229, -1.0583, 2.55025, 1.0], [19, -0.0780036, -1.11848, 2.46147, 1.0], [20, -0.182998, 0.294109, 2.32345, 1.0], [21, -0.34252, 0.123896, 1.64712, 1.0], [22, -0.395601, 0.144463, 1.65534, 1.0], [23, 0.184324, 0.102062, 1.72462, 1.0], [24, 0.0895429, 0.106452, 1.7155, 1.0]]
[[0, -0.175602, -0.280775, 2.35909, 1.0], [1, -0.179323, 0.0506451, 2.34403, 1.0], [2, -0.182235, 0.373865, 2.31382, 1.0], [3, -0.182413, 0.536632, 2.26175, 1.0], [4, -0.323405, 0.294668, 2.24377, 1.0], [5, -0.368291, 0.219546, 2.05492, 1.0], [6, -0.367459, 0.147568, 1.83454, 1.0], [7, -0.368049, 0.128899, 1.68539, 1.0], [8, -0.019471, 0.279912, 2.30259, 1.0], [9, 0.0805647, 0.210581, 2.14118, 1.0], [10, 0.127622, 0.174899, 1.97706, 1.0], [11, 0.156076, 0.105915, 1.74033, 1.0], [12, -0.242604, -0.272719, 2.30902, 1.0], [13, -0.290641, -0.684629, 2.43367, 1.0], [14, -0.274525, -1.06067, 2.53061, 1.0], [15, -0.28288, -1.12475, 2.43052, 1.0], [16, -0.103426, -0.277841, 2.32903, 1.0], [17, -0.0619077, -0.688209, 2.43754, 1.0], [18, -0.0931862, -1.05704, 2.55067, 1.0], [19, -0.0777127, -1.11805, 2.46217, 1.0], [20, -0.181996, 0.294477, 2.32374, 1.0], [21, -0.373702, 0.124687, 1.65515, 1.0], [22, -0.417444, 0.145384, 1.66625, 1.0], [23, 0.16899, 0.102451, 1.70958, 1.0], [24, 0.0745578, 0.106486, 1.70579, 1.0]]
[[0, -0.176147, -0.280331, 2.35867, 1.0], [1, -0.179254, 0.0509039, 2.34401, 1.0], [2, -0.181167, 0.374104, 2.31454, 1.0], [3, -0.182906, 0.536763, 2.26229, 1.0], [4, -0.324116, 0.293926, 2.24669, 1.0], [5, -0.379228, 0.217356, 2.05972, 1.0], [6, -0.37962, 0.149589, 1.83847, 1.0], [7, -0.411137, 0.131168, 1.6936, 1.0], [8, -0.0203431, 0.280611, 2.29787, 1.0], [9, 0.0709654, 0.215305, 2.13276, 1.0], [10, 0.0926941, 0.156422, 1.90994, 1.0], [11, 0.129255, 0.104898, 1.72489, 1.0], [12, -0.243542, -0.272316, 2.31003, 1.0], [13, -0.290575, -0.684658, 2.43364, 1.0], [14, -0.274503, -1.06057, 2.53062, 1.0], [15, -0.283293, -1.12488, 2.43084, 1.0], [16, -0.103981, -0.277228, 2.32705, 1.0], [17, -0.0622762, -0.68861, 2.43673, 1.0], [18, -0.0930602, -1.0574, 2.55028, 1.0], [19, -0.0776635, -1.11828, 2.4616, 1.0], [20, -0.181246, 0.294752, 2.32422, 1.0], [21, -0.425561, 0.12471, 1.6658, 1.0], [22, -0.46409, 0.143329, 1.68792, 1.0], [23, 0.141025, 0.100126, 1.69509, 1.0], [24, 0.0460154, 0.106339, 1.6944, 1.0]]
[[0, -0.177503, -0.279981, 2.35795, 1.0], [1, -0.17928, 0.0510055, 2.34395, 1.0], [2, -0.180221, 0.374138, 2.31509, 1.0], [3, -0.183298, 0.536592, 2.26256, 1.0], [4, -0.324715, 0.29333, 2.24913, 1.0], [5, -0.392311, 0.215156, 2.06667, 1.0], [6, -0.392095, 0.149759, 1.84547, 1.0], [7, -0.437596, 0.132392, 1.70652, 1.0], [8, -0.0204846, 0.280353, 2.29779, 1.0], [9, 0.0561038, 0.223122, 2.12992, 1.0], [10, 0.0836675, 0.159547, 1.90985, 1.0], [11, 0.10396, 0.101954, 1.71034, 1.0], [12, -0.245348, -0.272838, 2.31157, 1.0], [13, -0.290765, -0.685101, 2.4338, 1.0], [14, -0.274196, -1.05995, 2.53018, 1.0], [15, -0.28331, -1.12468, 2.43029, 1.0], [16, -0.105796, -0.275943, 2.32346, 1.0], [17, -0.063164, -0.685698, 2.43355, 1.0], [18, -0.0928253, -1.05719, 2.54965, 1.0], [19, -0.0775586, -1.11803, 2.46138, 1.0], [20, -0.18066, 0.294834, 2.32455, 1.0], [21, -0.445963, 0.126283, 1.67848, 1.0], [22, -0.490954, 0.143633, 1.69629, 1.0], [23, 0.110914, 0.0998593, 1.67755, 1.0], [24, 0.0316465, 0.105416, 1.6834, 1.0]]
[[0, -0.178639, -0.279988, 2.35732, 1.0], [1, -0.179262, 0.0510412, 2.3439, 1.0], [2, -0.178712, 0.374174, 2.31567, 1.0], [3, -0.18374, 0.536598, 2.26281, 1.0], [4, -0.325521, 0.292937, 2.25179, 1.0], [5, -0.407167, 0.216524, 2.08189, 1.0], [6, -0.401251, 0.154573, 1.86031, 1.0], [7, -0.47767, 0.136278, 1.72116, 1.0], [8, -0.0212812, 0.279712, 2.29706, 1.0], [9, 0.0453143, 0.229581, 2.11536, 1.0], [10, 0.0622993, 0.162639, 1.89577, 1.0], [11, 0.0683352, 0.100506, 1.69378, 1.0], [12, -0.247225, -0.273654, 2.31372, 1.0], [13, -0.290984, -0.685544, 2.43418, 1.0], [14, -0.274152, -1.05972, 2.5301, 1.0], [15, -0.283558, -1.12462, 2.43058, 1.0], [16, -0.107085, -0.275582, 2.3197, 1.0], [17, -0.0631881, -0.686009, 2.43235, 1.0], [18, -0.0927508, -1.05728, 2.54947, 1.0], [19, -0.0775613, -1.11801, 2.46137, 1.0], [20, -0.179639, 0.294897, 2.32491, 1.0], [21, -0.498836, 0.130537, 1.69515, 1.0], [22, -0.539556, 0.15286, 1.72867, 1.0], [23, 0.0741315, 0.0976348, 1.66039, 1.0], [24, -0.00115033, 0.103813, 1.67244, 1.0]]
