[[0, 0.002922162, -0.3838857, 2.514536, 1], [1, -0.01057698, -0.09053255, 2.521027, 1], [2, -0.02411865, 0.1953746, 2.515161, 1], [3, -0.0150589, 0.3356652, 2.459112, 1], [4, -0.2084484, 0.1142279, 2.501054, 1], [5, -0.3248045, -0.1218266, 2.543618, 1], [6, -0.3121272, -0.3307479, 2.479827, 1], [7, -0.3046421, -0.3712519, 2.477829, 1], [8, 0.1689689, 0.1094377, 2.540578, 1], [9, 0.2409367, -0.1125647, 2.556629, 1], [10, 0.1643145, -0.224362, 2.377253, 1], [11, 0.1267191, -0.2529193, 2.329297, 1], [12, -0.08680012, -0.3828624, 2.467981, 1], [13, -0.1433431, -0.3167725, 2.084578, 1], [14, -0.1411403, -0.7167091, 2.119524, 1], [15, -0.1295412, -0.7494926, 2.003166, 1], [16, 0.09301859, -0.3731176, 2.485999, 1], [17, 0.2548359, -0.3549856, 2.131057, 1], [18, 0.2815804, -0.7297662, 2.258868, 1], [19, 0.3273877, -0.7836846, 2.22634, 1], [20, -0.02051806, 0.1249443, 2.519036, 1], [21, -0.2716438, -0.4722623, 2.413652, 1], [22, -0.2505347, -0.3783501, 2.423, 1], [23, 0.1096221, -0.3162687, 2.273389, 1], [24, 0.193055, -0.2550573, 2.325294, 1]]
[[0, 0.003539589, -0.3831505, 2.515332, 1], [1, -0.01045855, -0.08983772, 2.522516, 1], [2, -0.0245496, 0.195954, 2.517116, 1], [3, -0.01481706, 0.3361315, 2.461614, 1], [4, -0.2083, 0.1144209, 2.501775, 1], [5, -0.3246029, -0.1230062, 2.544119, 1], [6, -0.3123521, -0.3319338, 2.480287, 1], [7, -0.3048053, -0.3724881, 2.480556, 1], [8, 0.1686579, 0.1093265, 2.543163, 1], [9, 0.2408554, -0.1125398, 2.55786, 1], [10, 0.1644371, -0.22427, 2.378351, 1], [11, 0.1275758, -0.2535159, 2.330582, 1], [12, -0.08617198, -0.3824246, 2.468598, 1], [13, -0.1409344, -0.3174384, 2.084724, 1], [14, -0.1386085, -0.7173331, 2.119946, 1], [15, -0.1265958, -0.7500909, 2.003631, 1], [16, 0.09347545, -0.372157, 2.486829, 1], [17, 0.2556915, -0.3551951, 2.132039, 1], [18, 0.2819225, -0.7302564, 2.259222, 1], [19, 0.3274074, -0.7836847, 2.226345, 1], [20, -0.02085842, 0.1255529, 2.520898, 1], [21, -0.2852249, -0.460666, 2.474172, 1], [22, -0.2599308, -0.3899571, 2.4095, 1], [23, 0.1089112, -0.3188575, 2.277688, 1], [24, 0.1949232, -0.2549652, 2.329636, 1]]
[[0, 0.003970586, -0.3825364, 2.516067, 1], [1, -0.009960126, -0.08935732, 2.524289, 1], [2, -0.02392543, 0.1961026, 2.519848, 1], [3, -0.01448355, 0.3368979, 2.467042, 1], [4, -0.2087748, 0.1148962, 2.505187, 1], [5, -0.3242409, -0.1214261, 2.547514, 1], [6, -0.3127518, -0.3301766, 2.482525, 1], [7, -0.3033364, -0.3733523, 2.484021, 1], [8, 0.168928, 0.1093884, 2.546373, 1], [9, 0.2405497, -0.111755, 2.56107, 1], [10, 0.1692837, -0.2291702, 2.383198, 1], [11, 0.1308523, -0.2563832, 2.332056, 1], [12, -0.08571891, -0.3819208, 2.469147, 1], [13, -0.1387992, -0.3180403, 2.08483, 1], [14, -0.1365618, -0.7179059, 2.120236, 1], [15, -0.1246292, -0.7506379, 2.003906, 1], [16, 0.0937833, -0.3715163, 2.487636, 1], [17, 0.2562825, -0.3553815, 2.132958, 1], [18, 0.2822229, -0.7306265, 2.259716, 1], [19, 0.3275485, -0.7837482, 2.226485, 1], [20, -0.02031881, 0.1257895, 2.523387, 1], [21, -0.273142, -0.4616842, 2.426666, 1], [22, -0.2574215, -0.3817094, 2.418873, 1], [23, 0.1102399, -0.3194752, 2.271486, 1], [24, 0.1854399, -0.2636903, 2.304917, 1]]
[[0, 0.007413393, -0.3861791, 2.568298, 1], [1, -0.008424121, -0.09068146, 2.545141, 1], [2, -0.02353794, 0.196097, 2.522194, 1], [3, -0.01422519, 0.3366673, 2.468696, 1], [4, -0.2090558, 0.1143868, 2.507882, 1], [5, -0.3238761, -0.1210047, 2.551965, 1], [6, -0.3132007, -0.3301125, 2.484793, 1], [7, -0.3035004, -0.3742803, 2.487001, 1], [8, 0.1691743, 0.1094587, 2.548171, 1], [9, 0.2400843, -0.111655, 2.561763, 1], [10, 0.168596, -0.2281466, 2.383343, 1], [11, 0.1290094, -0.2545916, 2.330858, 1], [12, -0.08339618, -0.3847562, 2.520841, 1], [13, -0.1304331, -0.3261794, 2.134828, 1], [14, -0.1279653, -0.7259148, 2.17018, 1], [15, -0.1466687, -0.7945927, 2.088193, 1], [16, 0.09798018, -0.3762097, 2.539981, 1], [17, 0.2333331, -0.3561594, 2.173322, 1], [18, 0.2596795, -0.731535, 2.29961, 1], [19, 0.3275881, -0.7837996, 2.227193, 1], [20, -0.01974865, 0.1255987, 2.528674, 1], [21, -0.2724491, -0.4670877, 2.420659, 1], [22, -0.2546973, -0.3774601, 2.429875, 1], [23, 0.107056, -0.3202309, 2.271305, 1], [24, 0.1976544, -0.2576265, 2.3255, 1]]
[[0, 0.00764792, -0.3779093, 2.518609, 1], [1, -0.008450229, -0.08914702, 2.541734, 1], [2, -0.02368464, 0.1970117, 2.524503, 1], [3, -0.01431026, 0.3370597, 2.469581, 1], [4, -0.2089061, 0.114265, 2.511111, 1], [5, -0.3236966, -0.1201171, 2.556157, 1], [6, -0.3127553, -0.3309718, 2.486392, 1], [7, -0.3044287, -0.3733437, 2.486989, 1], [8, 0.1692776, 0.1094926, 2.548467, 1], [9, 0.2401723, -0.1117501, 2.561942, 1], [10, 0.1681548, -0.2275144, 2.383245, 1], [11, 0.1277536, -0.2555257, 2.328893, 1], [12, -0.08269642, -0.377165, 2.474213, 1], [13, -0.1379808, -0.3193376, 2.089268, 1], [14, -0.1356773, -0.7192438, 2.12423, 1], [15, -0.1246729, -0.7519611, 2.007787, 1], [16, 0.09772195, -0.3675022, 2.488563, 1], [17, 0.2562355, -0.3558161, 2.131809, 1], [18, 0.2828289, -0.7314749, 2.257352, 1], [19, 0.3276843, -0.7837945, 2.227257, 1], [20, -0.01984049, 0.1262604, 2.52966, 1], [21, -0.2853889, -0.4642926, 2.475668, 1], [22, -0.2582901, -0.382836, 2.424877, 1], [23, 0.1072087, -0.320655, 2.268207, 1], [24, 0.1786049, -0.2666939, 2.288667, 1]]
[[0, 0.007448174, -0.3779491, 2.518574, 1], [1, -0.008009759, -0.08863349, 2.539504, 1], [2, -0.02247232, 0.1970911, 2.5256, 1], [3, -0.01416345, 0.3376057, 2.471086, 1], [4, -0.2081937, 0.1150305, 2.514822, 1], [5, -0.3252262, -0.1181396, 2.562999, 1], [6, -0.3134288, -0.3317171, 2.489678, 1], [7, -0.3042414, -0.372539, 2.490461, 1], [8, 0.1695044, 0.1093897, 2.54877, 1], [9, 0.2403267, -0.1123785, 2.562006, 1], [10, 0.1677456, -0.2271987, 2.382905, 1], [11, 0.1274149, -0.2542772, 2.330786, 1], [12, -0.08280471, -0.3771566, 2.474163, 1], [13, -0.1380045, -0.3191572, 2.089231, 1], [14, -0.1389875, -0.7192913, 2.122387, 1], [15, -0.1286755, -0.7519996, 2.005874, 1], [16, 0.0973796, -0.3676052, 2.488444, 1], [17, 0.2562217, -0.3552806, 2.131863, 1], [18, 0.2830743, -0.7310657, 2.257035, 1], [19, 0.327805, -0.7838139, 2.227221, 1], [20, -0.01912108, 0.1264107, 2.530139, 1], [21, -0.3065128, -0.4249071, 2.485224, 1], [22, -0.2559392, -0.3632036, 2.45579, 1], [23, 0.1078974, -0.3190154, 2.268201, 1], [24, 0.191466, -0.2589831, 2.3246, 1]]
[[0, 0.007233825, -0.3778079, 2.518562, 1], [1, -0.007766966, -0.08819325, 2.53887, 1], [2, -0.02091381, 0.1973351, 2.528315, 1], [3, -0.01399494, 0.3380967, 2.473476, 1], [4, -0.2074153, 0.1151346, 2.517621, 1], [5, -0.3256926, -0.1186367, 2.570184, 1], [6, -0.3144414, -0.3300767, 2.494581, 1], [7, -0.3039622, -0.3823043, 2.494956, 1], [8, 0.1711781, 0.1095327, 2.550249, 1], [9, 0.2408346, -0.1124312, 2.562057, 1], [10, 0.1709994, -0.2313243, 2.384636, 1], [11, 0.128253, -0.2561187, 2.32994, 1], [12, -0.08295694, -0.3769951, 2.474115, 1], [13, -0.1392626, -0.319365, 2.089302, 1], [14, -0.1442579, -0.719587, 2.1214, 1], [15, -0.1341747, -0.7522749, 2.004858, 1], [16, 0.0970839, -0.3674618, 2.488372, 1], [17, 0.2560564, -0.3554504, 2.131844, 1], [18, 0.283103, -0.7311044, 2.257317, 1], [19, 0.3278295, -0.7837806, 2.227201, 1], [20, -0.01804469, 0.1267827, 2.531809, 1], [21, -0.2715313, -0.4720666, 2.412652, 1], [22, -0.2616661, -0.3522497, 2.45756, 1], [23, 0.1046426, -0.3191186, 2.270289, 1], [24, 0.1924006, -0.2586127, 2.324071, 1]]
[[0, 0.007093204, -0.3776227, 2.518583, 1], [1, -0.007622739, -0.08779141, 2.538409, 1], [2, -0.02034988, 0.1975078, 2.529747, 1], [3, -0.01408132, 0.3383218, 2.474608, 1], [4, -0.2072012, 0.1159196, 2.522001, 1], [5, -0.326571, -0.1187102, 2.577869, 1], [6, -0.3160059, -0.3263781, 2.504894, 1], [7, -0.307, -0.3806173, 2.501937, 1], [8, 0.1717231, 0.1096029, 2.550669, 1], [9, 0.2413378, -0.1123978, 2.562102, 1], [10, 0.1713849, -0.2306018, 2.384243, 1], [11, 0.1274212, -0.2609369, 2.321613, 1], [12, -0.08311142, -0.3766177, 2.473959, 1], [13, -0.1450179, -0.3202805, 2.089886, 1], [14, -0.1511414, -0.720242, 2.123844, 1], [15, -0.1418458, -0.7529345, 2.007227, 1], [16, 0.09694113, -0.3673664, 2.488443, 1], [17, 0.2557277, -0.3554392, 2.131822, 1], [18, 0.2829747, -0.7310268, 2.257428, 1], [19, 0.3276975, -0.7836569, 2.227461, 1], [20, -0.01757452, 0.1270582, 2.53283, 1], [21, -0.2795085, -0.4699674, 2.45316, 1], [22, -0.2661959, -0.3598986, 2.465591, 1], [23, 0.1094195, -0.3267903, 2.257467, 1], [24, 0.2025267, -0.259538, 2.333167, 1]]
[[0, 0.004693951, -0.3791701, 2.517649, 1], [1, -0.008000589, -0.08789085, 2.537436, 1], [2, -0.01998548, 0.1977383, 2.530314, 1], [3, -0.0138666, 0.3393238, 2.476526, 1], [4, -0.2065707, 0.1159828, 2.523508, 1], [5, -0.327128, -0.1204816, 2.582034, 1], [6, -0.3209748, -0.328129, 2.512522, 1], [7, -0.3103664, -0.3848061, 2.506751, 1], [8, 0.1720491, 0.1097214, 2.550772, 1], [9, 0.2423267, -0.1114603, 2.561105, 1], [10, 0.1691867, -0.2280178, 2.383427, 1], [11, 0.1271031, -0.2578748, 2.325927, 1], [12, -0.08426779, -0.3773219, 2.473553, 1], [13, -0.1522871, -0.3215813, 2.090516, 1], [14, -0.1842722, -0.7192727, 2.131414, 1], [15, -0.1747585, -0.752028, 2.01479, 1], [16, 0.09292579, -0.3700271, 2.486427, 1], [17, 0.2566667, -0.3548316, 2.132332, 1], [18, 0.2841888, -0.7304768, 2.257743, 1], [19, 0.3274812, -0.7836081, 2.227994, 1], [20, -0.01740394, 0.1271792, 2.533125, 1], [21, -0.3008428, -0.4631622, 2.510736, 1], [22, -0.274966, -0.3874572, 2.4578, 1], [23, 0.1074468, -0.322693, 2.264174, 1], [24, 0.1971134, -0.2587633, 2.326089, 1]]
[[0, 0.004738518, -0.37901, 2.517612, 1], [1, -0.007747986, -0.08765353, 2.536925, 1], [2, -0.01961727, 0.1976934, 2.530766, 1], [3, -0.01386829, 0.3394787, 2.47712, 1], [4, -0.2064066, 0.1160842, 2.523161, 1], [5, -0.3277886, -0.1204694, 2.584796, 1], [6, -0.3213376, -0.3282017, 2.515622, 1], [7, -0.3143269, -0.3838298, 2.513412, 1], [8, 0.17233, 0.1097769, 2.550858, 1], [9, 0.2432187, -0.1115358, 2.559508, 1], [10, 0.16729, -0.2270734, 2.382344, 1], [11, 0.1266081, -0.2560121, 2.328473, 1], [12, -0.08420503, -0.3771732, 2.473451, 1], [13, -0.1611816, -0.3223363, 2.09212, 1], [14, -0.2015391, -0.7197851, 2.129066, 1], [15, -0.1916367, -0.7525263, 2.012479, 1], [16, 0.09300289, -0.3697764, 2.486422, 1], [17, 0.2568671, -0.3549135, 2.132377, 1], [18, 0.284357, -0.7305917, 2.257706, 1], [19, 0.3274508, -0.7837049, 2.228399, 1], [20, -0.01706197, 0.1272164, 2.533464, 1], [21, -0.3089076, -0.464041, 2.520216, 1], [22, -0.2772722, -0.3752617, 2.458525, 1], [23, 0.11557, -0.3196404, 2.261951, 1], [24, 0.1937951, -0.2582017, 2.32447, 1]]
[[0, 0.004755753, -0.3785704, 2.517888, 1], [1, -0.007348286, -0.08730984, 2.536776, 1], [2, -0.01829456, 0.1978301, 2.531805, 1], [3, -0.0141088, 0.3399923, 2.477568, 1], [4, -0.2061909, 0.1162693, 2.524228, 1], [5, -0.328698, -0.1222138, 2.590635, 1], [6, -0.3212793, -0.3292797, 2.519223, 1], [7, -0.315793, -0.375376, 2.515855, 1], [8, 0.1728578, 0.1101588, 2.550976, 1], [9, 0.2443201, -0.1109103, 2.55904, 1], [10, 0.1668402, -0.226215, 2.382413, 1], [11, 0.1272546, -0.2561696, 2.329669, 1], [12, -0.0841133, -0.3767609, 2.473868, 1], [13, -0.1724532, -0.3256075, 2.094695, 1], [14, -0.232255, -0.7221482, 2.117797, 1], [15, -0.2220636, -0.7548125, 2.00127, 1], [16, 0.09300414, -0.3692454, 2.486547, 1], [17, 0.257398, -0.3544826, 2.132767, 1], [18, 0.2852493, -0.730559, 2.256982, 1], [19, 0.3275963, -0.7838866, 2.229146, 1], [20, -0.01589884, 0.1274807, 2.534366, 1], [21, -0.3166248, -0.4509239, 2.521895, 1], [22, -0.2856432, -0.3703725, 2.458231, 1], [23, 0.1102694, -0.3188747, 2.271998, 1], [24, 0.1937423, -0.2589669, 2.322754, 1]]
