[['2, k, 0', [452.883, 286.855, 1.0]], ['2, k, 1', [457.259, 320.675, 1.0]], ['2, k, 2', [427.828, 322.086, 1.0]], ['2, k, 3', [397.031, 348.57, 1.0]], ['2, k, 4', [416.069, 382.308, 1.0]], ['2, k, 5', [488.069, 319.177, 1.0]], ['2, k, 6', [520.355, 341.21, 1.0]], ['2, k, 7', [499.897, 375.013, 1.0]], ['2, k, 8', [457.245, 414.628, 1.0]], ['2, k, 9', [439.606, 414.643, 1.0]], ['2, k, 10', [441.02, 485.118, 1.0]], ['2, k, 11', [441.058, 536.587, 1.0]], ['2, k, 12', [476.298, 414.621, 1.0]], ['2, k, 13', [473.415, 477.848, 1.0]], ['2, k, 14', [467.538, 536.578, 1.0]], ['2, k, 15', [448.443, 279.538, 1.0]], ['2, k, 16', [461.593, 278.052, 1.0]], ['2, k, 17', [439.615, 286.89, 1.0]], ['2, k, 18', [471.884, 286.802, 1.0]], ['2, k, 19', [471.926, 536.597, 1.0]], ['2, k, 20', [480.752, 536.59, 1.0]], ['2, k, 21', [466.036, 536.586, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [441.157, 536.594, 1.0]]]
[['2, k, 0', [452.901, 286.87, 1.0]], ['2, k, 1', [458.681, 320.679, 1.0]], ['2, k, 2', [427.841, 322.073, 1.0]], ['2, k, 3', [398.468, 348.591, 1.0]], ['2, k, 4', [416.106, 382.32, 1.0]], ['2, k, 5', [488.076, 319.214, 1.0]], ['2, k, 6', [520.346, 341.223, 1.0]], ['2, k, 7', [499.908, 374.972, 1.0]], ['2, k, 8', [458.7, 414.657, 1.0]], ['2, k, 9', [439.645, 414.668, 1.0]], ['2, k, 10', [441.052, 486.566, 1.0]], ['2, k, 11', [441.052, 536.588, 1.0]], ['2, k, 12', [476.321, 414.645, 1.0]], ['2, k, 13', [473.41, 480.722, 1.0]], ['2, k, 14', [467.535, 536.579, 1.0]], ['2, k, 15', [449.851, 279.558, 1.0]], ['2, k, 16', [461.597, 278.061, 1.0]], ['2, k, 17', [439.647, 286.873, 1.0]], ['2, k, 18', [470.468, 285.427, 1.0]], ['2, k, 19', [471.928, 536.599, 1.0]], ['2, k, 20', [480.742, 536.592, 1.0]], ['2, k, 21', [466.027, 536.586, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [441.139, 536.594, 1.0]]]
[['2, k, 0', [452.88, 286.882, 1.0]], ['2, k, 1', [458.69, 320.675, 1.0]], ['2, k, 2', [427.858, 322.082, 1.0]], ['2, k, 3', [398.468, 348.576, 1.0]], ['2, k, 4', [416.12, 382.313, 1.0]], ['2, k, 5', [488.074, 319.172, 1.0]], ['2, k, 6', [520.366, 341.23, 1.0]], ['2, k, 7', [501.277, 375.004, 1.0]], ['2, k, 8', [458.679, 414.598, 1.0]], ['2, k, 9', [439.64, 414.602, 1.0]], ['2, k, 10', [441.051, 483.649, 1.0]], ['2, k, 11', [441.029, 536.586, 1.0]], ['2, k, 12', [476.296, 413.2, 1.0]], ['2, k, 13', [473.407, 477.835, 1.0]], ['2, k, 14', [467.531, 536.576, 1.0]], ['2, k, 15', [449.836, 279.561, 1.0]], ['2, k, 16', [460.196, 278.077, 1.0]], ['2, k, 17', [439.633, 286.898, 1.0]], ['2, k, 18', [470.474, 286.816, 1.0]], ['2, k, 19', [471.941, 536.594, 1.0]], ['2, k, 20', [482.19, 536.584, 1.0]], ['2, k, 21', [466.03, 536.585, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [441.124, 536.593, 1.0]]]
[['2, k, 0', [454.277, 286.888, 1.0]], ['2, k, 1', [458.723, 322.046, 1.0]], ['2, k, 2', [427.857, 322.091, 1.0]], ['2, k, 3', [399.931, 348.584, 1.0]], ['2, k, 4', [416.14, 382.314, 1.0]], ['2, k, 5', [488.118, 319.215, 1.0]], ['2, k, 6', [520.371, 341.22, 1.0]], ['2, k, 7', [501.306, 375.004, 1.0]], ['2, k, 8', [457.236, 414.661, 1.0]], ['2, k, 9', [439.611, 414.656, 1.0]], ['2, k, 10', [441.047, 483.683, 1.0]], ['2, k, 11', [441.046, 536.587, 1.0]], ['2, k, 12', [476.29, 414.661, 1.0]], ['2, k, 13', [473.404, 479.261, 1.0]], ['2, k, 14', [467.547, 536.578, 1.0]], ['2, k, 15', [449.866, 280.99, 1.0]], ['2, k, 16', [461.611, 278.092, 1.0]], ['2, k, 17', [439.659, 286.914, 1.0]], ['2, k, 18', [471.899, 286.824, 1.0]], ['2, k, 19', [471.927, 536.596, 1.0]], ['2, k, 20', [480.748, 536.59, 1.0]], ['2, k, 21', [466.048, 536.585, 1.0]], ['2, k, 22', [433.749, 536.603, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [441.15, 536.593, 1.0]]]
[['2, k, 0', [454.324, 288.29, 1.0]], ['2, k, 1', [458.712, 320.686, 1.0]], ['2, k, 2', [427.881, 322.089, 1.0]], ['2, k, 3', [399.952, 348.594, 1.0]], ['2, k, 4', [416.149, 382.309, 1.0]], ['2, k, 5', [488.098, 319.2, 1.0]], ['2, k, 6', [520.375, 342.652, 1.0]], ['2, k, 7', [501.31, 375.012, 1.0]], ['2, k, 8', [460.153, 414.637, 1.0]], ['2, k, 9', [439.675, 414.64, 1.0]], ['2, k, 10', [441.069, 485.108, 1.0]], ['2, k, 11', [441.022, 536.587, 1.0]], ['2, k, 12', [476.357, 414.639, 1.0]], ['2, k, 13', [474.785, 479.287, 1.0]], ['2, k, 14', [467.536, 536.58, 1.0]], ['2, k, 15', [449.91, 282.459, 1.0]], ['2, k, 16', [461.645, 279.517, 1.0]], ['2, k, 17', [441.02, 286.911, 1.0]], ['2, k, 18', [471.916, 286.805, 1.0]], ['2, k, 19', [470.461, 536.602, 1.0]], ['2, k, 20', [480.719, 536.595, 1.0]], ['2, k, 21', [466.027, 536.587, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [441.11, 536.593, 1.0]]]
[['2, k, 0', [452.874, 286.885, 1.0]], ['2, k, 1', [458.724, 320.677, 1.0]], ['2, k, 2', [427.889, 322.068, 1.0]], ['2, k, 3', [399.943, 348.581, 1.0]], ['2, k, 4', [416.164, 382.326, 1.0]], ['2, k, 5', [488.097, 319.187, 1.0]], ['2, k, 6', [520.369, 342.651, 1.0]], ['2, k, 7', [501.354, 374.996, 1.0]], ['2, k, 8', [458.721, 414.614, 1.0]], ['2, k, 9', [439.661, 414.609, 1.0]], ['2, k, 10', [441.053, 482.181, 1.0]], ['2, k, 11', [439.669, 536.585, 1.0]], ['2, k, 12', [476.332, 414.621, 1.0]], ['2, k, 13', [474.778, 477.832, 1.0]], ['2, k, 14', [467.534, 536.578, 1.0]], ['2, k, 15', [449.838, 279.555, 1.0]], ['2, k, 16', [460.192, 278.064, 1.0]], ['2, k, 17', [439.672, 286.911, 1.0]], ['2, k, 18', [471.921, 286.8, 1.0]], ['2, k, 19', [470.472, 536.6, 1.0]], ['2, k, 20', [480.741, 536.594, 1.0]], ['2, k, 21', [466.032, 536.586, 1.0]], ['2, k, 22', [433.727, 536.6, 1.0]], ['2, k, 23', [438.153, 536.613, 1.0]], ['2, k, 24', [441.13, 536.593, 1.0]]]
[['2, k, 0', [452.886, 286.833, 1.0]], ['2, k, 1', [460.161, 320.672, 1.0]], ['2, k, 2', [427.901, 322.065, 1.0]], ['2, k, 3', [401.393, 348.592, 1.0]], ['2, k, 4', [416.168, 382.305, 1.0]], ['2, k, 5', [488.128, 319.182, 1.0]], ['2, k, 6', [520.397, 342.66, 1.0]], ['2, k, 7', [502.757, 374.993, 1.0]], ['2, k, 8', [460.14, 414.665, 1.0]], ['2, k, 9', [439.668, 414.658, 1.0]], ['2, k, 10', [441.06, 485.099, 1.0]], ['2, k, 11', [441.039, 536.588, 1.0]], ['2, k, 12', [476.351, 414.671, 1.0]], ['2, k, 13', [474.787, 479.285, 1.0]], ['2, k, 14', [467.545, 536.58, 1.0]], ['2, k, 15', [449.84, 279.528, 1.0]], ['2, k, 16', [461.592, 276.678, 1.0]], ['2, k, 17', [439.676, 286.897, 1.0]], ['2, k, 18', [471.915, 286.803, 1.0]], ['2, k, 19', [470.466, 536.601, 1.0]], ['2, k, 20', [480.735, 536.595, 1.0]], ['2, k, 21', [466.037, 536.587, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [441.138, 536.593, 1.0]]]
[['2, k, 0', [454.306, 286.908, 1.0]], ['2, k, 1', [460.151, 320.683, 1.0]], ['2, k, 2', [427.888, 322.068, 1.0]], ['2, k, 3', [399.969, 348.578, 1.0]], ['2, k, 4', [416.175, 382.302, 1.0]], ['2, k, 5', [488.149, 319.188, 1.0]], ['2, k, 6', [520.364, 342.658, 1.0]], ['2, k, 7', [501.354, 374.995, 1.0]], ['2, k, 8', [460.176, 414.612, 1.0]], ['2, k, 9', [441.022, 414.613, 1.0]], ['2, k, 10', [441.078, 483.637, 1.0]], ['2, k, 11', [441.048, 536.587, 1.0]], ['2, k, 12', [476.373, 414.615, 1.0]], ['2, k, 13', [474.807, 477.838, 1.0]], ['2, k, 14', [467.54, 536.578, 1.0]], ['2, k, 15', [449.897, 281.009, 1.0]], ['2, k, 16', [461.632, 278.093, 1.0]], ['2, k, 17', [441.03, 286.892, 1.0]], ['2, k, 18', [473.339, 285.414, 1.0]], ['2, k, 19', [471.919, 536.597, 1.0]], ['2, k, 20', [480.744, 536.591, 1.0]], ['2, k, 21', [466.028, 536.586, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [441.139, 536.594, 1.0]]]
[['2, k, 0', [454.292, 286.859, 1.0]], ['2, k, 1', [460.168, 320.67, 1.0]], ['2, k, 2', [427.89, 322.05, 1.0]], ['2, k, 3', [399.983, 348.582, 1.0]], ['2, k, 4', [416.174, 382.306, 1.0]], ['2, k, 5', [489.527, 319.176, 1.0]], ['2, k, 6', [520.395, 342.669, 1.0]], ['2, k, 7', [501.349, 375.011, 1.0]], ['2, k, 8', [460.149, 414.661, 1.0]], ['2, k, 9', [439.676, 414.652, 1.0]], ['2, k, 10', [441.056, 485.103, 1.0]], ['2, k, 11', [441.041, 536.587, 1.0]], ['2, k, 12', [476.355, 414.669, 1.0]], ['2, k, 13', [474.787, 479.293, 1.0]], ['2, k, 14', [467.531, 536.58, 1.0]], ['2, k, 15', [449.903, 279.533, 1.0]], ['2, k, 16', [461.634, 278.054, 1.0]], ['2, k, 17', [441.059, 286.861, 1.0]], ['2, k, 18', [473.363, 286.803, 1.0]], ['2, k, 19', [470.467, 536.6, 1.0]], ['2, k, 20', [480.731, 536.594, 1.0]], ['2, k, 21', [466.03, 536.586, 1.0]], ['2, k, 22', [0.0, 0.0, 1.0]], ['2, k, 23', [0.0, 0.0, 1.0]], ['2, k, 24', [441.14, 536.593, 1.0]]]
[['2, k, 0', [452.906, 286.836, 1.0]], ['2, k, 1', [460.165, 320.673, 1.0]], ['2, k, 2', [427.898, 322.054, 1.0]], ['2, k, 3', [401.403, 348.583, 1.0]], ['2, k, 4', [416.176, 382.304, 1.0]], ['2, k, 5', [489.521, 319.195, 1.0]], ['2, k, 6', [520.385, 342.659, 1.0]], ['2, k, 7', [502.77, 374.977, 1.0]], ['2, k, 8', [460.153, 414.648, 1.0]], ['2, k, 9', [439.677, 414.644, 1.0]], ['2, k, 10', [441.045, 483.654, 1.0]], ['2, k, 11', [441.024, 536.586, 1.0]], ['2, k, 12', [476.361, 414.655, 1.0]], ['2, k, 13', [474.785, 479.249, 1.0]], ['2, k, 14', [467.53, 536.578, 1.0]], ['2, k, 15', [449.862, 279.529, 1.0]], ['2, k, 16', [461.618, 276.67, 1.0]], ['2, k, 17', [441.043, 286.892, 1.0]], ['2, k, 18', [473.393, 286.796, 1.0]], ['2, k, 19', [470.473, 536.598, 1.0]], ['2, k, 20', [480.733, 536.591, 1.0]], ['2, k, 21', [466.033, 536.586, 1.0]], ['2, k, 22', [433.744, 536.601, 1.0]], ['2, k, 23', [438.157, 536.613, 1.0]], ['2, k, 24', [441.136, 536.592, 1.0]]]
[['2, k, 0', [454.311, 286.862, 1.0]], ['2, k, 1', [460.193, 320.685, 1.0]], ['2, k, 2', [427.899, 322.059, 1.0]], ['2, k, 3', [401.408, 348.567, 1.0]], ['2, k, 4', [416.178, 382.293, 1.0]], ['2, k, 5', [489.542, 320.602, 1.0]], ['2, k, 6', [520.393, 342.683, 1.0]], ['2, k, 7', [502.751, 375.001, 1.0]], ['2, k, 8', [461.587, 414.638, 1.0]], ['2, k, 9', [441.044, 414.637, 1.0]], ['2, k, 10', [441.065, 482.209, 1.0]], ['2, k, 11', [441.041, 536.585, 1.0]], ['2, k, 12', [476.394, 414.645, 1.0]], ['2, k, 13', [474.808, 477.834, 1.0]], ['2, k, 14', [467.514, 536.578, 1.0]], ['2, k, 15', [449.92, 279.542, 1.0]], ['2, k, 16', [461.659, 278.039, 1.0]], ['2, k, 17', [441.073, 286.843, 1.0]], ['2, k, 18', [473.397, 285.39, 1.0]], ['2, k, 19', [470.457, 536.598, 1.0]], ['2, k, 20', [480.72, 536.591, 1.0]], ['2, k, 21', [464.646, 536.585, 1.0]], ['2, k, 22', [435.21, 536.6, 1.0]], ['2, k, 23', [439.571, 536.613, 1.0]], ['2, k, 24', [441.142, 536.592, 1.0]]]
